Time,Drive,Stimulus,Failure,Palm.EDA,Heart.Rate,Breathing.Rate,Perinasal.Perspiration,Speed,Acceleration,Brake,Steering,LaneOffset,Lane.Position,Distance,Gaze.X.Pos,Gaze.Y.Pos,Lft.Pupil.Diameter,Rt.Pupil.Diameter
1,4,0,0,83.8223,82.0,12.3,0.004701364,-0.01780775104434,0.0,265.5853271,0.018407227,-0.099998713,1.924998713,8.39713e-06,0.0,0.0,0.004077,0.00486
2,4,0,0,84.2801,83.0,12.6,0.004740552,-0.02319575860008,0.0,264.7064209,0.018407227,-0.099998713,1.924998713,1.51148e-05,0.0,0.0,0.004642,0.005179
3,4,0,0,82.2585,87.0,12.6,0.004750221,-0.01267987881554,0.0,263.6810303,0.018407227,-0.099998236,1.924998236,3.11622e-05,632.015991,624.305176,0.004423,0.005191
4,4,0,0,79.5722,88.0,12.8,0.004730141,0.31248030296094,0.0,265.8782959,0.019941162,-0.099983931,1.924983931,4.45982e-05,623.919189,610.991211,0.004554,0.005225
5,4,0,0,81.1056,88.0,12.8,0.004688803,0.79938276931506,0.0,137.2650146,0.043717163,-0.099817991,1.924817991,0.00357411,627.900085,647.000122,0.004761,0.005464
6,4,0,0,81.3908,88.0,13.3,0.004648842,0.79564048732738,0.0,3.085327148,0.038348389,-0.099426031,1.924426031,0.08795407,634.558899,624.021729,0.004716,0.005458
7,4,0,0,79.5722,84.0,13.3,0.004611075,12.3452358070277,22.47528076,0.0,0.046785034,-0.095057726,1.920057726,0.263507424,633.901917,623.989502,0.004645,0.005441
8,4,0,0,80.8224,84.0,13.5,0.00459429,20.8500348596748,18.78112793,0.0,0.025309937,-0.073409796,1.898409796,0.413132327,745.885315,859.250183,0.004417,0.005082
9,4,0,0,82.8102,87.0,13.5,0.004595777,27.5275796331566,16.62506104,0.0,-0.008628387,-0.017724276,1.842724276,1.15271519,635.899902,619.643921,0.004254,0.005021
10,4,0,0,83.7844,88.0,14.0,0.004604874,31.1799945463636,14.69146729,0.0,-0.016298065,0.036321402,1.788678598,3.625663724,660.15332,733.02179,0.004213,0.004993
11,4,0,0,84.1652,89.0,14.0,0.004612495,35.6999287570962,19.22058105,0.0,-0.016298065,0.079581499,1.745418501,8.015296927,631.960876,607.221375,0.00405,0.004781
12,4,0,0,85.0152,89.0,14.4,0.004618834,39.5341584222814,19.17663574,0.0,-0.015531097,0.092021227,1.732978773,12.87348644,627.830994,606.343689,0.004196,0.004895
13,4,0,0,82.6255,88.0,14.4,0.004633088,43.533280194823,19.0447998,0.0,0.014572388,0.072623491,1.752376509,19.25784663,707.096802,851.925903,0.004283,0.004926
14,4,0,0,80.7168,88.0,14.7,0.00465129,46.6966918060212,16.88873291,0.0,0.001533936,0.069646597,1.755353403,25.40175566,720.59082,866.624329,0.004189,0.004853
15,4,0,0,82.8473,88.0,14.7,0.004673293,49.4948260134766,22.56317139,0.0,-0.015531097,0.072857141,1.752142859,33.12805273,634.917725,606.676208,0.004126,0.004778
16,4,0,0,84.0506,86.0,15.3,0.004691264,52.4443658981544,22.47528076,0.0,-0.000959,0.039053679,1.785946321,40.8774966,625.275513,616.34613,0.004098,0.004842
17,4,0,0,81.7501,85.0,15.3,0.004709054,55.4630333731922,18.78112793,0.0,0.008436646,-0.013516665,1.838516665,49.60634251,734.237305,818.541321,0.003984,0.004635
18,4,0,0,79.3336,87.0,15.9,0.004721144,57.8166533564008,19.83581543,0.0,0.0,-0.050513506,1.875513506,58.51568595,733.831726,850.684082,0.003886,0.004588
19,4,0,0,82.1855,87.0,15.9,0.004732699,60.618716799653,21.81610107,0.0,-0.012463226,-0.07964921,1.90464921,68.37455651,627.588074,588.997925,0.003787,0.00446
20,4,0,0,84.1269,85.0,16.4,0.004744406,62.9737728291304,21.2008667,0.0,0.023776001,-0.135504961,1.960504961,78.21342514,627.379395,594.027527,0.003783,0.004459
21,4,0,0,85.25,88.0,16.4,0.00476523,65.4128429083414,19.13269043,0.0,0.0,-0.147885561,1.972885561,89.44494455,622.042908,609.176025,0.003832,0.004451
22,4,0,0,85.9225,91.0,16.9,0.004793372,67.3561679671628,19.17663574,0.0,0.010737549,-0.121426821,1.946426821,99.7288983,744.203613,847.839478,0.004004,0.004623
23,4,0,0,86.5247,90.0,16.9,0.004832225,69.5245622666368,19.17663574,0.0,0.003834839,-0.056307554,1.881307554,111.9560014,720.718018,823.220276,0.003942,0.004586
24,4,0,0,86.1223,88.0,17.0,0.004860342,70.1997130018652,0.0,50.39978027,-0.012463226,0.02948451,1.79551549,123.0219364,628.388977,596.936218,0.004004,0.004692
25,4,0,0,86.9308,89.0,17.0,0.004874315,69.439595197942,0.0,42.48962402,-0.010929291,0.070775747,1.754224253,136.0975757,739.841675,862.378601,0.003986,0.004685
