Time,Drive,Stimulus,Failure,Palm.EDA,Heart.Rate,Breathing.Rate,Perinasal.Perspiration,Speed,Acceleration,Brake,Steering,LaneOffset,Lane.Position,Distance,Gaze.X.Pos,Gaze.Y.Pos,Lft.Pupil.Diameter,Rt.Pupil.Diameter
1,4,0,0,31.653,68.0,12.0,0.014115164,-0.0178077413883,0.0,266.4642334,0.038348389,-0.099995375,1.924995375,0.0,613.212402,721.114502,0.003958,0.003951
2,4,0,0,31.8409,70.0,11.7,0.014188611,-0.0178077413883,0.0,266.6107178,0.038348389,-0.099995375,1.924995375,7.38944e-06,0.0,0.0,0.004203,0.004317
3,4,0,0,32.0312,71.0,11.7,0.014288981,-0.0178077413883,0.0,266.4642334,0.038348389,-0.099995375,1.924995375,1.4443e-05,0.0,0.0,0.004434,0.004902
4,4,0,0,32.2237,72.0,11.8,0.01446232,-0.0178077413883,0.0,260.3118896,0.038348389,-0.099995375,1.924995375,2.25042e-05,610.344482,711.801697,0.004166,0.004274
5,4,0,0,32.2624,73.0,11.8,0.014674917,-0.0178077413883,0.0,265.8782959,0.038348389,-0.099995375,1.924995375,2.95578e-05,0.0,0.0,0.004055,0.004002
6,4,0,0,32.1079,74.0,11.5,0.014969707,-0.01780774621632,0.0,197.9095459,0.023009033,-0.099995375,1.924995375,3.7619e-05,607.610718,893.431213,0.004533,0.004383
7,4,0,0,31.653,74.0,11.5,0.015233141,0.59815359618758,0.0,154.6966553,0.098171875,-0.099846601,1.924846601,4.50084e-05,615.897095,758.648987,0.004119,0.004035
8,4,0,0,31.2472,73.0,11.5,0.015478132,0.7973629204772,0.0,51.27868652,0.112744263,-0.098627806,1.923627806,0.000887667,623.240479,739.013428,0.003996,0.003981
9,4,0,0,31.0302,72.0,11.5,0.015620184,0.7974936873989,0.0,21.98181152,0.116579102,-0.097554922,1.922554922,0.062266137,627.821472,785.362122,0.003956,0.003864
10,4,0,0,30.8872,71.0,11.9,0.015698843,0.79723199584018,0.395507813,0.0,0.121947876,-0.096273184,1.921273184,0.22031742,0.0,0.0,0.0,0.0
11,4,0,0,30.9585,70.0,11.9,0.015710505,4.49675874590992,0.0,0.0,0.118113037,-0.090562105,1.915562105,0.391154528,810.898376,664.238403,0.003872,0.003842
