Time,Drive,Stimulus,Failure,Palm.EDA,Heart.Rate,Breathing.Rate,Perinasal.Perspiration,Speed,Acceleration,Brake,Steering,LaneOffset,Lane.Position,Distance,Gaze.X.Pos,Gaze.Y.Pos,Lft.Pupil.Diameter,Rt.Pupil.Diameter
1,4,0,0,84.0887,59.0,15.4,0.006058,-0.01780773977896,0.0,262.2161865,0.04141626,-0.099997282,1.924997282,8.39707e-06,0.0,0.0,0.003076,0.00333
2,4,0,0,84.7817,59.0,15.1,0.006039706,-0.01780774782566,0.0,262.2161865,0.032979614,-0.099997282,1.924997282,1.54506e-05,826.057617,644.946472,0.003062,0.003237
3,4,0,0,85.2893,60.0,15.1,0.00602131,-0.017807749435,0.0,262.2161865,0.026843872,-0.099997282,1.924997282,2.35117e-05,64.584702,625.466187,0.003617,0.003541
4,4,0,0,85.6839,60.0,14.8,0.006012092,-0.01780775104434,0.0,262.2161865,0.018407227,-0.099997282,1.924997282,3.09012e-05,696.24762,652.093018,0.00321,0.003297
5,4,0,0,85.803,60.0,14.8,0.006003463,-0.01780775104434,0.0,262.2161865,0.017640259,-0.099997282,1.924997282,3.92983e-05,733.288025,746.292908,0.003312,0.003492
6,4,0,0,86.5247,60.0,14.8,0.005988004,-0.01780774460698,0.0,262.3626709,0.023009033,-0.099997282,1.924997282,4.63519e-05,0.0,0.0,0.003374,0.003464
7,4,0,0,86.89,60.0,14.8,0.005956396,0.16786954246238,0.0,262.3626709,0.003834839,-0.099995852,1.924995852,5.4749e-05,0.0,0.0,0.0,0.0
8,4,0,0,87.0534,60.0,15.1,0.00591829,0.81688952228052,0.0,188.5345459,0.025309937,-0.09992528,1.92492528,6.18026e-05,1296.912842,320.7836,0.0,0.004666
9,4,0,0,87.0534,60.0,15.1,0.005871806,0.7967297095608,0.0,184.8724365,0.030678711,-0.099635363,1.924635363,0.001880569,686.488403,658.930298,0.002918,0.0
10,4,0,0,87.382,60.0,15.4,0.00584578,0.79640267879808,0.0,73.6907959,0.030678711,-0.099344015,1.924344015,0.068588434,681.620605,698.059204,0.003212,0.003343
11,4,0,0,88.1725,60.0,15.4,0.005852476,0.79681260827354,0.0,0.0,0.029144775,-0.098979712,1.923979712,0.241060005,733.63678,875.634705,0.00309,0.003303
12,4,0,0,88.8068,59.0,15.7,0.005893367,7.5355172005863,2.768554688,0.0,0.025309937,-0.097388506,1.922388506,0.390575459,689.039612,659.558716,0.003216,0.003437
13,4,0,0,89.3639,60.0,15.7,0.005970025,7.42905901679688,0.0,192.0501709,0.017640259,-0.092228651,1.917228651,0.568362966,700.808228,667.949097,0.003335,0.003566
14,4,0,0,89.6668,60.0,15.6,0.006047993,7.03528094355982,0.0,261.630249,0.026843872,-0.085791826,1.910791826,0.717714744,0.0,0.0,0.0,0.0
15,4,0,0,89.8844,60.0,15.6,0.006131027,6.65178497898824,0.0,261.7767334,0.030678711,-0.076611757,1.901611757,0.916943493,712.669128,676.748474,0.003315,0.003459
16,4,0,0,90.1908,59.0,15.8,0.006186067,6.36293524610858,0.0,261.9232178,0.030678711,-0.06657815,1.89157815,2.038437173,693.317688,677.941772,0.003211,0.003402
17,4,0,0,90.5879,60.0,15.8,0.006212931,5.96873883781324,0.0,147.958374,0.019941162,-0.053910017,1.878910017,3.795857195,708.214783,691.955994,0.003186,0.003379
18,4,0,0,91.0332,60.0,16.1,0.006198625,4.04864499618014,0.0,125.9857178,0.019941162,-0.043801069,1.868801069,5.210595841,700.212097,648.362305,0.003223,0.003395
19,4,0,0,91.4829,59.0,16.1,0.00616,1.686904474843,0.0,256.2103271,0.008436646,-0.037086725,1.862086725,6.822058645,688.541016,629.962097,0.00326,0.003421
20,4,0,0,91.8915,58.0,16.2,0.006133659,1.03549753642092,7.695922852,0.0,0.008436646,-0.034938097,1.859938097,8.120612512,711.210876,701.152405,0.003234,0.003484
21,4,0,0,92.3037,58.0,16.2,0.006126415,9.9355129793526,5.364074707,0.0,0.008436646,-0.021790743,1.846790743,9.550854202,696.174988,679.618896,0.003132,0.003378
22,4,0,0,92.8591,59.0,16.4,0.006135511,9.93524702465222,0.0,183.9935303,-0.008628387,0.00015,1.824850035,10.81866791,0.0,0.0,0.0,0.0
23,4,0,0,93.3271,60.0,16.4,0.006146935,9.49882822800194,0.0,261.630249,-0.004793549,0.0200665,1.8049335,12.09961041,707.690674,634.095886,0.0,0.003311
