Time,Drive,Stimulus,Failure,Palm.EDA,Heart.Rate,Breathing.Rate,Perinasal.Perspiration,Speed,Acceleration,Brake,Steering,LaneOffset,Lane.Position,Distance,Gaze.X.Pos,Gaze.Y.Pos,Lft.Pupil.Diameter,Rt.Pupil.Diameter
1,4,0,0,113.9419,88.0,27.7,0.005637811,-0.01780773816962,0.0,263.973999,0.042183228,-0.099997282,1.924997282,8.4e-06,0.0,0.0,0.005781,0.005706
2,4,0,0,112.8999,88.0,27.9,0.005613165,-0.01780773816962,0.0,263.973999,0.042183228,-0.099997282,1.924997282,1.58e-05,0.0,0.0,0.005291,0.005342
3,4,0,0,113.2452,89.0,27.9,0.005545819,-0.017807749435,0.0,237.8997803,-0.024734711,-0.099996805,1.924996805,2.42e-05,0.0,0.0,0.0,0.0
4,4,0,0,112.4885,91.0,28.1,0.005479624,0.4081904307027,0.0,154.989624,-0.024734711,-0.10002923,1.92502923,3.16e-05,854.565491,647.480286,0.005811,0.005648
5,4,0,0,111.7418,91.0,28.1,0.005419827,0.73672440871508,0.0,98.8861084,0.023009033,-0.09979701,1.92479701,0.017282289,706.322205,836.380615,0.005477,0.0
6,4,0,0,109.755,94.0,28.6,0.005385945,0.73860156220316,0.0,25.0579834,0.017640259,-0.099628687,1.924628687,0.142535689,703.881897,794.805786,0.005233,0.005219
7,4,0,0,107.2133,95.0,28.6,0.005360345,3.35373566635006,13.54614258,0.0,0.017640259,-0.099280596,1.924280596,0.321427341,709.323181,694.609985,0.005456,0.005349
8,4,0,0,104.6091,94.0,29.0,0.005339917,10.0438859816235,3.738098145,0.0,0.017640259,-0.09670949,1.92170949,0.477946503,718.925781,707.52002,0.005814,0.006502
9,4,0,0,102.1847,94.0,29.0,0.005314725,9.84033816798438,0.0,28.5736084,0.001533936,-0.089795828,1.914795828,0.729940211,691.246582,660.424072,0.005772,0.005671
10,4,0,0,102.0721,96.0,29.1,0.005293841,9.45207497784064,0.0,17.14782715,0.014572388,-0.083586454,1.908586454,1.966272361,698.439697,724.194885,0.005282,0.005256
11,4,0,0,102.2976,97.0,29.1,0.005279446,9.00453431086618,0.0,12.46032715,0.023776001,-0.072023153,1.897023153,4.177030284,714.797607,706.89563,0.005291,0.005325
12,4,0,0,102.8087,94.0,29.2,0.005285386,8.61786975378342,0.0,4.696655273,0.012271484,-0.060269117,1.885269117,6.195625617,799.1521,619.654297,0.005248,0.0052
13,4,0,0,103.325,94.0,29.2,0.005316211,8.17200292593748,0.0,3.964233398,0.012271484,-0.046040773,1.871040773,8.41395701,702.627319,691.624695,0.005068,0.005155
14,4,0,0,103.7301,94.0,29.3,0.005351125,7.78594016384498,0.0,0.0,0.012271484,-0.032845736,1.857845736,10.29967156,712.166992,700.8125,0.005328,0.005383
15,4,0,0,104.55,94.0,29.3,0.005380942,7.34133277651492,0.0,0.0,0.012271484,-0.017172098,1.842172098,12.36947593,684.848022,614.429016,0.005188,0.005197
16,4,0,0,105.2632,95.0,29.4,0.00538775,8.53847372288256,2.592773438,0.0,0.00690271,-0.002309084,1.827309084,14.12537963,705.434875,682.920105,0.005223,0.005213
17,4,0,0,106.2903,94.0,29.4,0.005367678,8.8086180518807,0.0,9.823608398,0.003834839,0.017887831,1.807112169,15.97070388,680.442017,721.914978,0.005354,0.0
18,4,0,0,107.0893,93.0,29.4,0.005335121,8.42298647542638,0.0,263.6810303,-0.052345551,0.0338099,1.7911901,17.59784806,721.021729,735.012085,0.005565,0.005679
19,4,0,0,107.3998,92.0,29.4,0.005300525,7.9776646972423,0.0,263.2415771,-0.030870453,0.04219985,1.78280015,19.37208082,676.883789,650.603882,0.00555,0.005531
20,4,0,0,107.8376,91.0,29.5,0.005276377,7.59164069127568,0.0,262.802124,-0.030870453,0.046859026,1.778140974,20.88053259,1229.244141,618.487427,0.005615,0.00566
21,4,0,0,108.279,88.0,29.5,0.005246755,7.14636196937396,0.0,263.6810303,-0.030870453,0.048485041,1.776514959,22.8216355,0.0,0.0,0.005108,0.005248
22,4,0,0,108.6602,87.0,29.2,0.005214348,6.77346033025588,0.0,152.0599365,-0.030870453,0.047249079,1.777750921,24.56746822,714.808899,727.669678,0.005585,0.0
23,4,0,0,108.5965,88.0,29.2,0.005171927,6.41244862058632,0.0,37.65563965,-0.010929291,0.043469667,1.781530333,26.57378415,727.35498,826.906677,0.005548,0.006814
24,4,0,0,108.5965,88.0,29.0,0.005134708,6.57818045580528,8.091430664,0.0,-0.010162323,0.040239573,1.784760427,28.27364392,723.121216,681.898987,0.005384,0.0
25,4,0,0,108.6602,87.0,29.0,0.005097902,15.2848448134483,14.46899414,0.0,-0.010162323,0.032099485,1.792900515,30.13054302,723.602722,479.157593,0.005915,0.005902
26,4,0,0,108.724,90.0,28.2,0.005069243,21.3917408119102,15.26275635,0.0,-0.010162323,0.015187502,1.809812498,31.69879825,753.134705,871.570007,0.00546,0.00594
27,4,0,0,109.0441,91.0,28.2,0.005035935,26.4837440707902,14.29321289,0.0,-0.010162323,-0.017306566,1.842306566,33.40611597,701.75531,719.733276,0.005152,0.005182
28,4,0,0,109.1727,92.0,27.5,0.00500762,30.1171845918094,14.82330322,0.0,0.005368774,-0.064514875,1.889514875,34.77876881,702.261719,690.23407,0.005447,0.005323
29,4,0,0,109.4954,90.0,27.5,0.004982456,33.8614671500434,15.26275635,0.0,0.008436646,-0.118821383,1.943821383,36.34449388,745.330627,871.207092,0.005288,0.0052
30,4,0,0,109.69,89.0,27.1,0.004967219,36.858116713459,14.95513916,0.0,0.008436646,-0.158712149,1.983712149,37.6685807,698.557983,689.641602,0.005334,0.005373
31,4,0,0,110.1467,88.0,27.1,0.004945226,39.832869371527,11.34613037,0.0,0.013038452,-0.186240911,2.011240911,39.1468914,747.731812,706.891296,0.005645,0.006772
32,4,0,0,110.6072,89.0,26.8,0.004912076,41.5643549461932,11.21429443,0.0,0.017640259,-0.181270361,2.006270361,41.29127949,704.158508,694.292603,0.005577,0.005426
33,4,0,0,110.0158,90.0,26.8,0.004864999,43.4042702217878,11.21429443,0.0,0.014572388,-0.129229784,1.954229784,45.1164255,697.612671,688.299622,0.005966,0.0
34,4,0,0,110.0812,91.0,26.6,0.004830144,44.7401283968268,9.192810059,0.0,0.009203613,-0.044220209,1.869220209,49.26884629,703.662598,695.106018,0.005347,0.005412
35,4,0,0,109.8201,90.0,26.6,0.004809615,46.0976962787846,10.90667725,0.0,-0.003259613,0.088144541,1.736855459,55.11554632,704.41449,693.731079,0.004733,0.004847
36,4,0,0,109.9505,89.0,26.3,0.004812981,47.5464850442102,12.18383789,0.0,-0.039307098,0.202082396,1.622917604,60.90164159,701.911682,682.873596,0.004976,0.004961
37,4,0,0,110.0812,89.0,26.3,0.004840996,49.2703271712002,11.92016602,0.0,0.001533936,0.258903742,1.566096258,67.84484807,699.691711,682.656372,0.005332,0.0
38,4,0,0,110.4753,87.0,26.1,0.004880601,50.6680227873332,11.92016602,0.0,-0.001725677,0.295286894,1.529713106,75.08684783,692.681885,686.202087,0.005395,0.005407
39,4,0,0,110.6733,89.0,26.1,0.004926834,52.2193423627578,12.05200195,0.0,-0.015531097,0.331174135,1.493825865,83.5581346,688.337585,699.538879,0.0,0.005289
40,4,0,0,111.3387,86.0,25.9,0.004952305,53.5159978039734,12.05200195,0.0,-0.007094452,0.342124224,1.482875776,91.11048245,697.645386,672.082886,0.004581,0.004667
41,4,0,0,111.8093,88.0,25.9,0.004957812,54.961624135832,11.96411133,0.0,0.003067871,0.322849989,1.502150011,100.4983172,702.260803,677.363403,0.004802,0.004852
42,4,0,0,112.1479,86.0,26.0,0.004949304,56.1712817787672,11.96411133,0.0,0.003067871,0.297005415,1.527994585,109.0489672,740.044983,837.916016,0.004979,0.0
43,4,0,0,112.4885,87.0,26.0,0.004939598,57.5257426528276,11.96411133,0.0,0.003067871,0.279554605,1.545445395,118.6672454,687.670105,679.270508,0.004971,0.005017
44,4,0,0,112.7625,86.0,26.1,0.004940084,58.666898626009,12.00805664,0.0,0.001533936,0.275432348,1.549567652,128.1352828,643.416809,819.122192,0.005298,0.006224
45,4,0,0,112.8312,88.0,26.1,0.004949241,59.9370296334542,11.83227539,0.0,-0.004793549,0.27635932,1.54864068,138.6610994,714.388977,682.794983,0.0054,0.005652
46,4,0,0,113.0378,90.0,26.5,0.004960087,61.0036269443908,11.8762207,0.0,-0.004793549,0.263390779,1.561609221,147.7068683,718.526123,680.867676,0.005161,0.0
47,4,0,0,113.5228,92.0,26.5,0.004979826,62.19530359244,11.8762207,0.0,-0.004793549,0.225666761,1.599333239,158.7580598,716.18811,658.989014,0.005176,0.0
48,4,0,0,113.3838,89.0,26.8,0.005012119,63.1124044827566,11.21429443,0.0,0.003834839,0.176349401,1.648650599,168.7403747,710.491821,693.289795,0.005333,0.0
49,4,0,0,113.5228,88.0,26.8,0.005069286,64.0450542367908,8.618774414,0.0,0.003067871,0.129114389,1.695885611,179.889443,710.157898,697.775513,0.004911,0.004919
50,4,0,0,113.732,84.0,27.1,0.005131467,64.472437294232,8.885192871,0.0,0.003067871,0.101049185,1.723950815,190.819726,690.640503,682.072815,0.004978,0.004999
51,4,0,0,114.2231,83.0,27.1,0.005205264,65.1150180777932,9.236755371,0.0,0.003067871,0.083781481,1.741218519,202.9657307,722.078979,688.819092,0.005382,0.006708
52,4,0,0,114.4348,83.0,27.4,0.005262112,65.6842113962946,9.236755371,0.0,-0.000959,0.081849813,1.743150187,213.3758781,692.377014,683.173401,0.005433,0.0
53,4,0,0,114.5056,86.0,27.4,0.005305926,66.2952963017046,9.236755371,0.0,-0.000959,0.083615541,1.741384459,226.0091964,685.181091,704.964294,0.005377,0.005365
