Time,Drive,Stimulus,Failure,Palm.EDA,Heart.Rate,Breathing.Rate,Perinasal.Perspiration,Speed,Acceleration,Brake,Steering,LaneOffset,Lane.Position,Distance,Gaze.X.Pos,Gaze.Y.Pos,Lft.Pupil.Diameter,Rt.Pupil.Diameter
1,4,0,0,258.3512,66.0,14.6,0.005679804,7.4673376e-11,0.0,0.0,0.203575194,-0.100000143,1.925000143,0.0,0.0,0.0,0.0,0.0
2,4,0,0,258.7523,66.0,14.0,0.005512578,7.4673376e-11,0.0,0.0,0.203575194,-0.100000143,1.925000143,0.0,0.0,0.0,0.0,0.0
3,4,0,0,259.0539,65.0,14.0,0.005343661,7.4673376e-11,0.0,0.0,0.203575194,-0.100000143,1.925000143,0.0,1078.3756,931.8982,0.0,0.0
4,4,0,0,259.1546,64.0,13.8,0.005188253,0.01679797388002,0.0,0.0,0.203575194,-0.100000143,1.925000143,0.0,1102.443,892.8533,0.0,0.0
5,4,0,0,259.6593,64.0,13.8,0.005105226,0.8297865911851,0.0,0.0,0.203575194,-0.099316835,1.924977732,0.003295532,1110.5466,978.5774,0.0,0.0
6,4,0,0,259.0539,65.0,13.6,0.005067334,1.8667519856986,0.0,0.0,0.203575194,-0.095530272,1.923812819,0.141967407,1121.4172,903.2745,0.0,0.0
7,4,0,0,259.8618,66.0,13.6,0.005069197,0.01265720321494,0.0,0.0,0.201061934,-0.091724157,1.920703363,0.468750584,1109.9997,976.0808,0.0,0.0
8,4,0,0,260.2676,68.0,13.5,0.005094134,0.00654089527956,0.0,0.0,0.201690242,-0.091587782,1.916400385,0.873783338,1127.2591,909.481,0.0,0.0
9,4,0,0,260.6746,69.0,13.5,0.005119578,-0.0002494477,0.0,0.0,0.201690242,-0.09158206,1.916562033,0.871218902,1196.4253,1031.0618,0.0,0.0
10,4,0,0,260.4709,70.0,13.6,0.0051307,2.7841582e-05,0.0,0.0,0.201690242,-0.091581583,1.916583014,0.870974202,1205.1009,889.7966,0.0,0.0
11,4,0,0,261.4926,70.0,13.6,0.005118881,-7.885766e-06,18.9698944091797,0.0,0.201690242,-0.091581583,1.916581583,0.870974094,1228.8487,984.2051,0.0,0.0
12,4,0,0,261.2876,69.0,13.5,0.005086471,-3.5888282e-07,9.05778503417969,0.0,0.201690242,-0.091581583,1.916581583,0.870974068,0.0,0.0,0.0,0.0
13,4,0,0,260.166,69.0,13.5,0.005044037,5.2625418e-08,12.1730194091797,0.0,0.201690242,-0.091581583,1.916581583,0.870974068,1283.8601,1046.7895,0.0,0.0
14,4,0,0,260.166,68.0,13.9,0.004983716,0.56420177024532,15.5997772216797,0.0,0.201690242,-0.091080904,1.916581583,0.870974067,0.0,0.0,0.0,0.0
