Time,Drive,Stimulus,Failure,Palm.EDA,Heart.Rate,Breathing.Rate,Perinasal.Perspiration,Speed,Acceleration,Brake,Steering,LaneOffset,Lane.Position,Distance,Gaze.X.Pos,Gaze.Y.Pos,Lft.Pupil.Diameter,Rt.Pupil.Diameter
1,4,0,0,313.6566,87.0,20.7,0.010480212,-4.1520972e-12,0.0,0.0,-0.076654859,-0.099999666,1.924999666,0.0,971.0504,811.621,0.005596,0.005405
2,4,0,0,314.248,91.0,20.1,0.010091842,-6.6304808e-11,0.0,0.0,-0.076654859,-0.099999666,1.924999666,0.0,0.0,0.0,0.0,0.005635
3,4,0,0,315.1393,92.0,20.1,0.009730664,1.8668344e-09,0.0,0.0,-0.079796456,-0.099999666,1.924999666,0.0,0.0,0.0,0.0,0.0
4,4,0,0,315.8859,92.0,19.6,0.009399969,0.14593295722774,10.5870819091797,0.0,-0.088592909,-0.099999666,1.924999666,0.0,0.0,0.0,0.0,0.0
5,4,0,0,316.9371,89.0,19.6,0.009193373,1.10325420406456,11.3234100341797,0.0,-0.103044234,-0.100048304,1.925048304,0.014769858,971.9382,823.8951,0.005348,0.00499
6,4,0,0,317.541,91.0,19.5,0.009020711,2.5511829237101,12.2013397216797,0.0,-0.086707957,-0.100791693,1.925791693,0.202025384,943.7757,801.0501,0.0,0.006251
7,4,0,0,318.1471,91.0,19.5,0.008882884,9.39418596714162,12.4279022216797,0.0,-0.080424771,-0.102517366,1.927517366,0.574827289,0.0,0.0,0.006298,0.006265
8,4,0,0,318.6032,92.0,19.0,0.008699324,14.7738765471033,18.0919647216797,0.0,-0.018221237,-0.109095335,1.934095335,1.764154917,971.9794,893.8996,0.006271,0.006096
9,4,0,0,319.2135,92.0,19.0,0.008504665,15.6960904827993,19.9611053466797,0.0,0.027017696,-0.127645731,1.952645731,4.044544444,968.5485,837.561,0.006524,0.006392
10,4,0,0,319.9795,91.0,18.9,0.008264855,15.556462950269,20.4991912841797,0.0,-0.001256637,-0.159271479,1.984271479,7.69895305,956.5447,836.8904,0.006103,0.005853
11,4,0,0,320.287,90.0,18.9,0.008065315,15.4452522196976,21.4620819091797,0.0,0.030787608,-0.187409639,2.012409639,11.19137386,954.7362,837.2314,0.006187,0.005898
12,4,0,0,320.9037,90.0,18.8,0.007865137,14.2128292667228,21.5187225341797,0.0,0.018849555,-0.208635569,2.033635569,15.09041291,0.0,0.0,0.006283,0.005918
13,4,0,0,321.6779,90.0,18.8,0.007723628,11.803070310974,21.5470428466797,0.0,0.013194689,-0.227697611,2.052697611,18.53303161,950.4878,810.1676,0.005862,0.005589
14,4,0,0,321.8332,92.0,19.0,0.007612994,9.4889996168644,21.2355194091797,0.0,0.017592918,-0.241835356,2.066835356,22.35297183,926.6241,730.3465,0.005738,0.0
15,4,0,0,316.6361,93.0,19.0,0.007559681,3.76543553490122,21.2071990966797,0.0,0.020106193,-0.249380827,2.074380827,25.37872453,856.0121,800.8354,0.006051,0.005727
16,4,0,0,297.5571,92.0,19.2,0.007526982,-0.08187600452878,21.2071990966797,0.0,0.019477874,-0.253944159,2.078944159,28.21295062,961.8455,807.5685,0.006238,0.005881
17,4,0,0,283.1498,93.0,19.2,0.0074995,0.35390050291816,21.2355194091797,0.0,0.032672562,-0.255348444,2.080348444,30.24468932,0.0,0.0,0.005496,0.0
18,4,0,0,275.3152,92.0,19.4,0.007448874,8.77433269827014,21.2355194091797,0.0,0.013194689,-0.255342722,2.080342722,31.44292991,968.385,806.7227,0.005784,0.005416
