Time,Drive,Stimulus,Failure,Palm.EDA,Heart.Rate,Breathing.Rate,Perinasal.Perspiration,Speed,Acceleration,Brake,Steering,LaneOffset,Lane.Position,Distance,Gaze.X.Pos,Gaze.Y.Pos,Lft.Pupil.Diameter,Rt.Pupil.Diameter
1,4,0,0,64.6538,98.0,14.6,0.007243805,-0.01780775265368,0.0,264.4134521,0.012271484,-0.099999189,1.924999189,8.39708e-06,0.0,0.0,0.005057,0.004833
2,4,0,0,65.8493,98.0,14.9,0.007126773,0.01564893891616,0.0,264.4134521,0.012271484,-0.099999189,1.924999189,1.51148e-05,0.0,0.0,0.0,0.0
3,4,0,0,66.0842,99.0,14.9,0.007011213,0.76797172430328,0.0,194.3939209,-0.010929291,-0.100030184,1.925030184,0.005283399,644.303711,787.066895,0.0,0.004706
4,4,0,0,64.903,99.0,15.5,0.006926024,2.93119712464386,16.1416626,0.0,-0.005560516,-0.100124598,1.925124598,0.087688201,0.0,0.0,0.0,0.0
5,4,0,0,62.7479,99.0,15.5,0.006849031,7.82713976030302,22.82684326,0.0,-0.004793549,-0.100758791,1.925758791,0.269063491,616.056396,791.150085,0.004975,0.004848
6,4,0,0,61.9502,99.0,16.1,0.006801886,18.5364661830848,17.77038574,0.0,0.001533936,-0.103001833,1.928001833,0.937541946,604.974915,811.98999,0.004696,0.004523
7,4,0,0,62.054,99.0,16.1,0.006761413,21.6336215400708,0.0,55.23376465,0.00690271,-0.104585409,1.929585409,2.345658071,594.327209,768.345825,0.004487,0.004418
8,4,0,0,61.5999,99.0,16.5,0.006723836,21.1229338943416,0.0,169.9310303,0.00690271,-0.100938559,1.925938559,5.020292284,620.835815,821.471619,0.004551,0.004288
9,4,0,0,60.1786,99.0,16.5,0.006675352,2.05172115833994,0.0,186.7767334,0.00690271,-0.095990419,1.920990419,9.768915173,618.272095,745.069824,0.004828,0.004391
10,4,0,0,58.524,0.0,17.0,0.006643118,0.84476020597574,0.0,36.04431152,0.00690271,-0.095448256,1.920448256,13.77256572,571.308899,717.701904,0.004565,0.004319
