Time,Drive,Stimulus,Failure,Palm.EDA,Heart.Rate,Breathing.Rate,Perinasal.Perspiration,Speed,Acceleration,Brake,Steering,LaneOffset,Lane.Position,Distance,Gaze.X.Pos,Gaze.Y.Pos,Lft.Pupil.Diameter,Rt.Pupil.Diameter
1,4,0,0,,66.0,22.1,0.011529704,0.79682062600542,0.0,263.3880615,0.074395874,-0.101619959,1.926619959,0.0,739.584717,547.736328,0.0038,0.004158
2,4,0,0,,68.0,22.1,0.011719577,0.79681944314052,0.0,225.5950928,0.078230713,-0.101082087,1.926082087,0.142242519,0.0,0.0,0.0,0.0
3,4,0,0,,67.0,22.3,0.01195774,0.79686978168638,0.0,188.3880615,0.080531616,-0.100517988,1.925517988,0.29871661,0.0,0.0,0.0,0.0
4,4,0,0,,67.0,22.3,0.01220688,0.79690510830872,0.0,182.6751709,-0.119838715,-0.09974885,1.92474885,0.469418141,744.755615,560.018494,0.004035,0.0
5,4,0,0,,66.0,22.5,0.012243006,0.79690616403576,0.0,147.0794678,0.059823486,-0.099063158,1.924063158,0.618781882,776.732483,540.935913,0.004177,0.0
6,4,0,0,,66.0,22.5,0.011939875,0.79691562373628,0.0,118.661499,0.02761084,-0.098507166,1.923507166,0.789468166,707.254272,582.397888,0.004278,0.0
7,4,0,0,,66.0,22.9,0.011472858,0.79689353554478,0.0,106.5032959,0.099705811,-0.097566366,1.922566366,0.938829107,871.530823,710.252502,0.004195,0.004609
8,4,0,0,,65.0,22.9,0.010917944,0.79688134479428,0.0,39.7064209,0.134986328,-0.096172571,1.921172571,1.109530053,705.288086,583.571289,0.004262,0.0
9,4,0,0,,65.0,23.3,0.01050391,0.79690198457978,0.0,19.93103027,-0.004793549,-0.094774961,1.919774961,1.258892017,956.928101,558.679688,0.004287,0.004557
10,4,0,0,,65.0,23.3,0.010135483,2.94392843152844,8.841247559,0.0,0.0690271,-0.094452143,1.919452143,1.429589947,597.599792,631.535706,0.004209,0.004601
11,4,0,0,,65.0,23.4,0.009895222,2.32118234664818,0.0,0.0,0.0690271,-0.089345694,1.914345694,1.578947638,1093.10022,568.335205,0.004212,0.004614
12,4,0,0,,65.0,23.4,0.009679426,5.40344215953628,6.773071289,0.0,0.099705811,-0.081442595,1.906442595,1.756758113,689.928894,640.274109,0.004222,0.004511
13,4,0,0,,65.0,23.4,0.009510051,7.82605528079458,0.0,8.651733398,0.067493164,-0.059709787,1.884709787,1.949250263,913.477783,610.177795,0.004225,0.004464
14,4,0,0,,65.0,23.4,0.009325798,7.3851216417083,0.0,46.1517334,-0.030103485,-0.039068937,1.864068937,2.705802276,1115.692261,651.169128,0.004356,0.004596
15,4,0,0,,68.0,23.8,0.009181248,7.00626535446718,0.0,129.9407959,0.052920776,-0.018188238,1.843188238,3.12078861,538.945007,559.052917,0.004444,0.004686
16,4,0,0,,65.0,23.8,0.009045466,6.62215411829218,0.0,149.4232178,0.055988647,0.000649,1.824351263,4.207069022,520.941101,563.737183,0.004307,0.004727
17,4,0,0,,65.0,24.4,0.00894904,6.34563896423766,0.0,192.3431396,0.00690271,0.019302607,1.805697393,5.644660257,801.565308,493.617004,0.004407,0.004973
18,4,0,0,,65.0,24.4,0.008852142,5.88928422210836,0.0,262.2161865,0.051386841,0.042883635,1.782116365,7.410782796,0.0,0.0,0.004275,0.005085
19,4,0,0,,65.0,24.7,0.008770736,3.88923984825872,0.0,262.9486084,0.017640259,0.061617136,1.763382864,8.832929213,1117.301758,289.358612,0.004293,0.00471
20,4,0,0,,65.0,24.7,0.008680508,1.51593641375172,0.0,263.5345459,0.032212646,0.071447611,1.753552389,10.38960192,473.007904,680.950195,0.004442,0.005015
21,4,0,0,,66.0,24.9,0.008611804,0.82199365513498,0.0,49.81384277,-0.008628387,0.075168848,1.749831152,11.69679546,696.535706,588.794312,0.004403,0.0
22,4,0,0,,64.0,24.9,0.008558212,1.33544857065022,7.124633789,0.0,-0.016298065,0.078303099,1.746696901,13.13567899,861.229492,470.060608,0.004557,0.005078
23,4,0,0,,63.0,25.1,0.008536357,8.40219329890296,11.78833008,0.0,-0.072286713,0.08998704,1.73501296,14.35363727,0.0,0.0,0.004527,0.005315
24,4,0,0,,64.0,25.1,0.008527982,12.5073783811342,0.0,40.58532715,0.0,0.113161802,1.711838198,15.56797893,0.0,0.0,0.004277,0.004638
25,4,0,0,,65.0,25.3,0.008519004,12.1295867656448,0.0,263.0950928,-0.053879486,0.12095046,1.70404954,16.57535901,0.0,0.0,0.004303,0.00456
26,4,0,0,,66.0,25.3,0.008506904,11.7627890361068,0.0,142.9779053,-0.076121552,0.116612196,1.708387804,17.17139281,0.0,0.0,0.0,0.0
27,4,0,0,,66.0,25.5,0.008490254,1.18559302741856,0.0,112.2161865,-0.110635101,0.09623313,1.72876687,17.47050724,0.0,0.0,0.0,0.0
28,4,0,0,,67.0,25.5,0.00847413,0.38241076890684,0.0,264.5599365,-0.097596649,0.095739126,1.729260874,17.63736059,0.0,0.0,0.0,0.0
29,4,0,0,,67.0,25.3,0.008452279,0.77843385213182,0.0,32.23571777,-0.039307098,0.093673468,1.731326532,17.82218309,0.0,0.0,0.0,0.0
30,4,0,0,,67.0,25.3,0.008430596,3.46373616841348,11.21429443,0.0,0.063658325,0.091585875,1.733414125,18.51816748,0.0,0.0,0.0,0.0
31,4,0,0,,67.0,25.5,0.008404186,13.3499633806352,15.39459229,0.0,0.144189941,0.089048147,1.735951853,20.65412328,1196.42981,199.556198,0.004289,0.004615
32,4,0,0,,68.0,25.5,0.008377457,20.0687332167712,16.00982666,0.0,0.046785034,0.110074759,1.714925241,23.08253457,0.0,0.0,0.003983,0.004367
33,4,0,0,,68.0,25.6,0.008341451,26.6993963710866,14.91119385,0.0,-0.017832001,0.172806025,1.652193975,25.8065683,1133.51416,249.415894,0.004188,0.004549
34,4,0,0,,69.0,25.6,0.008306602,29.2030565709012,9.280700684,0.0,-0.112169037,0.176513433,1.648486567,28.1342213,0.0,0.0,0.004201,0.004588
35,4,0,0,,68.0,25.5,0.008265655,31.1957365469746,9.236755371,0.0,-0.1558862,0.037075281,1.787924719,30.69050641,1119.653076,299.136688,0.004199,0.004655
36,4,0,0,,68.0,25.5,0.008235404,33.4850866682396,12.79907227,0.0,0.12041394,-0.246480703,2.071480703,31.39947998,0.0,0.0,0.004243,0.004549
37,4,0,0,,68.0,25.0,0.008211422,35.9856681845408,12.2277832,0.0,0.111210327,-0.428489447,2.253489447,31.43470206,0.0,0.0,0.004223,0.004617
38,4,0,0,,68.0,25.0,0.008193543,37.9448160972148,11.34613037,0.0,0.087434326,-0.400092363,2.225092363,31.57872436,0.0,0.0,0.004214,0.004539
39,4,0,0,,67.0,24.9,0.008171887,39.9864011639168,11.21429443,0.0,-0.054646454,-0.246084929,2.071084929,31.75647631,0.0,0.0,0.004243,0.004704
40,4,0,0,,68.0,24.9,0.008154838,41.3100770535842,8.709411621,0.0,-0.024734711,-0.168380976,1.993380976,32.36029017,0.0,0.0,0.004287,0.004582
41,4,0,0,,67.0,24.8,0.008140804,43.1146537172558,12.31567383,0.0,0.051386841,-0.128276587,1.953276587,34.7126434,0.0,0.0,0.004072,0.004497
42,4,0,0,,68.0,24.8,0.008130576,44.6062752277154,6.992797852,0.0,-0.015531097,-0.021334887,1.846334887,37.77381297,0.0,0.0,0.004332,0.004901
43,4,0,0,,68.0,24.8,0.008109011,45.4665894778742,8.885192871,0.0,-0.001725677,0.050444365,1.774555635,42.76574559,0.0,0.0,0.004221,0.004643
44,4,0,0,,68.0,24.8,0.008076832,46.8883900943018,11.21429443,0.0,-0.017832001,0.052478075,1.772521925,47.88138171,0.0,0.0,0.004213,0.004595
45,4,0,0,,68.0,24.7,0.008033384,48.4380439384528,11.21429443,0.0,-0.046976776,-0.016193628,1.841193628,54.23541906,1158.279541,153.182907,0.004332,0.004773
46,4,0,0,,68.0,24.7,0.008001845,49.9921881147916,12.53540039,0.0,0.009203613,-0.177556753,2.002556753,60.10800147,1178.205444,242.826401,0.004334,0.004778
47,4,0,0,,67.0,24.6,0.007988195,51.2206909842862,9.851989746,0.0,0.0690271,-0.322163343,2.147163343,66.23549166,0.0,0.0,0.0,0.0
48,4,0,0,,67.0,24.6,0.007998491,52.31293567088,8.753356934,0.0,0.001533936,-0.25748229,2.08248229,73.641325,0.0,0.0,0.004014,0.004289
49,4,0,0,,67.0,24.9,0.008019846,53.1659449175646,9.588317871,0.0,-0.010162323,-0.146018744,1.971018744,80.47785439,491.294495,761.662903,0.004154,0.004811
50,4,0,0,,67.0,24.9,0.008041727,54.2312092121792,9.676208496,0.0,-0.007094452,-0.074215174,1.899215174,88.65948319,814.007202,359.872192,0.00406,0.004604
