Time,Drive,Stimulus,Failure,Palm.EDA,Heart.Rate,Breathing.Rate,Perinasal.Perspiration,Speed,Acceleration,Brake,Steering,LaneOffset,Lane.Position,Distance,Gaze.X.Pos,Gaze.Y.Pos,Lft.Pupil.Diameter,Rt.Pupil.Diameter
1,4,0,0,126.2116,57.0,17.9,0.005931082,0.11610845108684,0.0,57.72399902,-0.025501678,-0.100008249,1.925008249,6.04e-05,745.696777,733.120911,0.004605,0.004836
2,4,0,0,125.1878,57.0,17.0,0.005895263,7.63256357620478,29.07531738,0.0,-0.030870453,-0.100828409,1.925828409,0.032790545,680.284912,664.799988,0.004467,0.004744
3,4,0,0,114.0823,60.0,17.0,0.005857229,20.7675527406872,29.73449707,0.0,-0.054646454,-0.111437082,1.936437082,1.260031811,705.356812,656.566895,0.004454,0.004812
4,4,0,0,110.3436,62.0,16.2,0.005825538,28.6521392232144,22.47528076,0.0,-0.024734711,-0.158965826,1.983965826,4.284362233,682.723083,664.320313,0.004496,0.00474
5,4,0,0,108.7879,59.0,16.2,0.005798469,34.6731666988832,19.35241699,0.0,0.009203613,-0.255819559,2.080819559,9.486206508,684.815308,614.396912,0.004817,0.00509
6,4,0,0,112.7625,58.0,15.8,0.005786241,34.7341015255448,0.0,264.8529053,0.025309937,-0.337784529,2.162784529,15.1975433,684.03009,665.803894,0.004643,0.005
7,4,0,0,117.1866,58.0,15.8,0.005782936,34.2348141225076,0.0,55.38024902,-0.000959,-0.38616538,2.21116538,22.66640576,0.0,0.0,0.0,0.0
8,4,0,0,121.2533,63.0,15.4,0.005780863,33.7999143690086,0.0,31.64978027,0.032979614,-0.398961306,2.223961306,29.4539884,0.0,0.0,0.0,0.0
9,4,0,0,124.4307,64.0,15.4,0.005769986,33.305525539437,0.0,1.913452148,0.013038452,-0.359291315,2.184291315,37.13565307,694.527283,645.271484,0.004557,0.004714
10,4,0,0,126.7299,64.0,15.1,0.005756068,33.0668380637044,4.045715332,0.0,-0.003259613,-0.304113626,2.129113626,43.78880961,676.579407,659.934021,0.004716,0.005177
11,4,0,0,128.1328,65.0,15.1,0.005741399,34.5631106311376,9.104919434,0.0,-0.010929291,-0.248696566,2.073696566,51.31480396,688.919312,654.716309,0.004751,0.005011
12,4,0,0,129.3862,62.0,15.1,0.00572572,36.1268679746588,8.662719727,0.0,-0.001725677,-0.212560415,2.037560415,57.8324611,676.950806,667.633972,0.004965,0.005126
13,4,0,0,130.6643,62.0,15.1,0.005699546,37.7536342300468,8.267211914,0.0,0.001533936,-0.172434568,1.997434568,65.51005471,682.571289,663.16333,0.004675,0.004932
14,4,0,0,131.7801,66.0,15.4,0.005669786,38.921407592477,7.432250977,0.0,0.001533936,-0.133012533,1.958012533,71.65350885,729.266113,877.710083,0.004457,0.004617
15,4,0,0,132.9151,68.0,15.4,0.005627856,40.1442440080184,7.695922852,0.0,-0.010162323,-0.085925341,1.910925341,79.56887903,689.853699,668.7052,0.004495,0.004557
16,4,0,0,134.0698,66.0,15.9,0.005584867,41.2709923165696,8.530883789,0.0,-0.013997162,-0.063024759,1.888024759,86.14433307,681.325684,664.042114,0.004346,0.00442
17,4,0,0,134.9491,64.0,15.9,0.005531078,42.6239158846884,8.574829102,0.0,-0.004793549,-0.066240549,1.891240549,94.63991039,0.0,0.0,0.0,0.0
18,4,0,0,135.7405,66.0,16.7,0.005483288,43.625212535318,6.597290039,0.0,-0.000959,-0.080625296,1.905625296,101.6424818,689.679321,653.827576,0.004181,0.004291
19,4,0,0,136.8438,65.0,16.7,0.005434552,44.462733027134,6.553344727,0.0,0.0,-0.100307703,1.925307703,110.6160208,677.880676,651.286926,0.004058,0.004206
20,4,0,0,137.5554,62.0,17.5,0.005402751,45.189749314388,7.036743164,0.0,0.0,-0.118157625,1.943157625,117.95442,645.802002,634.089111,0.004019,0.004119
21,4,0,0,138.2743,60.0,17.5,0.00538119,46.092828363246,8.399047852,0.0,0.001533936,-0.138925314,1.963925314,127.3279258,684.947693,627.757202,0.003851,0.003965
22,4,0,0,139.1053,61.0,18.1,0.005372346,47.3884950581524,11.25823975,0.0,0.001533936,-0.156018019,1.981018019,135.3866322,684.700317,618.705627,0.003836,0.004047
23,4,0,0,140.1581,61.0,18.1,0.005368274,48.968129039669,11.30218506,0.0,0.001533936,-0.171047449,1.996047449,144.807076,690.609314,634.877808,0.003832,0.004045
24,4,0,0,140.5837,59.0,18.4,0.005369286,50.2887276459488,11.39007568,0.0,-0.000959,-0.180527449,2.005527449,153.223931,712.077881,622.114685,0.003768,0.00395
25,4,0,0,141.227,59.0,18.4,0.005374528,51.754850918289,11.434021,0.0,-0.000959,-0.193109274,2.018109274,162.9855502,685.627686,635.629578,0.003982,0.00415
26,4,0,0,142.203,59.0,18.7,0.005375734,52.9800876805338,11.47796631,0.0,-0.000959,-0.207675695,2.032675695,171.6404333,0.0,0.0,0.0,0.0
27,4,0,0,142.7511,58.0,18.7,0.005370645,54.3883676039788,11.434021,0.0,0.0,-0.229365587,2.054365587,181.6620811,686.769104,628.858521,0.003972,0.00409
28,4,0,0,143.3034,58.0,18.6,0.005368478,55.5319127711374,11.34613037,0.0,0.0,-0.25051856,2.07551856,190.5502187,680.818298,623.075989,0.003914,0.004016
29,4,0,0,143.9719,60.0,18.6,0.005375485,56.8088416951162,11.34613037,0.0,0.0,-0.275330782,2.100330782,200.8816406,0.0,0.0,0.0,0.0
30,4,0,0,144.8729,59.0,18.8,0.005390109,57.8817585140846,11.30218506,0.0,0.0,-0.29749608,2.12249608,210.1355027,0.0,0.0,0.0,0.0
31,4,0,0,145.3277,59.0,18.8,0.005415977,59.0868107731154,11.30218506,0.0,0.0,-0.323331594,2.148331594,220.9572329,690.994812,631.770386,0.003914,0.004123
32,4,0,0,146.0152,59.0,18.8,0.00544193,60.0983192010338,11.25823975,0.0,-0.000959,-0.34704423,2.17204423,230.6356463,677.867493,628.36322,0.003966,0.004234
33,4,0,0,146.5932,60.0,18.8,0.005465948,61.2128879761848,11.17034912,0.0,-0.000959,-0.378805876,2.203805876,241.9294887,0.0,0.0,0.0,0.0
34,4,0,0,147.41,59.0,18.7,0.00547877,62.1488249359162,11.21429443,0.0,0.001533936,-0.409912825,2.234912825,252.0094084,668.967712,649.39032,0.004178,0.004278
35,4,0,0,147.9991,58.0,18.7,0.005486803,63.1944383683674,11.21429443,0.0,0.003067871,-0.438275099,2.263275099,263.7494088,726.361328,823.939819,0.004097,0.004392
36,4,0,0,148.9514,58.0,18.3,0.005491074,64.0722520988842,11.21429443,0.0,0.003067871,-0.450468779,2.275468779,274.713494,690.120728,616.152405,0.003779,0.003835
37,4,0,0,149.4322,59.0,18.3,0.005496519,65.0527955216372,11.21429443,0.0,0.003067871,-0.449026823,2.274026823,286.3774842,679.110596,627.786926,0.003891,0.004149
38,4,0,0,147.2928,60.0,18.0,0.005501857,65.8769972443604,11.21429443,0.0,0.003067871,-0.433915377,2.258915377,297.7208376,693.778992,630.447021,0.003982,0.004152
39,4,0,0,147.0588,59.0,18.0,0.005499921,66.7987543254452,11.21429443,0.0,0.0,-0.40388751,2.22888751,309.7702836,695.315613,636.143799,0.003905,0.004182
40,4,0,0,146.2459,59.0,17.7,0.005482954,67.5730453936276,11.25823975,0.0,0.0,-0.37591958,2.20091958,321.4738875,594.375427,651.175171,0.0,0.004257
41,4,0,0,142.3123,62.0,17.7,0.005447359,68.4401221387466,11.21429443,0.0,0.003834839,-0.341818571,2.166818571,334.4358262,681.850281,648.966309,0.004109,0.00438
42,4,0,0,141.3348,63.0,17.4,0.005412945,69.1705293053806,11.21429443,0.0,-0.000959,-0.299038172,2.124038172,345.9404266,0.0,0.0,0.0,0.0
43,4,0,0,142.8612,61.0,17.4,0.005384415,69.9856684161354,11.25823975,0.0,-0.000959,-0.248274088,2.073274088,359.270046,690.002075,635.087219,0.003897,0.004079
