Time,Drive,Stimulus,Failure,Palm.EDA,Heart.Rate,Breathing.Rate,Perinasal.Perspiration,Speed,Acceleration,Brake,Steering,LaneOffset,Lane.Position,Distance,Gaze.X.Pos,Gaze.Y.Pos,Lft.Pupil.Diameter,Rt.Pupil.Diameter
1,4,0,0,205.4738,59.0,17.6,,-0.01780771402952,0.0,249.3255615,-0.069218842,-0.100004435,1.925004435,8.06e-06,0.0,0.0,0.0,0.0
2,4,0,0,202.9962,59.0,17.4,,-0.01780771402952,0.0,266.6107178,-0.069218842,-0.100004435,1.925004435,1.48e-05,679.151306,962.665771,0.008634,0.007411
3,4,0,0,203.666,59.0,17.4,,-0.0884388254565,0.0,250.2044678,-0.069218842,-0.099991083,1.924991083,2.32e-05,719.715698,884.549927,0.009322,0.00809
4,4,0,0,204.3402,59.0,17.2,,-0.79812855754484,0.0,239.364624,-0.069218842,-0.099715471,1.924715471,0.000753702,0.0,0.0,0.008669,0.00796
5,4,0,0,206.3898,60.0,17.2,,0.18547080391934,0.0,221.2005615,-0.069218842,-0.099687338,1.924687338,0.05296577,0.0,0.0,0.0093,0.007818
6,4,0,0,207.5464,60.0,16.9,,0.80693599739086,0.0,261.1907959,0.116579102,-0.09918189,1.92418189,0.130078029,863.104675,736.157288,0.007046,0.0
7,4,0,0,206.6201,60.0,16.9,,0.79757218134806,0.0,0.0,0.118113037,-0.098074675,1.923074675,0.146460285,920.81781,947.371704,0.0,0.00804
8,4,0,0,206.3898,60.0,16.8,,9.88466944191268,25.11474609,0.0,-0.005560516,-0.097316504,1.922316504,0.260783849,687.412781,853.501404,0.008915,0.007755
9,4,0,0,206.3898,60.0,16.8,,21.4834572433508,18.82507324,0.0,0.085133423,-0.056765795,1.881765795,0.432138707,676.88208,844.463501,0.009437,0.007478
10,4,0,0,205.2461,60.0,16.6,,22.3991079895802,0.0,171.395874,-0.044675873,0.012271166,1.812728834,0.598699207,677.093994,845.312988,0.009204,0.007504
11,4,0,0,207.0822,60.0,16.6,,23.5230273680926,12.79907227,0.0,-0.109101166,0.101502657,1.723497343,2.08155848,667.269592,933.239319,0.008608,0.007199
12,4,0,0,206.3898,60.0,16.1,,27.6873784851876,18.25378418,0.0,0.076696777,0.126467943,1.698532057,5.020055509,657.557922,874.14978,0.009041,0.007383
13,4,0,0,205.4738,60.0,16.1,,32.939201131277,18.78112793,0.0,-0.096062714,0.179304361,1.645695639,9.876293246,677.313721,880.852173,0.008715,0.00749
14,4,0,0,204.115,60.0,15.7,,36.9387509882586,18.03405762,0.0,-0.003259613,0.145922422,1.679077578,14.23247031,689.786316,885.292297,0.008732,0.007549
15,4,0,0,201.0131,60.0,15.7,,40.8831675605314,18.16589355,0.0,0.079764648,0.075266123,1.749733877,19.2639739,662.981873,877.25647,0.009203,0.007516
16,4,0,0,199.7124,60.0,15.4,,44.0032523271288,17.6385498,0.0,-0.168924652,0.108860731,1.716139269,24.17599524,0.0,0.0,0.0,0.007368
17,4,0,0,197.7926,60.0,15.4,,47.1990621090426,16.31744385,0.0,0.105074585,-0.051761866,1.876761866,30.30990466,544.445679,882.663086,0.007985,0.007185
18,4,0,0,197.7926,59.0,15.0,,48.9925133087338,13.10668945,0.0,-0.020132904,-0.037012339,1.862012339,36.60622196,0.0,0.0,0.008391,0.0064
19,4,0,0,201.0131,59.0,15.0,,50.9873204138588,14.29321289,0.0,0.0,-0.038055658,1.863055658,44.19434674,656.207703,902.453796,0.008722,0.007318
20,4,0,0,199.4973,59.0,14.7,,52.594308411729,12.18383789,0.0,0.023776001,-0.044968367,1.869968367,52.05219645,665.836914,903.498596,0.008509,0.006972
21,4,0,0,200.7951,59.0,14.7,,54.044125963843,12.00805664,0.0,-0.007094452,-0.004367113,1.829367113,60.84105331,0.0,0.0,0.007853,0.006422
22,4,0,0,201.8897,59.0,14.7,,55.2893045730166,12.09594727,0.0,-0.001725677,0.032401323,1.792598677,69.34426355,0.0,0.0,0.0,0.007261
23,4,0,0,202.9962,59.0,14.7,,56.6998002840538,12.09594727,0.0,-0.017832001,0.061435938,1.763564062,79.58353296,649.111694,906.884583,0.008645,0.007343
24,4,0,0,205.0189,59.0,14.8,,57.8837977731722,12.09594727,0.0,-0.010162323,0.047790289,1.777209711,88.45853565,699.8526,887.559692,0.008509,0.007247
25,4,0,0,205.4738,59.0,14.8,,59.2119492373796,12.05200195,0.0,0.026843872,0.006353617,1.818646383,99.40002112,0.0,0.0,0.006244,0.0
26,4,0,0,205.0189,59.0,14.8,,59.6941437919966,0.0,0.0,-0.025501678,0.042247534,1.782752466,109.2451464,0.0,0.0,0.008629,0.00664
27,4,0,0,204.5659,59.0,14.8,,59.3394709571564,5.320129395,0.0,-0.034705292,0.024543047,1.800456953,120.7991428,340.758209,772.845276,0.008836,0.006739
28,4,0,0,205.0189,59.0,14.8,,59.5337750404848,5.58380127,0.0,0.056755615,-0.080857038,1.905857038,131.1268196,663.385681,896.089417,0.008636,0.006971
29,4,0,0,205.9308,59.0,14.8,,59.7565254153182,7.300415039,0.0,-0.016298065,-0.031632185,1.856632185,142.6490508,694.848083,923.447876,0.008293,0.007053
30,4,0,0,207.314,59.0,14.8,,60.6934684539506,11.21429443,0.0,-0.040074066,0.06181407,1.76318593,153.3608032,634.805298,916.719727,0.008497,0.007178
31,4,0,0,207.7793,59.0,14.8,,61.7643004695094,11.21429443,0.0,0.018407227,0.041881323,1.783118677,165.8234296,650.236389,916.576111,0.008215,0.007042
32,4,0,0,207.7793,59.0,15.1,,62.6983885711686,10.86273193,0.0,-0.003259613,0.023893595,1.801106405,176.9178047,0.0,0.0,0.008716,0.006486
33,4,0,0,208.0126,59.0,15.1,,63.4075381910502,8.841247559,0.0,-0.030103485,0.003076792,1.821923208,189.8083418,628.723877,927.715393,0.008713,0.006499
34,4,0,0,206.1601,59.0,15.7,,64.0100275471466,9.324645996,0.0,0.02761084,-0.090852022,1.915852022,200.7192347,679.080322,906.383972,0.008623,0.006762
35,4,0,0,208.0126,59.0,15.7,,64.6715273133194,9.236755371,0.0,-0.013997162,-0.096621752,1.921621752,213.9812462,653.104126,904.002686,0.008546,0.007361
36,4,0,0,206.8509,59.0,15.9,,65.2554951776908,9.236755371,0.0,-0.007094452,-0.096376181,1.921376181,225.548569,314.475403,781.60022,0.008552,0.0
37,4,0,0,208.0126,60.0,15.9,,65.8788249396116,9.236755371,0.0,0.003067871,-0.122650385,1.947650385,238.7382551,0.0,0.0,0.0,0.006233
38,4,0,0,207.7793,59.0,15.8,,66.4253933678164,9.236755371,0.0,-0.000959,-0.135418177,1.960418177,250.3053098,654.960388,921.019104,0.008518,0.007717
39,4,0,0,208.716,60.0,15.8,,67.0038213367322,9.148864746,0.0,0.005368774,-0.149119616,1.974119616,263.006048,670.018616,912.679626,0.008771,0.007164
40,4,0,0,208.716,60.0,15.8,,67.5122964940162,9.148864746,0.0,-0.003259613,-0.158095598,1.983095598,274.6575091,342.929504,794.720276,0.008815,0.0
41,4,0,0,208.716,59.0,15.8,,68.0575870579808,9.236755371,0.0,-0.015531097,-0.193882227,2.018882227,287.5799898,695.128906,933.909424,0.008304,0.00654
42,4,0,0,207.5464,60.0,15.4,,68.5423236777816,9.192810059,0.0,0.003834839,-0.279130697,2.104130697,299.526157,594.249329,938.996277,0.008261,0.006702
43,4,0,0,208.481,60.0,15.4,,69.1343843658374,9.192810059,0.0,0.009203613,-0.400066137,2.225066137,313.34583,662.225098,918.286194,0.008845,0.006857
44,4,0,0,209.1875,60.0,15.4,,69.6091260991012,9.192810059,0.0,0.009203613,-0.483790636,2.308790636,325.5732032,0.0,0.0,0.007976,0.006828
45,4,0,0,208.716,60.0,15.4,,70.1095519492544,9.192810059,0.0,0.005368774,-0.52812314,2.35312314,339.655107,0.0,0.0,0.00852,0.006686
46,4,0,0,208.2466,59.0,15.0,,70.5550025679802,9.148864746,0.0,0.003834839,-0.535657644,2.360657644,351.4737873,657.374023,929.793823,0.008407,0.006272
47,4,0,0,208.716,59.0,15.0,,71.0197577510882,9.060974121,0.0,0.008436646,-0.511585951,2.336585951,365.7604099,0.0,0.0,0.007667,0.00742
48,4,0,0,209.8988,59.0,15.0,,71.4282822083546,9.017028809,0.0,-0.000959,-0.444313765,2.269313765,378.352543,0.0,0.0,0.007592,0.00643
49,4,0,0,211.0952,59.0,15.0,,71.5345396382444,2.768554688,0.0,0.0,-0.371753931,2.196753931,392.8455718,0.0,0.0,0.0,0.006882
50,4,0,0,209.6612,59.0,15.0,,71.3326396793302,5.58380127,0.0,0.003067871,-0.312980413,2.137980413,405.614303,0.0,0.0,0.008219,0.006762
51,4,0,0,210.615,59.0,15.0,,71.355728751563,5.627746582,0.0,0.001533936,-0.232844591,2.057844591,419.6902197,676.33728,929.100708,0.008581,0.006782
52,4,0,0,211.8195,59.0,14.7,,71.3774834234414,5.627746582,0.0,0.001533936,-0.155220747,1.980220747,432.6233814,0.0,0.0,0.0,0.006987
53,4,0,0,212.5489,59.0,14.7,,71.4016607313822,5.627746582,0.0,-0.004793549,-0.057163477,1.882163477,447.4959993,0.0,0.0,0.0,0.006611
54,4,0,0,211.3361,59.0,14.5,,71.422440239781,5.627746582,0.0,-0.010162323,0.01990819,1.80509181,460.5878511,0.0,0.0,0.008188,0.007152
55,4,0,0,211.3361,59.0,14.5,,71.4456473571028,5.627746582,0.0,-0.010929291,0.054815054,1.770184946,475.6378084,586.729004,915.507385,0.008439,0.007163
56,4,0,0,211.5775,60.0,14.5,,71.4654524423184,5.671691895,0.0,-0.003259613,0.031095743,1.793904257,488.2496515,0.0,0.0,0.0,0.006006
57,4,0,0,212.5489,60.0,14.5,,71.487769224472,5.627746582,0.0,-0.003259613,-0.020171404,1.845171404,503.4665846,600.212524,912.03479,0.008616,0.006671
58,4,0,0,214.0228,60.0,14.6,,71.507068268818,5.627746582,0.0,0.003834839,-0.077879667,1.902879667,516.8587545,713.153198,905.60907,0.00876,0.006917
59,4,0,0,214.0228,60.0,14.6,,71.5297440142586,5.627746582,0.0,0.003067871,-0.132778883,1.957778883,531.6149745,0.0,0.0,0.0,0.006175
60,4,0,0,214.2704,60.0,14.9,,71.548042467553,5.627746582,0.0,0.003834839,-0.165431738,1.990431738,545.8047655,0.0,0.0,0.0,0.005914
61,4,0,0,215.7684,60.0,14.9,,71.5686848119036,5.627746582,0.0,-0.000959,-0.18643117,2.01143117,560.7159966,608.420898,920.32489,0.008495,0.007098
62,4,0,0,216.2723,61.0,15.8,,71.5860081178118,5.627746582,0.0,-0.003259613,-0.206221819,2.031221819,574.3977599,458.537109,960.554382,0.008479,0.006822
63,4,0,0,208.0126,64.0,15.8,,71.6062554013792,5.627746582,0.0,-0.012463226,-0.244394541,2.069394541,589.4541791,662.276917,638.150696,0.008267,0.006591
64,4,0,0,206.6201,65.0,16.3,,71.6228261477166,5.627746582,0.0,0.001533936,-0.311010599,2.136010599,603.2640914,676.256104,922.494629,0.008733,0.006472
65,4,0,0,211.0952,66.0,16.3,,71.6417875203438,5.627746582,0.0,0.030678711,-0.374065638,2.199065638,619.1184793,309.052185,783.772827,0.00847,0.0
66,4,0,0,211.8195,67.0,17.1,,71.6565043713748,5.671691895,0.0,0.016106323,-0.325088263,2.150088263,633.0460773,650.47937,907.154907,0.00845,0.006794
67,4,0,0,208.0126,67.0,17.1,,71.674629289537,5.627746582,0.0,-0.044675873,-0.190192938,2.015192938,648.9200092,649.649414,948.382996,0.005847,0.006011
68,4,0,0,206.8509,67.0,17.8,,71.6870958648196,5.627746582,0.0,-0.008628387,-0.212780237,2.037780237,662.1293245,553.151672,842.611023,0.007802,0.006375
69,4,0,0,208.2466,67.0,17.8,,71.7044464651342,5.627746582,0.0,0.061357422,-0.346545935,2.171545935,677.9839074,674.315308,916.734009,0.008706,0.006826
70,4,0,0,208.9515,68.0,18.7,,71.7168232392448,5.627746582,0.0,0.016106323,-0.366117716,2.191117716,691.8600913,643.33429,908.460083,0.008518,0.006784
71,4,0,0,210.8548,69.0,18.7,,71.7275098523006,5.627746582,0.0,-0.052345551,-0.263397932,2.088397932,707.7224331,682.013672,901.767212,0.00846,0.00735
72,4,0,0,211.8195,69.0,19.8,,71.7343287385344,5.58380127,0.0,0.017640259,-0.335269213,2.160269213,721.6052329,0.0,0.0,0.008537,0.00642
