Time,Drive,Stimulus,Failure,Palm.EDA,Heart.Rate,Breathing.Rate,Perinasal.Perspiration,Speed,Acceleration,Brake,Steering,LaneOffset,Lane.Position,Distance,Gaze.X.Pos,Gaze.Y.Pos,Lft.Pupil.Diameter,Rt.Pupil.Diameter
1,4,0,0,309.1477,73.0,24.1,0.005571876,-0.01780774621632,0.0,262.9486084,-0.02856955,-0.100001574,1.925001574,1.21e-05,0.0,0.0,0.004976,0.0
2,4,0,0,308.0051,73.0,24.1,0.005601713,0.06287171241312,0.0,262.9486084,-0.02856955,-0.100002527,1.925004435,0.000475183,0.0,0.0,0.005197,0.005147
3,4,0,0,309.8661,72.0,24.1,0.005596068,8.83062780575844,5.495910645,0.0,0.074395874,-0.100088358,1.92267127,0.80091916,745.4245,836.124023,0.004733,0.004792
4,4,0,0,311.8957,71.0,23.8,0.005566906,21.1397223200074,33.73626709,0.0,0.061357422,-0.095167398,1.896848631,4.938729382,714.03241,713.458679,0.004964,0.004912
5,4,0,0,313.6566,68.0,23.8,0.005531881,22.1188677251958,33.73626709,0.0,-0.001725677,-0.054669619,1.891432714,5.529731895,710.928894,703.552673,0.004874,0.004829
6,4,0,0,314.693,66.0,23.5,0.005522456,26.9047651819038,33.73626709,0.0,-0.034705292,0.000759,1.86165185,8.897303,725.712402,697.714478,0.004632,0.004771
7,4,0,0,315.7363,64.0,23.5,0.005547069,42.3193935121424,33.64837646,0.0,-0.034705292,0.019831896,1.809813452,26.97235577,752.840881,842.238892,0.00466,0.00469
8,4,0,0,312.7737,64.0,23.3,0.005597362,45.5001172282424,33.69232178,0.0,-0.034705292,-0.040651083,1.848343325,34.25419323,714.052612,681.780884,0.004514,0.004631
9,4,0,0,310.8776,67.0,23.3,0.005681151,47.5633083603672,33.73626709,0.0,0.067493164,-0.191844702,1.895088625,39.39924452,717.859802,689.81012,0.0046,0.004548
10,4,0,0,308.5753,70.0,22.4,0.005767864,48.024335459085,33.91204834,0.0,0.036047485,-0.201102972,1.909634542,40.72095065,716.617493,677.36969,0.004433,0.004371
11,4,0,0,308.2899,69.0,22.4,0.005860356,49.1148478842896,30.78918457,0.0,0.00690271,-0.06851697,1.946877909,43.85879082,730.106995,793.982117,0.00484,0.004555
12,4,0,0,309.2911,68.0,22.3,0.005914497,52.0755416217054,0.0,0.0,-0.027035614,0.087666273,2.023246241,51.79407347,742.325378,852.178894,0.004669,0.004503
13,4,0,0,310.7327,66.0,22.3,0.005936957,61.197689337038,0.0,0.0,-0.024734711,0.217568636,1.89849515,81.59371336,718.616516,690.416992,0.004934,0.004897
