Time,Drive,Stimulus,Failure,Palm.EDA,Heart.Rate,Breathing.Rate,Perinasal.Perspiration,Speed,Acceleration,Brake,Steering,LaneOffset,Lane.Position,Distance,Gaze.X.Pos,Gaze.Y.Pos,Lft.Pupil.Diameter,Rt.Pupil.Diameter
1,4,0,0,,142.0,16.2,0.00665412,1.50151422e-10,0.0,96.675109863281,-0.078539819,-0.099999666,1.924999666,0.0,918.3957,807.9018,0.00522,0.005345
2,4,0,0,,142.0,16.2,0.006280323,-6.7431346e-10,0.0,91.255187988281,-0.078539819,-0.099999666,1.924999666,0.0,945.0314,828.3645,0.005875,0.005774
3,4,0,0,,142.0,16.4,0.006001272,-4.184284e-11,0.0,91.255187988281,-0.078539819,-0.099999666,1.924999666,0.0,940.5555,802.8305,0.005528,0.005556
4,4,0,0,,142.0,16.4,0.00573423,7.8213924e-11,0.0,71.260070800781,-0.078539819,-0.099999666,1.924999666,0.0,0.0,0.0,0.0055,0.005497
5,4,0,0,,142.0,16.9,0.005534047,0.37010819341694,4.69645643234253,0.0,-0.059690259,-0.100039721,1.924999666,0.0,934.0666,794.8889,0.005206,0.005066
6,4,0,0,,142.0,16.9,0.00532937,6.159035590512,18.6300506591797,0.0,-0.055920348,-0.102120638,1.925056887,0.021483608,940.4922,781.2262,0.005229,0.005312
7,4,0,0,,143.0,17.3,0.005162684,12.6167814704402,22.1134490966797,0.0,-0.04272566,-0.112513304,1.926283789,0.575437765,0.0,0.0,0.005516,0.005414
8,4,0,0,,143.0,17.3,0.004979515,18.1177927771632,22.9064178466797,0.0,0.023876105,-0.133368731,1.933552217,2.441889129,787.7303,902.5678,0.004885,0.005139
9,4,0,0,,143.0,17.6,0.004823434,20.9517137655448,24.0675506591797,0.0,0.030159289,-0.145236254,1.949304056,5.394398838,930.9014,790.924,0.005178,0.005184
10,4,0,0,,145.0,17.6,0.004653901,20.4135523524726,27.5509490966797,0.0,0.010681415,-0.145158529,1.965170336,9.97569241,0.0,0.0,0.005583,0.005551
11,4,0,0,,146.0,18.3,0.004521873,16.2964138475018,28.1739959716797,0.0,0.005026548,-0.139150858,1.971342039,14.52781527,0.0,0.0,0.005033,0.005049
12,4,0,0,,146.0,18.3,0.004400556,10.9033491468073,27.7775115966797,0.0,-0.00439823,-0.132959604,1.96953578,19.67454284,0.0,0.0,0.005401,0.005395
13,4,0,0,,146.0,18.5,0.004323738,7.36703758629804,27.7775115966797,0.0,-0.00439823,-0.129966497,1.964150858,23.86241093,0.0,0.0,0.005025,0.005015
14,4,0,0,,146.0,18.5,0.004261715,3.8822312642911,27.0695037841797,0.0,-0.00439823,-0.128178835,1.958684874,27.33470203,0.0,0.0,0.005434,0.005242
15,4,0,0,,146.0,18.8,0.004219029,0.55613025905054,16.9025115966797,0.0,-0.003769911,-0.12767148,1.955747557,29.58470264,0.0,0.0,0.005643,0.005483
16,4,0,0,,146.0,18.8,0.004177288,-0.01154452163234,18.6866912841797,0.0,-0.003769911,-0.127503157,1.953794432,31.32920981,0.0,0.0,0.005635,0.005576
17,4,0,0,,145.0,18.7,0.004150028,0.00223712100324,19.0831756591797,0.0,-0.003769911,-0.12750411,1.952870798,32.25706646,928.192,795.0802,0.005015,0.005096
18,4,0,0,,145.0,18.7,0.004134031,-1.20217698e-06,22.3966522216797,0.0,-0.003769911,-0.127503633,1.9525208,32.54954601,0.0,0.0,0.005705,0.005589
19,4,0,0,,144.0,18.6,0.004129747,-8.2559142e-06,17.3273162841797,0.0,-0.003769911,-0.127503633,1.95250411,32.56089921,930.3038,779.7009,0.005092,0.005136
20,4,0,0,,144.0,18.6,0.004130241,0.18941799351318,16.1378631591797,0.0,-0.003141593,-0.127502203,1.952503633,32.56102166,933.8599,794.1619,0.005139,0.005298
21,4,0,0,,144.0,18.6,0.004140693,1.23386415556898,14.6652069091797,0.0,-0.003141593,-0.127321482,1.952503633,32.56102168,0.0,0.0,0.005011,0.005025
22,4,0,0,,144.0,18.6,0.004178099,2.03326488511844,13.0792694091797,0.0,-0.003769911,-0.126820803,1.952503633,32.56102169,934.8564,801.3169,0.0054,0.005299
23,4,0,0,,143.0,18.5,0.004237154,1.45678837130918,14.6085662841797,0.0,-0.003769911,-0.126376867,1.952503633,32.56102168,0.0,0.0,0.005076,0.004978
24,4,0,0,,144.0,18.5,0.004326738,0.91251689936882,13.8155975341797,0.0,-0.003769911,-0.126055002,1.952458811,32.60533284,0.0,0.0,0.005484,0.005387
25,4,0,0,,144.0,18.2,0.004412015,0.1268128457403,13.6173553466797,0.0,-0.003769911,-0.125940561,1.952219439,32.83665616,0.0,0.0,0.00524,0.00514
