Time,Drive,Stimulus,Failure,Palm.EDA,Heart.Rate,Breathing.Rate,Perinasal.Perspiration,Speed,Acceleration,Brake,Steering,LaneOffset,Lane.Position,Distance,Gaze.X.Pos,Gaze.Y.Pos,Lft.Pupil.Diameter,Rt.Pupil.Diameter
1,4,0,0,616.4468,80.0,16.3,0.007884579,-2.3979166e-10,0.0,0.0,-0.102415919,-0.099999189,1.924999189,0.0,864.2198,777.7655,0.0,0.004946
2,4,0,0,615.8773,80.0,16.2,0.007705602,-2.6875978e-10,0.0,0.0,-0.102415919,-0.099999189,1.924999189,0.0,822.5075,831.0557,0.0,0.004792
3,4,0,0,618.1616,81.0,16.2,0.007533714,0.28031391904818,8.63298034667969,0.0,-0.102415919,-0.100049734,1.924999666,0.000122055,818.6975,850.803,0.0,0.005189
4,4,0,0,619.3101,83.0,16.1,0.007368268,6.20325209113952,13.9855194091797,0.0,-0.09738937,-0.103084803,1.925388765,0.092894315,0.0,0.0,0.0,0.0
5,4,0,0,619.3101,85.0,16.1,0.007254526,11.3749609229853,15.2882537841797,0.0,0.044610616,-0.112297297,1.930513334,1.092647108,848.7572,809.0941,0.0,0.004692
6,4,0,0,619.3101,85.0,16.0,0.00714996,12.5894469930835,17.4689178466797,0.0,0.027017696,-0.114033937,1.938485098,3.635125917,864.8191,813.4822,0.0,0.004536
7,4,0,0,619.8859,85.0,16.0,0.00707367,12.6033824532176,18.1486053466797,0.0,0.050265484,-0.108272791,1.939187479,6.378778478,0.0,0.0,0.0,0.004432
8,4,0,0,619.8859,84.0,15.9,0.007001889,12.5528410935028,21.1505584716797,0.0,0.02953097,-0.089918852,1.934431982,9.530024644,841.3826,806.9999,0.0,0.004577
9,4,0,0,621.0409,85.0,15.9,0.006953545,7.7047844999002,23.3029022216797,0.0,0.010681415,-0.071821451,1.922156763,12.32885634,850.5734,812.3751,0.0,0.004556
10,4,0,0,621.0409,84.0,15.8,0.006910996,8.2032423766811,22.9630584716797,0.0,-0.036442474,-0.05668664,1.903126669,15.38049924,811.9827,831.5123,0.004447,0.004708
11,4,0,0,621.0409,83.0,15.8,0.006875122,10.1659311061149,22.8214569091797,0.0,-0.031415924,-0.046244383,1.890192938,17.14905635,0.0,0.0,0.006473,0.003756
12,4,0,0,621.6199,82.0,16.0,0.006829488,10.629616424131,22.7081756591797,0.0,0.024504423,-0.036311388,1.878416014,19.18970799,936.5322,620.7742,0.0,0.004238
13,4,0,0,619.8859,82.0,16.0,0.006790376,7.9622617604292,22.7364959716797,0.0,0.028902652,-0.023189306,1.870031786,21.38880773,838.8882,822.3813,0.0,0.004545
14,4,0,0,621.6199,82.0,15.9,0.0067588,5.02636498157176,22.7364959716797,0.0,0.023247786,-0.013405561,1.861311388,24.01039193,847.1897,816.301,0.0,0.004555
15,4,0,0,621.0409,84.0,15.9,0.00675402,5.60146788345752,22.7081756591797,0.0,0.023247786,-0.003867388,1.850052786,26.3541452,848.6219,816.2969,0.0,0.004753
16,4,0,0,622.2001,85.0,15.8,0.006785487,3.40649553987904,22.7081756591797,0.0,-0.006911504,0.00741744,1.84104867,27.87770715,816.3735,836.5606,0.0,0.004778
17,4,0,0,621.6199,85.0,15.8,0.006845226,0.30402647695576,22.5099334716797,0.0,-0.00439823,0.008960485,1.833555651,29.00148752,0.0,0.0,0.0,0.004212
18,4,0,0,621.0409,85.0,15.7,0.006942403,1.5033879584686,22.4249725341797,0.0,-0.003769911,0.010643721,1.823049498,30.4507089,971.715,797.6629,0.004514,0.004618
19,4,0,0,623.9471,85.0,15.7,0.007047556,0.08487241214402,18.6583709716797,0.0,-0.003769911,0.011918783,1.816459131,31.46084356,0.0,0.0,0.004402,0.0
