Time,Drive,Stimulus,Failure,Palm.EDA,Heart.Rate,Breathing.Rate,Perinasal.Perspiration,Speed,Acceleration,Brake,Steering,LaneOffset,Lane.Position,Distance,Gaze.X.Pos,Gaze.Y.Pos,Lft.Pupil.Diameter,Rt.Pupil.Diameter
1,4,0,0,90.4994,89,6.2,0.005747563,-0.01780775104434,0.0,263.0950928,-0.015531097,-0.100000143,1.925000143,0.0,,,,
2,4,0,0,90.7655,93,6.2,0.005712848,-0.01780775104434,0.0,263.3880615,-0.015531097,-0.100000143,1.925000143,7.05359e-06,,,,
3,4,0,0,87.4233,92,6.2,0.005656224,0.05359780697744,0.0,263.0950928,-0.015531097,-0.100001097,1.925001097,1.44431e-05,,,,
4,4,0,0,88.1725,89,6.2,0.005564435,0.76897624858184,0.0,263.3880615,0.051386841,-0.10001111,1.92501111,0.01405536,,,,
5,4,0,0,90.0593,84,6.2,0.00547275,0.7424986449961,0.0,119.833374,0.059823486,-0.099483252,1.924483252,0.12591679,,,,
6,4,0,0,91.1677,80,6.2,0.005376639,0.73923694411922,0.0,32.96813965,0.036047485,-0.09915328,1.92415328,0.305635346,,,,
7,4,0,0,91.3025,80,6.2,0.005314908,1.13151752004892,6.685180664,0.0,0.036047485,-0.098779917,1.923779917,0.455113427,,,,
8,4,0,0,91.9371,82,6.2,0.005275452,8.36424460143172,8.486938477,0.0,0.032212646,-0.095505953,1.920505953,0.632962204,,,,
9,4,0,0,91.8915,84,6.4,0.005258746,9.32344934738424,0.0,54.9407959,0.02761084,-0.089402914,1.914402914,0.818937287,,,,
10,4,0,0,91.6641,86,6.4,0.00524897,8.90343371649716,0.0,4.843139648,-0.001725677,-0.079472303,1.904472303,1.793657906,,,,
11,4,0,0,92.0285,88,6.7,0.005254474,10.61315151282,5.58380127,0.0,-0.007094452,-0.072277308,1.897277308,3.54940223,,,,
12,4,0,0,91.9371,87,6.7,0.005287808,13.7449159759537,0.307617188,0.0,-0.004793549,-0.06575799,1.89075799,5.704771067,,,,
13,4,0,0,88.0887,82,7.2,0.005333667,13.5497113638975,0.0,24.17907715,-0.008628387,-0.062215567,1.887215567,7.454510729,,,,
14,4,0,0,87.838,78,7.2,0.005384252,13.1365506266174,0.0,263.3880615,-0.007094452,-0.061596155,1.886596155,9.504205712,,,,
15,4,0,0,89.6668,78,7.7,0.00541845,12.7765186107196,0.0,263.0950928,-0.010162323,-0.062923193,1.887923193,11.89329756,,,,
16,4,0,0,90.8546,80,7.7,0.005447661,12.3623895802323,0.0,263.2415771,0.009203613,-0.066555262,1.891555262,15.0437731,,,,
17,4,0,0,91.5282,82,8.1,0.005462618,12.0039128562599,0.0,263.0950928,0.003067871,-0.066613436,1.891613436,17.68740711,,,,
18,4,0,0,91.6641,80,8.1,0.005456093,11.5906378445744,0.0,262.3626709,0.008436646,-0.065225363,1.890225363,20.64529548,,,,
19,4,0,0,92.2118,80,8.5,0.005423579,2.90974142468528,0.0,262.3626709,0.008436646,-0.062772989,1.887772989,23.29622272,,,,
20,4,0,0,91.7549,81,8.5,0.005363838,0.21988013464614,0.0,262.6556396,0.008436646,-0.062598467,1.887598467,26.12219039,,,,
21,4,0,0,85.7633,81,9.2,0.005304232,0.80092507225736,0.0,262.6556396,0.008436646,-0.062412024,1.887412024,28.65225931,,,,
