Time,Drive,Stimulus,Failure,Palm.EDA,Heart.Rate,Breathing.Rate,Perinasal.Perspiration,Speed,Acceleration,Brake,Steering,LaneOffset,Lane.Position,Distance,Gaze.X.Pos,Gaze.Y.Pos,Lft.Pupil.Diameter,Rt.Pupil.Diameter
1,4,0,0,160.1589,72.0,15.5,0.006677084,-0.02388342153538,0.0,263.2415771,-0.066917938,-0.100001097,1.925001097,9.52294e-06,,,,
2,4,0,0,159.7444,71.0,15.4,0.006552218,0.10693407045544,0.0,264.7064209,-0.063083099,-0.100017309,1.925017309,4.00344e-05,,,,
3,4,0,0,161.98,71.0,15.4,0.006417741,0.8175579729149,0.0,127.3040771,-0.017832001,-0.100240469,1.925240469,0.020804772,,,,
4,4,0,0,161.6972,71.0,15.7,0.006325316,0.79786530331698,0.0,13.48571777,0.079764648,-0.09964633,1.92464633,0.142103896,,,,
5,4,0,0,163.2653,72.0,15.7,0.006247341,10.3360140221595,28.50128174,0.0,0.098171875,-0.094614744,1.919614744,0.321458487,,,,
6,4,0,0,164.7175,72.0,15.6,0.006189066,17.8617078532286,0.0,168.1732178,0.059823486,-0.054563761,1.879563761,0.501518239,,,,
7,4,0,0,166.3451,72.0,15.6,0.006114688,17.4669203198672,0.0,262.5091553,0.061357422,0.025430918,1.799569082,2.186754257,,,,
8,4,0,0,167.0955,72.0,15.8,0.006036198,17.1020490491668,0.0,262.9486084,0.018407227,0.116390944,1.708609056,5.572651598,,,,
9,4,0,0,165.7495,73.0,15.8,0.005941671,16.680934306652,0.0,263.8275146,0.02761084,0.22855401,1.59644599,9.345984184,,,,
10,4,0,0,166.1958,74.0,16.1,0.005873415,16.3157170600384,0.0,263.6810303,-0.129042328,0.332096815,1.492903185,12.89701289,,,,
11,4,0,0,166.6444,74.0,16.1,0.005831338,15.8944015700613,0.0,141.6595459,-0.151284393,0.373423815,1.451576185,16.70370855,,,,
12,4,0,0,167.0955,74.0,16.2,0.005831169,15.5306636384318,0.0,82.91931152,-0.098363617,0.351944685,1.473055315,19.97695729,,,,
13,4,0,0,167.3976,74.0,16.2,0.005864602,15.114818116478,0.0,0.0,-0.034705292,0.294934988,1.530065012,23.80368074,,,,
14,4,0,0,162.6916,73.0,16.7,0.005909896,17.708142473913,15.04302979,0.0,-0.025501678,0.231004,1.593996,26.81097801,,,,
15,4,0,0,162.8346,73.0,16.7,0.005964214,23.6752264821218,22.47528076,0.0,0.121947876,0.14615941,1.67884059,30.50233318,,,,
16,4,0,0,164.2791,73.0,17.1,0.006000286,29.3248347010586,22.91473389,0.0,0.070561035,0.136589289,1.688410711,33.54458661,,,,
17,4,0,0,165.0111,72.0,17.1,0.006013792,34.7722142694796,17.6385498,0.0,-0.024734711,0.213987589,1.611012411,36.95604694,,,,
18,4,0,0,165.898,71.0,17.8,0.006000585,37.6412485460908,12.9309082,0.0,-0.025501678,0.266179323,1.558820677,40.0523034,,,,
19,4,0,0,167.0955,72.0,17.8,0.005973208,40.6578788219962,16.71295166,0.0,-0.02166684,0.271985769,1.553014231,43.96934791,,,,
20,4,0,0,167.3976,72.0,18.4,0.005955206,43.1614440546574,15.61431885,0.0,-0.001725677,0.232178926,1.592821074,48.16466961,,,,
21,4,0,0,168.3105,72.0,18.4,0.005953808,45.8859199773178,15.52642822,0.0,-0.003259613,0.17282939,1.65217061,53.9992418,,,,
22,4,0,0,168.9246,72.0,18.7,0.005973008,47.757096585852,12.79907227,0.0,0.008436646,0.125159025,1.699840975,60.257027,,,,
23,4,0,0,169.8543,72.0,18.7,0.006011998,49.724624653774,12.31567383,0.0,0.009203613,0.104549646,1.720450354,67.92192457,,,,
24,4,0,0,170.1664,71.0,18.9,0.006047607,51.1245453272976,11.21429443,0.0,-0.000959,0.10114646,1.72385354,75.12778214,,,,
25,4,0,0,170.6368,71.0,18.9,0.006074814,52.1473743194846,6.685180664,0.0,-0.004793549,0.10321641,1.72178359,84.17671774,,,,
26,4,0,0,170.6368,72.0,19.1,0.006086939,52.6084503099516,6.333618164,0.0,-0.005560516,0.104543447,1.720456553,91.81835862,,,,
27,4,0,0,171.2681,73.0,19.1,0.006095498,53.1020926149774,5.894165039,0.0,0.001533936,0.11868453,1.70631547,101.8290103,,,,
28,4,0,0,171.904,73.0,19.3,0.006092723,53.466647779115,6.201782227,0.0,-0.010162323,0.122307062,1.702692938,110.6180901,,,,
29,4,0,0,172.5447,72.0,19.3,0.006063215,53.8877357904924,5.58380127,0.0,0.003067871,0.109913588,1.715086412,121.0412469,,,,
30,4,0,0,172.8668,72.0,19.5,0.0060155,54.1235782910664,0.0,0.0,-0.008628387,0.103023767,1.721976233,130.8928084,,,,
31,4,0,0,173.3523,71.0,19.5,0.005954521,53.3808241874854,0.0,0.0,-0.008628387,0.069351435,1.755648565,141.9464096,,,,
32,4,0,0,173.6774,71.0,19.6,0.005909746,52.7530064912934,0.0,0.0,0.005368774,0.013713598,1.811286402,151.8419443,,,,
33,4,0,0,174.1675,70.0,19.6,0.005872393,52.0383313795492,0.0,0.0,0.005368774,-0.029537916,1.854537916,163.3477678,,,,
34,4,0,0,174.8252,70.0,19.7,0.005848232,51.425545836281,0.0,0.0,-0.008628387,-0.048917532,1.873917532,173.5138262,,,,
35,4,0,0,174.3314,70.0,19.7,0.005819451,51.786651396222,11.21429443,0.0,-0.004793549,-0.088126421,1.913126421,185.7000901,,,,
36,4,0,0,175.6543,72.0,19.6,0.005784308,53.4540942672856,12.9309082,0.0,0.003067871,-0.139627695,1.964627695,196.0057862,,,,
37,4,0,0,175.8211,72.0,19.6,0.005737879,55.0046481670184,11.34613037,0.0,0.017640259,-0.194756269,2.019756269,207.8516206,,,,
38,4,0,0,176.1556,72.0,19.4,0.005704896,56.1685150175326,12.2277832,0.0,0.02761084,-0.204991102,2.029991102,218.276776,,,,
39,4,0,0,176.3233,72.0,19.4,0.005685464,57.569297283412,12.2277832,0.0,-0.020132904,-0.121929884,1.946929884,230.2530687,,,,
40,4,0,0,176.6597,73.0,19.0,0.005685783,58.6807307584684,11.30218506,0.0,-0.019365936,-0.075953245,1.900953245,241.269679,,,,
41,4,0,0,175.9882,73.0,19.0,0.00570615,59.450240847659,6.860961914,0.0,-0.004793549,-0.101377249,1.926377249,253.1986864,,,,
42,4,0,0,177.3364,72.0,18.9,0.005736825,59.848299750812,7.344360352,0.0,0.005368774,-0.156597853,1.981597853,263.5372762,,,,
43,4,0,0,177.6767,71.0,18.9,0.005772672,61.1316674671034,17.1963501,0.0,0.0,-0.207785845,2.032785845,275.2404803,,,,
44,4,0,0,177.8473,71.0,18.5,0.005796806,62.6658486015056,15.04302979,0.0,0.023009033,-0.240307093,2.065307093,285.864102,,,,
45,4,0,0,178.7055,71.0,18.5,0.005819358,64.1082138955354,13.59008789,0.0,0.003067871,-0.196293592,2.021293592,297.3407538,,,,
46,4,0,0,179.2243,71.0,18.5,0.005839197,65.3189631859794,13.41430664,0.0,-0.004793549,-0.129101515,1.954101515,307.309014,,,,
47,4,0,0,179.3979,70.0,18.5,0.005859042,66.4855521868234,12.66723633,0.0,-0.013997162,-0.075606108,1.900606108,319.3346976,,,,
48,4,0,0,179.5719,70.0,18.4,0.00586288,67.5302110392536,12.79907227,0.0,0.001533936,-0.085519075,1.910519075,329.2056626,,,,
49,4,0,0,180.0958,69.0,18.4,0.005832498,68.5338694446134,11.21429443,0.0,-0.02166684,-0.154206991,1.979206991,341.8169256,,,,
50,4,0,0,180.2711,70.0,18.4,0.005767996,69.2349451505556,10.90667725,0.0,0.012271484,-0.284186125,2.109186125,352.6006414,,,,
51,4,0,0,179.7462,70.0,18.4,0.005667676,69.9797627498846,9.632263184,0.0,0.023009033,-0.396649122,2.221649122,365.1393175,,,,
52,4,0,0,178.8781,71.0,18.1,0.005588759,70.4713346068136,11.21429443,0.0,0.02761084,-0.395872355,2.220872355,376.8370654,,,,
53,4,0,0,179.7462,72.0,18.1,0.005546259,71.2671005953022,11.52191162,0.0,0.005368774,-0.212241888,2.037241888,389.8078903,,,,
