Time,Drive,Stimulus,Failure,Palm.EDA,Heart.Rate,Breathing.Rate,Perinasal.Perspiration,Speed,Acceleration,Brake,Steering,LaneOffset,Lane.Position,Distance,Gaze.X.Pos,Gaze.Y.Pos,Lft.Pupil.Diameter,Rt.Pupil.Diameter
1,4,0,0,88.892,82.0,11.8,0.008856385,-0.01780765609328,0.0,262.2161865,0.108909424,-0.099999666,1.924999666,8.06094e-06,,,,
2,4,0,0,88.7642,83.0,12.1,0.008873482,0.53426132886016,0.0,245.0775146,0.108909424,-0.09979558,1.92479558,0.001335047,,,,
3,4,0,0,88.3829,84.0,12.1,0.008825738,0.1069163339193,0.0,153.6712646,0.108909424,-0.099129915,1.924129915,0.087681437,,,,
4,4,0,0,88.4251,84.0,12.7,0.008793565,0.80385403565188,0.0,262.9486084,0.085133423,-0.098508596,1.923508596,0.189176423,,,,
5,4,0,0,88.2566,85.0,12.7,0.008830979,0.79879918883492,0.0,69.0032959,0.24466272,-0.097203493,1.922203493,0.26953088,,,,
6,4,0,0,87.5473,85.0,13.5,0.008950084,0.81472110400188,8.003540039,0.0,0.298350464,-0.094524622,1.919524622,0.420420848,,,,
7,4,0,0,87.0125,85.0,13.5,0.009187388,12.6235323861991,14.16137695,0.0,0.151092651,-0.054088831,1.879088831,0.591074489,,,,
8,4,0,0,87.2174,87.0,14.3,0.009486188,14.8114320892499,0.0,262.5091553,-0.196535492,0.016869307,1.808130693,0.740358439,,,,
9,4,0,0,87.838,89.0,14.3,0.009936212,14.4092963416353,0.0,261.630249,-0.070752777,0.038079023,1.786920977,1.595061503,,,,
10,4,0,0,88.552,89.0,14.7,0.010399576,14.0478623395404,0.0,262.802124,-0.012463226,0.044803858,1.780196142,4.02246789,,,,
11,4,0,0,89.1059,89.0,14.7,0.010933995,13.6317270349982,0.0,261.630249,0.037581421,0.063369989,1.761630011,7.322663643,,,,
12,4,0,0,89.6234,88.0,15.0,0.011309528,5.17383119886034,0.0,261.1907959,-0.053879486,0.07574439,1.74925561,10.16111108,,,,
13,4,0,0,89.8844,87.0,15.0,0.011576978,0.76476790816752,0.0,262.5091553,0.016106323,0.077615499,1.747384501,13.34033399,,,,
14,4,0,0,90.0593,86.0,15.0,0.011733618,0.73032563103224,0.0,30.47790527,0.003834839,0.078356981,1.746643019,16.06538637,,,,
15,4,0,0,90.411,85.0,15.0,0.011874575,4.29661062761536,0.0,0.0,0.012271484,0.080533743,1.744466257,19.1148914,,,,
