Time,Drive,Stimulus,Failure,Palm.EDA,Heart.Rate,Breathing.Rate,Perinasal.Perspiration,Speed,Acceleration,Brake,Steering,LaneOffset,Lane.Position,Distance,Gaze.X.Pos,Gaze.Y.Pos,Lft.Pupil.Diameter,Rt.Pupil.Diameter
1,4,0,0,125.8685,0.0,11.6,0.005713917,-0.02029905925388,0.0,265.7318115,-0.005560516,-0.099995375,1.924995375,0.0,623.333618,678.602783,0.0,0.0
2,4,0,0,117.6332,0.0,11.6,0.005633794,-0.02020910519458,0.0,265.5853271,0.003067871,-0.099995375,1.924995375,9.61173e-06,0.0,0.0,0.0,0.0
3,4,0,0,118.2341,0.0,12.2,0.005562229,-0.02020873665572,0.0,265.5853271,0.005368774,-0.099995375,1.924995375,1.93066e-05,700.732117,718.880188,0.0,0.0
4,4,0,0,122.1329,0.0,12.2,0.005498067,-0.02004093721128,0.0,265.5853271,-0.003259613,-0.099995375,1.924995375,3.03838e-05,721.143921,812.417603,0.0,0.0
5,4,0,0,125.0188,0.0,13.1,0.005461436,-0.02155883290314,0.0,256.942749,-0.019365936,-0.099995375,1.924995375,3.98258e-05,762.282288,710.380188,0.0,0.0
6,4,0,0,127.2524,0.0,13.1,0.005446441,0.38827308919408,0.0,265.4388428,-0.019365936,-0.100017786,1.925017786,5.41373e-05,704.459412,711.151489,0.0,0.0
7,4,0,0,128.7565,0.0,13.9,0.005456004,0.74192974652478,0.0,265.7318115,-0.019365936,-0.100164175,1.925164175,-0.000254332,707.765686,856.561829,0.0,0.0
8,4,0,0,130.3883,0.0,13.9,0.005485263,0.7383157369818,0.0,119.3939209,-0.024734711,-0.100329638,1.925329638,0.054680905,707.171326,784.998474,0.0,0.0
9,4,0,0,131.5928,0.0,14.6,0.005517329,0.73941256978408,0.0,54.79431152,-0.024734711,-0.100651026,1.925651026,0.204657828,698.356506,728.231201,0.0,0.0
10,4,0,0,132.7246,0.0,14.6,0.005550033,0.73961268155704,0.483398438,0.0,-0.004793549,-0.100855112,1.925855112,0.375640684,698.583679,716.236877,0.0,0.0
11,4,0,0,133.7793,0.0,15.2,0.005567987,6.78655985735114,9.676208496,0.0,-0.004793549,-0.101322412,1.926322412,0.51783743,696.476501,705.343079,0.0,0.0
12,4,0,0,135.0475,0.0,15.2,0.005569737,13.8590928392363,9.720153809,0.0,-0.010162323,-0.104788542,1.929788542,0.695655276,704.223389,708.897888,0.0,0.0
13,4,0,0,135.9398,0.0,16.1,0.005553961,18.3886935265388,11.21429443,0.0,-0.016298065,-0.112715006,1.937715006,0.837903355,701.937927,701.694519,0.0,0.0
14,4,0,0,137.4533,0.0,16.1,0.005523927,22.7778460901104,11.21429443,0.0,-0.010162323,-0.130120993,1.955120993,1.277572013,696.353882,717.081909,0.0,0.0
15,4,0,0,138.2743,0.0,16.6,0.00549509,25.9716116239826,11.30218506,0.0,-0.012463226,-0.156436205,1.981436205,2.664759046,694.095093,718.093201,0.0,0.0
16,4,0,0,139.2098,0.0,16.6,0.005463203,29.3902112417466,13.9855957,0.0,-0.005560516,-0.205183744,2.030183744,5.588779447,702.504517,717.81073,0.0,0.0
17,4,0,0,140.2643,0.0,17.0,0.005437744,32.760655721322,15.35064697,0.0,0.0,-0.265235662,2.090235662,8.646924391,694.215576,710.446594,0.0,0.0
18,4,0,0,141.227,0.0,17.0,0.005416471,36.4473130766978,18.16589355,0.0,0.010737549,-0.33839488,2.16339488,12.65349474,692.021912,713.23761,0.0,0.0
19,4,0,0,142.4217,0.0,17.4,0.005394489,40.458654793167,18.12194824,0.0,0.0,-0.42382884,2.24882884,17.49473316,702.477295,712.329224,0.0,0.0
20,4,0,0,143.3034,0.0,17.4,0.005371762,43.6451757381886,17.94616699,0.0,0.013038452,-0.49681592,2.32181592,22.64795559,736.899902,906.33667,0.0,0.0
21,4,0,0,144.3085,0.0,18.1,0.005340166,47.1137538763612,17.37213135,0.0,0.001533936,-0.548170805,2.373170805,28.54931,678.702576,696.337708,0.0,0.0
22,4,0,0,145.1,0.0,18.1,0.005310395,49.5586203637304,16.88873291,0.0,0.009203613,-0.56380105,2.38880105,34.42257837,745.199829,907.893372,0.0,0.0
23,4,0,0,146.0152,0.0,19.0,0.005281,52.1594448522866,17.37213135,0.0,0.005368774,-0.550771952,2.375771952,41.72968774,0.0,0.0,0.0,0.0
24,4,0,0,147.0588,0.0,19.0,0.005263643,54.1730852909484,15.4385376,0.0,0.003067871,-0.515240908,2.340240908,48.69517725,695.10199,721.467224,0.0,0.0
25,4,0,0,147.8809,0.0,19.5,0.005250227,56.1588347891524,15.48248291,0.0,0.003067871,-0.45977664,2.28477664,57.30017116,688.151794,718.205383,0.0,0.0
26,4,0,0,148.5928,0.0,19.5,0.005241219,57.7727836653246,15.21881104,0.0,0.001533936,-0.397927046,2.222927046,65.35373417,737.530396,916.981812,0.0,0.0
27,4,0,0,149.5528,0.0,19.9,0.00523594,59.612888955693,15.21881104,0.0,-0.007094452,-0.323724031,2.148724031,75.1220133,687.789124,709.83313,0.0,0.0
28,4,0,0,150.5253,0.0,19.9,0.005239841,61.1378310461826,14.11743164,0.0,-0.005560516,-0.282593966,2.107593966,84.14119628,759.989929,889.825073,0.0,0.0
29,4,0,0,151.263,0.0,20.3,0.005258296,62.66171848789,14.24926758,0.0,-0.015531097,-0.263905287,2.088905287,94.92702882,747.400085,912.621399,0.0,0.0
30,4,0,0,152.6345,0.0,20.3,0.005286863,63.9755221388218,14.11743164,0.0,-0.008628387,-0.282881021,2.107881021,104.727537,744.142883,880.492493,0.0,0.0
31,4,0,0,153.1394,0.0,20.7,0.005326471,65.417579179868,13.41430664,0.0,-0.008628387,-0.349814177,2.174814177,116.3304289,704.473511,699.592285,0.0,0.0
32,4,0,0,153.7752,0.0,20.7,0.005357465,66.3401024677268,0.0,0.0,0.005368774,-0.443822145,2.268822145,126.8047102,696.031128,691.733215,0.0,0.0
33,4,0,0,154.5452,0.0,21.0,0.005378795,66.1256790755478,11.12640381,0.0,0.019941162,-0.541036844,2.366036844,139.0891942,755.497681,902.918884,0.0,0.0
34,4,0,0,155.5839,0.0,21.0,0.00538318,66.724363662203,7.739868164,0.0,0.021475098,-0.570094824,2.395094824,150.1043543,690.679871,698.974182,0.0,0.0
35,4,0,0,155.8458,0.0,21.6,0.005378241,67.07695162926,7.695922852,0.0,0.0,-0.521879435,2.346879435,161.3534234,685.886108,721.973816,0.0,0.0
36,4,0,0,156.9021,0.0,21.6,0.005368903,67.4452004379118,7.827758789,0.0,-0.008628387,-0.444938421,2.269938421,174.4962847,772.47467,920.484192,0.0,0.0
37,4,0,0,157.7038,0.0,21.8,0.005361827,67.8757320564092,8.047485352,0.0,-0.003259613,-0.400367975,2.225367975,186.241356,694.937683,726.285095,0.0,0.0
38,4,0,0,158.3782,0.0,21.8,0.005351916,68.0866481012724,5.894165039,0.0,0.001533936,-0.390522242,2.215522242,199.9212124,701.272278,700.88562,0.0,0.0
39,4,0,0,158.3782,0.0,22.1,0.005334245,68.2444053767662,6.509399414,0.0,-0.001725677,-0.371907473,2.196907473,212.0983261,754.403381,795.674072,0.0,0.0
40,4,0,0,158.6496,0.0,22.1,0.005304161,68.4857856806538,7.124633789,0.0,-0.019365936,-0.354405642,2.179405642,226.2513648,754.537476,904.728271,0.0,0.0
41,4,0,0,159.7444,0.0,22.2,0.005278287,68.72479187008,6.948852539,0.0,0.00690271,-0.395109415,2.220109415,238.8354935,683.142822,703.642517,0.0,0.0
42,4,0,0,160.2975,0.0,22.2,0.005255917,68.9278543840234,5.938110352,0.0,0.0,-0.439020395,2.264020395,253.4326914,697.680115,715.446472,0.0,0.0
43,4,0,0,161.1344,0.0,22.4,0.005242233,69.099426427198,6.465454102,0.0,-0.004793549,-0.469355822,2.294355822,266.3139751,683.662292,733.973328,0.0,0.0
