A,B,mean_A,mean_B,diff,se,T,df,pval,hedges,Feature,Metric
CD,ED,0.11703632248112178,0.19409092624773291,-0.07705460376661113,0.0350445550381935,-2.198761082360234,13.587102903492276,0.17275460459659642,-0.989991377488466,AU05_r,std
CD,MD,0.11703632248112178,0.16880455741889894,-0.05176823493777716,0.04018229209616269,-1.2883345433328552,13.716333629650437,0.5848949704079831,-0.6036232804557177,AU05_r,std
CD,ND,0.11703632248112178,0.117519807113842,-0.0004834846327202158,0.029326855768503902,-0.016486071215294166,9.039876938924824,0.9999982614897752,-0.007770944679052316,AU05_r,std
ED,MD,0.19409092624773291,0.16880455741889894,0.025286368828833977,0.035032492682517506,0.7217975911104036,10.917271838339168,0.8863684378548864,0.3611904215668413,AU05_r,std
ED,ND,0.19409092624773291,0.117519807113842,0.07657111913389092,0.021742203538646546,3.521773632455723,7.516945104011761,0.03471166755240607,1.9063672569817207,AU05_r,std
MD,ND,0.16880455741889894,0.117519807113842,0.05128475030505694,0.029312440618145395,1.749589908706201,6.786414982310961,0.3704893227472488,0.9812052869729418,AU05_r,std
CD,ED,0.3673724745232879,0.360849662997835,0.006522811525452921,0.07017091518727925,0.09295605605319783,13.49597240607828,0.9996970122867205,0.041758491236644824,AU10_r,std
CD,MD,0.3673724745232879,0.41929786078234327,-0.05192538625905535,0.07156559159339682,-0.7255635718638618,13.726231887130535,0.8852301299439789,-0.3279927438371226,AU10_r,std
CD,ND,0.3673724745232879,0.2597361298987348,0.10763634462455313,0.06299690950493375,1.708597222791117,11.287339345860888,0.3635655970462581,0.7833478115330965,AU10_r,std
ED,MD,0.360849662997835,0.41929786078234327,-0.05844819778450827,0.05896104135086624,-0.9913019927292985,11.961325111391522,0.7570683933211508,-0.49605150954179195,AU10_r,std
ED,ND,0.360849662997835,0.2597361298987348,0.1011135330991002,0.04820146371468922,2.097727440345058,10.91171175957984,0.21349480247871278,1.014741117658535,AU10_r,std
MD,ND,0.41929786078234327,0.2597361298987348,0.15956173088360848,0.05021013509373415,3.1778789398939615,10.432214421461397,0.03973732699359234,1.5570780427122768,AU10_r,std
CD,ED,0.28392715265159185,0.33174552197206164,-0.04781836932046979,0.10620380863649467,-0.4502509837866401,13.888530030735149,0.968481840262694,-0.20948227194263505,AU12_r,std
CD,MD,0.28392715265159185,0.3626194143848064,-0.07869226173321453,0.08253779431480199,-0.9534088278768335,10.214436139949857,0.7777113862096079,-0.4084629218381164,AU12_r,std
CD,ND,0.28392715265159185,0.1731477628669357,0.11077938978465615,0.0838201593396543,1.3216318205237265,10.88475488806335,0.5692468615239967,0.6086718865338279,AU12_r,std
ED,MD,0.33174552197206164,0.3626194143848064,-0.03087389241274474,0.07874826694024148,-0.3920580555274131,7.900840609919103,0.9781496464056263,-0.1961874299646457,AU12_r,std
ED,ND,0.33174552197206164,0.1731477628669357,0.15859775910512594,0.080091330164157,1.980211325995715,8.468731447015799,0.26726084265659444,1.031780748038077,AU12_r,std
MD,ND,0.3626194143848064,0.1731477628669357,0.18947165151787068,0.04413456342731152,4.293044652632071,15.670144087959091,0.0029383059796030953,1.8316493359916175,AU12_r,std
CD,ED,0.46630473891047597,0.6831812627044489,-0.21687652379397293,0.11214791581687247,-1.9338435512980279,9.215271806606454,0.27895786908813447,-0.9828802343234405,AU25_r,std
CD,MD,0.46630473891047597,0.535692232357947,-0.06938749344747108,0.13552044308489877,-0.5120075751523501,8.068538175350792,0.9539167133996533,-0.26586283902117747,AU25_r,std
CD,ND,0.46630473891047597,0.324393513844073,0.14191122506640297,0.0630808282194758,2.2496728256746126,14.718924024279481,0.1555747741401079,0.9962318435075571,AU25_r,std
ED,MD,0.6831812627044489,0.535692232357947,0.14748903034650185,0.15980859754612234,0.9229104854883359,11.413625005408703,0.7934217747346363,0.4618281238777404,AU25_r,std
ED,ND,0.6831812627044489,0.324393513844073,0.3587877488603759,0.10560392153980942,3.397485089842274,7.5762446630316616,0.040607812384528263,1.8342970788088424,AU25_r,std
