frame,face_id,timestamp,confidence,success,gaze_0_x,gaze_0_y,gaze_0_z,gaze_1_x,gaze_1_y,gaze_1_z,gaze_angle_x,gaze_angle_y,pose_Tx,pose_Ty,pose_Tz,pose_Rx,pose_Ry,pose_Rz,AU01_r,AU02_r,AU04_r,AU05_r,AU06_r,AU07_r,AU09_r,AU10_r,AU12_r,AU14_r,AU15_r,AU17_r,AU20_r,AU23_r,AU25_r,AU26_r,AU45_r,AU01_c,AU02_c,AU04_c,AU05_c,AU06_c,AU07_c,AU09_c,AU10_c,AU12_c,AU14_c,AU15_c,AU17_c,AU20_c,AU23_c,AU25_c,AU26_c,AU28_c,AU45_c
5730,0,229.16,0.98,1,0.204021,0.296446,-0.933003,-0.000171,0.283253,-0.959045,0.107,0.297,-44.5,-12.9,297.1,0.069,-0.075,0.081,0.3,0.3,0.0,0.01,0.0,0.61,0.0,0.3,0.17,1.06,0.02,0.2,0.0,0.0,0.07,0.13,0.21,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
5731,0,229.2,0.98,1,0.232664,0.332547,-0.913936,-0.044948,0.335433,-0.940991,0.101,0.346,-45.1,-12.8,301.5,0.063,-0.063,0.079,0.37,0.41,0.0,0.0,0.0,0.5,0.0,0.3,0.17,1.15,0.02,0.24,0.0,0.0,0.07,0.09,0.42,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
5732,0,229.24,0.98,1,0.2271,0.344304,-0.910978,-0.044254,0.349929,-0.93573,0.099,0.36,-45.2,-12.7,301.1,0.059,-0.069,0.079,0.44,0.5,0.0,0.0,0.0,0.64,0.0,0.19,0.17,1.25,0.02,0.29,0.0,0.0,0.07,0.1,0.6,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
5733,0,229.28,0.98,1,0.188301,0.323771,-0.927208,-0.043229,0.307599,-0.950534,0.077,0.324,-45.0,-12.6,299.3,0.059,-0.072,0.082,0.51,0.49,0.0,0.0,0.0,0.74,0.01,0.3,0.18,1.26,0.01,0.27,0.0,0.0,0.0,0.07,0.45,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
5734,0,229.32,0.98,1,0.19195,0.318302,-0.928353,-0.013651,0.287311,-0.95774,0.094,0.311,-44.7,-12.4,296.9,0.069,-0.078,0.081,0.53,0.41,0.0,0.0,0.0,0.88,0.01,0.36,0.19,1.23,0.07,0.21,0.0,0.0,0.0,0.06,0.24,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
5735,0,229.36,0.98,1,0.196366,0.30312,-0.932501,-0.039333,0.281069,-0.958881,0.083,0.3,-44.5,-12.4,296.8,0.074,-0.078,0.082,0.5,0.35,0.0,0.0,0.0,0.77,0.01,0.44,0.18,1.18,0.07,0.17,0.0,0.0,0.0,0.09,0.06,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
5736,0,229.4,0.98,1,0.194211,0.292594,-0.936307,-0.024146,0.270575,-0.962396,0.089,0.288,-44.4,-12.0,296.5,0.074,-0.074,0.083,0.48,0.25,0.0,0.0,0.0,0.65,0.0,0.42,0.15,1.14,0.08,0.15,0.0,0.0,0.0,0.11,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
5737,0,229.44,0.98,1,0.194935,0.291669,-0.936445,-0.02881,0.26733,-0.963174,0.087,0.286,-44.4,-12.0,296.3,0.073,-0.075,0.082,0.49,0.29,0.0,0.05,0.0,0.64,0.0,0.34,0.11,1.11,0.11,0.16,0.0,0.0,0.0,0.11,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
5738,0,229.48,0.98,1,0.183064,0.289597,-0.939479,-0.041557,0.264549,-0.963476,0.074,0.283,-44.4,-12.0,296.6,0.075,-0.075,0.083,0.45,0.28,0.0,0.05,0.0,0.63,0.0,0.28,0.07,1.14,0.14,0.11,0.0,0.0,0.01,0.08,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
5739,0,229.52,0.98,1,0.180728,0.292649,-0.938986,-0.026349,0.268239,-0.962992,0.081,0.287,-44.2,-11.9,296.6,0.078,-0.075,0.082,0.39,0.26,0.0,0.05,0.0,0.71,0.0,0.24,0.04,1.17,0.12,0.17,0.0,0.0,0.04,0.07,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
5740,0,229.56,0.98,1,0.188631,0.300172,-0.935048,-0.024309,0.277839,-0.96032,0.086,0.296,-44.5,-11.8,297.3,0.083,-0.072,0.082,0.32,0.15,0.0,0.0,0.0,0.81,0.0,0.19,0.03,1.2,0.07,0.11,0.0,0.0,0.08,0.11,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
5741,0,229.6,0.98,1,0.182014,0.291723,-0.939025,-0.03713,0.274848,-0.96077,0.076,0.29,-44.4,-11.7,296.7,0.081,-0.073,0.081,0.28,0.12,0.0,0.0,0.0,0.87,0.0,0.14,0.03,1.18,0.06,0.13,0.0,0.0,0.11,0.1,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
5742,0,229.64,0.98,1,0.182099,0.289896,-0.939575,-0.041204,0.277924,-0.959719,0.074,0.291,-44.4,-11.7,296.5,0.082,-0.074,0.081,0.33,0.13,0.0,0.0,0.0,0.85,0.0,0.07,0.04,1.18,0.06,0.08,0.04,0.0,0.1,0.05,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
5743,0,229.68,0.98,1,0.179518,0.289619,-0.940157,-0.047878,0.274871,-0.960288,0.069,0.289,-44.6,-11.7,296.7,0.081,-0.072,0.081,0.33,0.11,0.0,0.08,0.0,0.69,0.0,0.1,0.06,1.15,0.04,0.07,0.05,0.0,0.06,0.03,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
5744,0,229.72,0.98,1,0.188765,0.286099,-0.939423,-0.033141,0.269936,-0.962308,0.082,0.284,-44.6,-11.6,296.1,0.079,-0.072,0.08,0.38,0.14,0.0,0.08,0.0,0.54,0.0,0.13,0.09,1.13,0.05,0.03,0.05,0.0,0.02,0.04,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
5745,0,229.76,0.98,1,0.196486,0.287673,-0.937356,-0.047776,0.272586,-0.960944,0.078,0.287,-44.6,-11.6,295.4,0.082,-0.076,0.079,0.38,0.14,0.0,0.11,0.0,0.47,0.0,0.18,0.12,1.15,0.05,0.01,0.01,0.0,0.0,0.05,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
5746,0,229.8,0.98,1,0.194684,0.286698,-0.938031,-0.039291,0.285682,-0.957519,0.082,0.293,-45.0,-11.6,296.9,0.077,-0.071,0.078,0.48,0.21,0.0,0.07,0.0,0.52,0.0,0.23,0.15,1.2,0.03,0.03,0.0,0.0,0.0,0.03,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
5747,0,229.84,0.98,1,0.188095,0.28559,-0.939712,-0.034494,0.277808,-0.960017,0.081,0.288,-45.2,-11.7,296.7,0.078,-0.075,0.08,0.51,0.28,0.0,0.15,0.0,0.64,0.0,0.26,0.15,1.27,0.0,0.03,0.0,0.0,0.03,0.06,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
5748,0,229.88,0.98,1,0.195779,0.285353,-0.938213,-0.021606,0.286922,-0.95771,0.092,0.293,-45.2,-11.7,296.5,0.077,-0.077,0.076,0.51,0.34,0.0,0.21,0.0,0.68,0.0,0.27,0.11,1.25,0.0,0.01,0.0,0.0,0.07,0.11,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
5749,0,229.92,0.98,1,0.197204,0.286353,-0.93761,-0.019461,0.286913,-0.957759,0.094,0.294,-45.4,-11.6,296.7,0.076,-0.078,0.075,0.46,0.4,0.0,0.25,0.0,0.7,0.0,0.28,0.08,1.25,0.0,0.0,0.0,0.0,0.11,0.13,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
5750,0,229.96,0.98,1,0.195126,0.287868,-0.937581,-0.031312,0.28555,-0.957852,0.086,0.294,-45.5,-11.7,297.1,0.079,-0.075,0.076,0.37,0.31,0.0,0.19,0.0,0.7,0.0,0.27,0.07,1.26,0.0,0.01,0.0,0.0,0.08,0.21,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
5751,0,230.0,0.98,1,0.188775,0.296893,-0.936065,-0.047942,0.279338,-0.958995,0.074,0.295,-45.3,-11.5,296.6,0.078,-0.072,0.075,0.32,0.22,0.0,0.14,0.0,0.76,0.0,0.28,0.09,1.26,0.0,0.04,0.0,0.0,0.04,0.27,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
5752,0,230.04,0.98,1,0.189001,0.299687,-0.935129,-0.03579,0.283617,-0.958269,0.081,0.299,-45.5,-11.5,297.0,0.081,-0.069,0.075,0.26,0.12,0.0,0.19,0.0,0.85,0.0,0.28,0.07,1.28,0.01,0.12,0.0,0.0,0.0,0.34,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
5753,0,230.08,0.98,1,0.189453,0.309533,-0.931824,-0.036169,0.284199,-0.958083,0.081,0.304,-45.6,-11.5,296.7,0.082,-0.071,0.075,0.24,0.06,0.0,0.25,0.0,0.88,0.0,0.31,0.04,1.27,0.02,0.19,0.0,0.0,0.0,0.32,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
5754,0,230.12,0.98,1,0.189138,0.311658,-0.93118,-0.032351,0.283552,-0.958411,0.083,0.305,-45.5,-11.5,296.2,0.08,-0.073,0.075,0.21,0.13,0.0,0.26,0.0,0.88,0.0,0.26,0.01,1.27,0.07,0.22,0.0,0.0,0.0,0.24,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
5755,0,230.16,0.98,1,0.197497,0.307008,-0.930989,-0.014978,0.281297,-0.959504,0.096,0.302,-45.3,-11.5,295.9,0.084,-0.074,0.077,0.2,0.11,0.0,0.19,0.0,0.72,0.0,0.17,0.01,1.21,0.08,0.18,0.0,0.0,0.05,0.27,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
5756,0,230.2,0.98,1,0.19199,0.315907,-0.929162,-0.015197,0.294064,-0.955665,0.094,0.313,-45.4,-11.6,297.1,0.093,-0.07,0.079,0.23,0.16,0.0,0.11,0.0,0.59,0.0,0.09,0.01,1.13,0.12,0.18,0.0,0.0,0.07,0.27,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
5757,0,230.24,0.98,1,0.200573,0.31616,-0.927261,-0.036128,0.291786,-0.955801,0.087,0.312,-45.5,-11.7,297.4,0.092,-0.069,0.079,0.26,0.15,0.0,0.12,0.0,0.39,0.0,0.08,0.01,1.07,0.15,0.17,0.0,0.0,0.07,0.31,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
5758,0,230.28,0.98,1,0.195257,0.316517,-0.928273,-0.036627,0.292466,-0.955574,0.084,0.313,-45.5,-11.7,297.2,0.092,-0.068,0.079,0.31,0.27,0.0,0.09,0.0,0.5,0.0,0.09,0.03,1.12,0.19,0.15,0.0,0.0,0.07,0.31,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
5759,0,230.32,0.98,1,0.186267,0.312001,-0.931644,-0.017805,0.300406,-0.953645,0.089,0.314,-45.3,-11.6,297.6,0.093,-0.069,0.079,0.34,0.34,0.0,0.11,0.0,0.51,0.0,0.1,0.03,1.15,0.2,0.11,0.0,0.0,0.05,0.33,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
5760,0,230.36,0.98,1,0.1901,0.315771,-0.929597,-0.022525,0.295226,-0.955162,0.089,0.313,-45.3,-11.6,297.1,0.093,-0.074,0.079,0.35,0.37,0.0,0.05,0.0,0.75,0.0,0.14,0.06,1.17,0.14,0.09,0.0,0.0,0.05,0.35,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
5761,0,230.4,0.98,1,0.205794,0.310194,-0.928132,-0.020486,0.296352,-0.954859,0.098,0.312,-45.4,-11.5,297.6,0.093,-0.076,0.079,0.34,0.34,0.0,0.02,0.0,0.71,0.0,0.18,0.05,1.15,0.11,0.08,0.0,0.0,0.03,0.27,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
5762,0,230.44,0.98,1,0.205752,0.316841,-0.925893,-0.020615,0.297507,-0.954497,0.098,0.316,-45.4,-11.6,297.5,0.096,-0.076,0.079,0.34,0.31,0.0,0.0,0.0,0.82,0.0,0.19,0.07,1.16,0.08,0.09,0.0,0.0,0.03,0.22,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
5763,0,230.48,0.98,1,0.191436,0.30907,-0.931573,-0.01517,0.287241,-0.957738,0.093,0.306,-45.4,-11.6,297.5,0.091,-0.075,0.079,0.33,0.24,0.0,0.0,0.0,0.71,0.0,0.21,0.08,1.22,0.11,0.16,0.0,0.0,0.02,0.22,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
5764,0,230.52,0.98,1,0.199409,0.305742,-0.930998,-0.008572,0.282171,-0.959326,0.101,0.302,-45.4,-11.6,297.2,0.09,-0.076,0.08,0.3,0.18,0.0,0.0,0.0,0.68,0.0,0.22,0.07,1.22,0.13,0.25,0.0,0.0,0.0,0.23,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
5765,0,230.56,0.98,1,0.197902,0.304561,-0.931707,-0.026891,0.286273,-0.957771,0.09,0.303,-45.5,-11.6,297.4,0.087,-0.075,0.08,0.27,0.12,0.0,0.02,0.0,0.63,0.0,0.28,0.06,1.23,0.17,0.28,0.0,0.0,0.0,0.21,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
5766,0,230.6,0.98,1,0.187796,0.308987,-0.932341,-0.020057,0.284258,-0.958538,0.088,0.304,-45.6,-11.5,297.0,0.086,-0.073,0.08,0.23,0.09,0.0,0.02,0.0,0.55,0.0,0.32,0.05,1.19,0.18,0.22,0.0,0.0,0.0,0.17,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
5767,0,230.64,0.98,1,0.196055,0.306183,-0.931566,-0.010646,0.281645,-0.95946,0.098,0.301,-45.6,-11.5,297.5,0.079,-0.073,0.077,0.28,0.19,0.0,0.02,0.0,0.68,0.0,0.42,0.08,1.2,0.12,0.22,0.0,0.0,0.0,0.21,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
5768,0,230.68,0.98,1,0.188095,0.295964,-0.936497,-0.019716,0.273529,-0.961662,0.088,0.291,-45.6,-11.5,296.6,0.075,-0.078,0.077,0.23,0.23,0.0,0.0,0.0,0.67,0.0,0.45,0.12,1.21,0.08,0.16,0.0,0.0,0.0,0.3,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
5769,0,230.72,0.98,1,0.180155,0.300314,-0.936673,-0.014408,0.269652,-0.96285,0.087,0.292,-45.8,-11.5,297.8,0.074,-0.076,0.076,0.21,0.28,0.0,0.0,0.0,0.82,0.0,0.42,0.12,1.25,0.04,0.13,0.0,0.0,0.0,0.33,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
5770,0,230.76,0.98,1,0.180283,0.302374,-0.935985,-0.01608,0.275519,-0.961161,0.086,0.296,-45.8,-11.5,297.1,0.074,-0.077,0.076,0.18,0.28,0.0,0.0,0.0,0.71,0.0,0.34,0.11,1.27,0.05,0.05,0.0,0.0,0.0,0.36,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
5771,0,230.8,0.98,1,0.178487,0.304602,-0.935607,-0.017107,0.281023,-0.959548,0.085,0.3,-45.7,-11.5,297.0,0.08,-0.077,0.078,0.16,0.34,0.0,0.0,0.0,0.73,0.0,0.24,0.09,1.24,0.02,0.02,0.0,0.0,0.0,0.31,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
5772,0,230.84,0.98,1,0.168626,0.301959,-0.938289,-0.019328,0.277717,-0.960468,0.078,0.296,-45.7,-11.6,296.7,0.08,-0.074,0.079,0.26,0.45,0.0,0.0,0.0,0.75,0.0,0.18,0.11,1.24,0.0,0.06,0.0,0.0,0.0,0.23,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
5773,0,230.88,0.98,1,0.186455,0.299654,-0.935651,-0.027081,0.284185,-0.958387,0.084,0.299,-46.0,-11.7,297.4,0.08,-0.073,0.079,0.32,0.46,0.0,0.0,0.0,0.63,0.0,0.13,0.09,1.26,0.0,0.09,0.0,0.0,0.0,0.13,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
5774,0,230.92,0.98,1,0.203113,0.300606,-0.93187,-0.033452,0.282563,-0.958665,0.09,0.299,-46.2,-11.8,298.0,0.078,-0.072,0.076,0.4,0.43,0.0,0.0,0.0,0.66,0.0,0.18,0.06,1.31,0.04,0.11,0.0,0.0,0.0,0.08,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
5775,0,230.96,0.98,1,0.208742,0.300573,-0.930636,-0.01198,0.285029,-0.958444,0.104,0.301,-46.2,-11.7,297.9,0.079,-0.074,0.073,0.41,0.33,0.0,0.0,0.0,0.61,0.0,0.24,0.03,1.35,0.08,0.08,0.0,0.0,0.0,0.13,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
5776,0,231.0,0.98,1,0.211355,0.305974,-0.928283,-0.010167,0.285467,-0.958335,0.106,0.304,-46.3,-11.6,297.8,0.08,-0.076,0.073,0.42,0.36,0.0,0.0,0.0,0.89,0.0,0.27,0.03,1.35,0.15,0.02,0.0,0.0,0.01,0.2,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
5777,0,231.04,0.98,1,0.207831,0.306722,-0.928831,-0.003164,0.28737,-0.957815,0.108,0.305,-46.1,-11.5,297.0,0.081,-0.075,0.072,0.44,0.44,0.0,0.0,0.0,0.94,0.0,0.23,0.03,1.37,0.2,0.03,0.0,0.0,0.01,0.23,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
5778,0,231.08,0.98,1,0.21612,0.309317,-0.926075,-0.003118,0.283825,-0.958871,0.113,0.305,-46.0,-11.4,296.9,0.081,-0.079,0.076,0.42,0.53,0.0,0.0,0.0,0.9,0.0,0.22,0.03,1.29,0.21,0.08,0.01,0.0,0.01,0.27,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
5779,0,231.12,0.98,1,0.205416,0.301687,-0.931015,0.0025,0.269495,-0.962999,0.109,0.293,-45.8,-11.4,296.2,0.076,-0.081,0.077,0.4,0.55,0.0,0.0,0.0,0.76,0.0,0.19,0.02,1.25,0.14,0.12,0.01,0.0,0.0,0.3,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
5780,0,231.16,0.98,1,0.20346,0.304059,-0.930673,0.011556,0.273485,-0.961807,0.113,0.296,-45.7,-11.4,296.5,0.081,-0.08,0.078,0.36,0.48,0.0,0.02,0.0,0.63,0.0,0.19,0.02,1.24,0.07,0.14,0.01,0.0,0.0,0.27,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
5781,0,231.2,0.98,1,0.206771,0.309754,-0.928061,0.001461,0.277248,-0.960797,0.11,0.301,-45.9,-11.3,297.3,0.083,-0.075,0.078,0.3,0.48,0.0,0.02,0.0,0.6,0.0,0.18,0.01,1.32,0.04,0.12,0.0,0.0,0.01,0.29,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
5782,0,231.24,0.98,1,0.234063,0.303695,-0.923571,-0.021802,0.282579,-0.958996,0.112,0.302,-45.9,-11.3,297.0,0.086,-0.078,0.08,0.24,0.4,0.0,0.05,0.0,0.71,0.0,0.15,0.01,1.35,0.07,0.11,0.0,0.0,0.01,0.28,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
5783,0,231.28,0.98,1,0.227817,0.308695,-0.923475,-0.031766,0.282203,-0.958829,0.104,0.304,-45.7,-11.3,297.1,0.084,-0.079,0.079,0.23,0.45,0.0,0.02,0.0,0.67,0.0,0.11,0.01,1.34,0.11,0.08,0.0,0.0,0.01,0.27,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
5784,0,231.32,0.98,1,0.228726,0.304659,-0.924591,-0.026994,0.280356,-0.959517,0.107,0.301,-45.6,-11.3,296.7,0.085,-0.08,0.08,0.24,0.42,0.0,0.02,0.0,0.56,0.0,0.09,0.04,1.32,0.13,0.08,0.0,0.0,0.0,0.18,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
5785,0,231.36,0.98,1,0.2312,0.310385,-0.922067,-0.025649,0.286039,-0.957875,0.109,0.307,-45.5,-11.3,296.8,0.086,-0.079,0.082,0.28,0.44,0.0,0.04,0.0,0.39,0.0,0.09,0.04,1.3,0.15,0.07,0.0,0.0,0.0,0.13,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
5786,0,231.4,0.98,1,0.220407,0.303857,-0.926872,-0.034507,0.28066,-0.959187,0.098,0.301,-45.4,-11.2,296.4,0.08,-0.077,0.08,0.23,0.37,0.0,0.07,0.0,0.46,0.0,0.15,0.04,1.3,0.15,0.08,0.0,0.0,0.03,0.18,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
5787,0,231.44,0.98,1,0.215641,0.306153,-0.927238,-0.027811,0.28115,-0.959261,0.099,0.302,-45.3,-11.3,296.9,0.084,-0.078,0.081,0.21,0.31,0.0,0.07,0.0,0.7,0.0,0.17,0.02,1.25,0.17,0.06,0.0,0.0,0.03,0.23,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
5788,0,231.48,0.98,1,0.213539,0.304994,-0.928105,-0.032496,0.285325,-0.95788,0.096,0.303,-45.4,-11.3,297.0,0.087,-0.076,0.081,0.2,0.35,0.0,0.04,0.0,0.75,0.0,0.21,0.02,1.22,0.2,0.06,0.0,0.0,0.03,0.32,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
5789,0,231.52,0.98,1,0.216614,0.304656,-0.927504,-0.035316,0.291497,-0.95592,0.096,0.307,-45.2,-11.4,296.2,0.09,-0.076,0.081,0.31,0.47,0.0,0.01,0.0,0.72,0.0,0.17,0.01,1.18,0.16,0.07,0.0,0.0,0.01,0.33,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
5790,0,231.56,0.98,1,0.201894,0.300231,-0.932255,-0.031762,0.284102,-0.958268,0.09,0.3,-45.2,-11.5,296.9,0.083,-0.077,0.081,0.42,0.55,0.0,0.0,0.0,0.68,0.0,0.13,0.02,1.16,0.09,0.07,0.0,0.0,0.06,0.32,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
