frame,face_id,timestamp,confidence,success,gaze_0_x,gaze_0_y,gaze_0_z,gaze_1_x,gaze_1_y,gaze_1_z,gaze_angle_x,gaze_angle_y,pose_Tx,pose_Ty,pose_Tz,pose_Rx,pose_Ry,pose_Rz,AU01_r,AU02_r,AU04_r,AU05_r,AU06_r,AU07_r,AU09_r,AU10_r,AU12_r,AU14_r,AU15_r,AU17_r,AU20_r,AU23_r,AU25_r,AU26_r,AU45_r,AU01_c,AU02_c,AU04_c,AU05_c,AU06_c,AU07_c,AU09_c,AU10_c,AU12_c,AU14_c,AU15_c,AU17_c,AU20_c,AU23_c,AU25_c,AU26_c,AU28_c,AU45_c
801,0,29.63,0.98,1,0.18437,0.038157,-0.982116,-0.024507,0.067863,-0.997394,0.081,0.054,-28.5,24.0,261.8,-0.176,-0.068,-0.015,0.44,0.0,0.0,0.01,1.13,0.0,0.0,1.82,0.13,0.17,0.08,0.05,0.21,0.0,0.39,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
802,0,29.667,0.98,1,0.160506,0.050106,-0.985762,-0.007654,0.07706,-0.996997,0.077,0.064,-28.6,23.8,262.0,-0.173,-0.07,-0.015,0.48,0.0,0.0,0.01,1.09,0.0,0.0,1.83,0.11,0.12,0.13,0.06,0.32,0.0,0.42,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
803,0,29.704,0.98,1,0.159455,0.048319,-0.986022,0.016814,0.067818,-0.997556,0.089,0.058,-28.6,23.8,261.7,-0.172,-0.069,-0.015,0.56,0.0,0.0,0.0,1.11,0.0,0.0,1.88,0.1,0.13,0.14,0.07,0.3,0.0,0.4,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
804,0,29.741,0.98,1,0.147882,0.051547,-0.987661,0.003893,0.069169,-0.997597,0.076,0.061,-28.7,23.8,261.8,-0.173,-0.07,-0.015,0.54,0.0,0.0,0.0,1.12,0.0,0.0,1.87,0.08,0.07,0.13,0.05,0.33,0.0,0.38,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
805,0,29.778,0.98,1,0.145038,0.05401,-0.987951,0.029905,0.056428,-0.997959,0.088,0.056,-28.9,23.9,261.6,-0.172,-0.069,-0.015,0.57,0.0,0.0,0.0,1.13,0.0,0.0,1.86,0.06,0.05,0.13,0.02,0.27,0.0,0.33,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
806,0,29.815,0.98,1,0.15086,0.052752,-0.987147,0.024663,0.058733,-0.997969,0.088,0.056,-29.1,24.2,261.4,-0.175,-0.071,-0.015,0.54,0.0,0.0,0.0,1.13,0.0,0.0,1.83,0.07,0.02,0.13,0.01,0.28,0.0,0.37,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
807,0,29.852,0.98,1,0.130275,0.078097,-0.988397,0.014846,0.052014,-0.998536,0.073,0.065,-29.4,24.4,261.4,-0.18,-0.068,-0.015,0.55,0.0,0.0,0.0,1.15,0.0,0.0,1.82,0.09,0.01,0.16,0.03,0.21,0.0,0.42,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
808,0,29.889,0.98,1,0.142968,0.071591,-0.987135,0.030519,0.113502,-0.993069,0.087,0.093,-29.7,24.9,262.1,-0.175,-0.069,-0.017,0.58,0.0,0.05,0.0,1.16,0.0,0.0,1.8,0.12,0.0,0.18,0.03,0.14,0.0,0.49,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
809,0,29.926,0.98,1,0.170453,0.047775,-0.984207,0.019099,0.102723,-0.994527,0.096,0.076,-30.1,25.2,262.6,-0.174,-0.069,-0.017,0.61,0.0,0.05,0.0,1.15,0.0,0.0,1.82,0.13,0.0,0.23,0.03,0.14,0.0,0.48,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
810,0,29.963,0.98,1,0.162411,0.065502,-0.984547,0.019596,0.096474,-0.995143,0.092,0.082,-30.5,25.7,262.8,-0.177,-0.069,-0.019,0.61,0.0,0.05,0.0,1.09,0.0,0.0,1.78,0.14,0.0,0.28,0.01,0.14,0.0,0.44,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
811,0,30.0,0.98,1,0.137464,0.083007,-0.987023,-0.040438,0.071033,-0.996654,0.049,0.077,-30.8,26.7,263.7,-0.181,-0.067,-0.019,0.57,0.0,0.0,0.0,1.1,0.0,0.0,1.71,0.16,0.0,0.32,0.01,0.18,0.0,0.4,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
812,0,30.037,0.98,1,0.141951,0.072894,-0.987186,0.03226,0.071756,-0.9969,0.088,0.073,-30.6,26.7,263.2,-0.182,-0.07,-0.017,0.54,0.0,0.0,0.0,1.11,0.0,0.0,1.65,0.19,0.0,0.35,0.0,0.17,0.0,0.42,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
813,0,30.074,0.98,1,0.148882,0.067375,-0.986557,0.039081,0.073321,-0.996542,0.095,0.071,-30.7,27.0,263.0,-0.179,-0.07,-0.017,0.55,0.0,0.0,0.0,1.16,0.0,0.0,1.63,0.18,0.0,0.32,0.03,0.14,0.0,0.48,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
814,0,30.111,0.98,1,0.153419,0.066992,-0.985888,0.039927,0.082524,-0.995789,0.097,0.075,-30.7,27.3,262.2,-0.178,-0.07,-0.017,0.53,0.0,0.0,0.0,1.1,0.0,0.0,1.64,0.17,0.0,0.33,0.03,0.15,0.0,0.54,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
815,0,30.148,0.98,1,0.152946,0.057092,-0.986584,0.0378,0.07732,-0.99629,0.096,0.068,-30.9,27.7,263.0,-0.179,-0.069,-0.016,0.48,0.0,0.0,0.0,1.07,0.0,0.0,1.65,0.16,0.0,0.3,0.03,0.18,0.0,0.51,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
816,0,30.185,0.98,1,0.153999,0.066779,-0.985812,0.037056,0.077366,-0.996314,0.096,0.073,-30.9,28.0,262.8,-0.177,-0.068,-0.017,0.51,0.0,0.0,0.0,1.04,0.0,0.0,1.72,0.21,0.01,0.28,0.0,0.17,0.0,0.5,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
817,0,30.222,0.98,1,0.157474,0.052614,-0.986121,0.037214,0.07192,-0.996716,0.098,0.063,-31.0,28.5,262.5,-0.179,-0.072,-0.018,0.55,0.0,0.0,0.0,1.04,0.0,0.0,1.75,0.23,0.04,0.22,0.01,0.13,0.0,0.46,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
818,0,30.259,0.98,1,0.165354,0.040916,-0.985385,0.037699,0.06821,-0.996958,0.102,0.055,-31.1,28.6,262.9,-0.183,-0.072,-0.018,0.58,0.0,0.0,0.0,1.03,0.0,0.0,1.79,0.22,0.05,0.23,0.03,0.05,0.0,0.45,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
819,0,30.296,0.98,1,0.154385,0.064475,-0.985905,0.035965,0.078685,-0.996251,0.096,0.072,-31.1,28.9,262.7,-0.184,-0.072,-0.02,0.55,0.0,0.0,0.0,1.07,0.0,0.0,1.81,0.22,0.04,0.26,0.03,0.03,0.0,0.45,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
820,0,30.333,0.98,1,0.166853,0.046688,-0.984876,0.022624,0.089145,-0.995762,0.095,0.068,-31.5,29.7,262.4,-0.179,-0.072,-0.02,0.5,0.0,0.0,0.0,1.08,0.0,0.0,1.85,0.21,0.05,0.21,0.02,0.0,0.0,0.46,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
821,0,30.37,0.98,1,0.167366,0.05303,-0.984468,-0.034498,0.082853,-0.995965,0.067,0.069,-31.6,30.1,262.5,-0.176,-0.069,-0.02,0.5,0.0,0.06,0.0,1.1,0.0,0.0,1.85,0.24,0.11,0.11,0.0,0.0,0.0,0.57,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
822,0,30.407,0.98,1,0.153346,0.070398,-0.985662,0.001586,0.08997,-0.995943,0.078,0.081,-31.7,30.4,261.6,-0.172,-0.07,-0.019,0.53,0.0,0.09,0.0,1.06,0.0,0.0,1.83,0.2,0.11,0.01,0.0,0.0,0.0,0.55,0.04,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
823,0,30.444,0.93,1,0.164377,0.063707,-0.984338,0.028735,0.074961,-0.996772,0.097,0.07,-31.6,30.4,260.5,-0.181,-0.071,-0.017,0.59,0.0,0.09,0.0,1.06,0.0,0.0,1.84,0.22,0.07,0.0,0.0,0.0,0.0,0.56,0.28,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
824,0,30.481,0.88,1,0.170899,0.058571,-0.983546,0.043615,0.0695,-0.996628,0.108,0.065,-31.6,30.4,260.4,-0.195,-0.072,-0.018,0.6,0.0,0.03,0.0,1.05,0.0,0.0,1.89,0.22,0.0,0.0,0.06,0.0,0.0,0.38,0.45,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
825,0,30.519,0.88,1,0.176823,0.049383,-0.983003,0.046855,0.054517,-0.997413,0.112,0.052,-31.7,30.3,261.0,-0.204,-0.071,-0.02,0.54,0.0,0.0,0.0,1.02,0.0,0.0,1.91,0.29,0.0,0.0,0.09,0.0,0.02,0.35,0.68,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
826,0,30.556,0.88,1,0.192572,0.014089,-0.981182,0.044486,0.052353,-0.997637,0.119,0.034,-31.5,30.6,261.2,-0.209,-0.07,-0.02,0.51,0.0,0.0,0.0,1.02,0.0,0.0,1.95,0.31,0.0,0.0,0.19,0.0,0.03,0.3,0.7,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
827,0,30.593,0.88,1,0.195786,0.008964,-0.980606,0.045798,0.041327,-0.998096,0.121,0.025,-31.3,30.9,261.2,-0.213,-0.071,-0.02,0.53,0.0,0.0,0.0,1.02,0.0,0.0,1.96,0.35,0.0,0.0,0.24,0.0,0.04,0.38,0.73,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
828,0,30.63,0.88,1,0.183484,0.035001,-0.982399,0.051491,0.04583,-0.997621,0.118,0.041,-30.8,31.5,261.0,-0.213,-0.077,-0.017,0.58,0.0,0.0,0.0,1.06,0.0,0.0,2.02,0.36,0.05,0.0,0.25,0.0,0.04,0.34,0.67,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
829,0,30.667,0.98,1,0.155931,0.061321,-0.985863,0.042788,0.042357,-0.998186,0.1,0.052,-30.5,31.8,260.9,-0.211,-0.078,-0.017,0.57,0.0,0.0,0.08,1.07,0.0,0.0,2.07,0.34,0.05,0.0,0.23,0.0,0.07,0.3,0.56,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
830,0,30.704,0.88,1,0.157901,0.036777,-0.98677,0.037111,0.017925,-0.99915,0.098,0.028,-30.3,32.0,260.2,-0.21,-0.081,-0.015,0.53,0.0,0.0,0.08,1.12,0.0,0.0,2.12,0.29,0.05,0.0,0.17,0.0,0.09,0.27,0.47,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
831,0,30.741,0.88,1,0.145063,0.039173,-0.988647,0.048935,0.018126,-0.998637,0.097,0.029,-30.4,32.3,260.2,-0.207,-0.077,-0.014,0.52,0.0,0.03,0.08,1.11,0.0,0.0,2.11,0.26,0.02,0.0,0.14,0.0,0.06,0.24,0.42,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
832,0,30.778,0.88,1,0.147324,0.054494,-0.987586,0.052368,0.040974,-0.997787,0.1,0.048,-30.3,32.5,259.9,-0.206,-0.076,-0.014,0.51,0.0,0.03,0.04,1.08,0.0,0.0,2.08,0.24,0.05,0.0,0.12,0.0,0.02,0.26,0.36,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
833,0,30.815,0.88,1,0.145719,0.037168,-0.988628,0.044511,0.026837,-0.998648,0.095,0.032,-30.1,32.6,259.6,-0.208,-0.079,-0.013,0.48,0.0,0.03,0.07,1.04,0.0,0.0,2.02,0.23,0.07,0.0,0.13,0.0,0.0,0.27,0.37,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
834,0,30.852,0.88,1,0.136259,0.049013,-0.98946,0.040751,0.024643,-0.998865,0.089,0.037,-30.0,32.7,259.5,-0.207,-0.076,-0.014,0.42,0.0,0.0,0.08,1.02,0.0,0.0,1.96,0.24,0.1,0.0,0.14,0.0,0.0,0.35,0.29,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
835,0,30.889,0.88,1,0.138238,0.041417,-0.989533,0.042358,0.027408,-0.998726,0.091,0.035,-30.0,32.6,259.4,-0.207,-0.076,-0.014,0.39,0.0,0.0,0.07,1.0,0.0,0.0,1.92,0.21,0.09,0.0,0.09,0.0,0.0,0.39,0.32,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
836,0,30.926,0.88,1,0.13787,0.039672,-0.989655,0.050194,0.037646,-0.99803,0.094,0.039,-29.9,32.6,259.2,-0.212,-0.075,-0.015,0.46,0.0,0.0,0.11,0.98,0.0,0.0,1.9,0.2,0.1,0.0,0.08,0.0,0.0,0.35,0.32,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
837,0,30.963,0.88,1,0.142609,0.045318,-0.988741,0.05311,0.032452,-0.998061,0.098,0.039,-29.7,32.6,259.2,-0.215,-0.076,-0.014,0.51,0.0,0.0,0.1,0.98,0.0,0.0,1.91,0.14,0.06,0.0,0.06,0.01,0.0,0.26,0.3,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
838,0,31.0,0.88,1,0.146163,0.053735,-0.9878,0.040392,0.034846,-0.998576,0.094,0.045,-29.1,33.2,259.3,-0.215,-0.084,-0.012,0.58,0.0,0.02,0.1,1.04,0.0,0.0,1.92,0.1,0.06,0.0,0.04,0.04,0.0,0.17,0.17,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
839,0,31.037,0.88,1,0.157078,0.027919,-0.987192,-0.025924,0.077775,-0.996634,0.066,0.053,-29.3,33.5,259.5,-0.211,-0.084,-0.011,0.57,0.0,0.02,0.03,1.09,0.0,0.0,1.9,0.06,0.06,0.0,0.0,0.1,0.0,0.18,0.04,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
840,0,31.074,0.88,1,0.152192,0.027809,-0.98796,-0.008101,0.05815,-0.998275,0.072,0.043,-29.3,33.6,259.5,-0.21,-0.083,-0.01,0.42,0.0,0.02,0.32,1.0,0.0,0.0,1.78,0.06,0.06,0.06,0.0,0.1,0.0,0.34,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
841,0,31.111,0.88,1,0.267887,0.028252,-0.963036,-0.161288,0.159797,-0.973884,0.055,0.097,-30.6,34.1,259.6,-0.217,-0.084,-0.015,0.28,0.0,0.0,0.48,0.86,0.0,0.0,1.72,0.12,0.04,0.12,0.0,0.06,0.0,0.4,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
842,0,31.148,0.88,1,0.337035,0.13808,-0.931312,-0.091005,0.182425,-0.978999,0.128,0.166,-31.6,34.4,261.7,-0.216,-0.079,-0.019,0.17,0.0,0.0,0.63,0.74,0.0,0.0,1.64,0.2,0.0,0.15,0.0,0.0,0.0,0.51,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
843,0,31.185,0.93,1,0.320472,0.083942,-0.943531,-0.019534,0.172381,-0.984837,0.155,0.132,-31.8,34.8,263.2,-0.22,-0.08,-0.023,0.2,0.0,0.0,0.33,0.91,0.0,0.0,1.71,0.27,0.01,0.22,0.0,0.0,0.0,0.38,0.0,0.15,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
844,0,31.222,0.93,1,0.146749,0.024783,-0.988863,0.018367,0.069166,-0.997436,0.083,0.047,-33.3,35.3,265.1,-0.201,-0.074,-0.02,0.15,0.0,0.0,0.15,1.11,0.0,0.06,1.76,0.28,0.06,0.23,0.0,0.0,0.0,0.42,0.0,0.36,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
845,0,31.259,0.98,1,0.144987,0.025091,-0.989115,0.005943,0.079509,-0.996816,0.076,0.053,-33.7,35.5,265.8,-0.194,-0.077,-0.021,0.1,0.0,0.0,0.0,1.29,0.0,0.13,1.82,0.24,0.14,0.26,0.0,0.0,0.0,0.39,0.0,0.43,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
846,0,31.296,0.98,1,0.19836,0.012536,-0.980049,-0.0081,0.073757,-0.997243,0.096,0.044,-33.8,35.2,264.7,-0.199,-0.078,-0.023,0.06,0.0,0.0,0.0,1.29,0.0,0.15,1.83,0.21,0.26,0.14,0.0,0.0,0.0,0.42,0.0,0.31,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
847,0,31.333,0.98,1,0.208778,-0.007922,-0.977931,-0.000431,0.072085,-0.997398,0.105,0.032,-33.8,35.2,264.1,-0.194,-0.079,-0.023,0.09,0.0,0.0,0.0,1.27,0.0,0.08,1.87,0.17,0.37,0.1,0.0,0.0,0.0,0.34,0.0,0.1,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
848,0,31.37,0.93,1,0.167111,-0.001179,-0.985937,0.021005,0.069103,-0.997388,0.095,0.034,-33.3,34.8,262.7,-0.194,-0.079,-0.022,0.14,0.0,0.0,0.0,1.21,0.0,0.02,1.91,0.18,0.41,0.08,0.0,0.0,0.0,0.24,0.0,0.11,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
849,0,31.407,0.98,1,0.182048,-0.008646,-0.983252,0.026184,0.059783,-0.997868,0.105,0.026,-33.1,35.1,263.8,-0.191,-0.076,-0.022,0.16,0.0,0.0,0.0,1.18,0.0,0.0,1.93,0.18,0.44,0.07,0.0,0.0,0.0,0.19,0.0,0.08,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
850,0,31.444,0.98,1,0.160868,-0.010612,-0.986919,0.003528,0.04756,-0.998862,0.083,0.019,-32.9,35.1,262.8,-0.192,-0.078,-0.022,0.14,0.0,0.0,0.0,1.13,0.0,0.0,1.87,0.17,0.42,0.05,0.0,0.01,0.0,0.2,0.0,0.08,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
851,0,31.481,0.98,1,0.160311,-0.012054,-0.986993,0.031567,0.040573,-0.998678,0.096,0.014,-32.9,35.2,263.0,-0.193,-0.078,-0.022,0.13,0.0,0.0,0.0,1.12,0.0,0.0,1.86,0.16,0.46,0.01,0.0,0.01,0.0,0.23,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
852,0,31.519,0.98,1,0.160045,-0.014907,-0.986997,0.025397,0.043751,-0.99872,0.093,0.015,-32.9,35.2,262.9,-0.194,-0.078,-0.022,0.15,0.0,0.0,0.0,1.13,0.0,0.0,1.85,0.17,0.45,0.01,0.0,0.01,0.0,0.22,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
853,0,31.556,0.98,1,0.161668,-0.011558,-0.986778,0.03624,0.035141,-0.998725,0.099,0.012,-33.0,35.2,262.8,-0.193,-0.077,-0.022,0.21,0.0,0.0,0.0,1.15,0.0,0.0,1.91,0.19,0.4,0.01,0.0,0.0,0.0,0.21,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
854,0,31.593,0.98,1,0.157357,0.007301,-0.987515,0.046015,0.04915,-0.997731,0.102,0.028,-33.2,35.4,262.8,-0.191,-0.076,-0.023,0.2,0.0,0.0,0.0,1.15,0.0,0.0,1.94,0.21,0.32,0.0,0.0,0.0,0.0,0.16,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
855,0,31.63,0.98,1,0.169427,0.016972,-0.985397,0.041427,0.051423,-0.997817,0.106,0.034,-33.2,35.5,262.4,-0.19,-0.076,-0.024,0.17,0.0,0.0,0.0,1.12,0.0,0.0,1.95,0.22,0.25,0.0,0.0,0.01,0.0,0.14,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
856,0,31.667,0.98,1,0.148563,0.019698,-0.988707,0.050171,0.038871,-0.997984,0.1,0.029,-33.3,35.8,262.9,-0.192,-0.075,-0.024,0.12,0.0,0.0,0.0,1.08,0.0,0.0,1.9,0.23,0.22,0.0,0.0,0.01,0.0,0.14,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
857,0,31.704,0.98,1,0.156366,0.018879,-0.987519,0.030832,0.047441,-0.998398,0.094,0.033,-33.3,35.8,263.1,-0.192,-0.075,-0.024,0.1,0.0,0.0,0.0,1.04,0.0,0.0,1.89,0.25,0.23,0.03,0.0,0.01,0.0,0.19,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
858,0,31.741,0.98,1,0.144638,0.019157,-0.989299,0.039065,0.042696,-0.998324,0.092,0.031,-33.5,36.1,264.8,-0.193,-0.072,-0.024,0.13,0.0,0.0,0.0,1.02,0.0,0.0,1.91,0.25,0.26,0.05,0.0,0.0,0.0,0.25,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
859,0,31.778,0.98,1,0.142349,0.02321,-0.989544,0.043538,0.020531,-0.998841,0.093,0.022,-33.4,36.3,265.0,-0.192,-0.073,-0.024,0.19,0.0,0.0,0.0,1.01,0.0,0.0,1.92,0.22,0.29,0.06,0.0,0.0,0.0,0.28,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
860,0,31.815,0.98,1,0.150183,0.011449,-0.988592,-0.011295,0.01785,-0.999777,0.07,0.015,-33.3,36.4,264.8,-0.193,-0.072,-0.024,0.27,0.0,0.0,0.0,1.03,0.0,0.0,1.88,0.19,0.29,0.04,0.0,0.0,0.0,0.26,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
861,0,31.852,0.98,1,0.152977,0.004739,-0.988218,-0.016701,0.02205,-0.999617,0.068,0.013,-33.4,36.5,265.0,-0.195,-0.07,-0.024,0.3,0.0,0.0,0.0,1.05,0.0,0.0,1.86,0.17,0.29,0.03,0.0,0.0,0.0,0.22,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
