frame,face_id,timestamp,confidence,success,gaze_0_x,gaze_0_y,gaze_0_z,gaze_1_x,gaze_1_y,gaze_1_z,gaze_angle_x,gaze_angle_y,pose_Tx,pose_Ty,pose_Tz,pose_Rx,pose_Ry,pose_Rz,AU01_r,AU02_r,AU04_r,AU05_r,AU06_r,AU07_r,AU09_r,AU10_r,AU12_r,AU14_r,AU15_r,AU17_r,AU20_r,AU23_r,AU25_r,AU26_r,AU45_r,AU01_c,AU02_c,AU04_c,AU05_c,AU06_c,AU07_c,AU09_c,AU10_c,AU12_c,AU14_c,AU15_c,AU17_c,AU20_c,AU23_c,AU25_c,AU26_c,AU28_c,AU45_c
38,0,1.423,0.98,1,0.008609,0.003128,-0.999958,-0.017466,0.036072,-0.999197,-0.004,0.02,-20.2,12.6,263.8,-0.15,0.041,-0.077,0.23,0.0,0.67,0.0,1.37,0.0,0.0,0.56,0.0,0.37,0.66,0.74,0.0,1.28,0.83,0.0,1.4,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
39,0,1.462,0.98,1,0.000781,-0.025837,-0.999666,-0.033075,0.030726,-0.99898,-0.016,0.002,-20.4,12.5,262.4,-0.151,0.041,-0.084,0.17,0.0,0.65,0.0,1.32,0.0,0.0,0.58,0.0,0.29,0.67,0.79,0.0,1.53,0.86,0.0,1.1,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
40,0,1.5,0.88,1,-0.009263,-0.036267,-0.999299,-0.039003,0.137784,-0.989694,-0.024,0.051,-20.3,12.2,260.1,-0.144,0.04,-0.09,0.04,0.0,0.74,0.0,1.36,0.0,0.0,0.61,0.0,0.28,0.67,0.93,0.0,1.65,0.76,0.0,0.7,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
41,0,1.538,0.98,1,0.046983,0.02186,-0.998656,-0.092995,0.148405,-0.984545,-0.023,0.086,-20.2,12.1,261.0,-0.152,0.05,-0.089,0.0,0.0,0.8,0.0,1.37,0.0,0.0,0.68,0.0,0.22,0.55,0.97,0.0,1.62,0.58,0.0,0.6,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
42,0,1.577,0.98,1,0.05192,0.039025,-0.997888,-0.065045,0.172524,-0.982855,-0.007,0.106,-19.9,11.9,261.1,-0.156,0.052,-0.096,0.0,0.0,0.87,0.0,1.37,0.0,0.0,0.63,0.0,0.23,0.56,1.04,0.0,1.56,0.57,0.0,0.68,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
43,0,1.615,0.98,1,0.072328,0.05439,-0.995897,-0.076128,0.164248,-0.983477,-0.002,0.11,-19.8,11.9,261.7,-0.157,0.056,-0.098,0.0,0.0,0.87,0.0,1.35,0.0,0.0,0.67,0.0,0.27,0.51,1.11,0.0,1.54,0.44,0.0,0.81,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
44,0,1.654,0.98,1,0.078576,0.050103,-0.995648,-0.079142,0.114032,-0.99032,-0.0,0.082,-19.9,11.8,261.8,-0.158,0.055,-0.101,0.0,0.0,0.93,0.0,1.34,0.0,0.0,0.67,0.0,0.33,0.74,1.03,0.0,1.44,0.46,0.0,0.92,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
45,0,1.692,0.98,1,0.074146,0.05902,-0.995499,-0.054583,0.010129,-0.998458,0.01,0.035,-19.6,12.0,264.7,-0.165,0.068,-0.099,0.0,0.0,0.9,0.0,1.36,0.06,0.0,0.71,0.0,0.43,0.81,0.96,0.0,1.39,0.44,0.0,1.05,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
46,0,1.731,0.93,1,0.073483,0.052231,-0.995928,-0.060736,-0.016441,-0.998018,0.006,0.018,-19.3,12.3,265.1,-0.159,0.063,-0.098,0.0,0.0,0.82,0.0,1.4,0.09,0.0,0.7,0.0,0.49,0.77,0.81,0.0,1.19,0.48,0.0,0.98,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
47,0,1.769,0.98,1,0.075543,0.082663,-0.99371,-0.057898,0.022235,-0.998075,0.009,0.053,-18.9,12.5,264.2,-0.147,0.063,-0.095,0.0,0.0,0.76,0.0,1.49,0.12,0.0,0.72,0.0,0.55,0.58,0.76,0.0,1.15,0.57,0.0,0.96,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
48,0,1.808,0.98,1,0.082358,0.073147,-0.993915,-0.059504,0.009772,-0.99818,0.011,0.042,-19.0,12.6,265.6,-0.15,0.062,-0.095,0.0,0.0,0.78,0.0,1.52,0.08,0.0,0.82,0.0,0.54,0.58,0.73,0.0,1.07,0.59,0.0,0.86,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
49,0,1.846,0.98,1,0.092049,0.068824,-0.993373,-0.067392,0.004302,-0.997717,0.012,0.037,-19.1,12.6,264.7,-0.15,0.057,-0.093,0.0,0.0,0.81,0.0,1.57,0.04,0.0,0.91,0.0,0.54,0.62,0.82,0.0,1.08,0.61,0.0,0.77,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
50,0,1.885,0.98,1,0.081324,0.072893,-0.994019,-0.080518,0.025862,-0.996418,0.0,0.05,-19.3,12.9,264.6,-0.151,0.056,-0.092,0.0,0.0,0.84,0.0,1.56,0.02,0.0,0.96,0.0,0.56,0.59,0.92,0.0,1.09,0.56,0.0,0.7,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
51,0,1.923,0.98,1,0.091446,0.060641,-0.993962,-0.066754,-0.027957,-0.997378,0.012,0.016,-19.3,13.0,264.0,-0.153,0.056,-0.09,0.0,0.0,0.84,0.0,1.54,0.01,0.0,0.92,0.0,0.62,0.47,0.89,0.0,1.09,0.41,0.0,0.71,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
52,0,1.962,0.88,1,0.101447,0.040676,-0.994009,-0.069023,-0.046655,-0.996524,0.016,-0.003,-19.6,13.4,264.1,-0.152,0.058,-0.088,0.0,0.0,0.81,0.0,1.48,0.01,0.0,0.89,0.0,0.64,0.49,0.83,0.0,1.1,0.3,0.0,0.75,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
53,0,2.0,0.88,1,0.092176,0.060683,-0.993892,-0.068395,-0.028602,-0.997248,0.012,0.016,-19.7,13.9,263.8,-0.148,0.057,-0.09,0.0,0.0,0.78,0.0,1.46,0.0,0.0,0.88,0.0,0.63,0.58,0.78,0.0,1.08,0.19,0.0,0.69,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
54,0,2.038,0.98,1,0.096089,0.05569,-0.993814,-0.06532,-0.021568,-0.997631,0.015,0.017,-19.8,14.2,263.7,-0.145,0.058,-0.091,0.0,0.0,0.77,0.0,1.48,0.0,0.0,0.95,0.0,0.59,0.6,0.73,0.0,1.05,0.21,0.0,0.68,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
55,0,2.077,0.98,1,0.087222,0.06004,-0.994378,-0.142647,-0.015964,-0.989645,-0.028,0.022,-19.9,14.4,264.7,-0.148,0.063,-0.093,0.0,0.0,0.78,0.0,1.5,0.0,0.0,0.97,0.0,0.56,0.63,0.71,0.0,1.0,0.23,0.01,0.65,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
56,0,2.115,0.88,1,0.077268,0.05017,-0.995747,-0.144084,-0.029606,-0.989122,-0.034,0.01,-19.8,14.7,264.5,-0.147,0.06,-0.093,0.0,0.0,0.74,0.0,1.51,0.0,0.0,0.98,0.0,0.54,0.61,0.71,0.0,0.98,0.27,0.03,0.71,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
57,0,2.154,0.88,1,0.080281,0.05731,-0.995123,-0.146138,-0.033695,-0.98869,-0.033,0.012,-19.8,14.6,264.1,-0.147,0.061,-0.091,0.0,0.0,0.78,0.0,1.55,0.0,0.0,0.94,0.0,0.53,0.67,0.78,0.0,0.97,0.32,0.03,0.58,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
58,0,2.192,0.88,1,0.084448,0.074366,-0.993649,-0.026665,0.021112,-0.999421,0.029,0.048,-19.7,15.0,263.8,-0.147,0.053,-0.094,0.0,0.0,0.8,0.0,1.56,0.0,0.0,0.93,0.0,0.59,0.66,0.88,0.0,1.02,0.35,0.02,0.54,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
59,0,2.231,0.88,1,0.091465,0.082571,-0.992379,-0.051398,-0.007861,-0.998647,0.02,0.038,-19.8,15.2,262.5,-0.145,0.051,-0.092,0.0,0.0,0.91,0.0,1.62,0.16,0.0,1.06,0.0,0.71,0.58,0.92,0.0,1.01,0.25,0.0,0.44,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
