frame,face_id,timestamp,confidence,success,gaze_0_x,gaze_0_y,gaze_0_z,gaze_1_x,gaze_1_y,gaze_1_z,gaze_angle_x,gaze_angle_y,gaze_amp,gaze_vel,gaze_acc,pose_Tx,pose_Ty,pose_Tz,pose_Rx,pose_Ry,pose_Rz,AU01_r,AU02_r,AU04_r,AU05_r,AU06_r,AU07_r,AU09_r,AU10_r,AU12_r,AU14_r,AU15_r,AU17_r,AU20_r,AU23_r,AU25_r,AU26_r,AU45_r,AU01_c,AU02_c,AU04_c,AU05_c,AU06_c,AU07_c,AU09_c,AU10_c,AU12_c,AU14_c,AU15_c,AU17_c,AU20_c,AU23_c,AU25_c,AU26_c,AU28_c,AU45_c,emotion,Anger,Contempt,Disgust,Fear,Happiness,Neutral,Sadness,Surprise,Valence,Arousal,Distraction,Time,Drive,Stimulus,Failure,Palm_EDA,Heart_Rate,Breathing_Rate,Perinasal_Perspiration,Speed,Acceleration,Brake,Steering,LaneOffset,Lane_Position,Distance,Gaze_X_Pos,Gaze_Y_Pos,Lft_Pupil_Diameter,Rt_Pupil_Diameter
29,0,1,0.98,1,0.191542,0.206707,-0.959471,-0.002086,0.192962,-0.981204,0.097,0.203,0.224984444,0,0,-45.4,21.2,268.5,-0.022,-0.022,0,0,0.02,0,0.8,0,1.09,0,0.14,0,0.59,0,0,0,0,0,0.11,0.02,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,Neutral,0.075413749,0.100607291,0.001171609,0.03605333,0.020934964,0.629429519,0.094348542,0.042041045,-0.04507596,0.018595114,0,1,5,0,0,0,73,16.4,0.00572731,0.01554217,0,262.0697021,0.016106323,-0.100008249,1.925003958,0.000716,0,0,0,0
30,0,1.036,0.98,1,0.186912,0.205424,-0.960659,0.002702,0.190602,-0.981664,0.097,0.201,0.22318154,0.10481801,0,-45.1,21.1,267.2,-0.026,-0.014,-0.01,0,0.02,0,0.83,0,1.08,0,0.11,0,0.74,0,0,0,0,0,0.05,0.02,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,Neutral,0.07212019,0.099858463,0.001120256,0.031248011,0.020684527,0.637332499,0.099913739,0.037722304,-0.039533161,0.003138732,0,1,5,0,0,0,73,16.4,0.00572731,0.01554217,0,262.0697021,0.016106323,-0.100008249,1.925003958,0.000716,0,0,0,0
31,0,1.071,0.98,1,0.180527,0.209558,-0.960987,0.004648,0.196877,-0.980417,0.095,0.206,0.226850171,0.126386545,-39.21112421,-45.6,21.2,268.7,-0.022,-0.019,0.002,0,0.02,0,0.54,0,1.1,0,0.11,0,0.85,0,0,0,0,0,0.02,0.18,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,Neutral,0.070094325,0.099926628,0.00103773,0.029076653,0.02045586,0.643510342,0.099035032,0.036863502,-0.039347537,-0.002378527,0,1,5,0,0,0,73,16.4,0.00572731,0.01554217,0,262.0697021,0.016106323,-0.100008249,1.925003958,0.000716,0,0,0,0
32,0,1.107,0.98,1,0.188814,0.204572,-0.960468,-0.003667,0.209859,-0.977725,0.095,0.211,0.231400086,-1.285213927,48.43451127,-45.1,21.1,267,-0.034,-0.017,-0.01,0.04,0.06,0,0.35,0,0.92,0,0.08,0,0.54,0,0,0,0,0,0.02,0.56,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,Neutral,0.088741444,0.100414559,0.000900448,0.014451685,0.015195862,0.601997674,0.157918915,0.020379322,-0.112864561,-0.023664612,0,1,5,0,0,0,73,16.4,0.00572731,0.01554217,0,262.0697021,0.016106323,-0.100008249,1.925003958,0.000716,0,0,0,0
33,0,1.143,0.98,1,0.110633,0.185527,-0.976391,-0.124775,0.180535,-0.975622,-0.007,0.185,0.185132385,0.458428479,28.72161779,-47.2,21.8,269.2,-0.011,0.01,0.01,0.06,0.06,0,0.21,0,0.55,0,0.05,0,0.33,0,0,0,0,0,0.03,0.78,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Sadness,0.128918841,0.047692876,0.00126388,0.011217282,0.005926683,0.361676335,0.437723666,0.00558038,-0.272041351,0.001176279,0,1,5,0,0,0,73,16.4,0.00572731,0.01554217,0,262.0697021,0.016106323,-0.100008249,1.925003958,0.000716,0,0,0,0
34,0,1.179,0.98,1,0.1055,0.199053,-0.974293,-0.136423,0.198093,-0.970643,-0.016,0.201,0.20163581,1.49240672,-113.1334997,-47.4,21.7,269.5,0.001,0.005,0.019,0.1,0.06,0,0.21,0,0.38,0,0.08,0,0.01,0,0,0,0,0,0.09,0.9,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Sadness,0.129558131,0.049874812,0.001270765,0.01101105,0.006452922,0.350840688,0.445651233,0.005340382,-0.263405859,0.003347974,0,1,5,0,0,0,73,16.4,0.00572731,0.01554217,0,262.0697021,0.016106323,-0.100008249,1.925003958,0.000716,0,0,0,0
35,0,1.214,0.98,1,0.108826,0.248483,-0.962503,-0.14831,0.24816,-0.957299,-0.021,0.253,0.253870045,-2.467265771,36.20319796,-46.6,20.7,267.9,-0.012,-0.017,0.017,0.16,0.01,0,0.18,0,0.4,0,0.12,0,0.01,0,0,0,0,0,0.09,0.97,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,Neutral,0.150135964,0.072325252,0.001849798,0.012506072,0.009505443,0.402021259,0.345633805,0.006022393,-0.245061636,0.041682225,0,1,5,0,0,0,73,16.4,0.00572731,0.01554217,0,262.0697021,0.016106323,-0.100008249,1.925003958,0.000716,0,0,0,0
36,0,1.25,0.98,1,0.106343,0.15435,-0.982277,-0.09753,0.172708,-0.980133,0.004,0.165,0.165048478,-1.163950645,35.72738532,-46,20,263.2,-0.034,0.02,0.007,0.32,0.01,0,0.01,0,0.4,0,0.12,0,0.01,0,0,0,0,0.01,0.07,1.16,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,Neutral,0.191503406,0.074717037,0.001554834,0.006763945,0.008139702,0.415317833,0.298314601,0.003688714,-0.271100134,0.062216844,0,1,5,0,0,0,73,16.4,0.00572731,0.01554217,0,262.0697021,0.016106323,-0.100008249,1.925003958,0.000716,0,0,0,0
37,0,1.286,0.98,1,0.077674,0.081517,-0.993641,-0.089092,0.163097,-0.982579,-0.006,0.123,0.123146255,0.122235227,8.092198086,-46.9,21,265.5,-0.003,0.037,0.027,0.47,0.01,0,0.08,0,0.42,0,0.04,0,0.01,0,0,0,0,0.01,0.08,1.17,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,Neutral,0.132434994,0.04015439,0.00557653,0.043018825,0.008674618,0.411595643,0.30391258,0.05463247,-0.27676338,0.019834381,0,1,5,0,0,0,73,16.4,0.00572731,0.01554217,0,262.0697021,0.016106323,-0.100008249,1.925003958,0.000716,0,0,0,0
38,0,1.321,0.98,1,0.077564,0.065239,-0.994851,-0.114105,0.185351,-0.976025,-0.019,0.126,0.127424487,0.40546216,2.537391653,-47.1,22,266.6,0.021,0.039,0.035,0.63,0,0,0.16,0,0.45,0,0,0,0,0,0,0,0,0.15,0.17,1.09,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,Neutral,0.097137392,0.025315007,0.014078122,0.119966291,0.009835118,0.323351264,0.301765561,0.108551204,-0.246619225,0.032449249,0,1,5,0,0,0,73,16.4,0.00572731,0.01554217,0,262.0697021,0.016106323,-0.100008249,1.925003958,0.000716,0,0,0,0
