frame,face_id,timestamp,confidence,success,gaze_0_x,gaze_0_y,gaze_0_z,gaze_1_x,gaze_1_y,gaze_1_z,gaze_angle_x,gaze_angle_y,gaze_amp,gaze_vel,gaze_acc,pose_Tx,pose_Ty,pose_Tz,pose_Rx,pose_Ry,pose_Rz,AU01_r,AU02_r,AU04_r,AU05_r,AU06_r,AU07_r,AU09_r,AU10_r,AU12_r,AU14_r,AU15_r,AU17_r,AU20_r,AU23_r,AU25_r,AU26_r,AU45_r,AU01_c,AU02_c,AU04_c,AU05_c,AU06_c,AU07_c,AU09_c,AU10_c,AU12_c,AU14_c,AU15_c,AU17_c,AU20_c,AU23_c,AU25_c,AU26_c,AU28_c,AU45_c,emotion,Anger,Contempt,Disgust,Fear,Happiness,Neutral,Sadness,Surprise,Valence,Arousal,Distraction,Time,Drive,Stimulus,Failure,Palm_EDA,Heart_Rate,Breathing_Rate,Perinasal_Perspiration,Speed,Acceleration,Brake,Steering,LaneOffset,Lane_Position,Distance,Gaze_X_Pos,Gaze_Y_Pos,Lft_Pupil_Diameter,Rt_Pupil_Diameter
27,0,1.0,0.93,1,0.14825,0.33584,-0.930179,-0.078183,0.388886,-0.917962,0.038,0.374,0.3759255245391034,0.0,0.0,-60.6,63.9,249.4,0.292,0.137,0.039,5.0,1.09,0.0,0.08,0.91,0.23,0.0,1.71,0.58,1.2,1.1,0.5,0.55,0.0,0.2,0.0,0.89,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Contempt,0.0868386849761009,0.3921990692615509,0.0053750746883451,0.0009510100353509,0.0713751092553138,0.2883734405040741,0.1231935545802116,0.0316941365599632,-0.0177586898207664,0.0810635834932327,0,1,5,0,0,100.9591,75.0,16.6,0.0,-0.01780771242018,0.0,264.4134521,0.070561035,-0.099993944,1.924993944,8.06e-06,0.0,0.0,0.0,0.0
28,0,1.038,0.93,1,0.171017,0.313245,-0.934147,-0.071363,0.397742,-0.914718,0.054,0.367,0.3709514793069304,-0.8266843132854226,0.0,-62.0,67.2,252.5,0.311,0.129,0.035,5.0,0.89,0.03,0.2,0.78,0.08,0.0,1.56,0.42,1.17,0.91,0.72,0.66,0.0,0.09,0.0,0.85,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Neutral,0.0787700116634368,0.2444626539945602,0.0087768472731113,0.002003937261179,0.0534844696521759,0.3280030190944671,0.2329816371202469,0.0515174306929111,-0.0886094495654106,0.0293614976108074,0,1,5,0,0,100.9591,75.0,16.6,0.0,-0.01780771242018,0.0,264.4134521,0.070561035,-0.099993944,1.924993944,8.06e-06,0.0,0.0,0.0,0.0
29,0,1.077,0.93,1,0.172388,0.264019,-0.948987,-0.079764,0.386698,-0.91875,0.05,0.335,0.338710791088799,1.32268988649304,-54.04100781815835,-62.8,68.4,255.5,0.303,0.124,0.036,4.89,0.63,0.03,0.12,0.65,0.01,0.0,1.44,0.22,1.17,0.84,0.77,0.7,0.0,0.14,0.0,0.68,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Neutral,0.0839812532067298,0.2645368278026581,0.0084139788523316,0.0016541564837098,0.057059496641159,0.3386841714382171,0.1923263221979141,0.0533438138663768,-0.0782061442732811,0.0487185306847095,0,1,5,0,0,100.9591,75.0,16.6,0.0,-0.01780771242018,0.0,264.4134521,0.070561035,-0.099993944,1.924993944,8.06e-06,0.0,0.0,0.0,0.0
30,0,1.115,0.93,1,0.159519,0.318047,-0.934559,-0.070491,0.428468,-0.900803,0.048,0.386,0.3889730067755345,-0.7308684105969794,2.375878912558702,-63.1,71.2,256.4,0.316,0.111,0.025,4.66,0.36,0.03,0.23,0.61,0.0,0.0,1.4,0.12,1.15,0.75,0.9,0.72,0.0,0.15,0.0,0.45,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Neutral,0.1080818772315979,0.2249298393726349,0.01377076189965,0.0028984253294765,0.0437393225729465,0.2964031398296356,0.2446765303611755,0.0655001103878021,-0.1310288608074188,0.046635802835226,0,1,5,0,0,100.9591,75.0,16.6,0.0,-0.01780771242018,0.0,264.4134521,0.070561035,-0.099993944,1.924993944,8.06e-06,0.0,0.0,0.0,0.0
31,0,1.154,0.93,1,0.202659,0.266184,-0.942377,-0.068014,0.415015,-0.907269,0.073,0.353,0.3604691387622524,-0.6382091330071902,23.326820584544837,-63.7,72.4,258.2,0.309,0.106,0.013,4.52,0.23,0.01,0.22,0.55,0.0,0.0,1.42,0.01,1.18,0.57,0.98,0.6,0.0,0.27,0.0,0.28,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Neutral,0.1210455074906349,0.2136905342340469,0.0118429278954863,0.0023207957856357,0.0453034602105617,0.3172705471515655,0.2406971603631973,0.0478290654718875,-0.1206470802426338,0.0486707277595996,0,1,5,0,0,100.9591,75.0,16.6,0.0,-0.01780771242018,0.0,264.4134521,0.070561035,-0.099993944,1.924993944,8.06e-06,0.0,0.0,0.0,0.0
32,0,1.192,0.93,1,0.200813,0.249046,-0.947444,-0.089995,0.390614,-0.916145,0.059,0.331,0.3362171917079791,0.2482100492055142,-2.237909337405769,-64.0,73.1,259.5,0.308,0.107,0.008,4.49,0.08,0.01,0.22,0.6,0.05,0.0,1.43,0.0,1.17,0.55,1.05,0.56,0.0,0.34,0.0,0.23,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Neutral,0.1316553205251693,0.2266206592321396,0.0105632161721587,0.0025141276419162,0.0465009957551956,0.3125166594982147,0.2165129035711288,0.0531161129474639,-0.1041518226265907,0.0589727722108364,0,1,5,0,0,100.9591,75.0,16.6,0.0,-0.01780771242018,0.0,264.4134521,0.070561035,-0.099993944,1.924993944,8.06e-06,0.0,0.0,0.0,0.0
33,0,1.231,0.93,1,0.191201,0.260105,-0.946461,-0.082448,0.399594,-0.912977,0.058,0.341,0.3458973836269942,0.1609315850466889,-4.028109557673627,-63.8,73.2,259.8,0.309,0.11,0.005,4.62,0.08,0.08,0.11,0.63,0.08,0.0,1.45,0.0,1.21,0.73,1.08,0.57,0.0,0.42,0.0,0.14,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Neutral,0.0983816757798194,0.2466137409210205,0.007897874340415,0.0023377677425742,0.0578469224274158,0.3328970372676849,0.1942808777093887,0.0597441047430038,-0.0588538572192192,0.0501951090991497,0,1,5,0,0,100.9591,75.0,16.6,0.0,-0.01780771242018,0.0,264.4134521,0.070561035,-0.099993944,1.924993944,8.06e-06,0.0,0.0,0.0,0.0
34,0,1.269,0.93,1,0.183215,0.265215,-0.946622,-0.08533,0.408806,-0.908623,0.053,0.348,0.3520127838587684,0.0078634218550918,2.4419791721156283,-63.4,72.9,259.8,0.313,0.112,0.001,4.76,0.33,0.08,0.16,0.6,0.09,0.0,1.36,0.03,1.25,0.88,1.02,0.63,0.0,0.53,0.0,0.11,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Neutral,0.1242649257183075,0.1716692000627517,0.0089064072817564,0.0034628813154995,0.0389078110456466,0.3263459205627441,0.2515456676483154,0.07489725202322,-0.1177339330315589,0.056397084146738,0,1,5,0,0,100.9591,75.0,16.6,0.0,-0.01780771242018,0.0,264.4134521,0.070561035,-0.099993944,1.924993944,8.06e-06,0.0,0.0,0.0,0.0
35,0,1.308,0.93,1,0.159534,0.313753,-0.936007,-0.132598,0.367168,-0.920655,0.015,0.352,0.3523194573111169,0.1031006095676016,12.015253043940271,-63.5,73.0,259.3,0.354,0.129,-0.008,4.9,0.63,0.09,0.16,0.55,0.04,0.0,1.3,0.06,1.23,0.93,1.0,0.64,0.0,0.65,0.0,0.12,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Neutral,0.0940824225544929,0.1050928682088851,0.0036117094568908,0.0046782041899859,0.0277378614991903,0.3829320073127746,0.2659084796905517,0.1159563437104225,-0.1392907202243805,0.0537834055721759,0,1,5,0,0,100.9591,75.0,16.6,0.0,-0.01780771242018,0.0,264.4134521,0.070561035,-0.099993944,1.924993944,8.06e-06,0.0,0.0,0.0,0.0
36,0,1.346,0.93,1,0.16351,0.310496,-0.936406,-0.138978,0.378953,-0.91492,0.013,0.356,0.3562372804746858,0.5596802252373324,-53.92759657018392,-63.1,72.6,259.1,0.342,0.126,-0.008,5.0,0.75,0.07,0.16,0.5,0.02,0.0,1.27,0.14,1.29,0.86,0.92,0.57,0.0,0.75,0.0,0.16,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Neutral,0.0887825340032577,0.1239431649446487,0.0043146563693881,0.0040871328674256,0.0367994867265224,0.4043098986148834,0.2216918468475341,0.1160712912678718,-0.0995782539248466,0.0447650961577892,0,1,5,0,0,100.9591,75.0,16.6,0.0,-0.01780771242018,0.0,264.4134521,0.070561035,-0.099993944,1.924993944,8.06e-06,0.0,0.0,0.0,0.0
