frame,face_id,timestamp,confidence,success,gaze_0_x,gaze_0_y,gaze_0_z,gaze_1_x,gaze_1_y,gaze_1_z,gaze_angle_x,gaze_angle_y,gaze_amp,gaze_vel,gaze_acc,pose_Tx,pose_Ty,pose_Tz,pose_Rx,pose_Ry,pose_Rz,AU01_r,AU02_r,AU04_r,AU05_r,AU06_r,AU07_r,AU09_r,AU10_r,AU12_r,AU14_r,AU15_r,AU17_r,AU20_r,AU23_r,AU25_r,AU26_r,AU45_r,AU01_c,AU02_c,AU04_c,AU05_c,AU06_c,AU07_c,AU09_c,AU10_c,AU12_c,AU14_c,AU15_c,AU17_c,AU20_c,AU23_c,AU25_c,AU26_c,AU28_c,AU45_c,emotion,Anger,Contempt,Disgust,Fear,Happiness,Neutral,Sadness,Surprise,Valence,Arousal,Distraction,Time,Drive,Stimulus,Failure,Palm_EDA,Heart_Rate,Breathing_Rate,Perinasal_Perspiration,Speed,Acceleration,Brake,Steering,LaneOffset,Lane_Position,Distance,Gaze_X_Pos,Gaze_Y_Pos,Lft_Pupil_Diameter,Rt_Pupil_Diameter
28,0,1,0.98,1,0.176729,0.360138,-0.916006,-0.088238,0.372703,-0.923746,0.048,0.379,0.382027486,0,0,-33.3,37,292.3,0.285,0.005,-0.022,0.08,0,0,0,0.16,0,0,0.01,0,0.84,0.04,0.07,0,0.12,0.76,0.42,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,Neutral,0.037645675,0.096970148,0.007585197,0.000870098,0.226658046,0.501515448,0.125221014,0.003534408,0.252914637,-0.169403359,0,1,6,0,0,190.8615,68,24.4,0.004812443,-0.017807748,34.65911865,0,0.02761084,-0.099997282,1.924997282,8.06E-06,0,0,0,0
29,0,1.037,0.98,1,0.166403,0.376816,-0.911219,-0.094738,0.386835,-0.91727,0.039,0.396,0.39791582,0.397991098,0,-32.5,36.8,289.8,0.281,0.002,-0.019,0.18,0,0,0,0.15,0,0,0,0,0.34,0,0,0,0,0.92,0.5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,Neutral,0.094209976,0.008056798,0.004910705,0.002339992,0.008407066,0.618984282,0.249743327,0.01334793,-0.151929319,-0.219359919,0,1,6,0,0,190.8615,68,24.4,0.004812443,-0.017807748,34.65911865,0,0.02761084,-0.099997282,1.924997282,8.06E-06,0,0,0,0
30,0,1.074,0.98,1,0.144351,0.393169,-0.908064,-0.102514,0.401767,-0.909986,0.023,0.412,0.412641491,0.004813035,0.391452289,-32.3,36.5,288.9,0.289,0.011,-0.018,0.28,0,0,0,0.07,0,0,0,0,0.33,0,0,0,0,0.91,0.65,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,Neutral,0.077135123,0.014958901,0.002861617,0.004166617,0.014840352,0.707767129,0.149645418,0.028624874,-0.099719666,-0.205875382,0,1,6,0,0,190.8615,68,24.4,0.004812443,-0.017807748,34.65911865,0,0.02761084,-0.099997282,1.924997282,8.06E-06,0,0,0,0
31,0,1.111,0.98,1,0.143501,0.392348,-0.908554,-0.096448,0.402678,-0.910246,0.026,0.412,0.412819573,0.01929677,11.78162539,-32.1,36.7,288,0.293,0.01,-0.012,0.43,0,0,0,0.02,0,0,0,0,0.34,0,0,0,0,0.82,0.65,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,Neutral,0.068478368,0.017200563,0.003682641,0.00203962,0.015017337,0.684313715,0.200018942,0.009248769,-0.136075497,-0.254893839,0,1,6,0,0,190.8615,68,24.4,0.004812443,-0.017807748,34.65911865,0,0.02761084,-0.099997282,1.924997282,8.06E-06,0,0,0,0
32,0,1.148,0.98,1,0.135662,0.395024,-0.908599,-0.097676,0.402434,-0.910223,0.021,0.413,0.413533554,0.455216909,-20.29878638,-32,36.8,287.5,0.29,0.007,-0.011,0.48,0,0,0,0,0,0,0,0,0.52,0,0,0,0,0.52,0.55,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,Neutral,0.071579896,0.019004291,0.003831235,0.002094773,0.013682798,0.675330579,0.204748318,0.009728098,-0.147246093,-0.246883079,0,1,6,0,0,190.8615,68,24.4,0.004812443,-0.017807748,34.65911865,0,0.02761084,-0.099997282,1.924997282,8.06E-06,0,0,0,0
33,0,1.185,0.98,1,0.114386,0.412012,-0.90397,-0.081981,0.417045,-0.905181,0.018,0.43,0.430376579,-0.295838187,-3.915634077,-32.1,38.4,289.6,0.293,0.009,0.001,0.5,0,0,0,0,0,0,0,0,0.5,0,0.04,0,0,0.37,0.43,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,Neutral,0.110188402,0.013605436,0.026788719,0.006499043,0.01360955,0.560936332,0.261720181,0.006652309,-0.192278326,-0.20015882,0,1,6,0,0,190.8615,68,24.4,0.004812443,-0.017807748,34.65911865,0,0.02761084,-0.099997282,1.924997282,8.06E-06,0,0,0,0
34,0,1.222,0.98,1,0.112899,0.401315,-0.908956,-0.077655,0.408172,-0.909596,0.019,0.419,0.419430566,-0.440716648,83.17311987,-32,39.5,290.9,0.294,0.011,0.003,0.48,0,0,0,0.04,0,0,0,0,0.65,0,0.09,0,0,0.21,0.39,0.08,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,Neutral,0.110249139,0.008681271,0.02176249,0.010338421,0.008408713,0.454882592,0.378848016,0.006829394,-0.24184233,-0.192268103,0,1,6,0,0,190.8615,68,24.4,0.004812443,-0.017807748,34.65911865,0,0.02761084,-0.099997282,1.924997282,8.06E-06,0,0,0,0
35,0,1.259,0.98,1,0.119421,0.386536,-0.91451,-0.100245,0.393798,-0.913715,0.01,0.403,0.40312405,2.636688787,-13.31658145,-31.9,40.6,292,0.288,0.007,0.005,0.53,0,0,0,0.24,0.15,0,0.02,0,0.72,0.06,0.09,0,0,0.32,0.56,0.38,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,Sadness,0.083604351,0.004821744,0.006820584,0.004144258,0.004513919,0.407251924,0.484145671,0.004697542,-0.268545091,-0.24109982,0,1,6,0,0,190.8615,68,24.4,0.004812443,-0.017807748,34.65911865,0,0.02761084,-0.099997282,1.924997282,8.06E-06,0,0,0,0
36,0,1.296,0.98,1,0.196832,0.458267,-0.866746,-0.126373,0.484857,-0.865415,0.041,0.499,0.500681536,2.143975273,-78.93611443,-31.5,42.1,292.1,0.309,-0.001,0,0.73,0,0,0,0.27,0.15,0,0.04,0,0.73,0.13,0.05,0,0,0.47,0.66,1.03,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,Sadness,0.082360491,0.001337834,0.008007732,0.006885433,0.001377309,0.311204582,0.580336034,0.008490537,-0.347634971,-0.279687345,0,1,6,0,0,190.8615,68,24.4,0.004812443,-0.017807748,34.65911865,0,0.02761084,-0.099997282,1.924997282,8.06E-06,0,0,0,0
37,0,1.333,0.98,1,0.236892,0.53444,-0.81133,-0.139762,0.536047,-0.832538,0.059,0.577,0.580008621,-0.77666096,29.53225238,-31.9,42.9,293.7,0.292,-0.011,-0.01,0.97,0,0,0,0.25,0.15,0,0.12,0,0.72,0.25,0,0,0,0.68,0.78,1.65,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,Sadness,0.058096103,0.000932889,0.018667048,0.024062278,0.00190415,0.224280402,0.661268592,0.010788598,-0.391145766,-0.262469947,0,1,6,0,0,190.8615,68,24.4,0.004812443,-0.017807748,34.65911865,0,0.02761084,-0.099997282,1.924997282,8.06E-06,0,0,0,0
38,0,1.37,0.98,1,0.196153,0.521409,-0.830455,-0.111807,0.508574,-0.853728,0.05,0.549,0.551272165,0.316032378,-57.35092839,-32.2,43.1,294.1,0.285,-0.011,-0.016,1.11,0,0,0,0.07,0,0,0.09,0,0.74,0.25,0,0,0,0.8,0.76,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,Sadness,0.051800594,0.000663817,0.025890974,0.024124827,0.001580708,0.181997374,0.703195572,0.010746105,-0.421159565,-0.262472898,0,1,6,0,0,190.8615,68,24.4,0.004812443,-0.017807748,34.65911865,0,0.02761084,-0.099997282,1.924997282,8.06E-06,0,0,0,0
39,0,1.407,0.98,1,0.201461,0.527583,-0.825269,-0.123004,0.521831,-0.844134,0.047,0.561,0.562965363,-1.805951973,48.18620607,-32.1,42.9,293.6,0.27,-0.015,-0.016,1.12,0,0,0.01,0.07,0,0,0.07,0,0.79,0.3,0.11,0,0,0.6,0.79,1.83,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,Sadness,0.046552557,0.000527334,0.02452261,0.023470245,0.001193454,0.16844748,0.724748433,0.010537888,-0.432779074,-0.275741339,0,1,6,0,0,190.8615,68,24.4,0.004812443,-0.017807748,34.65911865,0,0.02761084,-0.099997282,1.924997282,8.06E-06,0,0,0,0
40,0,1.444,0.98,1,0.118818,0.470617,-0.874301,-0.139011,0.472475,-0.870312,-0.012,0.496,0.49614514,-0.023062348,-1.613900584,-34.1,43.2,296.8,0.268,0.001,-0.025,1.1,0,0,0.01,0.09,0,0,0,0,0.8,0.31,0.11,0,0,0.38,0.73,1.69,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,Sadness,0.072488099,0.000892837,0.022673585,0.007547126,0.001506506,0.189057305,0.703680515,0.002153966,-0.448953032,-0.227361992,0,1,6,0,0,190.8615,68,24.4,0.004812443,-0.017807748,34.65911865,0,0.02761084,-0.099997282,1.924997282,8.06E-06,0,0,0,0
41,0,1.481,0.98,1,0.101306,0.460468,-0.881877,-0.130687,0.483479,-0.865545,-0.017,0.495,0.495291833,-0.08277667,-3.903042124,-34.7,43.7,298.4,0.284,0.011,-0.03,1.17,0.01,0,0.01,0.15,0,0,0,0,0.78,0.38,0.14,0,0,0.17,0.63,1.45,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,Sadness,0.066122897,0.000994846,0.042929564,0.007121856,0.001781307,0.144696638,0.734726608,0.001626328,-0.458188355,-0.212018296,0,1,6,0,0,190.8615,68,24.4,0.004812443,-0.017807748,34.65911865,0,0.02761084,-0.099997282,1.924997282,8.06E-06,0,0,0,0
42,0,1.519,0.98,1,0.102355,0.455085,-0.884546,-0.123146,0.483421,-0.866683,-0.012,0.492,0.49214632,-0.231092271,16.7680879,-35.2,44.2,299.3,0.303,0.017,-0.034,1.14,0.01,0,0,0.2,0,0,0,0,0.86,0.41,0.04,0,0,0.23,0.49,1.4,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,Sadness,0.075750604,0.0013343,0.050067179,0.008218439,0.002093212,0.141873077,0.719153166,0.00151003,-0.463878155,-0.195589989,0,1,6,0,0,190.8615,68,24.4,0.004812443,-0.017807748,34.65911865,0,0.02761084,-0.099997282,1.924997282,8.06E-06,0,0,0,0
43,0,1.556,0.98,1,0.05338,0.44685,-0.893015,-0.095546,0.479253,-0.872461,-0.024,0.483,0.483595906,0.389326982,-7.07124257,-35.3,44.2,298,0.293,0.016,-0.035,1.14,0.01,0,0,0.27,0,0,0.01,0,0.85,0.45,0.04,0,0,0.33,0.38,1.25,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,Sadness,0.080382973,0.001778585,0.062652946,0.009278072,0.003756772,0.151469782,0.688869774,0.001811184,-0.423200488,-0.165928349,0,1,6,0,0,190.8615,68,24.4,0.004812443,-0.017807748,34.65911865,0,0.02761084,-0.099997282,1.924997282,8.06E-06,0,0,0,0
44,0,1.593,0.98,1,0.098612,0.452921,-0.88608,-0.101199,0.498112,-0.861187,-0.001,0.498,0.498001004,0.127691007,9.304812923,-35.7,44.8,299,0.31,0.027,-0.037,1.07,0,0,0,0.26,0,0,0.03,0,0.92,0.44,0.01,0,0,0.32,0.31,1.25,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,Sadness,0.079444475,0.001840975,0.072987452,0.010020729,0.003710496,0.149448633,0.680496156,0.002051036,-0.407586992,-0.169432133,0,1,6,0,0,190.8615,68,24.4,0.004812443,-0.017807748,34.65911865,0,0.02761084,-0.099997282,1.924997282,8.06E-06,0,0,0,0
