frame,face_id,timestamp,confidence,success,gaze_0_x,gaze_0_y,gaze_0_z,gaze_1_x,gaze_1_y,gaze_1_z,gaze_angle_x,gaze_angle_y,gaze_amp,gaze_vel,gaze_acc,pose_Tx,pose_Ty,pose_Tz,pose_Rx,pose_Ry,pose_Rz,AU01_r,AU02_r,AU04_r,AU05_r,AU06_r,AU07_r,AU09_r,AU10_r,AU12_r,AU14_r,AU15_r,AU17_r,AU20_r,AU23_r,AU25_r,AU26_r,AU45_r,AU01_c,AU02_c,AU04_c,AU05_c,AU06_c,AU07_c,AU09_c,AU10_c,AU12_c,AU14_c,AU15_c,AU17_c,AU20_c,AU23_c,AU25_c,AU26_c,AU28_c,AU45_c,emotion,Anger,Contempt,Disgust,Fear,Happiness,Neutral,Sadness,Surprise,Valence,Arousal,Distraction,Time,Drive,Stimulus,Failure,Palm_EDA,Heart_Rate,Breathing_Rate,Perinasal_Perspiration,Speed,Acceleration,Brake,Steering,LaneOffset,Lane_Position,Distance,Gaze_X_Pos,Gaze_Y_Pos,Lft_Pupil_Diameter,Rt_Pupil_Diameter
27,0,1,0.98,1,0.051914,0.123974,-0.990927,0.012715,0.143623,-0.989551,0.033,0.134,0.138003623,0,0,-69,42.9,310.3,0.126,-0.005,0.068,3.24,1.83,0,0,0,0,0,0,0,0.34,0.03,0.12,0.08,0.48,0.88,0,2.91,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,Neutral,0.024818411,0.050731424,0.002235378,0.005065829,0.150773466,0.408758223,0.356738329,0.000878963,0.048318967,-0.225178763,0,1,6,0,0,191.2558,78,10.1,0.006490718,-0.01926847,0,260.0189209,-0.052345551,-0.100003481,1.925003481,8.07E-06,686.467102,682.862915,0.004258,0.004549
28,0,1.038,0.98,1,0.061628,0.129814,-0.989621,0.010281,0.144868,-0.989398,0.036,0.138,0.142618372,0.059033232,0,-69,42.8,310.2,0.126,-0.006,0.07,3.06,1.7,0,0,0,0,0,0,0,0.42,0.02,0.04,0.06,0.53,1,0,2.92,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,Neutral,0.023314575,0.049872413,0.002047106,0.005022591,0.150828615,0.413664579,0.354331911,0.000918266,0.04211003,-0.231960133,0,1,6,0,0,191.2558,78,10.1,0.006490718,-0.01926847,0,260.0189209,-0.052345551,-0.100003481,1.925003481,8.07E-06,686.467102,682.862915,0.004258,0.004549
29,0,1.077,0.98,1,0.081724,0.12386,-0.988929,0.000343,0.152903,-0.988241,0.041,0.139,0.144920668,0.064284953,9.801116315,-68.5,42.8,310.9,0.126,-0.014,0.07,2.85,1.49,0,0,0,0,0,0,0,0.51,0,0.05,0.06,0.55,0.98,0.02,2.83,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,Neutral,0.025636381,0.059198838,0.002152775,0.005348481,0.163970783,0.411626816,0.331187665,0.000878287,0.051649936,-0.219163731,0,1,6,0,0,191.2558,78,10.1,0.006490718,-0.01926847,0,260.0189209,-0.052345551,-0.100003481,1.925003481,8.07E-06,686.467102,682.862915,0.004258,0.004549
30,0,1.115,0.93,1,0.082972,0.129225,-0.988138,0.009006,0.149684,-0.988693,0.046,0.14,0.147363496,0.436727373,17.04178162,-67.2,42.9,310.7,0.123,-0.042,0.061,1.97,0.89,0,0,0,0.1,0,0,0,0.79,0,0.02,0.06,0.57,0.88,0.02,2.44,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,Neutral,0.029821396,0.057202343,0.00217061,0.005526834,0.1566699,0.395174176,0.35263738,0.000797267,0.035388332,-0.219784752,0,1,6,0,0,191.2558,78,10.1,0.006490718,-0.01926847,0,260.0189209,-0.052345551,-0.100003481,1.925003481,8.07E-06,686.467102,682.862915,0.004258,0.004549
31,0,1.154,0.93,1,0.112126,0.120511,-0.986359,0.016128,0.179435,-0.983638,0.065,0.151,0.164395864,1.101356856,-25.52219984,-65.3,42.8,309.5,0.124,-0.058,0.047,1,0.36,0,0,0,0.1,0,0,0,1.09,0,0.02,0,0.56,0.72,0.02,1.96,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,Neutral,0.025275709,0.075718231,0.002419647,0.004603385,0.265391558,0.347908378,0.278013259,0.000669793,0.141569674,-0.191632256,0,1,6,0,0,191.2558,78,10.1,0.006490718,-0.01926847,0,260.0189209,-0.052345551,-0.100003481,1.925003481,8.07E-06,686.467102,682.862915,0.004258,0.004549
32,0,1.192,0.98,1,0.169759,0.154775,-0.973256,-0.000299,0.21467,-0.976687,0.087,0.187,0.206247424,0.131513262,-5.208318089,-64,42,308,0.114,-0.061,0.043,0.19,0,0,0,0,0.17,0,0,0,1.32,0,0.05,0,0.56,0.55,0,1.45,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,Neutral,0.039374266,0.124208517,0.001844881,0.001769667,0.26417771,0.375863642,0.192419499,0.000341761,0.184870794,-0.122331738,0,1,6,0,0,191.2558,78,10.1,0.006490718,-0.01926847,0,260.0189209,-0.052345551,-0.100003481,1.925003481,8.07E-06,686.467102,682.862915,0.004258,0.004549
33,0,1.231,0.98,1,0.203406,0.147842,-0.967868,0.020441,0.201777,-0.979218,0.114,0.178,0.211376441,-0.071611143,-3.010987928,-62.4,41,304.4,0.102,-0.068,0.047,0.12,0,0.07,0,0,0.27,0,0,0,1.24,0,0.06,0,0.46,0.44,0,0.82,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Happiness,0.024362603,0.184054539,0.001189781,0.001058462,0.36058569,0.350017875,0.078325018,0.000406013,0.320113719,-0.096742973,0,1,6,0,0,191.2558,78,10.1,0.006490718,-0.01926847,0,260.0189209,-0.052345551,-0.100003481,1.925003481,8.07E-06,686.467102,682.862915,0.004258,0.004549
34,0,1.269,0.98,1,0.208433,0.169104,-0.963306,0.045147,0.153905,-0.987054,0.129,0.164,0.208655218,-0.186028685,-3.253114096,-60.6,40.4,301.9,0.101,-0.072,0.051,0.25,0,0.13,0,0,0.38,0,0,0,1.14,0,0.08,0,0.36,0.27,0,0.37,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Happiness,0.018656077,0.198540688,0.000837581,0.0010097,0.386077404,0.35423708,0.040221516,0.000419919,0.382169724,-0.086040631,0,1,6,0,0,191.2558,78,10.1,0.006490718,-0.01926847,0,260.0189209,-0.052345551,-0.100003481,1.925003481,8.07E-06,686.467102,682.862915,0.004258,0.004549
35,0,1.308,0.98,1,0.20113,0.166773,-0.965263,0.036644,0.151349,-0.987801,0.121,0.161,0.201400099,-0.312900134,10.19529458,-60.2,40.6,300.9,0.104,-0.078,0.056,0.28,0,0.21,0,0,0.35,0,0.02,0,1.13,0,0.05,0,0.25,0.25,0,0.16,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Happiness,0.0112198,0.196337059,0.000607442,0.000587722,0.428365797,0.33693558,0.025654165,0.000292455,0.44000566,-0.069256753,0,1,6,0,0,191.2558,78,10.1,0.006490718,-0.01926847,0,260.0189209,-0.052345551,-0.100003481,1.925003481,8.07E-06,686.467102,682.862915,0.004258,0.004549
36,0,1.346,0.98,1,0.216772,0.136741,-0.966598,0.044162,0.129832,-0.990552,0.133,0.135,0.189509894,0.07452106,-5.601551545,-60.2,41,301.3,0.101,-0.087,0.059,0.16,0,0.23,0,0,0.21,0,0.06,0,1.22,0,0.08,0,0.26,0.15,0,0.26,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Happiness,0.010671926,0.222454831,0.000569381,0.000680668,0.429339558,0.313892812,0.022057781,0.000333019,0.462869525,-0.061238747,0,1,6,0,0,191.2558,78,10.1,0.006490718,-0.01926847,0,260.0189209,-0.052345551,-0.100003481,1.925003481,8.07E-06,686.467102,682.862915,0.004258,0.004549
