frame,face_id,timestamp,confidence,success,gaze_0_x,gaze_0_y,gaze_0_z,gaze_1_x,gaze_1_y,gaze_1_z,gaze_angle_x,gaze_angle_y,gaze_amp,gaze_vel,gaze_acc,pose_Tx,pose_Ty,pose_Tz,pose_Rx,pose_Ry,pose_Rz,AU01_r,AU02_r,AU04_r,AU05_r,AU06_r,AU07_r,AU09_r,AU10_r,AU12_r,AU14_r,AU15_r,AU17_r,AU20_r,AU23_r,AU25_r,AU26_r,AU45_r,AU01_c,AU02_c,AU04_c,AU05_c,AU06_c,AU07_c,AU09_c,AU10_c,AU12_c,AU14_c,AU15_c,AU17_c,AU20_c,AU23_c,AU25_c,AU26_c,AU28_c,AU45_c,emotion,Anger,Contempt,Disgust,Fear,Happiness,Neutral,Sadness,Surprise,Valence,Arousal,Distraction,Time,Drive,Stimulus,Failure,Palm_EDA,Heart_Rate,Breathing_Rate,Perinasal_Perspiration,Speed,Acceleration,Brake,Steering,LaneOffset,Lane_Position,Distance,Gaze_X_Pos,Gaze_Y_Pos,Lft_Pupil_Diameter,Rt_Pupil_Diameter
28,0,1,0.98,1,0.078545,0.256634,-0.963312,-0.044071,0.331134,-0.942554,0.018,0.299,0.299541316,0,0,-68.8,-11.5,270.9,0.148,-0.01,0.051,0.66,0,0,0,0,0,0,0.66,0,0.1,0.83,0.13,0.25,0.5,1.62,1.02,0.04,1,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,Sadness,0.103275053,0.025597613,0.009495852,0.007733465,0.014486513,0.169997931,0.661088645,0.008324942,-0.355768472,-0.112216398,0,1,7,0,0,462363.6027,85,16.3,0.0054956,4.26E-05,0,262.0697021,-0.112169037,-0.099996328,1.924996328,3.72E-06,0,0,0.004664,0.003868
29,0,1.037,0.98,1,0.068186,0.233893,-0.969868,-0.032752,0.325974,-0.944811,0.019,0.284,0.284634854,-0.085938011,0,-69.4,-11.3,271.4,0.147,-0.016,0.053,0.69,0,0,0,0,0,0,0.63,0,0.03,0.82,0.17,0.24,0.56,1.57,1.12,0.02,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,Sadness,0.151807338,0.030904913,0.01725197,0.007908964,0.014759904,0.167795911,0.601899505,0.007671531,-0.386277407,-0.066965982,0,1,7,0,0,462363.6027,85,16.3,0.0054956,4.26E-05,0,262.0697021,-0.112169037,-0.099996328,1.924996328,3.72E-06,0,0,0.004664,0.003868
30,0,1.074,0.98,1,0.065731,0.237011,-0.969281,-0.035261,0.316668,-0.947881,0.016,0.281,0.281455147,0.003264185,8.336375121,-69.7,-11.1,271,0.148,-0.019,0.053,0.68,0,0,0,0,0,0,0.62,0,0.1,0.86,0.09,0.26,0.59,1.5,1.1,0.05,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,Sadness,0.114042856,0.021537302,0.011443635,0.007756405,0.01217233,0.15249756,0.674106777,0.00644318,-0.390576512,-0.113023892,0,1,7,0,0,462363.6027,85,16.3,0.0054956,4.26E-05,0,262.0697021,-0.112169037,-0.099996328,1.924996328,3.72E-06,0,0,0.004664,0.003868
31,0,1.111,0.98,1,0.075499,0.239889,-0.96786,-0.041213,0.314055,-0.94851,0.018,0.281,0.281575922,0.311710065,-5.538252151,-70.2,-10.9,271.1,0.15,-0.022,0.053,0.67,0,0,0,0,0,0,0.64,0,0.1,0.9,0.05,0.22,0.58,1.43,1.09,0.09,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,Sadness,0.108183771,0.029108191,0.012358846,0.00904515,0.01572516,0.164620802,0.651462138,0.009495907,-0.357863307,-0.107015088,0,1,7,0,0,462363.6027,85,16.3,0.0054956,4.26E-05,0,262.0697021,-0.112169037,-0.099996328,1.924996328,3.72E-06,0,0,0.004664,0.003868
32,0,1.148,0.98,1,0.055623,0.252271,-0.966057,-0.039638,0.323785,-0.9453,0.008,0.293,0.293109195,0.106794735,-7.233060789,-70.9,-10.8,271.3,0.151,-0.023,0.053,0.62,0,0,0,0,0,0,0.66,0,0.08,0.94,0,0.24,0.5,1.45,1.05,0.15,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,Sadness,0.118354701,0.026566435,0.012582242,0.008049724,0.013081643,0.161438823,0.651928186,0.007998304,-0.377781451,-0.108120337,0,1,7,0,0,462363.6027,85,16.3,0.0054956,4.26E-05,0,262.0697021,-0.112169037,-0.099996328,1.924996328,3.72E-06,0,0,0.004664,0.003868
33,0,1.185,0.98,1,0.044367,0.25774,-0.965195,-0.032788,0.32625,-0.944715,0.006,0.297,0.2970606,-0.160828514,-0.280452737,-71.8,-10.6,271.9,0.153,-0.021,0.052,0.61,0,0,0,0,0,0,0.65,0,0,0.99,0,0.29,0.43,1.49,1.02,0.14,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,Sadness,0.115091272,0.024865199,0.013077145,0.008473119,0.013525703,0.161340296,0.655954421,0.007672838,-0.366491824,-0.105292544,0,1,7,0,0,462363.6027,85,16.3,0.0054956,4.26E-05,0,262.0697021,-0.112169037,-0.099996328,1.924996328,3.72E-06,0,0,0.004664,0.003868
34,0,1.222,0.98,1,0.049436,0.250187,-0.966935,-0.034078,0.32265,-0.945905,0.008,0.291,0.291109945,-0.171205265,3.407766233,-72.7,-10.4,272.2,0.151,-0.023,0.05,0.59,0,0,0,0,0,0,0.69,0,0,1.02,0,0.33,0.41,1.53,1.02,0.1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,Sadness,0.116120294,0.025090814,0.013816643,0.008400235,0.013374173,0.166810006,0.647902727,0.008485113,-0.38028273,-0.106017694,0,1,7,0,0,462363.6027,85,16.3,0.0054956,4.26E-05,0,262.0697021,-0.112169037,-0.099996328,1.924996328,3.72E-06,0,0,0.004664,0.003868
35,0,1.259,0.98,1,0.068948,0.238909,-0.968591,-0.029595,0.320272,-0.946863,0.021,0.284,0.28477535,-0.045117915,11.33399111,-72.7,-10.4,271.9,0.147,-0.028,0.049,0.6,0,0,0,0,0,0,0.68,0,0,1,0,0.33,0.41,1.55,1.07,0.03,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,Sadness,0.113696605,0.024759607,0.012565904,0.008201696,0.013343226,0.157393649,0.662607133,0.007432144,-0.378867686,-0.105679229,0,1,7,0,0,462363.6027,85,16.3,0.0054956,4.26E-05,0,262.0697021,-0.112169037,-0.099996328,1.924996328,3.72E-06,0,0,0.004664,0.003868
36,0,1.296,0.98,1,0.058004,0.246781,-0.967334,-0.010821,0.309646,-0.95079,0.025,0.282,0.283105987,0.374239757,-6.209064178,-73.5,-10.4,271.9,0.15,-0.03,0.049,0.56,0,0,0,0,0,0,0.73,0,0.13,0.91,0,0.2,0.46,1.53,1.13,0.01,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,Sadness,0.116597407,0.025002412,0.010275549,0.006775385,0.013691099,0.175185367,0.64509213,0.007380643,-0.36328119,-0.110169411,0,1,7,0,0,462363.6027,85,16.3,0.0054956,4.26E-05,0,262.0697021,-0.112169037,-0.099996328,1.924996328,3.72E-06,0,0,0.004664,0.003868
37,0,1.333,0.98,1,0.060537,0.258612,-0.964082,0.005076,0.321416,-0.946925,0.034,0.295,0.296952858,0.144504382,-9.791661783,-75.3,-10.8,271.5,0.154,-0.036,0.044,0.53,0,0,0,0,0,0,0.72,0,0.21,0.84,0,0.12,0.5,1.51,1.2,0.04,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,Sadness,0.11222522,0.028185168,0.011579378,0.006906644,0.015995899,0.197105393,0.618623972,0.009378347,-0.339225143,-0.099087298,0,1,7,0,0,462363.6027,85,16.3,0.0054956,4.26E-05,0,262.0697021,-0.112169037,-0.099996328,1.924996328,3.72E-06,0,0,0.004664,0.003868
38,0,1.37,0.98,1,0.054091,0.268506,-0.961758,-0.001498,0.323323,-0.946287,0.028,0.301,0.30229952,-0.217787104,18.92012395,-75.4,-10.9,271.5,0.156,-0.035,0.046,0.52,0,0,0,0,0,0,0.75,0,0.32,0.78,0.03,0.05,0.56,1.45,1.28,0.03,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,Sadness,0.096923344,0.025081253,0.010776095,0.00627542,0.015872642,0.170960367,0.666357756,0.007753089,-0.347620189,-0.114440739,0,1,7,0,0,462363.6027,85,16.3,0.0054956,4.26E-05,0,262.0697021,-0.112169037,-0.099996328,1.924996328,3.72E-06,0,0,0.004664,0.003868
39,0,1.407,0.98,1,0.060763,0.261484,-0.963293,-0.008302,0.31528,-0.948962,0.027,0.293,0.294241397,0.482257482,-9.665036592,-75.8,-11.2,271.5,0.155,-0.034,0.045,0.48,0,0,0,0,0,0,0.85,0,0.26,0.74,0.03,0.05,0.53,1.45,1.29,0.03,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,Sadness,0.096222989,0.019956991,0.008080048,0.005822095,0.012633218,0.175317109,0.674646437,0.007320976,-0.359589249,-0.116696462,0,1,7,0,0,462363.6027,85,16.3,0.0054956,4.26E-05,0,262.0697021,-0.112169037,-0.099996328,1.924996328,3.72E-06,0,0,0.004664,0.003868
