frame,face_id,timestamp,confidence,success,gaze_0_x,gaze_0_y,gaze_0_z,gaze_1_x,gaze_1_y,gaze_1_z,gaze_angle_x,gaze_angle_y,gaze_amp,gaze_vel,gaze_acc,pose_Tx,pose_Ty,pose_Tz,pose_Rx,pose_Ry,pose_Rz,AU01_r,AU02_r,AU04_r,AU05_r,AU06_r,AU07_r,AU09_r,AU10_r,AU12_r,AU14_r,AU15_r,AU17_r,AU20_r,AU23_r,AU25_r,AU26_r,AU45_r,AU01_c,AU02_c,AU04_c,AU05_c,AU06_c,AU07_c,AU09_c,AU10_c,AU12_c,AU14_c,AU15_c,AU17_c,AU20_c,AU23_c,AU25_c,AU26_c,AU28_c,AU45_c,emotion,Anger,Contempt,Disgust,Fear,Happiness,Neutral,Sadness,Surprise,Valence,Arousal,Distraction,Time,Drive,Stimulus,Failure,Palm_EDA,Heart_Rate,Breathing_Rate,Perinasal_Perspiration,Speed,Acceleration,Brake,Steering,LaneOffset,Lane_Position,Distance,Gaze_X_Pos,Gaze_Y_Pos,Lft_Pupil_Diameter,Rt_Pupil_Diameter
28,0,1,0.98,1,0.127431,0.286971,-0.949426,-0.116032,0.289083,-0.950246,0.006,0.294,0.294061218,0,0,-4.1,43.9,270,0.043,0.03,0.058,0.05,0,0,0,1.48,1.11,0.63,1.68,0,0.72,0.48,0.75,0.54,0,0,0.04,0.14,0,0,1,0,1,1,0,1,0,1,1,1,1,1,0,0,0,0,Sadness,0.081942618,0.172190279,0.050208602,0.003368361,0.031324424,0.148563713,0.511398792,0.001003254,-0.133026838,-0.133050621,0,1,6,0,0,78.4265,65,14.3,0,0.018183138,0,263.3880615,0.063658325,-0.099119425,1.924119425,9.90E-05,603.289001,701.978699,0.003957,0.003704
29,0,1.037,0.98,1,0.124822,0.286342,-0.949962,-0.124852,0.29177,-0.948305,0,0.296,0.296,-0.107691607,0,-4,43.9,269.7,0.042,0.03,0.057,0.04,0,0,0,1.47,0.97,0.56,1.61,0,0.69,0.51,0.79,0.49,0,0,0,0.14,0,0,1,0,1,1,0,1,0,1,1,1,1,1,0,0,0,0,Sadness,0.084932797,0.185421258,0.047288097,0.003131782,0.032832924,0.152219445,0.493207604,0.00096608,-0.115620919,-0.122531906,0,1,6,0,0,78.4265,65,14.3,0,0.018183138,0,263.3880615,0.063658325,-0.099119425,1.924119425,9.90E-05,603.289001,701.978699,0.003957,0.003704
30,0,1.074,0.98,1,0.119043,0.283151,-0.951659,-0.112794,0.289369,-0.950549,0.003,0.292,0.292015411,0.027348431,-9.52331268,-2.5,44.1,269.8,0.036,0.025,0.062,0.04,0,0,0,1.47,0.93,0.48,1.65,0,0.64,0.46,0.86,0.47,0,0,0,0.09,0,0,1,0,1,1,0,1,0,1,1,1,1,1,0,0,0,0,Sadness,0.100399591,0.112653397,0.064346202,0.003455423,0.019979382,0.134185687,0.564243436,0.000736941,-0.19310388,-0.139675573,0,1,6,0,0,78.4265,65,14.3,0,0.018183138,0,263.3880615,0.063658325,-0.099119425,1.924119425,9.90E-05,603.289001,701.978699,0.003957,0.003704
31,0,1.111,0.98,1,0.121776,0.288592,-0.949676,-0.11505,0.284851,-0.951643,0.004,0.293,0.293027302,-0.325014139,11.80848329,-2.1,44.1,269.7,0.028,0.027,0.065,0.04,0,0,0,1.5,0.8,0.48,1.71,0,0.58,0.32,0.91,0.49,0,0,0,0.01,0,0,1,0,1,1,0,1,0,1,1,1,1,1,0,0,0,0,Sadness,0.09520676,0.183181897,0.048771568,0.003076097,0.032262936,0.159508497,0.477120727,0.00087145,-0.125426859,-0.127238378,0,1,6,0,0,78.4265,65,14.3,0,0.018183138,0,263.3880615,0.063658325,-0.099119425,1.924119425,9.90E-05,603.289001,701.978699,0.003957,0.003704
32,0,1.148,0.98,1,0.126629,0.271443,-0.954088,-0.128952,0.278867,-0.951632,-0.001,0.281,0.281001779,0.111899743,-2.213822354,-1.7,44.2,270,0.025,0.022,0.069,0,0,0,0,1.51,0.79,0.48,1.74,0,0.51,0.21,0.84,0.5,0,0,0,0.01,0,0,1,0,1,1,0,1,0,1,1,1,1,1,0,0,0,0,Sadness,0.085396662,0.116479576,0.049457237,0.003329949,0.032522593,0.158566892,0.553522408,0.000724699,-0.128290623,-0.1485309,0,1,6,0,0,78.4265,65,14.3,0,0.018183138,0,263.3880615,0.063658325,-0.099119425,1.924119425,9.90E-05,603.289001,701.978699,0.003957,0.003704
33,0,1.185,0.98,1,0.117366,0.282128,-0.952171,-0.133754,0.276405,-0.951688,-0.009,0.285,0.28514207,0.029988316,3.839512433,-1.4,44.2,269.6,0.02,0.021,0.071,0,0,0,0,1.51,0.72,0.52,1.78,0,0.53,0.08,0.82,0.47,0,0,0,0.07,0,0,1,0,1,1,0,1,0,1,1,1,1,1,0,0,0,0,Sadness,0.09989056,0.165309891,0.050422478,0.00285593,0.031973802,0.154933274,0.493924767,0.000689299,-0.129355401,-0.112372234,0,1,6,0,0,78.4265,65,14.3,0,0.018183138,0,263.3880615,0.063658325,-0.099119425,1.924119425,9.90E-05,603.289001,701.978699,0.003957,0.003704
34,0,1.222,0.98,1,0.122335,0.280222,-0.952108,-0.144652,0.279358,-0.949229,-0.012,0.286,0.286251638,0.172050276,-3.192149093,-1.3,44.3,269.8,0.022,0.022,0.073,0,0,0,0,1.53,0.87,0.48,1.81,0,0.53,0.03,0.75,0.39,0,0,0,0.1,0,0,1,0,1,1,0,1,0,1,1,0,1,1,0,0,0,0,Sadness,0.080604285,0.172533423,0.043530796,0.002764834,0.047032624,0.163448632,0.489353091,0.000732368,-0.079882823,-0.122301459,0,1,6,0,0,78.4265,65,14.3,0,0.018183138,0,263.3880615,0.063658325,-0.099119425,1.924119425,9.90E-05,603.289001,701.978699,0.003957,0.003704
35,0,1.259,0.98,1,0.111108,0.287485,-0.951319,-0.146349,0.282711,-0.947975,-0.019,0.292,0.292617498,0.05394076,5.927941358,-1.3,44.4,269.6,0.028,0.023,0.074,0,0,0,0.02,1.52,0.9,0.48,1.83,0,0.6,0,0.71,0.38,0,0,0,0.1,0,0,1,0,1,1,0,1,0,1,1,0,1,1,0,0,0,0,Sadness,0.08437039,0.151275292,0.03594701,0.002429083,0.047593243,0.185028449,0.492664665,0.000691882,-0.057687424,-0.113037109,0,1,6,0,0,78.4265,65,14.3,0,0.018183138,0,263.3880615,0.063658325,-0.099119425,1.924119425,9.90E-05,603.289001,701.978699,0.003957,0.003704
36,0,1.296,0.98,1,0.108986,0.289503,-0.950952,-0.145239,0.284831,-0.947511,-0.019,0.294,0.294613306,0.27327459,-15.70587672,-1.3,44.3,269.2,0.024,0.023,0.073,0,0,0,0.02,1.51,0.85,0.51,1.87,0,0.64,0,0.56,0.33,0,0,0,0.07,0,0,1,0,1,1,0,1,0,1,1,0,1,1,0,0,0,0,Sadness,0.084506758,0.153370932,0.039974287,0.00247897,0.046503019,0.176770329,0.495695025,0.000700794,-0.069659747,-0.111045852,0,1,6,0,0,78.4265,65,14.3,0,0.018183138,0,263.3880615,0.063658325,-0.099119425,1.924119425,9.90E-05,603.289001,701.978699,0.003957,0.003704
37,0,1.333,0.98,1,0.10832,0.298608,-0.948209,-0.147893,0.29521,-0.943917,-0.021,0.304,0.304724466,-0.307842849,11.80662404,-0.4,44.5,268.8,0.034,0.029,0.073,0,0,0,0.02,1.45,0.68,0.55,1.84,0,0.7,0,0.5,0.31,0,0,0,0.07,0,0,1,0,1,1,0,1,0,1,1,0,1,1,0,0,0,0,Sadness,0.079585239,0.187680557,0.04480876,0.003155438,0.067249462,0.197171375,0.419431746,0.00091739,-0.054289274,-0.133882746,0,1,6,0,0,78.4265,65,14.3,0,0.018183138,0,263.3880615,0.063658325,-0.099119425,1.924119425,9.90E-05,603.289001,701.978699,0.003957,0.003704
38,0,1.37,0.98,1,0.108023,0.292282,-0.950212,-0.133863,0.281771,-0.950098,-0.014,0.293,0.29333428,0.129002241,-2.774665846,0.3,44.8,269.6,0.027,0.028,0.078,0.01,0,0,0,1.4,0.49,0.57,1.87,0,0.72,0,0.51,0.28,0,0,0.01,0.14,0,0,1,0,1,1,0,1,0,1,1,0,1,1,0,0,0,0,Sadness,0.056886941,0.282922179,0.034247644,0.00238383,0.095252648,0.162123621,0.365303129,0.000880072,0.007560335,-0.109862104,0,1,6,0,0,78.4265,65,14.3,0,0.018183138,0,263.3880615,0.063658325,-0.099119425,1.924119425,9.90E-05,603.289001,701.978699,0.003957,0.003704
39,0,1.407,0.98,1,0.106736,0.297243,-0.948817,-0.121331,0.286637,-0.950325,-0.008,0.298,0.298107363,0.026339604,-6.614153201,1.1,44.9,269.2,0.024,0.025,0.081,0.02,0,0,0,1.34,0.46,0.56,1.83,0,0.7,0,0.57,0.27,0,0,0.01,0.17,0,0,1,0,1,1,0,1,0,1,0,0,1,1,0,0,0,0,Sadness,0.053361807,0.282244056,0.03167364,0.00254264,0.098905168,0.16828765,0.361989796,0.000995264,0.016651757,-0.109824345,0,1,6,0,0,78.4265,65,14.3,0,0.018183138,0,263.3880615,0.063658325,-0.099119425,1.924119425,9.90E-05,603.289001,701.978699,0.003957,0.003704
40,0,1.444,0.98,1,0.110381,0.2976,-0.948288,-0.123014,0.287546,-0.949834,-0.007,0.299,0.299081929,-0.218384064,4.538861223,1.1,44.8,269.2,0.024,0.026,0.082,0.02,0,0,0,1.36,0.53,0.57,1.86,0,0.74,0,0.61,0.26,0,0,0.01,0.2,0,0,1,0,1,1,0,1,0,1,0,0,1,1,0,0,0,0,Sadness,0.052947599,0.270399421,0.031866308,0.002698206,0.094619647,0.167406455,0.379029721,0.001032648,0.006233335,-0.117578492,0,1,6,0,0,78.4265,65,14.3,0,0.018183138,0,263.3880615,0.063658325,-0.099119425,1.924119425,9.90E-05,603.289001,701.978699,0.003957,0.003704
41,0,1.481,0.98,1,0.116391,0.289656,-0.950028,-0.11455,0.280831,-0.952897,0.001,0.291,0.291001718,-0.050446199,4.113409087,1.6,45.2,269.6,0.028,0.025,0.088,0,0,0,0,1.39,0.65,0.53,1.9,0,0.76,0,0.56,0.26,0,0,0,0.19,0,0,1,0,1,1,0,1,0,1,1,0,1,1,0,0,0,0,Sadness,0.049101438,0.265579909,0.036284029,0.003143839,0.113497198,0.161326081,0.370012522,0.001054941,0.042169314,-0.12792404,0,1,6,0,0,78.4265,65,14.3,0,0.018183138,0,263.3880615,0.063658325,-0.099119425,1.924119425,9.90E-05,603.289001,701.978699,0.003957,0.003704
42,0,1.519,0.98,1,0.102493,0.285503,-0.952882,-0.115185,0.280548,-0.952904,-0.007,0.289,0.289084763,0.105863347,-5.752666869,1.8,45.6,269.2,0.027,0.023,0.091,0,0,0,0,1.43,0.73,0.53,1.92,0,0.83,0,0.54,0.28,0,0,0,0.22,0,0,1,0,1,1,0,1,0,1,1,0,1,1,0,0,0,0,Contempt,0.050793625,0.342111498,0.032905113,0.002674553,0.122176938,0.152741805,0.295518279,0.001078164,0.059876386,-0.104501352,0,1,6,0,0,78.4265,65,14.3,0,0.018183138,0,263.3880615,0.063658325,-0.099119425,1.924119425,9.90E-05,603.289001,701.978699,0.003957,0.003704
