frame,face_id,timestamp,confidence,success,gaze_0_x,gaze_0_y,gaze_0_z,gaze_1_x,gaze_1_y,gaze_1_z,gaze_angle_x,gaze_angle_y,gaze_amp,gaze_vel,gaze_acc,pose_Tx,pose_Ty,pose_Tz,pose_Rx,pose_Ry,pose_Rz,AU01_r,AU02_r,AU04_r,AU05_r,AU06_r,AU07_r,AU09_r,AU10_r,AU12_r,AU14_r,AU15_r,AU17_r,AU20_r,AU23_r,AU25_r,AU26_r,AU45_r,AU01_c,AU02_c,AU04_c,AU05_c,AU06_c,AU07_c,AU09_c,AU10_c,AU12_c,AU14_c,AU15_c,AU17_c,AU20_c,AU23_c,AU25_c,AU26_c,AU28_c,AU45_c,emotion,Anger,Contempt,Disgust,Fear,Happiness,Neutral,Sadness,Surprise,Valence,Arousal,Distraction,Time,Drive,Stimulus,Failure,Palm_EDA,Heart_Rate,Breathing_Rate,Perinasal_Perspiration,Speed,Acceleration,Brake,Steering,LaneOffset,Lane_Position,Distance,Gaze_X_Pos,Gaze_Y_Pos,Lft_Pupil_Diameter,Rt_Pupil_Diameter
28,0,1,0.98,1,0.11681,0.172948,-0.97798,-0.00795,0.157618,-0.987468,0.055,0.167,0.175823775,0,0,-33.6,5.1,294.4,0.007,0.001,0.087,0.4,0.77,2,0,0.79,0.03,0.2,0.68,0,0.95,0,0.7,0,0,0.02,0.45,0.41,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,Sadness,0.241311863,0.195304364,0.002641816,0.002324996,0.076823808,0.230365291,0.246947318,0.004280555,-0.137499124,-0.059189547,0,1,7,0,0,50.4903,0,15.1,0.006968461,-0.017807753,0,263.0950928,0.003067871,-0.100003958,1.925003958,8.06E-06,0,0,0.004849,0.004973
29,0,1.037,0.98,1,0.112443,0.19082,-0.975164,0.014621,0.166553,-0.985924,0.065,0.18,0.191376592,0.013610239,0,-33.7,5.1,294.4,0.009,0.005,0.087,0.28,0.63,1.9,0,0.82,0.03,0.22,0.72,0,1,0,0.68,0,0,0,0.35,0.26,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,Sadness,0.214265868,0.210218593,0.002332696,0.002220914,0.085406527,0.228129804,0.252939016,0.004486622,-0.118516006,-0.076888353,0,1,7,0,0,50.4903,0,15.1,0.006968461,-0.017807753,0,263.0950928,0.003067871,-0.100003958,1.925003958,8.06E-06,0,0,0.004849,0.004973
30,0,1.074,0.98,1,0.141168,0.194494,-0.970692,0.021098,0.148787,-0.988644,0.083,0.173,0.191880171,0.096502436,-9.266349639,-33.7,5.2,294.5,0.011,0.006,0.088,0.3,0.6,1.84,0,0.79,0.03,0.22,0.75,0,1.03,0,0.61,0,0,0,0.35,0.17,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,Sadness,0.218355149,0.223540664,0.002506739,0.001925787,0.08319018,0.215987876,0.250605375,0.003888224,-0.127695084,-0.073412091,0,1,7,0,0,50.4903,0,15.1,0.006968461,-0.017807753,0,263.0950928,0.003067871,-0.100003958,1.925003958,8.06E-06,0,0,0.004849,0.004973
31,0,1.111,0.98,1,0.141745,0.197414,-0.970019,0.02441,0.150315,-0.988337,0.085,0.176,0.195450761,-0.246352501,-7.669358383,-33.9,5.3,294.4,0.015,0.009,0.09,0.32,0.55,1.76,0,0.76,0,0.21,0.78,0,1.03,0,0.58,0,0,0,0.43,0.2,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,Contempt,0.214208394,0.242061213,0.002321265,0.001867439,0.095034443,0.215836376,0.224597633,0.004073258,-0.09400972,-0.064505666,0,1,7,0,0,50.4903,0,15.1,0.006968461,-0.017807753,0,263.0950928,0.003067871,-0.100003958,1.925003958,8.06E-06,0,0,0.004849,0.004973
32,0,1.148,0.98,1,0.154749,0.202588,-0.96696,-0.028828,0.143227,-0.98927,0.064,0.175,0.186335719,-0.530118761,12.89296362,-34.2,5.4,294.5,0.021,0.013,0.09,0.33,0.56,1.72,0,0.77,0,0.2,0.79,0,1.06,0,0.54,0,0,0,0.49,0.3,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,Contempt,0.21024023,0.250664473,0.002295194,0.001680961,0.099605486,0.213640362,0.218061119,0.003812135,-0.08223509,-0.059269939,0,1,7,0,0,50.4903,0,15.1,0.006968461,-0.017807753,0,263.0950928,0.003067871,-0.100003958,1.925003958,8.06E-06,0,0,0.004849,0.004973
33,0,1.185,0.98,1,0.137298,0.207209,-0.968614,-0.079214,0.116085,-0.990075,0.03,0.164,0.166721324,-0.053079107,47.31008795,-34.5,5.4,294.1,0.024,0.013,0.091,0.32,0.49,1.68,0,0.81,0,0.25,0.75,0,1.05,0,0.58,0,0,0,0.67,0.44,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,Contempt,0.2002749,0.262147605,0.002419565,0.001746163,0.115861736,0.210088253,0.203687117,0.00377469,-0.05795563,-0.056253333,0,1,7,0,0,50.4903,0,15.1,0.006968461,-0.017807753,0,263.0950928,0.003067871,-0.100003958,1.925003958,8.06E-06,0,0,0.004849,0.004973
34,0,1.222,0.98,1,0.134384,0.206578,-0.969158,-0.087471,0.115227,-0.98948,0.024,0.163,0.164757397,1.697394147,10.93475443,-34.7,5.2,293,0.021,0.009,0.088,0.33,0.47,1.64,0,0.85,0.01,0.32,0.71,0,1.05,0,0.58,0,0,0,0.64,0.64,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,Contempt,0.220330521,0.253177017,0.002337862,0.00161265,0.107597381,0.201617673,0.209528431,0.003798488,-0.081579573,-0.042242285,0,1,7,0,0,50.4903,0,15.1,0.006968461,-0.017807753,0,263.0950928,0.003067871,-0.100003958,1.925003958,8.06E-06,0,0,0.004849,0.004973
35,0,1.259,0.98,1,0.122092,0.206975,-0.970698,-0.025654,0.231344,-0.972534,0.05,0.222,0.227560981,2.101980061,-74.22185945,-35.2,5,293.7,0.024,0.016,0.087,0.42,0.41,1.66,0,0.92,0.08,0.42,0.65,0,1.03,0,0.53,0,0,0,0.7,0.88,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,Contempt,0.190839067,0.313700229,0.003175745,0.001338637,0.143510565,0.173234656,0.170826107,0.003374993,-0.016172454,-0.032749411,0,1,7,0,0,50.4903,0,15.1,0.006968461,-0.017807753,0,263.0950928,0.003067871,-0.100003958,1.925003958,8.06E-06,0,0,0.004849,0.004973
36,0,1.296,0.98,1,0.148028,0.308043,-0.939786,-0.061774,0.28201,-0.957421,0.045,0.302,0.305334243,-0.644228739,-21.27440998,-35.6,5.1,293.3,0.029,0.017,0.088,0.44,0.34,1.68,0,0.94,0.08,0.43,0.61,0,1.01,0,0.46,0,0,0.02,0.61,0.81,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,Contempt,0.191752315,0.31873408,0.004173895,0.001756492,0.155435219,0.158195272,0.166431934,0.003520744,-0.00508479,-0.032955151,0,1,7,0,0,50.4903,0,15.1,0.006968461,-0.017807753,0,263.0950928,0.003067871,-0.100003958,1.925003958,8.06E-06,0,0,0.004849,0.004973
37,0,1.333,0.98,1,0.134521,0.285998,-0.948741,-0.078233,0.263744,-0.961415,0.029,0.28,0.28149778,-1.431381908,27.13291112,-35.7,5,292.1,0.017,0.015,0.087,0.46,0.38,1.73,0,0.93,0.14,0.41,0.59,0,1.08,0,0.61,0,0,0.02,0.78,0.87,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,Contempt,0.180701822,0.390310168,0.003987956,0.001217133,0.172687307,0.13749063,0.110475853,0.003129078,0.046142794,0.005443018,0,1,7,0,0,50.4903,0,15.1,0.006968461,-0.017807753,0,263.0950928,0.003067871,-0.100003958,1.925003958,8.06E-06,0,0,0.004849,0.004973
