frame,face_id,timestamp,confidence,success,gaze_0_x,gaze_0_y,gaze_0_z,gaze_1_x,gaze_1_y,gaze_1_z,gaze_angle_x,gaze_angle_y,gaze_amp,gaze_vel,gaze_acc,pose_Tx,pose_Ty,pose_Tz,pose_Rx,pose_Ry,pose_Rz,AU01_r,AU02_r,AU04_r,AU05_r,AU06_r,AU07_r,AU09_r,AU10_r,AU12_r,AU14_r,AU15_r,AU17_r,AU20_r,AU23_r,AU25_r,AU26_r,AU45_r,AU01_c,AU02_c,AU04_c,AU05_c,AU06_c,AU07_c,AU09_c,AU10_c,AU12_c,AU14_c,AU15_c,AU17_c,AU20_c,AU23_c,AU25_c,AU26_c,AU28_c,AU45_c,emotion,Anger,Contempt,Disgust,Fear,Happiness,Neutral,Sadness,Surprise,Valence,Arousal,Distraction,Time,Drive,Stimulus,Failure,Palm_EDA,Heart_Rate,Breathing_Rate,Perinasal_Perspiration,Speed,Acceleration,Brake,Steering,LaneOffset,Lane_Position,Distance,Gaze_X_Pos,Gaze_Y_Pos,Lft_Pupil_Diameter,Rt_Pupil_Diameter
28,0,1,0.98,1,0.503341,0.320945,-0.802273,0.225367,0.236718,-0.945079,0.395,0.309,0.501503739,0,0,-12,29,268.6,0.103,-0.253,0.022,0,0.65,0,0.05,0.27,0,0,0,0.34,0.58,0,0.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Neutral,0.059500467,0.225712433,0.001489162,0.005735477,0.160973728,0.459765047,0.082915202,0.003908465,0.134114429,-0.093784645,0,1,7,0,0,0,84,17,0.006090252,-0.017807743,0,262.9486084,0.03451355,-0.099997282,1.924997282,8.06E-06,0,0,0,0
29,0,1.037,0.98,1,0.510153,0.325341,-0.796177,0.221615,0.245272,-0.943784,0.398,0.317,0.508815291,0.046584873,0,-12.8,28.7,269.2,0.11,-0.245,0.024,0,0.65,0,0.01,0.28,0,0,0,0.25,0.67,0,0.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Neutral,0.037979867,0.208406851,0.000834653,0.002347796,0.219839498,0.467497408,0.06047222,0.002621707,0.215569377,-0.12119858,0,1,7,0,0,0,84,17,0.006090252,-0.017807743,0,262.9486084,0.03451355,-0.099997282,1.924997282,8.06E-06,0,0,0,0
30,0,1.074,0.98,1,0.504166,0.318227,-0.802838,0.226303,0.260386,-0.938608,0.397,0.321,0.510538931,-0.307557776,5.300735436,-13.4,28.2,268.4,0.111,-0.241,0.024,0,0.62,0,0.01,0.3,0,0,0,0.2,0.7,0,0.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,Neutral,0.046703391,0.26918897,0.000759175,0.001452074,0.194196656,0.431969345,0.053679176,0.002051187,0.172287777,-0.100456104,0,1,7,0,0,0,84,17,0.006090252,-0.017807743,0,262.9486084,0.03451355,-0.099997282,1.924997282,8.06E-06,0,0,0,0
31,0,1.111,0.98,1,0.481063,0.32954,-0.812393,0.215259,0.262309,-0.940669,0.378,0.326,0.499159293,-0.111430565,-36.34053783,-14,27.9,268.8,0.116,-0.237,0.024,0,0.52,0,0,0.35,0,0.02,0,0.18,0.74,0,0.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,Neutral,0.052757192,0.17692776,0.001379301,0.003781815,0.173767224,0.48321259,0.10496895,0.003205246,0.1306784,-0.120278731,0,1,7,0,0,0,84,17,0.006090252,-0.017807743,0,262.9486084,0.03451355,-0.099997282,1.924997282,8.06E-06,0,0,0,0
32,0,1.148,0.98,1,0.466345,0.332689,-0.819659,0.213518,0.269807,-0.938943,0.369,0.33,0.495036362,-1.456030465,34.32246393,-14,27.8,268.5,0.119,-0.237,0.024,0,0.33,0,0,0.29,0,0.02,0,0.15,0.8,0,0.24,0,0,0,0,0.23,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,Neutral,0.061112281,0.159620687,0.002704271,0.00410182,0.146707654,0.518327892,0.104038507,0.003386867,0.131233647,-0.118070468,0,1,7,0,0,0,84,17,0.006090252,-0.017807743,0,262.9486084,0.03451355,-0.099997282,1.924997282,8.06E-06,0,0,0,0
33,0,1.185,0.98,1,0.336558,0.378846,-0.862093,0.134836,0.300803,-0.944106,0.255,0.36,0.441163235,-0.1860993,3.07592385,-16.2,28,270.6,0.117,-0.221,0.013,0,0.27,0,0,0.2,0,0.02,0,0.08,0.98,0,0.29,0,0,0,0,0.84,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,Neutral,0.027246922,0.062733173,0.00052661,0.001366408,0.112783365,0.399146944,0.394761503,0.001435027,-0.055558629,-0.329120725,0,1,7,0,0,0,84,17,0.006090252,-0.017807743,0,262.9486084,0.03451355,-0.099997282,1.924997282,8.06E-06,0,0,0,0
34,0,1.222,0.98,1,0.263767,0.424976,-0.865923,0.000539,0.356114,-0.934442,0.146,0.409,0.434277561,-0.072290117,6.180241542,-19.2,28.1,270.8,0.114,-0.184,0.033,0,0.21,0,0,0.08,0,0,0,0.02,1.15,0,0.48,0,0,0,0,1.43,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,Neutral,0.024460135,0.054037746,0.000757891,0.002992426,0.131078437,0.395907253,0.387999326,0.002766792,-0.032254256,-0.346000969,0,1,7,0,0,0,84,17,0.006090252,-0.017807743,0,262.9486084,0.03451355,-0.099997282,1.924997282,8.06E-06,0,0,0,0
35,0,1.259,0.98,1,0.235656,0.423738,-0.874593,-0.026732,0.372508,-0.927644,0.115,0.416,0.431602827,0.15637882,7.854234912,-21.4,27.9,269.5,0.117,-0.171,0.034,0,0.26,0,0,0.02,0,0,0,0.01,1.19,0,0.72,0,0,0,0,1.79,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,Neutral,0.021620497,0.055665415,0.001282089,0.004183146,0.141995206,0.41241172,0.35912326,0.003718634,-0.00604824,-0.356886268,0,1,7,0,0,0,84,17,0.006090252,-0.017807743,0,262.9486084,0.03451355,-0.099997282,1.924997282,8.06E-06,0,0,0,0
36,0,1.296,0.98,1,0.237803,0.43077,-0.870567,-0.030968,0.375376,-0.926355,0.115,0.422,0.437388843,0.446985512,-1.718434423,-21.5,27.7,269,0.124,-0.176,0.042,0,0.14,0,0,0,0,0,0,0.01,1.08,0,0.79,0.02,0,0,0,2.01,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,Neutral,0.02182078,0.057689678,0.001429891,0.004344101,0.148334667,0.410071969,0.352474362,0.003834471,-0.003377199,-0.359312713,0,1,7,0,0,0,84,17,0.006090252,-0.017807743,0,262.9486084,0.03451355,-0.099997282,1.924997282,8.06E-06,0,0,0,0
37,0,1.333,0.98,1,0.201905,0.428607,-0.880642,-0.060541,0.425505,-0.902929,0.079,0.447,0.453927307,0.383403438,4.920836113,-27.2,27.8,271.6,0.172,-0.08,0.015,0,0.08,0,0,0,0,0,0,0.01,0.95,0,0.69,0.07,0.02,0,0,2.14,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,Sadness,0.018530967,0.072844058,0.00341288,0.007530482,0.203840151,0.326743513,0.362262726,0.004835181,0.042634495,-0.379479229,0,1,7,0,0,0,84,17,0.006090252,-0.017807743,0,262.9486084,0.03451355,-0.099997282,1.924997282,8.06E-06,0,0,0,0
