frame,face_id,timestamp,confidence,success,gaze_0_x,gaze_0_y,gaze_0_z,gaze_1_x,gaze_1_y,gaze_1_z,gaze_angle_x,gaze_angle_y,gaze_amp,gaze_vel,gaze_acc,pose_Tx,pose_Ty,pose_Tz,pose_Rx,pose_Ry,pose_Rz,AU01_r,AU02_r,AU04_r,AU05_r,AU06_r,AU07_r,AU09_r,AU10_r,AU12_r,AU14_r,AU15_r,AU17_r,AU20_r,AU23_r,AU25_r,AU26_r,AU45_r,AU01_c,AU02_c,AU04_c,AU05_c,AU06_c,AU07_c,AU09_c,AU10_c,AU12_c,AU14_c,AU15_c,AU17_c,AU20_c,AU23_c,AU25_c,AU26_c,AU28_c,AU45_c,emotion,Anger,Contempt,Disgust,Fear,Happiness,Neutral,Sadness,Surprise,Valence,Arousal,Distraction,Time,Drive,Stimulus,Failure,Palm_EDA,Heart_Rate,Breathing_Rate,Perinasal_Perspiration,Speed,Acceleration,Brake,Steering,LaneOffset,Lane_Position,Distance,Gaze_X_Pos,Gaze_Y_Pos,Lft_Pupil_Diameter,Rt_Pupil_Diameter
29,0,1,0.98,1,-0.098288,0.530222,-0.842143,-0.206928,0.546372,-0.811578,-0.183,0.577,0.605324706,0,0,-18.1,18.2,260,0.485,0.188,-0.005,1.18,0,0,0,1.77,0.2,0,0.03,0.09,1.76,0.02,0.47,0.15,0.62,1.39,0.88,1.1,1,1,0,0,1,1,0,0,0,1,0,0,0,1,1,1,0,1,Happiness,0.021404022,0.046665393,0.000624315,0.001151148,0.622980535,0.227254972,0.073618121,0.006301492,0.26477924,-0.259016275,0,1,5,0,0,142.6411,126,16.1,0,-0.022142183,0,264.4134521,0.019941162,-0.10000062,1.92500062,1.41E-05,0,0,0,0
30,0,1.036,0.98,1,-0.094762,0.519626,-0.849123,-0.207676,0.542881,-0.813727,-0.18,0.569,0.596792259,-0.22785142,0,-18.6,18.5,259.9,0.48,0.183,-0.002,1.08,0,0,0,1.73,0.13,0,0,0.05,1.75,0.07,0.45,0.18,0.68,1.39,0.98,1.09,1,1,0,0,1,1,0,0,0,1,0,0,0,1,1,1,0,1,Happiness,0.022615787,0.043652527,0.000833413,0.001289969,0.606925547,0.239497632,0.077988043,0.007197112,0.251410455,-0.267051101,0,1,5,0,0,142.6411,126,16.1,0,-0.022142183,0,264.4134521,0.019941162,-0.10000062,1.92500062,1.41E-05,0,0,0,0
31,0,1.071,0.98,1,-0.103592,0.511286,-0.853144,-0.209484,0.53425,-0.818959,-0.185,0.559,0.588817459,0.089389248,4.536095787,-18.8,18.5,260.6,0.47,0.181,-0.001,1.13,0,0,0,1.63,0.02,0,0,0.02,1.62,0.05,0.41,0.13,0.69,1.45,0.96,1.12,1,1,0,0,1,1,0,0,0,1,0,0,0,1,1,1,0,1,Happiness,0.026901886,0.035759885,0.000921535,0.00157403,0.608293056,0.231485337,0.086970113,0.008094196,0.241789967,-0.25760591,0,1,5,0,0,142.6411,126,16.1,0,-0.022142183,0,264.4134521,0.019941162,-0.10000062,1.92500062,1.41E-05,0,0,0,0
32,0,1.107,0.98,1,-0.110847,0.508136,-0.854114,-0.218665,0.536853,-0.814846,-0.195,0.559,0.592035472,0.252688696,49.98215112,-18.6,18.3,260.8,0.464,0.179,-0.003,1.01,0,0,0,1.53,0,0,0,0.02,1.55,0.05,0.3,0.04,0.66,1.54,0.95,1.3,1,1,0,0,1,1,0,0,0,1,0,0,0,1,1,1,0,1,Happiness,0.021456901,0.038217351,0.000775082,0.001398298,0.624018729,0.226152062,0.080842055,0.007139517,0.259756804,-0.261605024,0,1,5,0,0,142.6411,126,16.1,0,-0.022142183,0,264.4134521,0.019941162,-0.10000062,1.92500062,1.41E-05,0,0,0,0
33,0,1.143,0.98,1,-0.076764,0.532135,-0.843173,-0.211626,0.543658,-0.812188,-0.172,0.576,0.601132265,2.052046137,-61.15372877,-18.5,17.9,260.9,0.468,0.179,-0.004,1,0,0,0,1.49,0.04,0,0,0,1.66,0.07,0.3,0.02,0.69,1.5,0.85,1.37,1,1,0,0,1,1,0,0,0,1,0,0,0,1,1,1,0,1,Happiness,0.016795717,0.034868605,0.000419492,0.001331818,0.655264258,0.206068873,0.077468291,0.007782895,0.29004547,-0.266943783,0,1,5,0,0,142.6411,126,16.1,0,-0.022142183,0,264.4134521,0.019941162,-0.10000062,1.92500062,1.41E-05,0,0,0,0
34,0,1.179,0.98,1,0.057296,0.616239,-0.785472,-0.13787,0.624159,-0.769036,-0.052,0.673,0.675005926,-0.149488099,-5.490727777,-18.2,17.4,261.6,0.467,0.177,-0.005,1.04,0.04,0,0,1.42,0.04,0,0,0,1.74,0.18,0.3,0,0.61,1.58,0.87,1.44,1,1,0,0,1,1,0,0,0,1,0,0,0,1,1,1,0,1,Happiness,0.02104855,0.019938447,0.000392189,0.001513413,0.5543648,0.287992388,0.104057781,0.0106924,0.237964422,-0.2840904,0,1,5,0,0,142.6411,126,16.1,0,-0.022142183,0,264.4134521,0.019941162,-0.10000062,1.92500062,1.41E-05,0,0,0,0
35,0,1.214,0.98,1,0.067522,0.612487,-0.787592,-0.177621,0.611428,-0.771108,-0.071,0.666,0.669773842,-0.341663571,4.154441783,-18.2,17,262.4,0.467,0.178,-0.006,1.09,0.13,0,0,1.38,0.04,0,0,0,1.78,0.18,0.28,0,0.56,1.59,0.86,1.47,1,1,0,0,1,1,0,0,0,1,0,0,0,1,1,1,0,1,Happiness,0.015316579,0.02262011,0.000351385,0.001446887,0.532799363,0.297199458,0.120325722,0.009940522,0.227909178,-0.300523043,0,1,5,0,0,142.6411,126,16.1,0,-0.022142183,0,264.4134521,0.019941162,-0.10000062,1.92500062,1.41E-05,0,0,0,0
36,0,1.25,0.98,1,0.075694,0.624441,-0.777395,-0.144351,0.587081,-0.796554,-0.044,0.656,0.657473954,-0.192103667,43.04583519,-17.9,16.4,262.4,0.466,0.176,-0.008,1.14,0.25,0,0,1.33,0,0,0,0,1.7,0.11,0.24,0.03,0.46,1.66,0.94,1.55,1,1,0,0,1,1,0,0,0,1,0,0,0,1,1,1,0,1,Happiness,0.018013511,0.02193491,0.000377147,0.001614003,0.453704745,0.347518772,0.146227807,0.010609115,0.17084235,-0.301588595,0,1,5,0,0,142.6411,126,16.1,0,-0.022142183,0,264.4134521,0.019941162,-0.10000062,1.92500062,1.41E-05,0,0,0,0
37,0,1.286,0.98,1,0.078141,0.616663,-0.78334,-0.149263,0.583817,-0.798047,-0.045,0.649,0.650558222,1.3575464,-111.0607958,-17.9,16.4,262.5,0.469,0.174,-0.007,0.97,0.2,0,0,1.34,0,0,0,0,1.7,0.01,0.24,0.05,0.53,1.67,0.9,1.55,1,1,0,0,1,1,0,0,0,1,0,0,0,0,1,1,0,1,Happiness,0.018102817,0.020854205,0.000325751,0.001362894,0.456486613,0.346197963,0.148743391,0.007926328,0.182322264,-0.305307418,0,1,5,0,0,142.6411,126,16.1,0,-0.022142183,0,264.4134521,0.019941162,-0.10000062,1.92500062,1.41E-05,0,0,0,0
38,0,1.321,0.98,1,0.086213,0.641916,-0.761913,-0.213279,0.618613,-0.756195,-0.084,0.693,0.698072346,-2.529581454,80.30125153,-17.5,15.4,261.4,0.445,0.167,-0.007,0.6,0.12,0,0,1.39,0.16,0,0,0,1.52,0.06,0.31,0.05,0.7,1.56,0.98,1.36,1,1,0,0,1,1,0,0,0,1,0,0,0,0,1,1,0,1,Happiness,0.018887982,0.020967228,0.000395678,0.001523868,0.448713094,0.344753861,0.155866623,0.008891544,0.164893419,-0.309820652,0,1,5,0,0,142.6411,126,16.1,0,-0.022142183,0,264.4134521,0.019941162,-0.10000062,1.92500062,1.41E-05,0,0,0,0
39,0,1.357,0.98,1,0.170853,0.558154,-0.811956,-0.175072,0.565825,-0.805724,-0.003,0.607,0.607007413,0.361263601,-23.01840618,-16.7,14.2,259.5,0.458,0.16,-0.014,0.21,0,0,0,1.45,0.39,0,0,0,1.4,0.05,0.28,0.01,0.89,1.5,1.12,1.21,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,1,0,1,Happiness,0.02603301,0.054138508,0.000729867,0.001140927,0.561687469,0.264163435,0.082175367,0.009931345,0.264698744,-0.266857326,0,1,5,0,0,142.6411,126,16.1,0,-0.022142183,0,264.4134521,0.019941162,-0.10000062,1.92500062,1.41E-05,0,0,0,0
40,0,1.393,0.98,1,0.171084,0.574683,-0.800294,-0.178116,0.569583,-0.802402,-0.004,0.62,0.620012903,-0.467399022,4.429420788,-16.6,14,258.9,0.466,0.162,-0.015,0.01,0,0,0,1.43,0.62,0,0,0,1.32,0.08,0.18,0,0.95,1.47,1.22,1.12,0,0,0,0,1,1,0,0,0,1,0,0,0,1,1,1,0,1,Happiness,0.030912705,0.066717699,0.00082388,0.001081629,0.502880454,0.290032655,0.099701613,0.007849385,0.2214531,-0.26499632,0,1,5,0,0,142.6411,126,16.1,0,-0.022142183,0,264.4134521,0.019941162,-0.10000062,1.92500062,1.41E-05,0,0,0,0
41,0,1.429,0.98,1,0.122894,0.54526,-0.82921,-0.146609,0.577785,-0.802913,-0.015,0.603,0.603186538,-0.307939873,-11.39810265,-16.4,13.6,258,0.47,0.156,-0.018,0,0,0,0,1.36,0.59,0,0,0,1.35,0.11,0.07,0,0.88,1.55,1.24,0.95,0,0,0,0,1,1,0,0,0,1,0,0,0,1,1,1,0,1,Happiness,0.03871474,0.10768763,0.001399281,0.001141734,0.502028644,0.250874251,0.090367459,0.007786238,0.213248283,-0.211788878,0,1,5,0,0,142.6411,126,16.1,0,-0.022142183,0,264.4134521,0.019941162,-0.10000062,1.92500062,1.41E-05,0,0,0,0
42,0,1.464,0.98,1,0.132126,0.523509,-0.841713,-0.168515,0.578295,-0.798234,-0.022,0.592,0.592408643,-0.706873466,10.95069773,-16,13.4,257.7,0.473,0.15,-0.022,0,0,0,0,1.22,0.46,0,0,0,1.31,0.11,0.01,0,0.81,1.71,1.16,0.66,0,0,0,0,1,1,0,0,0,1,0,0,0,1,1,1,0,1,Happiness,0.03687828,0.09355972,0.000719334,0.000915983,0.526864469,0.257137865,0.076268785,0.007655531,0.227719873,-0.20655404,0,1,5,0,0,142.6411,126,16.1,0,-0.022142183,0,264.4134521,0.019941162,-0.10000062,1.92500062,1.41E-05,0,0,0,0
43,0,1.5,0.98,1,0.131266,0.514778,-0.847215,-0.185462,0.544317,-0.818122,-0.033,0.566,0.566961198,-0.312648348,8.227420078,-15.4,13.5,256.7,0.471,0.141,-0.026,0,0,0,0,1.17,0.29,0,0,0,1.19,0.08,0,0,0.73,1.77,1.19,0.28,0,0,0,0,1,1,0,0,0,1,0,0,0,1,1,1,0,0,Happiness,0.044281695,0.100408629,0.000566252,0.000533222,0.527294159,0.248258233,0.074049972,0.004607871,0.199021861,-0.190933585,0,1,5,0,0,142.6411,126,16.1,0,-0.022142183,0,264.4134521,0.019941162,-0.10000062,1.92500062,1.41E-05,0,0,0,0
44,0,1.536,0.98,1,0.139784,0.506453,-0.850862,-0.186063,0.533699,-0.824952,-0.028,0.555,0.555705857,-0.016461225,-2.795707624,-15.1,14,257.1,0.479,0.136,-0.029,0.01,0,0,0,1.11,0.34,0,0,0,1.1,0.09,0.02,0,0.69,1.78,1.18,0.09,0,0,0,0,1,1,0,0,0,1,0,0,0,1,1,1,0,0,Happiness,0.042174477,0.118403435,0.000698567,0.000468065,0.558420599,0.213430986,0.062200695,0.00420309,0.223765284,-0.180325165,0,1,5,0,0,142.6411,126,16.1,0,-0.022142183,0,264.4134521,0.019941162,-0.10000062,1.92500062,1.41E-05,0,0,0,0
