frame,face_id,timestamp,confidence,success,gaze_0_x,gaze_0_y,gaze_0_z,gaze_1_x,gaze_1_y,gaze_1_z,gaze_angle_x,gaze_angle_y,gaze_amp,gaze_vel,gaze_acc,pose_Tx,pose_Ty,pose_Tz,pose_Rx,pose_Ry,pose_Rz,AU01_r,AU02_r,AU04_r,AU05_r,AU06_r,AU07_r,AU09_r,AU10_r,AU12_r,AU14_r,AU15_r,AU17_r,AU20_r,AU23_r,AU25_r,AU26_r,AU45_r,AU01_c,AU02_c,AU04_c,AU05_c,AU06_c,AU07_c,AU09_c,AU10_c,AU12_c,AU14_c,AU15_c,AU17_c,AU20_c,AU23_c,AU25_c,AU26_c,AU28_c,AU45_c,emotion,Anger,Contempt,Disgust,Fear,Happiness,Neutral,Sadness,Surprise,Valence,Arousal,Distraction,Time,Drive,Stimulus,Failure,Palm_EDA,Heart_Rate,Breathing_Rate,Perinasal_Perspiration,Speed,Acceleration,Brake,Steering,LaneOffset,Lane_Position,Distance,Gaze_X_Pos,Gaze_Y_Pos,Lft_Pupil_Diameter,Rt_Pupil_Diameter
28,0,1,0.98,1,0.055111,0.423847,-0.904056,-0.173729,0.390373,-0.904117,-0.066,0.423,0.428117974,0,0,-9.5,53.8,287.1,0.3,0.174,0.08,0,0,0,0,0,0,0,0,0.58,0.95,1.91,3.37,1.33,0.01,0.43,3.32,1.1,0,0,1,0,0,0,0,0,0,1,1,1,1,1,0,0,0,1,Sadness,0.045178674,0.004250518,0.007722048,0.042890895,0.02975091,0.292958766,0.571008623,0.006239565,-0.279460222,-0.249027893,0,1,5,0,0,39.8368,82,13.9,0,-0.017894361,0,262.2161865,-0.020132904,-0.100000143,1.925000143,6.15E-05,0,0,0.005167,0.004803
29,0,1.037,0.98,1,0.060034,0.433381,-0.899209,-0.175288,0.392347,-0.902961,-0.064,0.43,0.434736702,0.164742316,0,-9.3,53.8,285.9,0.304,0.162,0.097,0,0,0,0,0,0,0,0.02,0.68,1.36,1.8,3.42,1.43,0,0.49,3.1,0.78,0,0,1,0,0,0,0,0,0,1,1,1,1,1,0,0,0,1,Sadness,0.043929581,0.01074227,0.012755129,0.060815401,0.068919845,0.291987091,0.502663076,0.008187626,-0.180775046,-0.174218625,0,1,5,0,0,39.8368,82,13.9,0,-0.017894361,0,262.2161865,-0.020132904,-0.100000143,1.925000143,6.15E-05,0,0,0.005167,0.004803
30,0,1.074,0.98,1,0.074707,0.443074,-0.893367,-0.178969,0.394931,-0.90111,-0.058,0.437,0.440832168,0.076878824,2.028591164,-9,54.2,285.7,0.303,0.165,0.104,0,0,0,0,0,0,0,0.02,0.7,1.65,1.64,3.67,1.35,0,0.46,3.02,0.79,0,0,1,0,0,0,0,0,0,1,1,1,1,1,0,0,0,1,Sadness,0.041107789,0.017972156,0.014891617,0.056810837,0.180189595,0.299430758,0.379527152,0.010070046,0.008030534,-0.134100869,0,1,5,0,0,39.8368,82,13.9,0,-0.017894361,0,262.2161865,-0.020132904,-0.100000143,1.925000143,6.15E-05,0,0,0.005167,0.004803
31,0,1.111,0.98,1,0.085338,0.448819,-0.889539,-0.186652,0.394321,-0.899818,-0.057,0.44,0.443676684,0.151936697,-16.46412,-8.8,54.7,286.1,0.295,0.173,0.112,0,0,0,0,0.04,0,0,0.06,0.76,1.78,1.62,3.85,1.25,0,0.62,2.84,1,0,0,1,0,0,0,0,0,0,1,1,1,1,1,0,0,0,1,Sadness,0.041295152,0.016074583,0.011953015,0.07135886,0.178641513,0.249524817,0.421676368,0.009475691,-0.050881974,-0.115168706,0,1,5,0,0,39.8368,82,13.9,0,-0.017894361,0,262.2161865,-0.020132904,-0.100000143,1.925000143,6.15E-05,0,0,0.005167,0.004803
32,0,1.148,0.98,1,0.086527,0.455862,-0.885834,-0.196441,0.394094,-0.897831,-0.062,0.445,0.449298342,-0.457235743,17.1529803,-8.7,55.1,286.8,0.292,0.181,0.117,0,0,0,0,0.04,0,0,0.15,0.8,1.82,1.55,3.86,1.06,0,0.74,2.57,1.11,0,0,1,0,0,0,1,0,0,1,1,1,1,1,0,0,0,1,Sadness,0.032028884,0.0196796,0.014237891,0.048474588,0.226829857,0.23895824,0.412162006,0.007628819,0.000278704,-0.143237725,0,1,5,0,0,39.8368,82,13.9,0,-0.017894361,0,262.2161865,-0.020132904,-0.100000143,1.925000143,6.15E-05,0,0,0.005167,0.004803
33,0,1.185,0.98,1,0.066893,0.441435,-0.894797,-0.189392,0.377155,-0.906579,-0.068,0.427,0.432380619,0.177424528,-1.890372076,-8.9,55.6,288.2,0.282,0.181,0.119,0,0,0,0,0.09,0,0,0.36,0.92,1.91,1.51,3.83,0.86,0,0.77,2.53,1.08,0,0,0,0,0,0,1,0,0,1,1,1,1,1,0,0,0,1,Sadness,0.024916075,0.022178397,0.012624708,0.046607025,0.313400418,0.208704561,0.363423854,0.008145001,0.094561905,-0.124133348,0,1,5,0,0,39.8368,82,13.9,0,-0.017894361,0,262.2161865,-0.020132904,-0.100000143,1.925000143,6.15E-05,0,0,0.005167,0.004803
34,0,1.222,0.98,1,0.063262,0.44678,-0.892405,-0.19259,0.382878,-0.903501,-0.072,0.433,0.438945327,0.107480761,-10.22345637,-9,56.2,288.6,0.291,0.184,0.117,0,0,0,0,0.1,0,0,0.5,1.05,2.09,1.55,3.68,0.77,0,0.82,2.42,0.87,0,0,0,0,0,0,1,0,0,1,1,1,1,1,0,0,0,1,Sadness,0.019361235,0.016210251,0.006891298,0.036087401,0.298573971,0.238319129,0.375603974,0.00895276,0.113104954,-0.176332369,0,1,5,0,0,39.8368,82,13.9,0,-0.017894361,0,262.2161865,-0.020132904,-0.100000143,1.925000143,6.15E-05,0,0,0.005167,0.004803
35,0,1.259,0.98,1,0.064618,0.446324,-0.892535,-0.203874,0.387332,-0.899116,-0.078,0.436,0.442922115,-0.270787125,0.209138567,-9,56.5,287.6,0.295,0.184,0.118,0,0,0,0,0.13,0,0,0.49,1.17,2.21,1.65,3.48,0.8,0,0.88,2.54,0.75,0,0,0,0,0,0,1,0,0,1,1,1,1,1,0,0,0,1,Sadness,0.020570846,0.013594669,0.008164927,0.04259048,0.280837476,0.202733293,0.4240022,0.007506092,0.054432139,-0.175212637,0,1,5,0,0,39.8368,82,13.9,0,-0.017894361,0,262.2161865,-0.020132904,-0.100000143,1.925000143,6.15E-05,0,0,0.005167,0.004803
36,0,1.296,0.98,1,0.067842,0.446951,-0.891982,-0.206307,0.369324,-0.906111,-0.077,0.426,0.432902991,-0.263048998,11.55257386,-8.8,56.4,287.3,0.289,0.182,0.121,0,0,0,0,0.08,0,0,0.29,1.22,2.21,1.76,3.21,0.98,0,0.96,2.78,0.81,0,0,0,0,0,0,1,0,0,1,1,1,1,1,0,0,0,1,Sadness,0.018132156,0.017636565,0.007546498,0.044256557,0.284873068,0.151942134,0.469516337,0.006096679,0.063255936,-0.184904456,0,1,5,0,0,39.8368,82,13.9,0,-0.017894361,0,262.2161865,-0.020132904,-0.100000143,1.925000143,6.15E-05,0,0,0.005167,0.004803
37,0,1.333,0.98,1,0.057851,0.445547,-0.893387,-0.187682,0.356613,-0.915206,-0.072,0.417,0.423170179,0.164396235,-24.02245833,-7.5,55.4,282.4,0.286,0.185,0.133,0,0,0,0,0.03,0,0,0.1,1.24,2.26,1.8,3.01,1.19,0,0.98,3.15,0.93,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,1,Sadness,0.016382344,0.022772338,0.007861767,0.034415081,0.285544455,0.160052717,0.468195647,0.004775608,0.072925851,-0.206968382,0,1,5,0,0,39.8368,82,13.9,0,-0.017894361,0,262.2161865,-0.020132904,-0.100000143,1.925000143,6.15E-05,0,0,0.005167,0.004803
38,0,1.37,0.98,1,0.054521,0.448593,-0.892072,-0.186865,0.363209,-0.912776,-0.073,0.423,0.429252839,-0.724434723,71.5740923,-7.5,55.3,281.1,0.289,0.186,0.136,0,0,0,0,0,0,0,0,1.21,2.16,1.78,2.87,1.34,0,0.97,3.28,0.99,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,1,Sadness,0.016504176,0.019983938,0.007790952,0.044207864,0.255748123,0.169985116,0.479356259,0.006423634,0.042886615,-0.204777643,0,1,5,0,0,39.8368,82,13.9,0,-0.017894361,0,262.2161865,-0.020132904,-0.100000143,1.925000143,6.15E-05,0,0,0.005167,0.004803
39,0,1.407,0.98,1,0.047891,0.435486,-0.898921,-0.167944,0.331198,-0.928495,-0.066,0.397,0.402448755,1.923806692,-32.9361049,-6.4,54.6,278.6,0.295,0.184,0.141,0,0,0,0,0,0,0,0,1.21,2.07,1.37,2.51,1.04,0,1.01,3.49,0.92,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,1,Sadness,0.018981939,0.025934786,0.010714011,0.031506296,0.272418529,0.160891667,0.475201458,0.004351291,0.065841809,-0.213444039,0,1,5,0,0,39.8368,82,13.9,0,-0.017894361,0,262.2161865,-0.020132904,-0.100000143,1.925000143,6.15E-05,0,0,0.005167,0.004803
40,0,1.444,0.98,1,0.037674,0.485199,-0.873592,-0.196778,0.400912,-0.894733,-0.09,0.465,0.473629602,0.705170811,-68.31204857,-3.1,54,277,0.318,0.168,0.151,0,0,0.02,0,0,0.08,0,0,1.15,1.85,0.95,2.04,0.75,0.21,0.71,3.13,0.83,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,0,1,Sadness,0.029794257,0.051452976,0.007533452,0.023244807,0.227807611,0.187772036,0.468238443,0.004156477,0.05252482,-0.215726361,0,1,5,0,0,39.8368,82,13.9,0,-0.017894361,0,262.2161865,-0.020132904,-0.100000143,1.925000143,6.15E-05,0,0,0.005167,0.004803
