frame,face_id,timestamp,confidence,success,gaze_0_x,gaze_0_y,gaze_0_z,gaze_1_x,gaze_1_y,gaze_1_z,gaze_angle_x,gaze_angle_y,gaze_amp,gaze_vel,gaze_acc,pose_Tx,pose_Ty,pose_Tz,pose_Rx,pose_Ry,pose_Rz,AU01_r,AU02_r,AU04_r,AU05_r,AU06_r,AU07_r,AU09_r,AU10_r,AU12_r,AU14_r,AU15_r,AU17_r,AU20_r,AU23_r,AU25_r,AU26_r,AU45_r,AU01_c,AU02_c,AU04_c,AU05_c,AU06_c,AU07_c,AU09_c,AU10_c,AU12_c,AU14_c,AU15_c,AU17_c,AU20_c,AU23_c,AU25_c,AU26_c,AU28_c,AU45_c,emotion,Anger,Contempt,Disgust,Fear,Happiness,Neutral,Sadness,Surprise,Valence,Arousal,Distraction,Time,Drive,Stimulus,Failure,Palm_EDA,Heart_Rate,Breathing_Rate,Perinasal_Perspiration,Speed,Acceleration,Brake,Steering,LaneOffset,Lane_Position,Distance,Gaze_X_Pos,Gaze_Y_Pos,Lft_Pupil_Diameter,Rt_Pupil_Diameter
29,0,1,0.98,1,0.134505,0.135861,-0.981555,0.087324,0.131709,-0.987435,0.112,0.135,0.175410946,0,0,-31.3,29.4,266.7,-0.052,-0.111,0.001,0.63,0,0.59,0,1.16,0,0,2.17,0.15,1.66,0,0.41,0.25,0,0,0,0.04,1,1,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,Sadness,0.323940098,0.06823688,0.005581855,0.001634797,0.017782087,0.184569061,0.395650357,0.002604862,-0.212182015,0.042581089,0,1,6,0,0,127.8674,84,14.1,0.005818649,0.796901304,0,265.7318115,-0.063083099,-0.111714125,1.936714125,0.170696728,691.882507,605.960327,0,0
30,0,1.036,0.98,1,0.124247,0.128206,-0.983934,0.088547,0.134084,-0.987006,0.108,0.132,0.170552045,-0.124553873,0,-31.6,29.6,266.2,-0.05,-0.113,0.001,0.62,0,0.58,0,1.16,0,0,2.16,0.17,1.63,0.02,0.41,0.22,0.03,0,0,0.03,1,1,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,Sadness,0.296580225,0.081767432,0.004915935,0.001644363,0.020067398,0.206536651,0.385406047,0.003081984,-0.182371438,0.020070054,0,1,6,0,0,127.8674,84,14.1,0.005818649,0.796901304,0,265.7318115,-0.063083099,-0.111714125,1.936714125,0.170696728,691.882507,605.960327,0,0
31,0,1.071,0.98,1,0.122454,0.122817,-0.984846,0.087882,0.131121,-0.987463,0.106,0.128,0.166192659,-0.021360024,4.697344609,-31.6,29.7,266.5,-0.053,-0.113,0.001,0.67,0,0.63,0,1.21,0,0,2.15,0.18,1.61,0.02,0.37,0.17,0.04,0,0,0,1,1,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,Sadness,0.316678494,0.06583555,0.005001274,0.001507976,0.016923644,0.197068542,0.394328535,0.002656034,-0.217287868,0.032144077,0,1,6,0,0,127.8674,84,14.1,0.005818649,0.796901304,0,265.7318115,-0.063083099,-0.111714125,1.936714125,0.170696728,691.882507,605.960327,0,0
32,0,1.107,0.98,1,0.126392,0.123788,-0.984226,0.084458,0.12713,-0.988284,0.106,0.127,0.165423698,0.147744382,-3.950450202,-31.9,29.8,267.1,-0.054,-0.111,0,0.69,0.02,0.63,0,1.21,0,0,2.12,0.16,1.58,0.02,0.4,0.08,0.04,0,0,0,1,1,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,Sadness,0.306935251,0.064341173,0.005678471,0.001653549,0.01788768,0.197126254,0.403655738,0.002721876,-0.203465641,0.026980303,0,1,6,0,0,127.8674,84,14.1,0.005818649,0.796901304,0,265.7318115,-0.063083099,-0.111714125,1.936714125,0.170696728,691.882507,605.960327,0,0
33,0,1.143,0.98,1,0.135064,0.12259,-0.983224,0.088531,0.131963,-0.987293,0.113,0.128,0.170742496,0.005528175,4.24163808,-32.1,29.9,267.4,-0.052,-0.112,0.001,0.71,0.05,0.64,0,1.23,0,0,2.11,0.13,1.62,0,0.45,0.11,0.02,0,0,0,1,1,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,Sadness,0.282475293,0.062732451,0.00577245,0.001880935,0.016539717,0.182009056,0.445634097,0.002956017,-0.216636956,0.015325496,0,1,6,0,0,127.8674,84,14.1,0.005818649,0.796901304,0,265.7318115,-0.063083099,-0.111714125,1.936714125,0.170696728,691.882507,605.960327,0,0
34,0,1.179,0.98,1,0.133255,0.125479,-0.983106,0.086836,0.131689,-0.98748,0.111,0.13,0.17094151,0.158227146,-7.35796812,-32.1,29.9,267.4,-0.052,-0.113,0.001,0.69,0.05,0.67,0,1.2,0,0,2.09,0.12,1.66,0,0.46,0.07,0.04,0,0,0,1,1,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,Sadness,0.291259706,0.062509149,0.004786171,0.001784481,0.015295986,0.188567907,0.432855666,0.00294096,-0.220475227,0.019653313,0,1,6,0,0,127.8674,84,14.1,0.005818649,0.796901304,0,265.7318115,-0.063083099,-0.111714125,1.936714125,0.170696728,691.882507,605.960327,0,0
35,0,1.214,0.98,1,0.174772,0.103003,-0.979206,0.088485,0.126015,-0.988074,0.133,0.116,0.176479461,-0.099301739,6.536045185,-32.2,29.9,265.9,-0.048,-0.114,-0.001,0.67,0.03,0.7,0,1.18,0,0,2.14,0.12,1.63,0,0.48,0.06,0.09,0,0,0,1,1,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,Sadness,0.305674404,0.072687425,0.004299283,0.001358299,0.017885905,0.218730763,0.376607388,0.002756572,-0.213445067,0.024724936,0,1,6,0,0,127.8674,84,14.1,0.005818649,0.796901304,0,265.7318115,-0.063083099,-0.111714125,1.936714125,0.170696728,691.882507,605.960327,0,0
36,0,1.25,0.98,1,0.173318,0.102297,-0.979539,0.084447,0.123164,-0.988787,0.13,0.114,0.172904598,0.135995888,-6.06601809,-32.7,30,265.1,-0.048,-0.115,-0.004,0.68,0,0.75,0,1.17,0,0,2.17,0.12,1.61,0,0.44,0.01,0.14,0,0,0,1,1,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,Sadness,0.311467856,0.065030806,0.00344941,0.001310048,0.016055938,0.214471325,0.385831773,0.00238278,-0.233258754,0.024716975,0,1,6,0,0,127.8674,84,14.1,0.005818649,0.796901304,0,265.7318115,-0.063083099,-0.111714125,1.936714125,0.170696728,691.882507,605.960327,0,0
37,0,1.286,0.98,1,0.172362,0.107496,-0.979151,0.091641,0.124862,-0.987933,0.133,0.118,0.17780045,-0.082380763,-3.452936325,-32.8,30,265.6,-0.051,-0.114,-0.004,0.72,0,0.7,0,1.2,0,0,2.2,0.11,1.59,0,0.43,0.01,0.19,0,0,0,1,1,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,Sadness,0.285121113,0.066302143,0.003631084,0.001366835,0.018827371,0.218737304,0.403453022,0.002561111,-0.206405818,0.002726927,0,1,6,0,0,127.8674,84,14.1,0.005818649,0.796901304,0,265.7318115,-0.063083099,-0.111714125,1.936714125,0.170696728,691.882507,605.960327,0,0
38,0,1.321,0.98,1,0.18741,0.099926,-0.977186,0.082312,0.117662,-0.989637,0.136,0.11,0.174917123,-0.203233535,3.205346901,-32.7,29.8,265.3,-0.053,-0.113,-0.004,0.79,0,0.62,0,1.2,0,0,2.15,0.1,1.63,0,0.47,0.03,0.19,0,0.03,0,1,1,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,Sadness,0.302920938,0.066625744,0.003860554,0.001622763,0.017886054,0.211760193,0.392457604,0.002866124,-0.218804926,0.022361152,0,1,6,0,0,127.8674,84,14.1,0.005818649,0.796901304,0,265.7318115,-0.063083099,-0.111714125,1.936714125,0.170696728,691.882507,605.960327,0,0
