frame,face_id,timestamp,confidence,success,gaze_0_x,gaze_0_y,gaze_0_z,gaze_1_x,gaze_1_y,gaze_1_z,gaze_angle_x,gaze_angle_y,gaze_amp,gaze_vel,gaze_acc,pose_Tx,pose_Ty,pose_Tz,pose_Rx,pose_Ry,pose_Rz,AU01_r,AU02_r,AU04_r,AU05_r,AU06_r,AU07_r,AU09_r,AU10_r,AU12_r,AU14_r,AU15_r,AU17_r,AU20_r,AU23_r,AU25_r,AU26_r,AU45_r,AU01_c,AU02_c,AU04_c,AU05_c,AU06_c,AU07_c,AU09_c,AU10_c,AU12_c,AU14_c,AU15_c,AU17_c,AU20_c,AU23_c,AU25_c,AU26_c,AU28_c,AU45_c,emotion,Anger,Contempt,Disgust,Fear,Happiness,Neutral,Sadness,Surprise,Valence,Arousal,Distraction,Time,Drive,Stimulus,Failure,Palm_EDA,Heart_Rate,Breathing_Rate,Perinasal_Perspiration,Speed,Acceleration,Brake,Steering,LaneOffset,Lane_Position,Distance,Gaze_X_Pos,Gaze_Y_Pos,Lft_Pupil_Diameter,Rt_Pupil_Diameter
27,0,1.0,0.98,1,0.140552,0.432691,-0.890519,-0.069831,0.400477,-0.913642,0.039,0.433,0.434752803326212,0.0,0.0,-46.0,3.0,282.8,0.2,-0.016,0.076,0.0,0.0,0.42,0.0,0.7,0.0,0.0,0.52,0.84,1.82,0.09,0.49,0.0,0.0,0.22,0.0,2.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,Happiness,0.0004859985201619,0.1257901638746261,0.001105404109694,0.0011524992296472,0.8524104356765747,0.0078818909823894,0.0085431113839149,0.0026305010542273,0.7242034673690796,-0.0198804847896099,0,1,7,0,0,85.9623,95.0,15.2,0.006385783,0.02274447391464,0.0,263.8275146,0.042183228,-0.099993944,1.924993944,1.4814e-05,0.0,0.0,0.0,0.0
28,0,1.038,0.98,1,0.137193,0.430218,-0.892239,-0.09179,0.395424,-0.913901,0.025,0.429,0.4297278208354678,0.085796816952776,0.0,-46.0,3.0,282.9,0.2,-0.015,0.075,0.0,0.0,0.31,0.0,0.66,0.0,0.0,0.53,0.8,1.72,0.12,0.39,0.01,0.0,0.34,0.0,2.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,Happiness,0.000441081559984,0.1430594027042389,0.0009121623588725,0.0010150531306862,0.8357300162315369,0.0082836197689175,0.0076039158739149,0.002954747993499,0.7244039177894592,-0.0299310348927974,0,1,7,0,0,85.9623,95.0,15.2,0.006385783,0.02274447391464,0.0,263.8275146,0.042183228,-0.099993944,1.924993944,1.4814e-05,0.0,0.0,0.0,0.0
29,0,1.077,0.98,1,0.119862,0.43065,-0.894524,-0.106013,0.402212,-0.909388,0.008,0.433,0.4330738966966261,0.2093275543085992,-8.226028485240443,-46.7,3.4,282.3,0.209,-0.005,0.078,0.0,0.0,0.2,0.0,0.63,0.0,0.0,0.53,0.75,1.6,0.1,0.29,0.01,0.0,0.42,0.0,2.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,Happiness,0.0010457105236127,0.1328899264335632,0.0030993069522082,0.0033718254417181,0.8175427913665771,0.0149359609931707,0.0226548165082931,0.0044596153311431,0.667631983757019,-0.0240940935909748,0,1,7,0,0,85.9623,95.0,15.2,0.006385783,0.02274447391464,0.0,263.8275146,0.042183228,-0.099993944,1.924993944,1.4814e-05,0.0,0.0,0.0,0.0
30,0,1.115,0.98,1,0.122567,0.4429,-0.888154,-0.112822,0.405067,-0.907299,0.005,0.441,0.4410283437603529,-0.1032615281305378,1.8522303397678697,-47.4,3.7,282.4,0.215,0.002,0.081,0.0,0.0,0.17,0.0,0.63,0.01,0.0,0.53,0.69,1.44,0.15,0.26,0.01,0.0,0.56,0.0,2.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,Happiness,0.0013976066838949,0.1533038914203643,0.0039480510167777,0.0044667399488389,0.7766485214233398,0.0190861728042364,0.0361442081630229,0.0050047761760652,0.623223066329956,-0.0516325496137142,0,1,7,0,0,85.9623,95.0,15.2,0.006385783,0.02274447391464,0.0,263.8275146,0.042183228,-0.099993944,1.924993944,1.4814e-05,0.0,0.0,0.0,0.0
31,0,1.154,0.98,1,0.130535,0.439775,-0.888571,-0.12873,0.400093,-0.907389,0.001,0.437,0.4370011441632619,-0.031024544879591,12.741605931829056,-47.9,4.3,281.8,0.201,-0.0,0.097,0.0,0.0,0.35,0.0,0.68,0.03,0.0,0.57,0.58,1.4,0.08,0.4,0.0,0.0,0.38,0.0,2.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,Happiness,0.0023041262757033,0.1754869371652603,0.0077964211814105,0.005109756719321,0.724052369594574,0.0277731511741876,0.0506705343723297,0.0068066827952861,0.5802288055419922,-0.0571070201694965,0,1,7,0,0,85.9623,95.0,15.2,0.006385783,0.02274447391464,0.0,263.8275146,0.042183228,-0.099993944,1.924993944,1.4814e-05,0.0,0.0,0.0,0.0
32,0,1.192,0.98,1,0.153762,0.420656,-0.894095,-0.025229,0.408385,-0.912461,0.071,0.43,0.4358222114578374,0.4531564805299135,-3.07093540764112,-47.2,4.3,281.9,0.205,-0.001,0.095,0.0,0.0,0.58,0.0,0.68,0.09,0.0,0.54,0.45,1.23,0.06,0.57,0.0,0.0,0.25,0.04,2.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,Happiness,0.0020475245546549,0.189420461654663,0.0056618540547788,0.0029322137124836,0.734735369682312,0.0211910121142864,0.0384900346398353,0.0055215088650584,0.5960758328437805,-0.0371571220457553,0,1,7,0,0,85.9623,95.0,15.2,0.006385783,0.02274447391464,0.0,263.8275146,0.042183228,-0.099993944,1.924993944,1.4814e-05,0.0,0.0,0.0,0.0
33,0,1.231,0.98,1,0.17657,0.431308,-0.884758,-0.00218,0.418641,-0.908149,0.097,0.443,0.4534953141985041,0.3333899996319093,1.2043163289341363,-46.2,4.4,281.6,0.212,-0.009,0.099,0.0,0.0,0.78,0.0,0.58,0.24,0.0,0.42,0.3,1.09,0.0,0.68,0.0,0.0,0.07,0.14,1.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,Happiness,0.0041049122810363,0.2354791611433029,0.0065731047652661,0.0038293292745947,0.6357528567314148,0.041763350367546,0.0653034225106239,0.0071938619948923,0.5239057540893555,-0.0586010925471782,0,1,7,0,0,85.9623,95.0,15.2,0.006385783,0.02274447391464,0.0,263.8275146,0.042183228,-0.099993944,1.924993944,1.4814e-05,0.0,0.0,0.0,0.0
34,0,1.269,0.98,1,0.182781,0.438216,-0.88009,0.014173,0.430052,-0.902693,0.11,0.453,0.4661641341845166,0.3791540201314063,-5.77823800631304,-44.6,4.7,281.5,0.218,-0.041,0.103,0.0,0.0,0.86,0.0,0.4,0.36,0.0,0.21,0.19,0.88,0.0,0.68,0.0,0.0,0.13,0.27,1.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,Happiness,0.0107603762298822,0.2300099730491638,0.0136959301307797,0.0070390170440077,0.4470535814762115,0.106187991797924,0.1699247658252716,0.0153283346444368,0.3901925384998321,-0.1101592928171157,0,1,7,0,0,85.9623,95.0,15.2,0.006385783,0.02274447391464,0.0,263.8275146,0.042183228,-0.099993944,1.924993944,1.4814e-05,0.0,0.0,0.0,0.0
35,0,1.308,0.98,1,0.178492,0.448288,-0.875888,0.026206,0.445049,-0.895123,0.115,0.467,0.4809511409696415,0.1538027378851969,-5.660006873665161,-44.1,5.0,281.4,0.228,-0.057,0.103,0.0,0.0,0.96,0.0,0.25,0.44,0.0,0.07,0.15,0.74,0.0,0.7,0.0,0.0,0.08,0.46,1.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,Happiness,0.0130367716774344,0.2165445834398269,0.0128229688853025,0.008816952817142,0.3639673888683319,0.1665207892656326,0.1948712319135666,0.0234192870557308,0.3307899832725525,-0.1471161693334579,0,1,7,0,0,85.9623,95.0,15.2,0.006385783,0.02274447391464,0.0,263.8275146,0.042183228,-0.099993944,1.924993944,1.4814e-05,0.0,0.0,0.0,0.0
36,0,1.346,0.98,1,0.203515,0.453291,-0.867819,0.014328,0.444153,-0.895836,0.123,0.471,0.486795645009279,-0.0612775233140794,10.801658799069864,-44.1,5.4,282.4,0.237,-0.066,0.106,0.0,0.0,0.96,0.0,0.17,0.28,0.0,0.07,0.14,0.63,0.0,0.76,0.0,0.0,0.07,0.48,1.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,Happiness,0.0258630774915218,0.1740176528692245,0.0218030419200658,0.0113778822124004,0.2498979121446609,0.2352028042078018,0.2416916191577911,0.0401460044085979,0.24095019698143,-0.1195042878389358,0,1,7,0,0,85.9623,95.0,15.2,0.006385783,0.02274447391464,0.0,263.8275146,0.042183228,-0.099993944,1.924993944,1.4814e-05,0.0,0.0,0.0,0.0
