A,B,mean_A,mean_B,diff,se,T,df,pval,hedges,Feature,Metric
CD,ED,0.26793685770484915,0.1752458805167199,0.09269097718812924,0.1803407889682525,0.5139767754062933,4.710864771727382,0.9519936807674857,0.3390064576376884,AU12_r,mean
CD,MD,0.26793685770484915,0.3755366008260821,-0.10759974312123294,0.21450272254038175,-0.501624137199361,7.932649771298302,0.9564061102993118,-0.27822277027455505,AU12_r,mean
CD,ND,0.26793685770484915,0.04738812192779178,0.22054873577705736,0.17368988176977743,1.2697845926879634,4.068755293424101,0.6225579989369967,0.985755004408178,AU12_r,mean
ED,MD,0.1752458805167199,0.3755366008260821,-0.20029072030936218,0.1367871050667036,-1.4642514746670845,7.947204094194218,0.4988901466373544,-0.762189676850489,AU12_r,mean
ED,ND,0.1752458805167199,0.04738812192779178,0.12785775858892812,0.05354875502280767,2.387688724685952,9.574587622024072,0.14517515046381568,1.1173371382610524,AU12_r,mean
MD,ND,0.3755366008260821,0.04738812192779178,0.3281484788982903,0.12789091827036383,2.565846608471277,6.1917056157778525,0.14239387607335474,1.4894769005993895,AU12_r,mean
CD,ED,0.6789580289923955,0.6221573855513333,0.05680064344106228,0.1849926975942079,0.30704262481569816,9.719728978315878,0.9893248524501183,0.1522140518898922,AU25_r,mean
CD,MD,0.6789580289923955,0.5618722671226735,0.11708576186972208,0.16245548814786467,0.7207251857391994,6.900789476828648,0.8858249776463455,0.41277298428383496,AU25_r,mean
CD,ND,0.6789580289923955,0.24428763539020598,0.43467039360218956,0.14148877485880326,3.07211928321496,4.335915830308774,0.10791638933033132,2.237755884369016,AU25_r,mean
ED,MD,0.6221573855513333,0.5618722671226735,0.0602851184286598,0.14890055205219696,0.40486833391676685,13.395106524305225,0.976655601800407,0.18146062961655884,AU25_r,mean
ED,ND,0.6221573855513333,0.24428763539020598,0.3778697501611273,0.1256927292373474,3.00629759934316,8.853440321923191,0.06034179934992412,1.4208281360177684,AU25_r,mean
MD,ND,0.5618722671226735,0.24428763539020598,0.3175846317324675,0.08926449265700262,3.557793499737699,7.354658395983259,0.03407006344185659,1.9400244452308295,AU25_r,mean
CD,ED,73.82606407647299,70.31727595281318,3.508788123659812,2.392985158106019,1.4662807714348385,9.425986989494474,0.4922741463788317,0.5788775787474851,Speed,mean
CD,MD,73.82606407647299,69.39478486273163,4.431279213741362,2.8604282768757323,1.5491663432237401,6.760567176975197,0.46230811760544466,0.7091682563500299,Speed,mean
CD,ND,73.82606407647299,69.98512804047532,3.8409360359976716,0.8341609155798775,4.60455047013033,7.34185594311489,0.009203127174206904,2.4130454625773377,Speed,mean
ED,MD,70.31727595281318,69.39478486273163,0.9224910900815502,3.5933437626489857,0.25672219275828395,12.576053503520876,0.9937614844047458,0.12341839454342363,Speed,mean
ED,ND,70.31727595281318,69.98512804047532,0.33214791233785945,2.3293548253752925,0.14259223572104163,8.606526136040289,0.9988823956882147,0.06763646445169087,Speed,mean
MD,ND,69.39478486273163,69.98512804047532,-0.5903431777436907,2.807412663420492,-0.21028015775366243,6.3101682070675675,0.9963701660739922,-0.12117170421240539,Speed,mean
CD,ED,25.42159169117466,28.23090256226679,-2.80931087109213,2.8197589805396417,-0.9962946799639194,11.417142795341409,0.7544884239098438,-0.46096546013489403,gaze_vel,mean
CD,MD,25.42159169117466,27.3879969878783,-1.9664052967036376,3.830347051269552,-0.5133752295505132,9.018316767522641,0.9538059811076609,-0.24717764526137337,gaze_vel,mean
CD,ND,25.42159169117466,17.26437489319708,8.157216797977583,2.280067472208868,3.5776207929825388,8.07450502514842,0.029241080812930864,1.7996543637861184,gaze_vel,mean
ED,MD,28.23090256226679,27.3879969878783,0.8429055743884923,3.9532458070234497,0.21321860960200403,10.48663264506843,0.9963565056141359,0.10608913267821517,gaze_vel,mean
ED,ND,28.23090256226679,17.26437489319708,10.966527669069713,2.480988020004142,4.42022596669024,13.68249734882878,0.003028959213453253,1.977394442184518,gaze_vel,mean
MD,ND,27.3879969878783,17.26437489319708,10.12362209468122,3.588289199638104,2.8212949211847906,7.857017310513153,0.08677173757007695,1.5051996194065629,gaze_vel,mean
CD,ED,0.9281259559211191,1.044215069409428,-0.11608911348830897,0.10110167231448783,-1.1482412786130882,11.203580691732808,0.6690460366606703,-0.5367426813869809,gaze_amp,mean
CD,MD,0.9281259559211191,1.0083443362756814,-0.0802183803545623,0.13987114367077635,-0.5735162968523188,9.034219242446815,0.9375496334544278,-0.27625447502058137,gaze_amp,mean
CD,ND,0.9281259559211191,0.6358336004919232,0.29229235542919596,0.08428736546676532,3.467807468065275,8.293867291874193,0.0329506755245873,1.7252340247454583,gaze_amp,mean
ED,MD,1.044215069409428,1.0083443362756814,0.03587073313374667,0.14283456394321564,0.25113482439731605,10.230516881131845,0.9940880714586942,0.12547513667696256,gaze_amp,mean
ED,ND,1.044215069409428,0.6358336004919232,0.40838146891750493,0.08911866135891888,4.582446175585813,14.322297577863733,0.0020226911851672913,2.0371820119120456,gaze_amp,mean
MD,ND,1.0083443362756814,0.6358336004919232,0.37251073578375826,0.13147062215335617,2.8334142615468627,7.978499336235576,0.0843340777883057,1.5042323002995366,gaze_amp,mean
