A,B,mean_A,mean_B,diff,se,T,df,pval,hedges,Feature,Metric
CD,ED,0.2107291707416541,0.6003889975852394,-0.38965982684358536,0.1523119567371679,-2.5583009711836935,8.226663498946754,0.1220080092750635,-1.0273368757565124,AU01_r,std
CD,MD,0.2107291707416541,0.3104025584099035,-0.0996733876682494,0.04574621764735393,-2.178833416056524,8.084884495587108,0.20788883460526142,-1.061107006644626,AU01_r,std
CD,ND,0.2107291707416541,0.4109191909612726,-0.20019002021961851,0.12835290377057812,-1.559684388422129,10.398772379486429,0.43993501618771413,-0.5506367833071549,AU01_r,std
ED,MD,0.6003889975852394,0.3104025584099035,0.28998643917533595,0.15697320846180737,1.847362629692898,9.210598859255413,0.3125094310769444,0.781949048845631,AU01_r,std
ED,ND,0.6003889975852394,0.4109191909612726,0.18946980662396684,0.19754072909679726,0.959142995423108,16.646023428438216,0.773854298450377,0.41610829427233864,AU01_r,std
MD,ND,0.3104025584099035,0.4109191909612726,-0.10051663255136911,0.13385112594232598,-0.750958438666253,12.067512105598977,0.8745488901298485,-0.28148273432156096,AU01_r,std
CD,ED,0.1238995445029731,0.21149308318103383,-0.08759353867806073,0.03204919805991277,-2.7330961141153476,12.509073307906643,0.07304029516712529,-1.1984108246367613,AU20_r,std
CD,MD,0.1238995445029731,0.1595222501245484,-0.03562270562157531,0.0293568046001171,-1.2134394770414902,10.479105707331259,0.6321559865927407,-0.608295482976004,AU20_r,std
CD,ND,0.1238995445029731,0.2557975376503806,-0.13189799314740752,0.05159505115631984,-2.5564078374065424,12.274832431416067,0.09955563106530252,-0.9346098536592926,AU20_r,std
ED,MD,0.21149308318103383,0.1595222501245484,0.05197083305648542,0.03601178178437172,1.4431619453786528,13.996623788803166,0.4949662456735697,0.6651457591256522,AU20_r,std
ED,ND,0.21149308318103383,0.2557975376503806,-0.04430445446934678,0.05565137693515779,-0.796107067053671,15.307797885483666,0.855128083504839,-0.32183519700714497,AU20_r,std
MD,ND,0.1595222501245484,0.2557975376503806,-0.0962752875258322,0.054145605868112255,-1.7780812677641715,14.01830512373338,0.3234889837029584,-0.6881937008056438,AU20_r,std
CD,ED,0.5483352002491135,0.4520667589389827,0.09626844131013085,0.09964241638715264,0.9661391684449674,8.54230206765304,0.7714812947601543,0.5114907850931087,AU25_r,std
CD,MD,0.5483352002491135,0.6486805305284371,-0.10034533027932357,0.16280527787716548,-0.6163518258605403,9.743270264385515,0.9244713576529708,-0.30570980532204717,AU25_r,std
CD,ND,0.5483352002491135,0.29269595688039746,0.2556392433687161,0.08918566255461394,2.8663715225770985,5.900045048957222,0.10236404065387639,1.7441383094437726,AU25_r,std
ED,MD,0.4520667589389827,0.6486805305284371,-0.19661377158945442,0.14770951591468728,-1.3310839885428425,7.643060146005037,0.5716657300617687,-0.6972876366329178,AU25_r,std
ED,ND,0.4520667589389827,0.29269595688039746,0.15937080205858523,0.05715439608985167,2.7884259647856395,11.85430500471577,0.06866716985865162,1.2706339301194514,AU25_r,std
MD,ND,0.6486805305284371,0.29269595688039746,0.35598457364803965,0.14086721532558957,2.5270931410494946,6.40627409505404,0.14645002158833909,1.4478135303497988,AU25_r,std
CD,ED,4.283211037975819,5.18567595156343,-0.902464913587611,2.3192070304743364,-0.3891264995876777,9.842858881704814,0.9788706897144926,-0.19845416747295647,Speed,std
CD,MD,4.283211037975819,3.655745342021709,0.6274656959541094,2.1475197734972076,0.29218156856935,7.850629027437969,0.9906349933641291,0.15749343013616918,Speed,std
CD,ND,4.283211037975819,12.71394888561686,-8.43073784764104,2.057901745608776,-4.096764029493075,6.982949769043312,0.01873634190677198,-2.2986229668782037,Speed,std
ED,MD,5.18567595156343,3.655745342021709,1.5299306095417204,1.6997230064323967,0.9001058429825817,13.78848001338513,0.8049797848598627,0.40775443125290334,Speed,std
ED,ND,5.18567595156343,12.71394888561686,-7.5282729340534305,1.5849847682592202,-4.749744656739945,13.586781947967376,0.0016845929945549232,-2.12679914595264,Speed,std
MD,ND,3.655745342021709,12.71394888561686,-9.058203543595152,1.3210967576122659,-6.856578438635212,12.991497898498979,6.0575010434327226e-05,-3.1523365494199185,Speed,std
CD,ED,0.19131198805673563,0.2017230952621497,-0.010411107205414077,0.06308841754667872,-0.165024066386052,6.902098067215508,0.9982433308408891,-0.09251476021274682,LaneOffset,std
CD,MD,0.19131198805673563,0.155256258260244,0.03605572979649163,0.060341572476458424,0.5975271826162363,5.866930087549932,0.9291202520909748,0.3313368784139833,LaneOffset,std
CD,ND,0.19131198805673563,0.260456750070659,-0.06914476201392336,0.05828710556878403,-1.1862788748761304,5.13924011269015,0.6591659094473642,-0.7820297795777885,LaneOffset,std
ED,MD,0.2017230952621497,0.155256258260244,0.04646683700190571,0.030322966897704275,1.5323974451003892,13.306939851738251,0.4469182968230899,0.6855331255195477,LaneOffset,std
ED,ND,0.2017230952621497,0.260456750070659,-0.058733654808509284,0.025995453989768266,-2.259381768505627,9.185916411143815,0.1778794277862621,-1.062829833174728,LaneOffset,std
MD,ND,0.155256258260244,0.260456750070659,-0.10520049181041499,0.018349947371089775,-5.733013271534375,7.954232658682897,0.0019950162344947175,-3.04656955486976,LaneOffset,std
CD,ED,0.046194494566470866,0.04878663390528475,-0.002592139338813887,0.007885088539291518,-0.3287394080481426,12.64143778294599,0.987154014254501,-0.15410213818824886,gaze_0_x,std
CD,MD,0.046194494566470866,0.03164160784859495,0.014552886717875912,0.00610319138216601,2.384471632398839,7.725058765634535,0.16025279898287215,1.2873753126875305,gaze_0_x,std
CD,ND,0.046194494566470866,0.04005322528985649,0.006141269276614375,0.00723138185502793,0.8492525218184119,12.289614129709063,0.8301559320658773,0.3853815446472483,gaze_0_x,std
ED,MD,0.04878663390528475,0.03164160784859495,0.0171450260566898,0.0064349320862814715,2.664367832760971,11.521160270260143,0.08595708991693662,1.1599272933527223,gaze_0_x,std
ED,ND,0.04878663390528475,0.04005322528985649,0.008733408615428262,0.007513473859736023,1.1623662740386642,16.621889663957617,0.6576752728035239,0.5044220772778116,gaze_0_x,std
MD,ND,0.03164160784859495,0.04005322528985649,-0.008411617441261537,0.005614856473305043,-1.4981001707262254,15.165121641933014,0.46249113850193524,-0.5942772570066857,gaze_0_x,std
CD,ED,0.07176133069818147,0.0665965810629312,0.005164749635250265,0.010188329274830267,0.5069280247949493,11.000563442206868,0.9557364637839819,0.25056354956291227,gaze_0_y,std
CD,MD,0.07176133069818147,0.0398967726814989,0.031864558016682566,0.008934261592295102,3.566557536681322,7.851030918883989,0.030838972524909414,1.9224569246189394,gaze_0_y,std
CD,ND,0.07176133069818147,0.05665055069249961,0.015110780005681862,0.01013859665211848,1.4904212608679361,11.40806577587716,0.4737331593601274,0.6948532168947626,gaze_0_y,std
ED,MD,0.0665965810629312,0.0398967726814989,0.0266998083814323,0.00779203793140282,3.4265501036422017,13.146949994280886,0.020300774038343627,1.5280994854028653,gaze_0_y,std
ED,ND,0.0665965810629312,0.05665055069249961,0.009946030370431597,0.009148003443331719,1.0872350925579926,17.727602877815986,0.7015696438931276,0.4637009161229346,gaze_0_y,std
MD,ND,0.0398967726814989,0.05665055069249961,-0.016753778011000704,0.007726897423054414,-2.1682412867308387,15.696100055326564,0.17519928367298576,-0.8751579384953403,gaze_0_y,std
CD,ED,0.07074228029885156,0.0708200611544681,-7.778085561653547e-05,0.008032020113356842,-0.009683847216367131,10.652263609373946,0.9999996514861248,-0.004831905770081946,gaze_1_y,std
CD,MD,0.07074228029885156,0.04063459617743986,0.030107684121411696,0.009393330927415072,3.205219144738144,10.998218351943967,0.03608146841697668,1.6340958058759438,gaze_1_y,std
CD,ND,0.07074228029885156,0.057899536772719286,0.012842743526132273,0.008672703830463493,1.4808234867909609,12.857076115905492,0.47587492091185124,0.6604373222576978,gaze_1_y,std
ED,MD,0.0708200611544681,0.04063459617743986,0.03018546497702823,0.008582135756266701,3.517243939538793,11.4692148308199,0.020310397708878214,1.7226657217923147,gaze_1_y,std
ED,ND,0.0708200611544681,0.057899536772719286,0.012920524381748809,0.007786795230259693,1.6592865228482325,17.922391189027476,0.37277778845816734,0.6941108382385532,gaze_1_y,std
MD,ND,0.04063459617743986,0.057899536772719286,-0.017264940595279422,0.00918452496150774,-1.879785908104843,13.624157264812455,0.2811002661034273,-0.851349109842497,gaze_1_y,std
CD,ED,0.07341734075139233,0.06582182036602825,0.007595520385364082,0.009020878359351274,0.8419934381988835,10.243167375996764,0.8335350058726638,0.4247787031203951,gaze_angle_y,std
CD,MD,0.07341734075139233,0.041220259808304585,0.03219708094308775,0.009652006880878559,3.3357913375375734,10.558003583891418,0.030325344158767864,1.7316438262291869,gaze_angle_y,std
CD,ND,0.07341734075139233,0.05534550543082488,0.018071835320567456,0.009221249187584369,1.9598033794488117,11.164742433404994,0.25914696564298256,0.9206865813101678,gaze_angle_y,std
ED,MD,0.06582182036602825,0.041220259808304585,0.024601560557723667,0.008418017959647505,2.9224884854906903,12.755409662022068,0.051831346690838664,1.4003536005943724,gaze_angle_y,std
ED,ND,0.06582182036602825,0.05534550543082488,0.010476314935203374,0.007920430930192264,1.3226950689347234,17.9492475299192,0.5610832412135902,0.5600155963439675,gaze_angle_y,std
MD,ND,0.041220259808304585,0.05534550543082488,-0.014125245622520294,0.008632393444130151,-1.6363069771947394,14.065337402071785,0.3911047875191248,-0.7331525877413948,gaze_angle_y,std
