A,B,mean_A,mean_B,diff,se,T,df,pval,hedges,Feature,Metric
CD_ED,MD,0.2731800268018172,0.3932669435234068,-0.12008691672158961,0.04458703078457414,-2.693314952991584,16.243589610795876,0.03982589979436679,-1.0981335487916057,AU06_r,std
CD_ED,ND,0.2731800268018172,0.20899576169359954,0.06418426510821765,0.02995379410216304,2.142775799596711,17.05329789149263,0.11067471409932905,0.8712125082030707,AU06_r,std
MD,ND,0.3932669435234068,0.20899576169359954,0.18427118182980726,0.04204506151646658,4.382706914524054,14.708363967247276,0.0015228604914412358,1.8296473411096834,AU06_r,std
CD_ED,MD,0.33352432334445836,0.3988283464357958,-0.06530402309133743,0.0592793843188563,-1.1016312642532748,17.377211382234865,0.5257367803833604,-0.45524140639298344,AU10_r,std
CD_ED,ND,0.33352432334445836,0.24139632584643336,0.092127997498025,0.04179719243441955,2.2041671254014314,14.638530777774466,0.10365259679094874,0.9400967364658738,AU10_r,std
MD,ND,0.3988283464357958,0.24139632584643336,0.15743202058936243,0.05290169919242913,2.975935045426534,14.500511585296767,0.024752126067463243,1.245834540286797,AU10_r,std
CD_ED,MD,0.23260011797192512,0.3512003352617583,-0.11860021728983319,0.08133273820085413,-1.4582100629262682,17.905695275220932,0.3337939858165656,-0.6095841105638348,AU12_r,std
CD_ED,ND,0.23260011797192512,0.10147898140269203,0.13112113656923308,0.05735421713059438,2.2861638276863396,11.54920006467771,0.0980913036810549,1.0530135696294216,AU12_r,std
MD,ND,0.3512003352617583,0.10147898140269203,0.2497213538590663,0.06709398113249752,3.721963574734302,13.020969941975482,0.00671276688229272,1.5917618900178667,AU12_r,std
CD_ED,MD,0.4696161846040965,0.6516573438691229,-0.1820411592650264,0.10646789091117446,-1.70982216053197,15.178737711311763,0.23358828046655233,-0.6904566690600098,AU25_r,std
CD_ED,ND,0.4696161846040965,0.31322116423263785,0.15639502037145864,0.06102593178206626,2.562763333626289,14.754954073508534,0.0538246969256827,1.0903445466133241,AU25_r,std
MD,ND,0.6516573438691229,0.31322116423263785,0.33843617963648503,0.09919869717284517,3.4116998436661845,12.571293035723869,0.012507303421315563,1.4694773367630667,AU25_r,std
CD_ED,MD,0.43428115790753746,0.4136124019015142,0.020668756006023248,0.06590156073774062,0.3136307513000467,15.885779507942859,0.9473996537765754,0.12744013425839407,AU26_r,std
CD_ED,ND,0.43428115790753746,0.29377468407837254,0.14050647382916492,0.04560025658339368,3.0812649830644463,19.138243905829455,0.016066305457136276,1.2047820474964728,AU26_r,std
MD,ND,0.4136124019015142,0.29377468407837254,0.11983771782314168,0.06431578966096038,1.8632705662927287,15.745848714939813,0.18203607747051298,0.767557722077616,AU26_r,std
CD_ED,MD,0.45657414678485764,0.4167308542555261,0.03984329252933155,0.0946452499784431,0.4209750889601588,17.507475178440476,0.9074421266805919,0.18036697789151449,AU45_r,std
CD_ED,ND,0.45657414678485764,0.2786673346117309,0.17790681217312676,0.07241910010542578,2.4566283192436082,9.777609275034306,0.08038230950448944,1.2024893808283261,AU45_r,std
MD,ND,0.4167308542555261,0.2786673346117309,0.1380635196437952,0.06889616911393606,2.003936088456161,12.459680987326255,0.15211858031379355,0.8646990895218477,AU45_r,std
CD_ED,MD,7.275340550598399,3.679649399439742,3.5956911511586567,2.9202402246416126,1.231299781715711,9.182661868838043,0.46503929196293525,0.5792384685587186,Speed,std
CD_ED,ND,7.275340550598399,12.283433559280622,-5.0080930086822235,2.973002092528949,-1.6845238761410182,9.835791103673422,0.2587026826281683,-0.8226521039095188,Speed,std
MD,ND,3.679649399439742,12.283433559280622,-8.603784159840881,1.2171985622738488,-7.068513245503799,23.95401044368474,7.773757315643337e-07,-2.5682894502874953,Speed,std
CD_ED,MD,24.599089648737102,24.798971766123636,-0.19988211738653305,14.108325612573536,-0.014167671123807585,14.041229891781471,0.9998893427112369,-0.006315737047138721,Brake,std
CD_ED,ND,24.599089648737102,54.15173948683014,-29.552649838093036,13.06275633171665,-2.2623594199899886,11.430408415162294,0.10246555344702957,-1.0457719656375184,Brake,std
MD,ND,24.798971766123636,54.15173948683014,-29.352767720706503,9.3657585388004,-3.1340512996469063,19.238421463318954,0.01427044348751394,-1.2399005734133524,Brake,std
CD_ED,MD,0.23238999142405317,0.14557034718315262,0.08681964424090055,0.033495426192059044,2.5919850591864804,16.208016167313996,0.04857737054451916,1.1302589719569347,LaneOffset,std
CD_ED,ND,0.23238999142405317,0.26526491191276047,-0.0328749204887073,0.02819917784329561,-1.165811310932363,10.651189661153243,0.49700532411462817,-0.5525577129252243,LaneOffset,std
MD,ND,0.14557034718315262,0.26526491191276047,-0.11969456472960785,0.023433069865098608,-5.1079335920848274,15.030081832325282,0.0003542692386528934,-2.1233950888124804,LaneOffset,std
CD_ED,MD,0.06142578509095772,0.036873906503565604,0.024551878587392113,0.007521221782913743,3.264347109557065,8.918633634247573,0.024233936733352612,1.5413430112698359,gaze_1_x,std
CD_ED,ND,0.06142578509095772,0.037949159874570676,0.02347662521638704,0.008085050519543927,2.9037079186626213,11.614056020988873,0.033805536602984354,1.3348883244371643,gaze_1_x,std
MD,ND,0.036873906503565604,0.037949159874570676,-0.0010752533710050721,0.003863209219624051,-0.2783316434282352,20.27070961604559,0.9582819094926313,-0.09592931112548467,gaze_1_x,std
