A,B,mean_A,mean_B,diff,se,T,df,pval,hedges,Feature,Metric
CD_ED,MD,0.30696263004841956,0.36821257076412883,-0.06124994071570927,0.05790070217697598,-1.05784452368982,13.178910967838467,0.5552276747318532,-0.47574847751045213,AU06_r,std
CD_ED,ND,0.30696263004841956,0.2279713230164902,0.07899130703192936,0.03528655464088255,2.2385667242335705,16.37342267761343,0.09411598090779405,0.9256762189380104,AU06_r,std
MD,ND,0.36821257076412883,0.2279713230164902,0.14024124774763863,0.053385332380701006,2.6269621540904065,10.442528249396103,0.058588768411721226,1.2541590488964531,AU06_r,std
CD_ED,MD,0.35171557644689916,0.38491043052254287,-0.03319485407564371,0.0530656508472509,-0.6255431441177431,15.604758078754607,0.808463991972737,-0.2774633081183375,AU10_r,std
CD_ED,ND,0.35171557644689916,0.24323713137636238,0.10847844507053678,0.04742047885644511,2.2875864539228083,22.326605587353423,0.07842894183588245,0.858060695043279,AU10_r,std
MD,ND,0.38491043052254287,0.24323713137636238,0.1416732991461805,0.054070513779912115,2.620158183124458,17.808484879736156,0.043886288710008214,1.0503956182864718,AU10_r,std
CD_ED,MD,0.3047737493251236,0.3757452521521233,-0.07097150282699971,0.08671621188943451,-0.8184340768654687,16.958318601277625,0.6970127580771989,-0.3560189122652016,AU12_r,std
CD_ED,ND,0.3047737493251236,0.08376308390603435,0.22101066541908923,0.06602835177771402,3.34720857735669,9.837861950928632,0.018880876663083024,1.5901418013380915,AU12_r,std
MD,ND,0.3757452521521233,0.08376308390603435,0.2919821682460889,0.0595419986173068,4.903801938573486,8.928952167374037,0.0022256232051801605,2.4907148782048734,AU12_r,std
CD_ED,MD,0.5094193249460156,0.5820887006051942,-0.07266937565917864,0.08630769854121122,-0.8419802275747117,11.828127121752951,0.68530937771343,-0.38142026702399134,AU25_r,std
CD_ED,ND,0.5094193249460156,0.2947533215529304,0.21466600339308523,0.05007517142079787,4.286875058083722,19.6666215886232,0.0010361991619910471,1.6867247192545272,AU25_r,std
MD,ND,0.5820887006051942,0.2947533215529304,0.28733537905226386,0.08358518040580143,3.4376354475430513,10.796911543873648,0.014451389727282882,1.621337573935476,AU25_r,std
CD_ED,MD,0.48826888424674647,0.3904540418456933,0.09781484240105315,0.07189894832878624,1.360448861557144,16.439497506718794,0.3834994777470382,0.5874630520719211,AU26_r,std
CD_ED,ND,0.48826888424674647,0.2979967725499659,0.19027211169678054,0.06464385044604476,2.943390753859749,14.386805235491751,0.026518926010319577,1.2580899966076293,AU26_r,std
MD,ND,0.3904540418456933,0.2979967725499659,0.0924572692957274,0.05405427328687324,1.7104525447052878,15.665781086366511,0.23241264423630037,0.714278087690578,AU26_r,std
CD_ED,MD,0.3839595674307082,0.5692470611942679,-0.18528749376355974,0.10440958166626985,-1.7746215510737746,16.762507027105386,0.20816217675504034,-0.779193595550624,AU45_r,std
CD_ED,ND,0.3839595674307082,0.3161493202593582,0.06781024717134998,0.07663596974875979,0.8848357682907426,11.664971612806822,0.6598706912187586,0.3998781693694749,AU45_r,std
MD,ND,0.5692470611942679,0.3161493202593582,0.2530977409349097,0.08079081507459451,3.1327538990815165,10.112747070328911,0.025991635661524848,1.513698900487965,AU45_r,std
CD_ED,MD,4.530820296443152,4.412880850654003,0.11793944578914939,1.7938232706804087,0.06574752804071618,16.73767346099683,0.997619950400828,0.02887809215856908,Speed,std
CD_ED,ND,4.530820296443152,11.886351110021188,-7.355530813578036,1.4861523453980674,-4.949378733852383,17.02991033767187,0.00033913137250196623,-2.0259445832151535,Speed,std
MD,ND,4.412880850654003,11.886351110021188,-7.473470259367185,1.5561198657013087,-4.802631483660841,14.53514893852299,0.0006966728752042517,-2.052900938055129,Speed,std
CD_ED,MD,0.16461672089147186,0.21853779461160106,-0.05392107372012919,0.0397870073461693,-1.35524326449048,15.434468648136274,0.3874795028373338,-0.6017938362094821,LaneOffset,std
CD_ED,ND,0.16461672089147186,0.2716062123519617,-0.10698949146048983,0.026341489141576326,-4.061634134860736,12.334265889456598,0.003949491089716428,-1.8076904577931772,LaneOffset,std
MD,ND,0.21853779461160106,0.2716062123519617,-0.05306841774036064,0.03322712938783813,-1.5971412131613412,9.75338144777376,0.2921816101957765,-0.7825389953840691,LaneOffset,std
