A,B,mean_A,mean_B,diff,se,T,df,pval,hedges,Feature,Metric
CD,ED,0.15663745691969494,0.12132399901356439,0.03531345790613055,0.07215737826562749,0.48939496909288743,11.234938180200931,0.9598855935631119,0.2278673430020417,AU12_r,var
CD,MD,0.15663745691969494,0.12032247917636114,0.036314977743333796,0.08319585798190608,0.43649982852790326,14.719098473734118,0.9711838798688822,0.20147270351948024,AU12_r,var
CD,ND,0.15663745691969494,0.02337962049605454,0.1332578364236404,0.06174202221061076,2.158300484054103,7.397975255260907,0.22003583123140102,1.1211291090294118,AU12_r,var
ED,MD,0.12132399901356439,0.12032247917636114,0.0010015198372032436,0.06865909067377844,0.014586849714654515,12.761540730946427,0.9999988212773476,0.006464127428677182,AU12_r,var
ED,ND,0.12132399901356439,0.02337962049605454,0.09794437851750984,0.040057424448661165,2.445099251027444,5.710655947749723,0.17236242358648102,1.514234731405626,AU12_r,var
MD,ND,0.12032247917636114,0.02337962049605454,0.09694285868030661,0.0576147620027787,1.6826045150656208,8.523865479997463,0.38786623566207734,0.7991119056089416,AU12_r,var
CD,ED,19.813251792799207,152.21248842714058,-132.39923663434138,120.3821957821048,-1.0998240709447413,5.029659863352485,0.7050277132531755,-0.650357939631066,Speed,var
CD,MD,19.813251792799207,31.062304644115688,-11.249052851316481,19.28694228475689,-0.583247084231023,10.02382118038503,0.934886085857521,-0.255974871438437,Speed,var
CD,ND,19.813251792799207,142.79112006607215,-122.97786827327295,26.036548477909392,-4.7232784475105465,11.320997898060435,0.0027767650505277075,-1.8018545898479945,Speed,var
ED,MD,152.21248842714058,31.062304644115688,121.1501837830249,121.565552974709,0.9965831670113777,5.228698364735018,0.7580693949854481,0.6080342949054893,Speed,var
ED,ND,152.21248842714058,142.79112006607215,9.421368361068431,122.817341544237,0.07671040785128046,5.443920731359504,0.9998172803450747,0.04881688200048051,Speed,var
MD,ND,31.062304644115688,142.79112006607215,-111.72881542195647,31.051770728386753,-3.5981463472489437,17.25736771751126,0.01059553916027145,-1.4842833239396072,Speed,var
CD,ED,0.026112162764190934,0.03122035312298921,-0.005108190358798274,0.008858076909592607,-0.5766703553077647,10.335640908841981,0.9369065360662812,-0.29560976087673696,LaneOffset,var
CD,MD,0.026112162764190934,0.03394326863164478,-0.007831105867453843,0.014987316048051334,-0.5225155619822971,10.395936092992068,0.9517807382433217,-0.22983281826939897,LaneOffset,var
CD,ND,0.026112162764190934,0.07687819654354744,-0.050766033779356505,0.006751416437947967,-7.519316019970825,13.472309129828474,1.868280472949735e-05,-3.438803992877963,LaneOffset,var
ED,MD,0.03122035312298921,0.03394326863164478,-0.0027229155086555684,0.015575263343360998,-0.17482307994594642,11.344415292770474,0.9979864836292196,-0.07435932542790259,LaneOffset,var
ED,ND,0.03122035312298921,0.07687819654354744,-0.04565784342055823,0.007971876178758787,-5.727364850725405,8.267663551195747,0.0017631280994071519,-2.9984923144409894,LaneOffset,var
MD,ND,0.03394326863164478,0.07687819654354744,-0.04293492791190266,0.014481192133156065,-2.9648752338282334,9.265852873154474,0.06181458560246633,-1.3931721358670288,LaneOffset,var
CD,ED,0.0021587806909209237,0.004708990982466643,-0.0025502102915457197,0.0009921883207253542,-2.5702885614309086,6.595775220976378,0.13634814345073887,-1.4387681975721174,gaze_0_y,var
CD,MD,0.0021587806909209237,0.003917991116286033,-0.0017592104253651092,0.0008787706520706979,-2.001899382074015,11.173980884554013,0.24400794248767355,-0.8846222064505255,gaze_0_y,var
CD,ND,0.0021587806909209237,0.004094965317997725,-0.0019361846270768016,0.000591234159391547,-3.2748186083655497,16.95366263488469,0.021082841504844962,-1.3659858589253204,gaze_0_y,var
ED,MD,0.004708990982466643,0.003917991116286033,0.0007909998661806104,0.0012193409588097004,0.6487109782261156,11.330523302216687,0.9138747398690716,0.3177317717023083,gaze_0_y,var
ED,ND,0.004708990982466643,0.004094965317997725,0.0006140256644689181,0.0010315582126674333,0.5952409247764628,7.60289455458783,0.9305789562904451,0.3221512628948676,gaze_0_y,var
MD,ND,0.003917991116286033,0.004094965317997725,-0.00017697420171169237,0.0009229910840731835,-0.19173988217816867,13.106342560916461,0.9973711598353389,-0.0862632608698179,gaze_0_y,var
CD,ED,0.00035403842417456834,0.0012698704665369497,-0.0009158320423623813,0.0005046751395226604,-1.814696169160636,5.421621583502754,0.3592947043704553,-1.0561819678440962,gaze_0_z,var
CD,MD,0.00035403842417456834,0.004503482220162422,-0.004149443795987854,0.0026299268871817875,-1.577779145196835,8.023761524655185,0.4406794372683043,-0.6836490025344822,gaze_0_z,var
CD,ND,0.00035403842417456834,0.003278676602367417,-0.0029246381781928487,0.0011036426956945956,-2.649986439997394,10.16953302816217,0.09440720570019934,-0.9971868104005038,gaze_0_z,var
ED,MD,0.0012698704665369497,0.004503482220162422,-0.003233611753625472,0.0026740787756049577,-1.2092432665503396,8.559168596915052,0.6373969509392095,-0.4884993412968214,gaze_0_z,var
ED,ND,0.0012698704665369497,0.003278676602367417,-0.0020088061358304677,0.0012050763735047074,-1.666953381542353,13.362688274778913,0.37744186550560477,-0.6236838448517976,gaze_0_z,var
MD,ND,0.004503482220162422,0.003278676602367417,0.0012248056177950046,0.0028485132089300074,0.4299806699000988,10.779027441194016,0.9720560549344549,0.198265635010383,gaze_0_z,var
