experiment,ablation,removed_type,removed_name,removed_group,num_features,acc_mean,acc_std,bacc_mean,bacc_std,prec_mean,prec_std,rec_mean,rec_std,f1_mean,f1_std,spec_mean,spec_std,auc_mean,auc_std
3Class_ND_ED_MD,feature_minus_AU02_r,feature,AU02_r,AU,38,0.7838450104161436,0.042863676093592096,0.7838450104161436,0.04286367609359213,0.7946937121650661,0.038530311559529046,0.7838450104161436,0.04286367609359213,0.7834483495369289,0.043402844995607835,0.8919225052080719,0.02143183804679607,0.9286144434922308,0.015369661368392117
3Class_ND_ED_MD,feature_minus_AU04_r,feature,AU04_r,AU,38,0.7855657045885103,0.03791525609112963,0.7855657045885103,0.03791525609112967,0.7970892294001237,0.03227855230349387,0.7855657045885103,0.03791525609112967,0.7848752272138435,0.03885616277817779,0.8927828522942551,0.0189576280455648,0.928960363679203,0.015386712226338304
3Class_ND_ED_MD,feature_minus_AU05_r,feature,AU05_r,AU,38,0.7839601650194234,0.04564016538117788,0.7839601650194234,0.04564016538117788,0.7952144749726691,0.040697177161928305,0.7839601650194234,0.04564016538117788,0.7835816885607904,0.046473667041747935,0.8919800825097116,0.022820082690588966,0.9280516764532993,0.01658580335293418
3Class_ND_ED_MD,feature_minus_AU06_r,feature,AU06_r,AU,38,0.790882931885575,0.03952580162146007,0.790882931885575,0.0395258016214601,0.799740945039963,0.036456058703158385,0.790882931885575,0.0395258016214601,0.7903663722747643,0.04071270439549768,0.8954414659427874,0.019762900810730087,0.9289800368224418,0.015781458458582892
3Class_ND_ED_MD,feature_minus_AU07_r,feature,AU07_r,AU,38,0.7898996907723574,0.04601758687600874,0.7898996907723574,0.046017586876008765,0.799553316688579,0.03965731364042514,0.7898996907723574,0.046017586876008765,0.7886215248994963,0.047474503914666975,0.8949498453861787,0.02300879343800444,0.927318372029518,0.01700844723749889
3Class_ND_ED_MD,feature_minus_AU09_r,feature,AU09_r,AU,38,0.7934149599498861,0.039199685985641636,0.7934149599498862,0.03919968598564162,0.8029214088394994,0.036073961431622406,0.7934149599498862,0.03919968598564162,0.7922808801611739,0.04080634552224681,0.8967074799749429,0.01959984299282079,0.9295892012082829,0.01672858551340294
3Class_ND_ED_MD,feature_minus_AU10_r,feature,AU10_r,AU,38,0.7967564355614699,0.03700474450715189,0.7967564355614699,0.0370047445071519,0.8056617311944635,0.033096893907538796,0.7967564355614699,0.0370047445071519,0.7958629489693428,0.03817025321680883,0.8983782177807349,0.018502372253575948,0.9301698871520255,0.014406743914172326
3Class_ND_ED_MD,feature_minus_AU12_r,feature,AU12_r,AU,38,0.7915728192247418,0.035051919171616285,0.7915728192247418,0.03505191917161631,0.8009703337853658,0.03217584125039443,0.7915728192247418,0.03505191917161631,0.7906357836343562,0.03646098395268981,0.8957864096123709,0.01752595958580819,0.9298077122490686,0.014935278200454358
3Class_ND_ED_MD,feature_minus_AU14_r,feature,AU14_r,AU,38,0.7790433227507322,0.04080096035648981,0.7790433227507321,0.040800960356489765,0.7910748820825549,0.036224859793779485,0.7790433227507321,0.040800960356489765,0.7784546402810794,0.04182623823185544,0.8895216613753659,0.02040048017824493,0.9281452834096651,0.016103482781059414
3Class_ND_ED_MD,feature_minus_AU15_r,feature,AU15_r,AU,38,0.7942163115161109,0.04453543428893338,0.7942163115161109,0.04453543428893338,0.8035173466576374,0.03878099958143137,0.7942163115161109,0.04453543428893338,0.7933761213191338,0.04562515674086965,0.8971081557580556,0.02226771714446666,0.9303579684566362,0.014637637115081944
3Class_ND_ED_MD,feature_minus_AU17_r,feature,AU17_r,AU,38,0.7980212411386459,0.039226146573659755,0.7980212411386459,0.03922614657365974,0.8081132228977357,0.035072090945719676,0.7980212411386459,0.03922614657365974,0.7973731035373492,0.040620261425093104,0.8990106205693229,0.019613073286829836,0.9293065493822633,0.015294177752485677
3Class_ND_ED_MD,feature_minus_AU20_r,feature,AU20_r,AU,38,0.7924735430980546,0.04219260302342565,0.7924735430980546,0.04219260302342565,0.8027800384663667,0.036882141453291474,0.7924735430980546,0.04219260302342565,0.7917150028550047,0.04314015107487796,0.8962367715490274,0.021096301511712785,0.9296494856435865,0.01559931928718312
3Class_ND_ED_MD,feature_minus_AU23_r,feature,AU23_r,AU,38,0.7950457101087253,0.03619912886232367,0.7950457101087253,0.03619912886232365,0.8034351225787025,0.03350488058293406,0.7950457101087253,0.03619912886232365,0.7943191910250958,0.036966444861536704,0.8975228550543626,0.018099564431161813,0.9288597854629529,0.015376637908869163
3Class_ND_ED_MD,feature_minus_AU25_r,feature,AU25_r,AU,38,0.761733169718733,0.031126694127004455,0.761733169718733,0.031126694127004455,0.7722801035464844,0.03493322332513022,0.761733169718733,0.031126694127004455,0.7601670832618125,0.03215893079502549,0.8808665848593664,0.015563347063502292,0.9169561533043398,0.017263075245511798
3Class_ND_ED_MD,feature_minus_AU26_r,feature,AU26_r,AU,38,0.7849570984016461,0.03992283798529348,0.7849570984016461,0.03992283798529349,0.7966417906834479,0.032804530559145804,0.7849570984016461,0.03992283798529349,0.7840482479093256,0.041469788358679364,0.8924785492008229,0.01996141899264674,0.9241017784598042,0.015977749997277878
