A,B,mean_A,mean_B,diff,se,T,df,pval,hedges,Feature,Metric
CD_ED,MD,0.5774799811718027,0.790307856733124,-0.21282787556132132,0.24153545529386575,-0.8811454835994279,8.45338135269678,0.665618395253472,-0.458838201599444,AU25_r,mean
CD_ED,ND,0.5774799811718027,0.2511725512553849,0.32630742991641776,0.10380374119181138,3.143503559408885,14.742407925660508,0.01760052942392898,1.22435165323484,AU25_r,mean
MD,ND,0.790307856733124,0.2511725512553849,0.539135305477739,0.22311472224750037,2.416403991842717,6.2748927815943585,0.1104441739202997,1.5371846346761562,AU25_r,mean
CD_ED,MD,0.3372437421949863,0.3702870748399074,-0.0330433326449211,0.13429830540229612,-0.24604430075225767,13.161715932105153,0.9672608962136908,-0.10817512050153377,AU45_r,mean
CD_ED,ND,0.3372437421949863,0.1536566733505321,0.18358706884445422,0.08366286474790917,2.1943674699358446,12.4560807572057,0.11116795383738898,0.8669632049040256,AU45_r,mean
MD,ND,0.3702870748399074,0.1536566733505321,0.21663040148937532,0.1062890305557078,2.0381256688180613,6.1405859612827856,0.1821970210756606,1.3228382141744701,AU45_r,mean
CD_ED,MD,0.09699837287068616,0.01342497028476257,0.08357340258592359,0.10906195294047548,0.7662929218912558,7.05613060514419,0.7339520669500187,0.43569797456535003,pose_Rx,mean
CD_ED,ND,0.09699837287068616,-0.057153462157333156,0.15415183502801932,0.044842581821583294,3.437621759633477,25.9910722895935,0.005453244072739505,1.25261489098112,pose_Rx,mean
MD,ND,0.01342497028476257,-0.057153462157333156,0.07057843244209573,0.10959942088530775,0.6439672023080649,7.194026761730434,0.8013674269387574,0.36734250050147843,pose_Rx,mean
CD_ED,MD,0.25409599401520117,0.1615224983564984,0.09257349565870276,0.09008407926321788,1.0276343657596925,7.601798753498572,0.5824552086442478,0.5622905575267901,gaze_0_y,mean
CD_ED,ND,0.25409599401520117,0.13645390322057988,0.11764209079462129,0.04170654730448067,2.8207103775761992,25.40131533946363,0.024048207883048733,1.0380917106226188,gaze_0_y,mean
MD,ND,0.1615224983564984,0.13645390322057988,0.025068595135918526,0.08934592006241639,0.2805790697371049,7.378582564362498,0.9577764531486541,0.15727598534908904,gaze_0_y,mean
CD_ED,MD,-0.07395477437164545,0.005297970005068893,-0.07925274437671434,0.03037630924030022,-2.6090313918575005,11.71194274332328,0.05624294369275051,-1.1956147137983613,gaze_1_x,mean
CD_ED,ND,-0.07395477437164545,-0.02259720614344302,-0.051357568228202435,0.024003669746872014,-2.1395715225958307,25.710100001946284,0.1015705246403743,-0.784657603295703,gaze_1_x,mean
MD,ND,0.005297970005068893,-0.02259720614344302,0.027895176148511912,0.030100500782418455,0.9267346198042439,11.568033109238897,0.6349130838685652,0.4115190739060727,gaze_1_x,mean
CD_ED,MD,0.2778352175823806,0.15943172846132975,0.11840348912105086,0.09104671431101027,1.300469654693869,7.703422280808602,0.4350274831126809,0.7069663229352704,gaze_1_y,mean
CD_ED,ND,0.2778352175823806,0.13912610984187218,0.13870910774050843,0.043240901514052466,3.20782182803082,25.381022615167332,0.009733687375307332,1.1807905067936078,gaze_1_y,mean
MD,ND,0.15943172846132975,0.13912610984187218,0.020305618619457566,0.09023416940530399,0.22503247664696735,7.458659722774798,0.9725718090900615,0.12522890995089933,gaze_1_y,mean
CD_ED,MD,0.27539217644831687,0.16800803242896187,0.107384144019355,0.09510366165916817,1.12912733480439,7.596108746096663,0.5255837171885351,0.6180527650471551,gaze_angle_y,mean
CD_ED,ND,0.27539217644831687,0.14110820428303208,0.1342839721652848,0.043832714292271494,3.0635559383773208,25.351730711813367,0.013724861343837103,1.128001005781391,gaze_angle_y,mean
MD,ND,0.16800803242896187,0.14110820428303208,0.026899828145929783,0.09426650864802413,0.2853593342081797,7.355812890952975,0.9563672259648636,0.16029142568075072,gaze_angle_y,mean
