A,B,mean_A,mean_B,diff,se,T,df,pval,hedges,Feature,Metric
CD,ED,103.55186261688625,58.68172166967497,44.87014094721128,86.635986186751,0.5179157405848651,10.058971535328071,0.9528810324833571,0.22147406880427617,Speed,var
CD,MD,103.55186261688625,31.36393311077604,72.18792950611021,81.96660812879084,0.8806992402648187,8.25280752893909,0.8148714017558997,0.3953958126838691,Speed,var
CD,ND,103.55186261688625,133.04142010493777,-29.489557488051517,84.11647301910925,-0.350580052035137,9.12005857073304,0.9842709222862298,-0.1650658114990486,Speed,var
ED,MD,58.68172166967497,31.36393311077604,27.317788558898933,31.564694071375158,0.8654539308103865,7.412606216427459,0.8222777946368717,0.4556506136178581,Speed,var
ED,ND,58.68172166967497,133.04142010493777,-74.3596984352628,36.788396225648086,-2.021281329557411,11.90488850429705,0.23412092177638288,-0.9536739696563946,Speed,var
MD,ND,31.36393311077604,133.04142010493777,-101.67748699416174,23.79321000712447,-4.273382488689679,14.135841091330153,0.003730694778721011,-1.7110974148097184,Speed,var
CD,ED,0.03785859688120028,0.061610611765530905,-0.023752014884330624,0.02271893125508419,-1.0454723691729664,10.468725380072268,0.727790780861964,-0.5203361277562817,LaneOffset,var
CD,MD,0.03785859688120028,0.028073614714720266,0.009784982166480015,0.013667038054280321,0.7159548490036945,12.080349243361406,0.8888784933150001,0.3214327166691451,LaneOffset,var
CD,ND,0.03785859688120028,0.07514466335458116,-0.037286066473380876,0.015065550962382813,-2.474922196106899,15.459772433685742,0.10390184314847772,-1.0878634123325406,LaneOffset,var
ED,MD,0.061610611765530905,0.028073614714720266,0.03353699705081064,0.020242332195361645,1.656775352125451,7.311296639648643,0.4073605606653068,0.8742544280750133,LaneOffset,var
ED,ND,0.061610611765530905,0.07514466335458116,-0.013534051589050251,0.021211669178317436,-0.6380474575232747,8.6483420566109,0.9169658379929579,-0.33031890782728884,LaneOffset,var
MD,ND,0.028073614714720266,0.07514466335458116,-0.04707104863986089,0.010980573807150838,-4.286756727522471,17.143350872820793,0.002505582049263877,-1.7655812383617817,LaneOffset,var
