A,B,mean_A,mean_B,diff,se,T,df,pval,hedges,Feature,Metric
CD,ED,0.48978196630631343,0.7537851751578568,-0.2640032088515434,0.21078822821319632,-1.2524570802147648,11.029298356522974,0.6089019348308253,-0.5920706197378888,AU25_r,mean
CD,MD,0.48978196630631343,0.5576828080534533,-0.06790084174713984,0.13031307618375057,-0.5210593114339108,12.582403078574613,0.9524610804895906,-0.24805934525749324,AU25_r,mean
CD,ND,0.48978196630631343,0.31515518072691756,0.17462678557939587,0.11251653110390991,1.5520100368018512,9.595602403466184,0.44667209725077894,0.7615814710687899,AU25_r,mean
ED,MD,0.7537851751578568,0.5576828080534533,0.19610236710440354,0.20010225553507488,0.9800107778896564,9.470830609965505,0.7638345602580463,0.4534057258694761,AU25_r,mean
ED,ND,0.7537851751578568,0.31515518072691756,0.43862999443093925,0.1889957264527681,2.3208460988167223,7.824096652576341,0.17372016127799872,1.190169448080311,AU25_r,mean
MD,ND,0.5576828080534533,0.31515518072691756,0.2425276273265357,0.09093517080108776,2.6670387836741667,9.775690331343611,0.09408343371513617,1.3314390679269683,AU25_r,mean
CD,ED,0.5873382326072524,0.4741237819387498,0.11321445066850255,0.15420782248033785,0.7341680133181173,11.020937229940795,0.8813736588976933,0.3470612426594739,AU26_r,mean
CD,MD,0.5873382326072524,0.4706200732268705,0.11671815938038188,0.15777813637872815,0.7397613006418928,11.389047225665177,0.879128618954383,0.34757753938483194,AU26_r,mean
CD,ND,0.5873382326072524,0.27278888819401026,0.3145493444132421,0.13609583357863494,2.3112341953620374,7.34997170951685,0.18062433897074248,1.2023973104582666,AU26_r,mean
ED,MD,0.4741237819387498,0.4706200732268705,0.0035037087118793275,0.11193920281025717,0.03130010419868987,12.650107164897383,0.9999883530270118,0.015270939380326884,AU26_r,mean
ED,ND,0.4741237819387498,0.27278888819401026,0.20133489374473956,0.07847624305555698,2.5655521455353725,8.112554118222116,0.1217103911759515,1.3050364084991353,AU26_r,mean
MD,ND,0.4706200732268705,0.27278888819401026,0.19783118503286024,0.08527841772178933,2.3198271065284173,6.800382380385099,0.18466534389335687,1.3000416129588,AU26_r,mean
CD,ED,4.09451941078834,6.58848419955916,-2.4939647887708194,3.4163176259672086,-0.730015490894159,10.058747837353419,0.8829026239181933,-0.34509823205905693,Brake,mean
CD,MD,4.09451941078834,20.663713629423007,-16.569194218634667,6.598623754318399,-2.5110075730247745,6.634184892937561,0.14653447146849985,-1.3039698403707005,Brake,mean
CD,ND,4.09451941078834,20.223236418680667,-16.128717007892327,5.652072129913307,-2.8535936267571507,11.43269777457826,0.0630192271444473,-1.090018795349656,Brake,mean
ED,MD,6.58848419955916,20.663713629423007,-14.075229429863848,7.1307455484164,-1.9738790753779851,8.677330670816561,0.26799268411133703,-1.0028478988783494,Brake,mean
ED,ND,6.58848419955916,20.223236418680667,-13.634752219121507,6.265111011542255,-2.176298583377392,15.187271312810493,0.17422810126520616,-0.8705272759168887,Brake,mean
MD,ND,20.663713629423007,20.223236418680667,0.4404772107423405,8.43339939268317,0.05223009017271247,13.536638407579554,0.9999461154104234,0.02370449581480873,Brake,mean
CD,ED,0.13827652537506108,0.20417039824246996,-0.06589387286740889,0.04433354554492364,-1.4863208448022263,13.060958708767647,0.47246431216124585,-0.7026243993610524,gaze_0_x,mean
CD,MD,0.13827652537506108,0.11166632108460584,0.02661020429045524,0.03663461239407323,0.7263678404513503,8.062610400965964,0.8839296112954482,0.33236688175674567,gaze_0_x,mean
CD,ND,0.13827652537506108,0.1457432187933775,-0.0074666934183164335,0.04099005478466928,-0.1821586591562463,11.728207227448253,0.9977292063837657,-0.08578188734113817,gaze_0_x,mean
ED,MD,0.20417039824246996,0.11166632108460584,0.09250407715786413,0.02854967153092554,3.2401100327078014,8.807717853265506,0.042809694906496665,1.4913809814398014,gaze_0_x,mean
ED,ND,0.20417039824246996,0.1457432187933775,0.05842717944909245,0.03395840853912246,1.720551167225056,14.340802537769159,0.3492469055024967,0.7756688987943636,gaze_0_x,mean
MD,ND,0.11166632108460584,0.1457432187933775,-0.034076897708771675,0.023017494980777337,-1.4804781205439779,13.784831356536113,0.47441315456054656,-0.5706011092371046,gaze_0_x,mean
