A,B,mean_A,mean_B,diff,se,T,df,pval,hedges,Feature,Metric
CD,ED,0.4460952427389343,0.7039435879633253,-0.25784834522439104,0.34530025529539576,-0.7467366191311043,7.998580524200216,0.8755948721186089,-0.37711544447948553,AU04_r,mean
CD,MD,0.4460952427389343,0.057381752409932665,0.38871349032900165,0.2862362940030749,1.3580160813737545,4.11968189231337,0.5784978198394028,0.7757669010049909,AU04_r,mean
CD,ND,0.4460952427389343,0.7148458321943945,-0.26875058945546015,0.4279101605869348,-0.6280537697137958,12.523109492940154,0.9211163767582559,-0.2649427727247023,AU04_r,mean
ED,MD,0.7039435879633253,0.057381752409932665,0.6465618355533926,0.19929091952380967,3.2443115677237198,10.611078384277231,0.03505008472581894,1.108160347099447,AU04_r,mean
ED,ND,0.7039435879633253,0.7148458321943945,-0.010902244231069114,0.3753568437281612,-0.029045012534697982,16.590167430326368,0.9999908116747467,-0.011914524769635504,AU04_r,mean
MD,ND,0.057381752409932665,0.7148458321943945,-0.6574640797844618,0.3218566603802327,-2.0427232389963645,10.233788085182203,0.23474908440657938,-0.6923081461957531,AU04_r,mean
CD,ED,0.840961477618103,0.43551164743921955,0.4054498301788835,0.2568419376811341,1.5785966802751819,4.207302454407019,0.47494833297553085,1.1837062185842542,AU25_r,mean
CD,MD,0.840961477618103,0.587376481014196,0.253584996603907,0.32053358667340853,0.791133931503673,7.522497554584293,0.8564913472615993,0.4519353833436571,AU25_r,mean
CD,ND,0.840961477618103,0.2536790273602833,0.5872824502578198,0.2546464878670708,2.306265659412471,4.0662474549073195,0.23760102390124704,1.7915839373855,AU25_r,mean
ED,MD,0.43551164743921955,0.587376481014196,-0.1518648335749765,0.20020599851829685,-0.7585428743339953,4.34856530475863,0.8693917129738189,-0.551035096696252,AU25_r,mean
ED,ND,0.43551164743921955,0.2536790273602833,0.18183262007893625,0.046749282775493,3.889527481141527,15.822671330284871,0.006523503084081783,1.595519074432398,AU25_r,mean
MD,ND,0.587376481014196,0.2536790273602833,0.33369745365391273,0.19738159659386412,1.690620905962852,4.111051060103404,0.4295216375951143,1.2980864335471864,AU25_r,mean
CD,ED,73.66315159727375,67.73871379210571,5.92443780516804,2.3573356452961307,2.5131923054698504,12.706847481990295,0.10535272913035221,0.9015132870302279,Speed,mean
CD,MD,73.66315159727375,72.12631544005167,1.5368361572220834,2.4176785560591623,0.6356660414472717,5.215084601444679,0.9163089127615952,0.36312432659031274,Speed,mean
CD,ND,73.66315159727375,68.93786775364732,4.725283843626428,1.1121306267212527,4.2488568609582815,8.739530167188203,0.010055243145631998,2.0696572749059428,Speed,mean
ED,MD,67.73871379210571,72.12631544005167,-4.3876016479459565,3.135036357155206,-1.399537723998631,11.139087586946271,0.5245307260642117,-0.6204191701290788,Speed,mean
ED,ND,67.73871379210571,68.93786775364732,-1.1991539615416116,2.2847577313903704,-0.5248495037641808,11.869926500011442,0.9514107264046223,-0.21529797604524453,Speed,mean
MD,ND,72.12631544005167,68.93786775364732,3.188447686404345,2.3469674362872324,1.358539380268644,4.728325643291063,0.5725789556163314,0.918930616420059,Speed,mean
