A,B,mean_A,mean_B,diff,se,T,df,pval,hedges,Feature,Metric
CD,ED,0.10861978808461219,0.03154070717859069,0.0770790809060215,0.05761449386143893,1.3378418474246134,6.143346942341823,0.5741406158937885,0.7538019164849329,AU09_r,var
CD,MD,0.10861978808461219,0.04497787533764006,0.06364191274697212,0.05847389069700019,1.0883817031562268,6.508792940130429,0.7078838754433985,0.5660816748808511,AU09_r,var
CD,ND,0.10861978808461219,0.01617385173992545,0.09244593634468673,0.05733971851630695,1.612249566910515,6.027539305842599,0.4381424805036681,0.9459652425268197,AU09_r,var
ED,MD,0.03154070717859069,0.04497787533764006,-0.01343716815904937,0.01334123619305271,-1.0071906354560018,10.829867969322079,0.7487263368133178,-0.48160844982231843,AU09_r,var
ED,ND,0.03154070717859069,0.01617385173992545,0.015366855438665242,0.006829056263013852,2.250216552159935,12.38365430092825,0.16340084721183568,0.9752175337915532,AU09_r,var
MD,ND,0.04497787533764006,0.01617385173992545,0.028804023597714612,0.012099669407812366,2.380562858941979,7.763151202666173,0.16074596787770223,1.2229571106623136,AU09_r,var
CD,ED,41.19153953248268,113.6044778153998,-72.41293828291712,73.74881070498053,-0.9818861835290154,9.530905038169927,0.7628151558288644,-0.3834370092417923,Speed,var
CD,MD,41.19153953248268,8.529522408257153,32.66201712422553,13.245219457586053,2.4659475993445104,7.3910032227635165,0.14669338894925632,1.2693727553370033,Speed,var
CD,ND,41.19153953248268,151.4353416665567,-110.24380213407402,31.835820050254643,-3.4628855785730646,13.262721022180664,0.018799895767232178,-1.3227991822817933,Speed,var
ED,MD,113.6044778153998,8.529522408257153,105.07495540714265,72.80113161133096,1.4433148645012066,9.062255005699832,0.5058092135472532,0.5799540609684449,Speed,var
ED,ND,113.6044778153998,151.4353416665567,-37.83086385115689,78.3459530778898,-0.48286940633099823,11.874114774589115,0.9614366966458769,-0.20976179775726053,Speed,var
MD,ND,8.529522408257153,151.4353416665567,-142.90581925829954,29.574264517709924,-4.832100530267572,10.424618997690173,0.002889251454313513,-1.8239305629730436,Speed,var
CD,ED,25.49041721719041,14.644586712376631,10.845830504813778,8.43026185370088,1.2865354235767261,10.645575579678434,0.5897874893042192,0.6333434600944546,Acceleration,var
CD,MD,25.49041721719041,8.688360402919306,16.802056814271104,7.500811933445968,2.2400317410107395,7.314534174116752,0.19867129719014853,1.154052741623888,Acceleration,var
CD,ND,25.49041721719041,21.381877815360824,4.108539401829585,8.060498571803837,0.509712813076046,9.40758550058622,0.9547875658904472,0.2573237612907396,Acceleration,var
ED,MD,14.644586712376631,8.688360402919306,5.956226309457325,5.093264246754248,1.1694320225488029,13.312412311084447,0.6552063213691355,0.4898733122163198,Acceleration,var
ED,ND,14.644586712376631,21.381877815360824,-6.737291102984193,5.886492865228955,-1.1445339792698697,18.053865800446562,0.66774927478171,-0.48320564240144104,Acceleration,var
MD,ND,8.688360402919306,21.381877815360824,-12.693517412441517,4.454622654204576,-2.849515749770749,15.871758198860293,0.051360597147382725,-1.1523412518278522,Acceleration,var
CD,ED,2962.8166226202297,2358.730858143505,604.0857644767248,1462.3995089550829,0.41307847874508485,14.41513130224377,0.9753460627820396,0.18682446812528167,Brake,var
CD,MD,2962.8166226202297,282.1432404515778,2680.673382168652,1043.4739235012412,2.5689893362873897,6.251834992677695,0.14102147342349158,1.3406001861874106,Brake,var
CD,ND,2962.8166226202297,2746.3952364724782,216.4213861477515,1197.196440275398,0.180773496200813,10.118763843275426,0.9977610331286147,0.08935195826549926,Brake,var
ED,MD,2358.730858143505,282.1432404515778,2076.5876176919273,1046.1774683922367,1.9849286382388092,9.374014289327494,0.25950868575519825,0.8001593387942189,Brake,var
ED,ND,2358.730858143505,2746.3952364724782,-387.66437832897327,1199.5535765244501,-0.32317387561144223,14.66658190765412,0.9878509450309628,-0.1386749806966634,Brake,var
MD,ND,282.1432404515778,2746.3952364724782,-2464.2519960209006,623.8223210078381,-3.950246589509159,11.196731557377092,0.010105180279437298,-1.5047678836674714,Brake,var
CD,ED,0.028168320186749935,0.057860342140264295,-0.02969202195351436,0.013027519223346452,-2.2791769825450467,10.345237083426671,0.16569759057797406,-0.9004662691747105,LaneOffset,var
CD,MD,0.028168320186749935,0.02889175819659515,-0.0007234380098452148,0.006414614612578792,-0.11277965295476722,11.687012968140746,0.9994557803710671,-0.053135263058655055,LaneOffset,var
