A,B,mean_A,mean_B,diff,se,T,df,pval,hedges,Feature,Metric
CD_ED,MD,0.30740154539516157,0.36002654579349186,-0.05262500039833029,0.055251598955676606,-0.9524611304108429,19.497468101146683,0.6145875635376921,-0.39070810235796033,AU06_r,std
CD_ED,ND,0.30740154539516157,0.21646684316776746,0.09093470222739411,0.04376974459737889,2.0775698616445584,19.02355787190967,0.12132028879880385,0.823907577807265,AU06_r,std
MD,ND,0.36002654579349186,0.21646684316776746,0.1435597026257244,0.04904985172819714,2.926812162883597,16.897868516738914,0.02434531191753675,1.1890574132839453,AU06_r,std
CD_ED,MD,0.379644877150386,0.37859149128040487,0.001053385869981105,0.05746341292503954,0.01833141848631992,15.478191379639195,0.9998147504666908,0.0075197123553275794,AU10_r,std
CD_ED,ND,0.379644877150386,0.26405124715380196,0.11559362999658401,0.06154616556342079,1.8781613596621147,18.941282954218128,0.17234069370235816,0.74551223808889,AU10_r,std
MD,ND,0.37859149128040487,0.26405124715380196,0.11454024412660291,0.044756839026119204,2.559167417068026,23.858658893716278,0.04394584732764506,0.925428532665179,AU10_r,std
CD_ED,MD,0.30731083092372125,0.3632228425155162,-0.05591201159179493,0.07951494604614943,-0.7031635481377845,19.492142532971158,0.7644789912751317,-0.2884439971022214,AU12_r,std
CD_ED,ND,0.30731083092372125,0.09327085192983102,0.2140399789938902,0.05352931593394966,3.9985562165224793,11.628215234396706,0.004917671851877081,1.7502075974484923,AU12_r,std
MD,ND,0.3632228425155162,0.09327085192983102,0.26995199058568514,0.06233737211215298,4.330500010491406,11.17451631719405,0.0030304288080125197,1.9115538850559537,AU12_r,std
CD_ED,MD,0.5339676920950628,0.6184587648823208,-0.08449107278725798,0.11066986405691746,-0.7634514915804383,18.754346301738092,0.7293824630707758,-0.3131746524806544,AU25_r,std
CD_ED,ND,0.5339676920950628,0.31414509808293417,0.2198225940121286,0.09197292483983271,2.3900794108150976,11.979248465683167,0.08103643290807738,1.0396922525180783,AU25_r,std
MD,ND,0.6184587648823208,0.31414509808293417,0.3043136667993866,0.07281836406886197,4.1790785976955895,13.343032185281709,0.002743221744404556,1.7785293075966264,AU25_r,std
CD_ED,MD,0.39956825205061963,0.47157737862569404,-0.07200912657507441,0.0748263144162062,-0.9623503059971422,19.980607994710716,0.6083568006345279,-0.39476473092141723,AU26_r,std
CD_ED,ND,0.39956825205061963,0.300118989519704,0.09944926253091563,0.05925753703219052,1.678255079634709,14.317855342134699,0.24695685691231617,0.704330061762773,AU26_r,std
MD,ND,0.47157737862569404,0.300118989519704,0.17145838910599004,0.05776701384408824,2.9681019962145183,14.584698060372604,0.0250159176259801,1.2411450485924125,AU26_r,std
CD_ED,MD,4.073419195854739,5.114628183752192,-1.0412089878974529,1.3857048822003122,-0.7513930283944397,18.42692168770198,0.7365701393038051,-0.3082281626782601,Speed,std
CD_ED,ND,4.073419195854739,12.336580310063644,-8.263161114208906,1.0980179393512666,-7.525524691418944,22.040674791113155,4.633906104389851e-07,-2.880466081126084,Speed,std
MD,ND,5.114628183752192,12.336580310063644,-7.221952126311452,1.3291647011150556,-5.433451640908649,17.970872388108937,0.0001045240851320628,-2.1803543243305636,Speed,std
CD_ED,MD,21.16004837433766,33.79644937250618,-12.636400998168522,12.38253507426177,-1.0205019345702833,16.54993402218387,0.5747020956230124,-0.4186190507707079,Brake,std
CD_ED,ND,21.16004837433766,49.05679518256782,-27.89674680823016,8.413915014705935,-3.3155489162265024,21.400884385756406,0.008690210977805535,-1.2794341170232588,Brake,std
MD,ND,33.79644937250618,49.05679518256782,-15.260345810061636,11.865912316108814,-1.2860659512328134,15.161447771400239,0.42389851814089397,-0.5337154000314359,Brake,std
CD_ED,MD,0.1553882851510653,0.21542256530913448,-0.06003428015806919,0.028306538954026426,-2.120862612542382,13.538053170670429,0.12255429804220797,-0.8699968746766042,LaneOffset,std
CD_ED,ND,0.1553882851510653,0.26380021026309886,-0.10841192511203357,0.014111827651559886,-7.682344752846381,20.455967813553873,5.435018523014534e-07,-2.9978356374501174,LaneOffset,std
MD,ND,0.21542256530913448,0.26380021026309886,-0.04837764495396438,0.027435734294351866,-1.7633078245667286,12.238737309849943,0.2223366713976278,-0.7636603555449516,LaneOffset,std
