A,B,mean_A,mean_B,diff,se,T,df,pval,hedges,Feature,Metric
CD,ED,0.13036281283089407,0.13437008702052755,-0.004007274189633481,0.04768898555022527,-0.08402934437372513,10.16578106923256,0.9997723881284803,-0.03908602680527511,AU06_r,var
CD,MD,0.13036281283089407,0.09344316242399724,0.036919650406896834,0.03030146534642535,1.2184113865388437,11.996286042501746,0.6276003645680832,0.609697964866845,AU06_r,var
CD,ND,0.13036281283089407,0.04569909188082144,0.08466372095007263,0.02279057720466095,3.7148563719903445,7.849552431246942,0.025211949002415524,1.9825355139461502,AU06_r,var
ED,MD,0.13437008702052755,0.09344316242399724,0.040926924596530315,0.04785807052227072,0.8551728924693066,10.26086407694192,0.8272436451571872,0.39807757323428505,AU06_r,var
ED,ND,0.13437008702052755,0.04569909188082144,0.08867099513970611,0.04349283298769618,2.0387495835185194,7.527648812287924,0.25524921091013997,1.0547685303480152,AU06_r,var
MD,ND,0.09344316242399724,0.04569909188082144,0.047744070543175796,0.0231422985164969,2.0630651924717682,7.785425263857654,0.2450873938411241,1.1039415993387651,AU06_r,var
CD,ED,0.17334164439858624,0.15613304562546498,0.017208598773121253,0.05045770616374208,0.3410499620667857,10.643242203881835,0.985593656106442,0.15923942316890483,AU10_r,var
CD,MD,0.17334164439858624,0.11780099139744814,0.0555406530011381,0.03669199109739048,1.51369962054439,11.764044862099658,0.46032448996188713,0.7574613864101534,AU10_r,var
CD,ND,0.17334164439858624,0.05009398595479411,0.12324765844379212,0.026164163660528032,4.710552190503489,8.252675883520707,0.0061395074183883125,2.4742022042665934,AU10_r,var
ED,MD,0.15613304562546498,0.11780099139744814,0.038332054228016846,0.05231298699065583,0.7327445139935087,11.489934839037899,0.8820267076124779,0.34459364429389006,AU10_r,var
ED,ND,0.15613304562546498,0.05009398595479411,0.10603905967067087,0.04555117843973347,2.3279103483780546,7.763917638463655,0.17262526775294884,1.1958813534507207,AU10_r,var
MD,ND,0.11780099139744814,0.05009398595479411,0.06770700544265403,0.02958431943839314,2.288611221348126,7.6935633976084885,0.18267992634439179,1.229381358994331,AU10_r,var
CD,ED,0.14332152448561905,0.08462134853871167,0.05870017594690738,0.04449717036798821,1.319188961038677,10.943774953280194,0.5705474435221121,0.656389425929452,AU12_r,var
CD,MD,0.14332152448561905,0.148774852895084,-0.0054533284094649415,0.0668029112546988,-0.081633095130736,10.354134156799324,0.9997915146883778,-0.04084952957340409,AU12_r,var
CD,ND,0.14332152448561905,0.016035376201916845,0.12728614828370222,0.038315161984185046,3.3220830003600352,7.145248822625495,0.04808892724055458,1.8294845315626596,AU12_r,var
ED,MD,0.08462134853871167,0.148774852895084,-0.06415350435637232,0.06131251183766771,-1.0463362604720303,8.403922158808083,0.7285787160527559,-0.5330088523717461,AU12_r,var
ED,ND,0.08462134853871167,0.016035376201916845,0.06858597233679482,0.027652247532801384,2.4803037169198427,9.777390647390634,0.1251756761569217,1.212370512887083,AU12_r,var
MD,ND,0.148774852895084,0.016035376201916845,0.13273947669316716,0.05698488900542595,2.329380279753253,6.489270118982696,0.18626953084046094,1.3280686946383216,AU12_r,var
CD,ED,0.46004075721646626,0.3524740285616597,0.10756672865480654,0.1706323413401941,0.63040059000508,12.341230864993983,0.9203046204211175,0.3090109578794666,AU25_r,var
CD,MD,0.46004075721646626,0.20544136422874731,0.25459939298771894,0.13550479057757311,1.8788958818542074,7.11244204708229,0.31552886658685886,0.9402070663648422,AU25_r,var
CD,ND,0.46004075721646626,0.08808297667945733,0.3719577805370089,0.13038352436906578,2.85279740931177,6.149391881832196,0.10064013612189171,1.660528841339523,AU25_r,var
ED,MD,0.3524740285616597,0.20544136422874731,0.1470326643329124,0.11787409045424449,1.247370510061212,8.732016337302568,0.6155173507564411,0.5738093335443579,AU25_r,var
ED,ND,0.3524740285616597,0.08808297667945733,0.26439105188220235,0.11194916863399314,2.361706255690054,7.237454840720503,0.17015830080790662,1.2331187102768069,AU25_r,var
MD,ND,0.20544136422874731,0.08808297667945733,0.11735838754928998,0.042175451581194394,2.7826231409367743,7.618920132569201,0.09364206061210678,1.4995483708905566,AU25_r,var
CD,ED,0.24558952695809033,0.2235776964681363,0.022011830489954032,0.07239971896759125,0.30403198802204373,12.590732504992284,0.9897636145987785,0.14848333107872963,AU26_r,var
CD,MD,0.24558952695809033,0.23618611828826977,0.009403408669820562,0.08833696342785824,0.10644930847662658,11.244526221264023,0.9995410598160904,0.053267662676766116,AU26_r,var
CD,ND,0.24558952695809033,0.08508167455758552,0.1605078524005048,0.05694412384891874,2.818690350322293,7.484879593777617,0.09030163914660261,1.5279586381438373,AU26_r,var
ED,MD,0.2235776964681363,0.23618611828826977,-0.01260842182013347,0.08523135999172556,-0.147931721626377,10.964715565261814,0.9987726294443389,-0.07359196030805741,AU26_r,var
ED,ND,0.2235776964681363,0.08508167455758552,0.13849602191055077,0.05199614273487359,2.6635826164401633,9.11131215189418,0.09865985085447304,1.3213027592623017,AU26_r,var
MD,ND,0.23618611828826977,0.08508167455758552,0.15110444373068427,0.07256237771995844,2.082407557175771,6.870032680577783,0.24807681204787435,1.1627325641528985,AU26_r,var
CD,ED,0.0032289352398647167,0.0006205703875842889,0.002608364852280428,0.0010193004061118977,2.5589755842735182,6.191200959410112,0.14360866206296352,1.3364508813146216,pose_Rz,var
CD,MD,0.0032289352398647167,0.0012721916127047402,0.0019567436271599762,0.0011433377385215394,1.711430980744377,9.098720620718048,0.37156735811650277,0.8564069553995827,pose_Rz,var
CD,ND,0.0032289352398647167,0.0013521935966064461,0.0018767416432582706,0.0010617199534298772,1.7676428112662599,7.244113752385757,0.35896556191837936,0.9688559146240956,pose_Rz,var
ED,MD,0.0006205703875842889,0.0012721916127047402,-0.0006516212251204514,0.000548459581435037,-1.188093429629752,6.687489003860212,0.6531621731322235,-0.6165754018242005,pose_Rz,var
ED,ND,0.0006205703875842889,0.0013521935966064461,-0.0007316232090221573,0.00034761471150037467,-2.104695758888699,12.90945261869918,0.20285275454718976,-0.8178649049400557,pose_Rz,var
MD,ND,0.0012721916127047402,0.0013521935966064461,-8.000198390170589e-05,0.0006237658647915552,-0.12825643148722202,10.378957505156889,0.9991953657285656,-0.06293434746278301,pose_Rz,var
CD,ED,30.14598797493833,121.62285437068597,-91.47686639574763,91.07421318165207,-1.0044211550122586,7.341413453915493,0.7519184854208365,-0.4568401581938639,Speed,var
CD,MD,30.14598797493833,17.140917152717616,13.005070822220713,17.426408213575073,0.746285216255283,10.985255618242801,0.8763599394029024,0.3734441278110572,Speed,var
CD,ND,30.14598797493833,175.46203332213005,-145.31604534719173,35.04492575558889,-4.146564508672615,13.388958648554151,0.005238587066882405,-1.5872987512868244,Speed,var
ED,MD,121.62285437068597,17.140917152717616,104.48193721796835,90.56608086756228,1.1536541740252146,7.182519488593501,0.671013944436589,0.523992435970143,Speed,var
ED,ND,121.62285437068597,175.46203332213005,-53.83917895144408,95.53367009436208,-0.5635623429756772,8.794940807030564,0.9403711541462061,-0.28167139038803574,Speed,var
MD,ND,17.140917152717616,175.46203332213005,-158.32111616941245,33.702366656772945,-4.697626068274813,11.947598684982726,0.002535805794680046,-1.7575884561636061,Speed,var
CD,ED,0.040870029583012876,0.04524455970432613,-0.004374530121313253,0.015372737330253433,-0.28456416234369725,8.306198500145884,0.9913626174553285,-0.1450977025287064,LaneOffset,var
CD,MD,0.040870029583012876,0.025564968905585784,0.015305060677427092,0.014743173450277992,1.0381116880327081,7.186064742724678,0.7340849730455734,0.5194752695934763,LaneOffset,var
