A,B,mean_A,mean_B,diff,se,T,df,pval,hedges,Feature,Metric
CD_ED,MD,0.2692949471662201,0.36859763833494774,-0.09930269116872764,0.05351098971343814,-1.8557438705677667,15.492009433587889,0.18479746915580741,-0.7958847884044741,AU06_r,std
CD_ED,ND,0.2692949471662201,0.2221280136466217,0.047166933519598386,0.036894842887939955,1.278415350970803,15.878186748489906,0.427102051754769,0.5316230669297993,AU06_r,std
MD,ND,0.36859763833494774,0.2221280136466217,0.14646962468832603,0.04920863108762365,2.976502728302155,13.243956559906175,0.02660690171104063,1.2998660084418199,AU06_r,std
CD_ED,MD,0.23015436365615896,0.30536309773107784,-0.07520873407491888,0.09998192406197136,-0.7522233121689335,15.647698353163326,0.736740848562331,-0.33355723594510955,AU12_r,std
CD_ED,ND,0.23015436365615896,0.11187379128063484,0.11828057237552413,0.08111731097954442,1.4581421764011788,9.07290371350829,0.35390563832892596,0.7356337969792024,AU12_r,std
MD,ND,0.30536309773107784,0.11187379128063484,0.193489306450443,0.06507253107948319,2.9734406091274437,10.947101003420329,0.031492702733776246,1.368155562762864,AU12_r,std
CD_ED,MD,0.2542863089056826,0.34551468651061085,-0.09122837760492825,0.03245546941789656,-2.8108783894101745,16.26943560513697,0.031538388782617055,-1.2119984826207129,AU17_r,std
CD_ED,ND,0.2542863089056826,0.28319047724058977,-0.028904168334907165,0.031115815348557906,-0.9289220935117407,21.895252631675536,0.6282395682938966,-0.3376506489263985,AU17_r,std
MD,ND,0.34551468651061085,0.28319047724058977,0.06232420927002108,0.03539749004608809,1.7606957213314838,21.188987568604993,0.20684486331120677,0.6759729199924629,AU17_r,std
CD_ED,MD,0.41701646668732145,0.5880532778168639,-0.17103681112954244,0.07919553602512733,-2.159677422667807,16.899579722430285,0.10761107995300367,-0.938046904465508,AU25_r,std
CD_ED,ND,0.41701646668732145,0.3307301012527242,0.08628636543459728,0.062966699387482,1.3703491889198707,15.253406867492854,0.3801045213090839,0.5770247398727166,AU25_r,std
MD,ND,0.5880532778168639,0.3307301012527242,0.2573231765641397,0.06940014719929473,3.7078188872595756,15.2414661691672,0.005487131463354444,1.561589016411377,AU25_r,std
CD_ED,MD,0.4244646410185189,0.5877024384904088,-0.16323779747188993,0.09565614476674171,-1.7065061305778801,16.932487392366223,0.23161776669339418,-0.7417790646690948,AU45_r,std
CD_ED,ND,0.4244646410185189,0.2892554298483402,0.1352092111701787,0.06773695363999843,1.9960922938574277,10.315536279970447,0.16208492074800263,0.9573079957633012,AU45_r,std
MD,ND,0.5877024384904088,0.2892554298483402,0.29844700864206863,0.07552025705712602,3.951880201047428,11.025292506599323,0.005859752521473527,1.8146378934494163,AU45_r,std
CD_ED,MD,6.138871526606009,6.326844726440147,-0.18797319983413718,3.069481732802493,-0.061239393551469096,12.212398664857867,0.9979348758130275,-0.027683943872498663,Speed,std
CD_ED,ND,6.138871526606009,12.82711216588265,-6.68824063927664,2.855931672516671,-2.341876979634778,9.714657287534529,0.09674917688019236,-1.14922100930892,Speed,std
MD,ND,6.326844726440147,12.82711216588265,-6.500267439442503,1.6797739933764317,-3.869727394919737,15.696018888334212,0.003777768992509034,-1.6175926985036695,Speed,std
CD_ED,MD,0.15614401531566555,0.23324913468628874,-0.0771051193706232,0.04039343698040702,-1.9088526536631016,16.639409363496576,0.16717532606168461,-0.8259438281300713,LaneOffset,std
CD_ED,ND,0.15614401531566555,0.25926149246853,-0.10311747715286443,0.02636204066541438,-3.9115893364108634,9.175613637758296,0.008660605290657708,-1.9641780417963857,LaneOffset,std
MD,ND,0.23324913468628874,0.25926149246853,-0.02601235778224123,0.032104707364707115,-0.8102350065597159,9.866459190497162,0.7055648094768301,-0.3845679301094891,LaneOffset,std
CD_ED,MD,0.020306875780196198,0.05167484955947475,-0.03136797377927855,0.01666100483175967,-1.8827180050679804,10.733994304609075,0.19059928132020654,-0.7886855803724258,gaze_0_z,std
CD_ED,ND,0.020306875780196198,0.06343442087555776,-0.043127545095361555,0.009827943682346034,-4.388257247834224,20.95928650665694,0.0007238516871204137,-1.503931301321005,gaze_0_z,std
MD,ND,0.05167484955947475,0.06343442087555776,-0.011759571316083003,0.018017726828139735,-0.6526667558150084,14.107707403944595,0.7938964984750516,-0.2803790736230208,gaze_0_z,std
CD_ED,MD,0.024045224362919553,0.05049799023532122,-0.026452765872401668,0.01737928796523949,-1.5220857106062196,10.795261462295871,0.31926221312811376,-0.6378052674632069,gaze_1_z,std
CD_ED,ND,0.024045224362919553,0.06301068732688057,-0.03896546296396102,0.0101230124337375,-3.8491963947509102,21.224578789090902,0.002531687710427888,-1.3272059514034888,gaze_1_z,std
MD,ND,0.05049799023532122,0.06301068732688057,-0.012512697091559354,0.01867704486747912,-0.6699505826720338,13.903984868731833,0.7843466951812526,-0.2888878496919581,gaze_1_z,std
CD_ED,MD,34.54059960816163,41.81960526616775,-7.27900565800612,5.602928432780195,-1.2991430722941162,16.86913754878307,0.41489270887692375,-0.569439209017155,gaze_vel,std
CD_ED,ND,34.54059960816163,28.888379957874356,5.652219650287272,4.507853605477156,1.2538605165482042,12.196639241994578,0.4457726508277835,0.566976605190743,gaze_vel,std
MD,ND,41.81960526616775,28.888379957874356,12.931225308293392,4.405359520161175,2.935339385835254,13.925998595074732,0.02761706263282626,1.2652227964857299,gaze_vel,std
CD_ED,MD,1.2694637851951969,1.5376968345919846,-0.2682330493967877,0.20320539860608747,-1.3200094644963443,16.707650182432417,0.4040553129534791,-0.5800136087507468,gaze_amp,std
CD_ED,ND,1.2694637851951969,1.0748501039027039,0.194613681292493,0.1668309851892784,1.1665319908750384,12.166186099651641,0.4938550638875736,0.5279274520931311,gaze_amp,std
MD,ND,1.5376968345919846,1.0748501039027039,0.4628467306892807,0.15750823858133503,2.938555689899822,14.319998544384111,0.026862646643885713,1.257527071590305,gaze_amp,std
