A,B,mean_A,mean_B,diff,se,T,df,pval,hedges,Feature,Metric
CD_ED,MD,0.135650966336966,0.10969043558545608,0.02596053075150992,0.03686128885153265,0.704276262722987,15.828960273945635,0.7644916124946731,0.287610544376112,AU06_r,var
CD_ED,ND,0.135650966336966,0.05385807689205289,0.08179288944491311,0.01991201135082122,4.107716091751815,12.0278482684822,0.0038163543434974745,1.8407529838822498,AU06_r,var
MD,ND,0.10969043558545608,0.05385807689205289,0.05583235869340319,0.032792005842028196,1.7026210278922644,11.115982223177271,0.24707514318190016,0.752410779276615,AU06_r,var
CD_ED,MD,0.19551187074314616,0.11185364631382208,0.08365822442932408,0.037753541117343296,2.2159040437902924,17.46744389146631,0.0962434342645827,0.93873816159463,AU10_r,var
CD_ED,ND,0.19551187074314616,0.05783938471295496,0.1376724860301912,0.031563368861244626,4.361780475189821,11.26791575583011,0.002825174068241565,1.9904524408694684,AU10_r,var
MD,ND,0.11185364631382208,0.05783938471295496,0.05401426160086712,0.025488386432557093,2.1191714800695682,14.086878954697731,0.12150703403044305,0.8922258605574002,AU10_r,var
CD_ED,MD,0.1384452882463428,0.11949296718221616,0.018952321064126643,0.04707140055900854,0.40262921517213157,17.183171947261094,0.9149544434123934,0.1653903433684894,AU12_r,var
CD_ED,ND,0.1384452882463428,0.018309520262927325,0.12013576798341548,0.02771633281972678,4.334475587546352,11.069675863554108,0.003072779970374584,1.9880261827540948,AU12_r,var
MD,ND,0.11949296718221616,0.018309520262927325,0.10118344691928884,0.0400535783890216,2.5262024265732648,11.032965940024093,0.06707340741040424,1.1181617988312196,AU12_r,var
CD_ED,MD,0.4570773581174226,0.24209444440209646,0.21498291371532616,0.12349843781956721,1.7407743572385825,13.70384871666193,0.2259548476812363,0.7500542139378874,AU25_r,var
CD_ED,ND,0.4570773581174226,0.08583916681015503,0.3712381913072676,0.10990555129365119,3.37779290433997,9.18158366377721,0.019615712426872767,1.6403983881238602,AU25_r,var
MD,ND,0.24209444440209646,0.08583916681015503,0.1562552775919414,0.05842513843086826,2.674452843219721,10.734544048499993,0.05315204383570604,1.1908391695334957,AU25_r,var
CD_ED,MD,0.2550347258202229,0.2097377014897714,0.04529702433045152,0.06614111665425448,0.684854242289812,18.67624775018849,0.7750677836034932,0.28397794517827657,AU26_r,var
CD_ED,ND,0.2550347258202229,0.11763785749060345,0.13739686832961945,0.05116826295196768,2.6851970421312856,16.988507652534988,0.0394886408583186,1.0998359995589018,AU26_r,var
MD,ND,0.2097377014897714,0.11763785749060345,0.09209984399916794,0.05851165478866609,1.5740427156233496,16.268943158373254,0.2845058541883234,0.6442744087001466,AU26_r,var
CD_ED,MD,0.19546303302014495,0.3484369009137621,-0.15297386789361717,0.11723986453689911,-1.30479396660742,18.766975552895843,0.41000717099723316,-0.5415762628922937,AU45_r,var
CD_ED,ND,0.19546303302014495,0.0972104754745496,0.09825255754559535,0.07758053794279464,1.266458832987773,9.859974755266316,0.4444960326609032,0.6012313648746297,AU45_r,var
MD,ND,0.3484369009137621,0.0972104754745496,0.25122642543921253,0.09094877180885906,2.762284970347904,10.684372112140316,0.04599556491636114,1.231208064366955,AU45_r,var
CD_ED,MD,106.88584150243469,21.222561663133295,85.6632798393014,72.48020794067799,1.1818851279981593,9.156915813375644,0.4917314555601102,0.520817500449627,Speed,var
CD_ED,ND,106.88584150243469,168.75390407424635,-61.86806257181166,76.67141926955259,-0.8069247075537107,11.345716812389599,0.7063985555618881,-0.3675151987606559,Speed,var
MD,ND,21.222561663133295,168.75390407424635,-147.53134241111306,26.75620548345793,-5.513911249572536,15.857641918467634,0.0001365758048703647,-1.833058106886248,Speed,var
CD_ED,MD,0.041379341224459236,0.03578783511418274,0.005591506110276499,0.011433438639865953,0.4890485081872145,13.866957753133773,0.8776133802153976,0.21057049382653423,LaneOffset,var
CD_ED,ND,0.041379341224459236,0.07642270527433623,-0.03504336404987699,0.011728968940107106,-2.9877616889278746,15.262915279219301,0.023229485169501407,-1.2578771179305686,LaneOffset,var
MD,ND,0.03578783511418274,0.07642270527433623,-0.04063487016015349,0.008063841965237949,-5.039145153801936,23.907303217454405,0.00010925517751347869,-1.8596802759639322,LaneOffset,var
CD_ED,MD,0.003894694601132456,0.0005239532346482321,0.003370741366484224,0.001969145231893747,1.7117789545886097,9.120141655373008,0.2524624730870382,0.7544923594740088,gaze_0_z,var
CD_ED,ND,0.003894694601132456,0.0032096867357391656,0.0006850078653932905,0.002259230957134637,0.30320400100310246,14.797877651564711,0.9507526846690919,0.12866539328624663,gaze_0_z,var
MD,ND,0.0005239532346482321,0.0032096867357391656,-0.0026857335010909335,0.0011304843478207995,-2.3757370071227797,14.571966426927448,0.07640728596232504,-0.7815344340807058,gaze_0_z,var
CD_ED,MD,0.004102432731627945,0.004977327069053785,-0.0008748943374258401,0.0009677103056517686,-0.9040870313317418,13.334926970986766,0.6470770634696009,-0.3901701415159373,gaze_1_y,var
CD_ED,ND,0.004102432731627945,0.0029053302593963367,0.0011971024722316087,0.0009424492931364071,1.270203586495071,12.399888099561537,0.436663039436025,0.5645134017418538,gaze_1_y,var
MD,ND,0.004977327069053785,0.0029053302593963367,0.0020719968096574487,0.0005726841906013981,3.6180443666195212,21.792837204490358,0.004221488342033619,1.389326447347317,gaze_1_y,var
