A,B,mean_A,mean_B,diff,se,T,df,pval,hedges,Feature,Metric
CD_ED,MD,0.08861230987245769,0.18049709719179438,-0.09188478731933669,0.06177913024460653,-1.4873111187472319,8.990316887062463,0.34133949245765194,-0.7178650404861124,AU12_r,var
CD_ED,ND,0.08861230987245769,0.030942844360113353,0.05766946551234434,0.024546697853055924,2.34937773942432,12.204336382424353,0.08615971955815949,1.0621297333147082,AU12_r,var
MD,ND,0.18049709719179438,0.030942844360113353,0.14955425283168103,0.05883568226173836,2.541897146129266,7.5235293313873495,0.08282285193141581,1.431600244634942,AU12_r,var
CD_ED,MD,0.01660872738783143,0.046906642336605575,-0.030297914948774145,0.012421985485002836,-2.4390557359250713,8.009011939521558,0.09243706434519028,-1.1868008415370113,AU20_r,var
CD_ED,ND,0.01660872738783143,0.05488985829039579,-0.03828113090256436,0.023122253109788226,-1.655596914401002,14.549563668328329,0.25500427631642153,-0.5207184552452351,AU20_r,var
MD,ND,0.046906642336605575,0.05488985829039579,-0.007983215953790215,0.02584949675296804,-0.30883448254649604,19.76315108287699,0.9489168530077688,-0.10258218973862973,AU20_r,var
CD_ED,MD,0.22795735671973422,0.1899166105378533,0.03804074618188091,0.07115029203781416,0.5346534088948426,9.876162514098583,0.8563894283921136,0.2563449985410729,AU26_r,var
CD_ED,ND,0.22795735671973422,0.06855074386538125,0.15940661285435298,0.031174586829934504,5.113351260241478,9.680121015259378,0.001321692591567114,2.5127717114825168,AU26_r,var
MD,ND,0.1899166105378533,0.06855074386538125,0.12136586667247205,0.06536505193282584,1.8567393902967746,7.3063934793712075,0.2180589280083517,1.065155812769185,AU26_r,var
CD_ED,MD,22.44170276969297,107.33566001538328,-84.89395724569032,92.42079930227271,-0.9185590028066626,7.159226928622218,0.6462777953341492,-0.45050387111052115,Speed,var
CD_ED,ND,22.44170276969297,156.52204740302233,-134.08034463332936,26.69653558601717,-5.022387425563808,17.93714979179181,0.0002514299444996704,-1.6439811745919362,Speed,var
MD,ND,107.33566001538328,156.52204740302233,-49.186387387639044,95.19618752162091,-0.516684424746189,8.038189840654825,0.8654919010036196,-0.2798990613179437,Speed,var
CD_ED,MD,628.9264245750245,2055.8917765153933,-1426.9653519403687,1108.7421718680187,-1.2870127863326464,8.372423165544577,0.4389040920199555,-0.6242947430495308,Brake,var
CD_ED,ND,628.9264245750245,3345.6930754730306,-2716.766650898006,922.7113754849264,-2.944329855552309,17.7769610894403,0.022666191570464234,-0.9618576204951774,Brake,var
MD,ND,2055.8917765153933,3345.6930754730306,-1289.8012989576373,1364.0917036608744,-0.9455385554329958,15.86428859722062,0.6204653585685282,-0.385512065056434,Brake,var
CD_ED,MD,0.03988063254121323,0.030295910437812018,0.009584722103401215,0.013398147779970393,0.7153766521167895,12.87523136852631,0.7589487966992962,0.31943203634919115,LaneOffset,var
CD_ED,ND,0.03988063254121323,0.07090681969130824,-0.03102618715009501,0.012317630278711378,-2.518843839932241,10.41920507208246,0.07013684300665823,-1.2035358579551751,LaneOffset,var
MD,ND,0.030295910437812018,0.07090681969130824,-0.040610909253496225,0.008185067889720676,-4.961584900779865,12.886731785570195,0.0007255955552152304,-2.1799336271077183,LaneOffset,var
CD_ED,MD,0.002356233550169113,0.0008523371493197646,0.0015038964008493485,0.0018132114258069339,0.8294103927676659,8.459338902513823,0.6958287857908856,0.3604455786640229,gaze_0_z,var
CD_ED,ND,0.002356233550169113,0.003584814519288022,-0.0012285809691189088,0.0019693332253125522,-0.6238563150854884,11.482982901351159,0.810202093843408,-0.28791962527843024,gaze_0_z,var
MD,ND,0.0008523371493197646,0.003584814519288022,-0.002732477369968257,0.0008801020403668041,-3.1047279118105786,17.396948833290487,0.01648639974977817,-0.9904414295759041,gaze_0_z,var
CD_ED,MD,1391277.9299865116,1439760.6180978182,-48482.688111306634,380110.1659135909,-0.12754904356419666,13.859706139698313,0.9910767653558942,-0.05735828762842334,gaze_acc,var
CD_ED,ND,1391277.9299865116,741268.2513246522,650009.6786618594,326206.44276867976,1.9926328650804597,9.44110076842371,0.1671977668776562,0.98900402544479,gaze_acc,var
MD,ND,1439760.6180978182,741268.2513246522,698492.366773166,235430.82135273318,2.966868835438725,9.673057973958736,0.035600148225187644,1.4641291801005052,gaze_acc,var
