A,B,mean_A,mean_B,diff,se,T,df,pval,hedges,Feature,Metric
ED,ND,67.04903753162786,135.31494828277243,-68.26591075114457,35.10771597866748,-1.9444702923034078,11.97385538394977,0.26146178024707545,-0.9158997322210417,Speed,var
MD,ND,21.762865146389185,135.31494828277243,-113.55208313638325,21.444964214212593,-5.295046520111557,11.610003711337031,0.0010438497585273376,-1.9709582686042133,Speed,var
CD,ED,6.117903973725738,19.945196181880195,-13.827292208154457,5.05669437253944,-2.7344528242094404,11.405090249510982,0.07699147941145634,-1.3545488345466936,Acceleration,var
CD,MD,6.117903973725738,18.250018592966317,-12.132114619240578,5.849710506692542,-2.0739683793515007,9.96023443909183,0.22608560670376365,-1.0412819224908632,Acceleration,var
CD,ND,6.117903973725738,21.671701092130988,-15.55379711840525,5.254445258411132,-2.9601216405304203,16.499401375460497,0.04045938264487692,-1.2128792336460492,Acceleration,var
ED,MD,19.945196181880195,18.250018592966317,1.6951775889138787,6.464202947298615,0.26224077473036206,11.507019004731298,0.993329775652241,0.131226339826322,Acceleration,var
ED,ND,19.945196181880195,21.671701092130988,-1.7265049102507923,5.930935988981351,-0.2911015923048805,15.394455433869151,0.9910599198872471,-0.1255882730769901,Acceleration,var
MD,ND,18.250018592966317,21.671701092130988,-3.421682499164671,6.620042049732862,-0.5168671850509992,13.6591989977915,0.9536270651194214,-0.23389045924089544,Acceleration,var
CD,ED,359.5964665206676,2244.376274802774,-1884.7798082821064,809.1856826664505,-2.329230297391483,7.989725040645155,0.17025509912083303,-1.1914376326134297,Brake,var
CD,MD,359.5964665206676,1521.9182134147245,-1162.321746894057,882.3411511737255,-1.3173155817881668,7.639204872508601,0.5792396652108238,-0.6762885832778515,Brake,var
CD,ND,359.5964665206676,3695.611123974576,-3336.0146574539085,1166.9338933873216,-2.85878632573631,11.449392125701428,0.062409600075554406,-1.0922146482573796,Brake,var
ED,MD,2244.376274802774,1521.9182134147245,722.4580613880494,1115.8569177239806,0.6474468634040026,11.882637277613792,0.9144068628741183,0.32398501798165646,Brake,var
ED,ND,2244.376274802774,3695.611123974576,-1451.2348491718021,1352.1632539430957,-1.0732689598980003,15.687476507658126,0.7101714413649642,-0.43303901314191284,Brake,var
MD,ND,1521.9182134147245,3695.611123974576,-2173.6929105598515,1397.17210941823,-1.555780347966549,15.959523944887966,0.42978250930801165,-0.6385155317964273,Brake,var
CD,ED,0.0399184331399545,0.052700269037092504,-0.012781835897138001,0.024883766062948745,-0.513661632439545,10.051645742522167,0.9539378948672883,-0.25768176953275596,LaneOffset,var
CD,MD,0.0399184331399545,0.037085259060844526,0.0028331740791099763,0.015589206292567317,0.18173946934429805,11.978589134815712,0.9977472423855426,0.08587488547537646,LaneOffset,var
CD,ND,0.0399184331399545,0.07599210777529543,-0.036073674635340926,0.013967975180025401,-2.5825987067135756,9.44296195270629,0.10915231125096791,-1.271541615601459,LaneOffset,var
ED,MD,0.052700269037092504,0.037085259060844526,0.015615009976247977,0.02301635897553151,0.6784309365720337,7.9774253702788505,0.9024064584340705,0.33948957298052107,LaneOffset,var
ED,ND,0.052700269037092504,0.07599210777529543,-0.023291838738202925,0.021950712022349415,-1.0610971851158186,6.772642042705964,0.7222008442076575,-0.5955215457142468,LaneOffset,var
MD,ND,0.037085259060844526,0.07599210777529543,-0.0389068487144509,0.010278876283172976,-3.785126665853866,10.471422682248432,0.014742181188609926,-1.8526266292953666,LaneOffset,var
