A,B,mean_A,mean_B,diff,se,T,df,pval,hedges,Feature,Metric
CD,ED,0.6957025744991178,0.4978071939303386,0.19789538056877914,0.20918397690837356,0.9460350811451537,14.634665980186645,0.7810324350268928,0.42459739817151565,AU25_r,mean
CD,MD,0.6957025744991178,0.684058469789248,0.011644104709869763,0.19505402335945313,0.05969681890853158,14.999930530392575,0.99991996897257,0.02607120175159278,AU25_r,mean
CD,ND,0.6957025744991178,0.25644174861379415,0.4392608258853236,0.15360136675261496,2.8597455554727054,9.571552937105112,0.07083679658019437,1.2571153177115764,AU25_r,mean
ED,MD,0.4978071939303386,0.684058469789248,-0.18625127585890938,0.18991708430522505,-0.9806978479070152,11.70642181965964,0.7628683287701564,-0.49074515276547725,AU25_r,mean
ED,ND,0.4978071939303386,0.25644174861379415,0.24136544531654447,0.1470231503898593,1.6416832633263467,6.419414795097899,0.42119003881330463,0.939816338880373,AU25_r,mean
MD,ND,0.684058469789248,0.25644174861379415,0.42761672117545385,0.12611083452291605,3.3908008205095976,6.578372395201224,0.04857295053676458,1.9234128050977053,AU25_r,mean
CD,ED,0.5017352025710936,0.37960959092529334,0.12212561164580027,0.10945977402832646,1.1157122580409866,14.356918795834288,0.6860434075986332,0.4711571141663715,AU26_r,mean
CD,MD,0.5017352025710936,0.5093941053473309,-0.007658902776237264,0.11450459708605353,-0.06688729510555264,14.885090586409621,0.9998874331594753,-0.02880464651575062,AU26_r,mean
CD,ND,0.5017352025710936,0.28747760015143103,0.21425760241966257,0.09640468069245772,2.2224813243577826,10.834007979360768,0.17771448555886704,0.9703560043111681,AU26_r,mean
ED,MD,0.37960959092529334,0.5093941053473309,-0.12978451442203753,0.09072193000371595,-1.430574883236298,11.77804053544966,0.5058561002600717,-0.7158654330837445,AU26_r,mean
ED,ND,0.37960959092529334,0.28747760015143103,0.0921319907738623,0.0664306276439897,1.3868902649484138,8.953092824951424,0.5369007997023681,0.7105181278679978,AU26_r,mean
MD,ND,0.5093941053473309,0.28747760015143103,0.22191650519589984,0.07445058033811135,2.9807223018018636,8.247760345909247,0.06658252509123885,1.5659067948600152,AU26_r,mean
CD,ED,0.04341611785038282,0.1435402988739533,-0.10012418102357049,0.06963293787771072,-1.4378853467220996,11.386697188222879,0.5025958016646062,-0.5765621979702552,pose_Rx,mean
CD,MD,0.04341611785038282,-0.06454118921926225,0.10795730706964507,0.08862766228384049,1.2180994543656034,14.783597271776898,0.6255447294417122,0.543192554508331,pose_Rx,mean
CD,ND,0.04341611785038282,-0.06313485629472539,0.1065509741451082,0.07625079329976968,1.3973752866572478,15.024743331605206,0.5197770784364784,0.5987014916273045,pose_Rx,mean
ED,MD,0.1435402988739533,-0.06454118921926225,0.20808148809321556,0.06487614862110593,3.207364994930065,7.946394429409177,0.049997839975968184,1.6049783608384514,pose_Rx,mean
ED,ND,0.1435402988739533,-0.06313485629472539,0.20667515516867868,0.04656431699116333,4.438487849137788,15.37471152063813,0.0022852504972200594,1.7711430877526286,pose_Rx,mean
MD,ND,-0.06454118921926225,-0.06313485629472539,-0.00140633292453686,0.07193296950127183,-0.019550602933359994,11.088686641654192,0.9999971395962893,-0.009414018268715317,pose_Rx,mean
CD,ED,0.0415502143725847,-0.0005686740514044473,0.04211888842398915,0.009477946413550998,4.443883367368493,14.492950144556831,0.002563317429661094,2.004725866554705,pose_Rz,mean
CD,MD,0.0415502143725847,-0.017669924598725798,0.059220138971310496,0.01596042871646118,3.7104353537967527,8.632873997308376,0.022047632209562518,1.9173844698687397,pose_Rz,mean
CD,ND,0.0415502143725847,0.02526856609617504,0.016281648276409662,0.015229566116607425,1.0690815583153725,14.533723432139622,0.7129064173429872,0.43438886693686773,pose_Rz,mean
ED,MD,-0.0005686740514044473,-0.017669924598725798,0.01710125054732135,0.015913267093542332,1.074653648857632,8.426630324129228,0.7130096516096323,0.5377610139597448,pose_Rz,mean
ED,ND,-0.0005686740514044473,0.02526856609617504,-0.025837240147579488,0.015180134020399673,-1.7020429538275728,13.99302459373521,0.358881972950055,-0.6584580064885526,pose_Rz,mean
MD,ND,-0.017669924598725798,0.02526856609617504,-0.04293849069490084,0.019883165881528775,-2.1595399319577266,14.532699434066345,0.18093532976471793,-0.9560928870665205,pose_Rz,mean
CD,ED,0.1809895116911526,0.3122883833319582,-0.1312988716408056,0.06129299097224942,-2.142151485155155,10.706519806601783,0.20100600723134177,-0.8506754686445311,gaze_0_y,mean
CD,MD,0.1809895116911526,0.0939827205074174,0.0870067911837352,0.07412476058021375,1.1737884952705002,14.968795669034822,0.6516763873068258,0.5089635220417299,gaze_0_y,mean
CD,ND,0.1809895116911526,0.1433286830351912,0.037660828655961404,0.06504841569129241,0.5789661170948827,13.114725057844202,0.9366614116463271,0.25010065419151384,gaze_0_y,mean
ED,MD,0.3122883833319582,0.0939827205074174,0.21830566282454078,0.04911352066579022,4.444919848244569,7.900228281533896,0.009529637654990597,2.2242557935784357,gaze_0_y,mean
ED,ND,0.3122883833319582,0.1433286830351912,0.168959700296767,0.03389622641330699,4.984616819482795,15.5592923595705,0.0007589546317106066,2.0011684440225497,gaze_0_y,mean
MD,ND,0.0939827205074174,0.1433286830351912,-0.04934596252777379,0.053727121212772344,-0.9184553613500319,10.636060273932982,0.7957853299996875,-0.4475397769722816,gaze_0_y,mean
CD,ED,-0.9455491198041471,-0.9234438403758471,-0.022105279428299984,0.019393279472122996,-1.1398422561834047,14.765161411285888,0.6717666634381608,-0.48786477261160544,gaze_0_z,mean
CD,MD,-0.9455491198041471,-0.9729984924697227,0.027449372665575567,0.016415276482472,1.6721846077271754,10.441765776190575,0.38387820796168404,0.6615584116649706,gaze_0_z,mean
CD,ND,-0.9455491198041471,-0.9588716590243355,0.013322539220188334,0.017725830615658338,0.7515889951255486,13.505847318557443,0.8744457636978578,0.32411710208931266,gaze_0_z,mean
ED,MD,-0.9234438403758471,-0.9729984924697227,0.04955465209387555,0.01215599102274574,4.076562083761918,7.890637312944081,0.015412038756747792,2.0399280847033863,gaze_0_z,mean
ED,ND,-0.9234438403758471,-0.9588716590243355,0.03542781864848832,0.01387486528814198,2.55338108967201,11.86594310002898,0.10168511279857251,1.2058692867423229,gaze_0_z,mean
MD,ND,-0.9729984924697227,-0.9588716590243355,-0.014126833445387232,0.009266817149173623,-1.5244536735730245,14.837339957555727,0.44849799591052597,-0.5999008883527227,gaze_0_z,mean
CD,ED,0.18153792256884554,0.33498072821425495,-0.1534428056454094,0.06227188386550586,-2.4640784270604934,10.102251968293844,0.12637061021439688,-0.9701624259116235,gaze_1_y,mean
CD,MD,0.18153792256884554,0.10357177458663847,0.07796614798220708,0.07316283517811609,1.0656523601415562,14.593346617515454,0.7148506387149743,0.45317206696439083,gaze_1_y,mean
CD,ND,0.18153792256884554,0.16058830636314966,0.02094961620569588,0.07365755149048159,0.2844191231146626,16.39639400311421,0.9916673272075813,0.1211260320844935,gaze_1_y,mean
ED,MD,0.33498072821425495,0.10357177458663847,0.2314089536276165,0.04395152983474209,5.265094400529742,7.580368961526921,0.0039316245006306705,2.6346744427215376,gaze_1_y,mean
ED,ND,0.33498072821425495,0.16058830636314966,0.1743924218511053,0.044770206779587124,3.895278454032496,12.395403191053296,0.009413892678313829,1.4674792479968677,gaze_1_y,mean
MD,ND,0.10357177458663847,0.16058830636314966,-0.0570165317765112,0.058986306429781823,-0.9666062384222095,15.151546315443055,0.7699586198153688,-0.4204312015075817,gaze_1_y,mean
CD,ED,-0.9587679708225348,-0.9347944436409205,-0.023973527181614385,0.01738262821325921,-1.3791658480808866,11.172728793717486,0.5359514128984024,-0.551325463042192,gaze_1_z,mean
CD,MD,-0.9587679708225348,-0.9785050003788054,0.019737029556270547,0.017181294853274846,1.1487509948942274,10.757916014495477,0.6691281281446799,0.4565161081510701,gaze_1_z,mean
CD,ND,-0.9587679708225348,-0.9690891871219022,0.01032121629936733,0.019874936415281957,0.5193081418580683,16.268442067585042,0.9532436804374342,0.22128768294960505,gaze_1_z,mean
