A,B,mean_A,mean_B,diff,se,T,df,pval,hedges,Feature,Metric
CD_ED,MD,0.35021142465600535,0.30858143264826726,0.04162999200773809,0.05537277500274106,0.7518133596460955,19.931578577868784,0.7360412980505016,0.3084005863294231,AU06_r,std
CD_ED,ND,0.35021142465600535,0.2237926267816771,0.12641879787432825,0.0474339874604832,2.6651522387749194,17.368749794568696,0.04061995990796796,1.0768513021666382,AU06_r,std
MD,ND,0.30858143264826726,0.2237926267816771,0.08478880586659016,0.0455009568349896,1.8634510516796154,18.13266470289665,0.17786255063497014,0.7464070831203217,AU06_r,std
CD_ED,MD,0.3273565241852838,0.30334670859248436,0.024009815592799466,0.09066045701415212,0.2648322806165816,16.850601074707146,0.9621612055323427,0.10863657791284627,AU12_r,std
CD_ED,ND,0.3273565241852838,0.11891993002531796,0.20843659415996585,0.05358464111068273,3.889857053057906,14.592576199030695,0.004073750089241823,1.626414995078329,AU12_r,std
MD,ND,0.30334670859248436,0.11891993002531796,0.18442677856716638,0.08015420240039371,2.300899678920147,11.842025292071883,0.09472962984970357,1.0032972211591875,AU12_r,std
CD_ED,MD,0.6486740460878649,0.46433714179485636,0.18433690429300859,0.10540989236391543,1.748762854786027,19.76616870316339,0.21260280241191343,0.7173582151040809,AU25_r,std
CD_ED,ND,0.6486740460878649,0.3137618096232701,0.33491223646459484,0.08346153860495917,4.012773333233217,12.633471324529875,0.004128307239871676,1.7266377927699768,AU25_r,std
MD,ND,0.46433714179485636,0.3137618096232701,0.15057533217158625,0.07587694839731311,1.984467421951807,13.269283790873736,0.15457554218633285,0.8454838154608548,AU25_r,std
CD_ED,MD,0.4576438987535447,0.4781688731764891,-0.020524974422944375,0.10683662574268125,-0.1921155248049419,19.516552573943653,0.9798794499293177,-0.07880751217392483,AU45_r,std
CD_ED,ND,0.4576438987535447,0.27638354096957,0.1812603577839747,0.07265439363345969,2.4948299575443498,11.967977636484179,0.06771630395540418,1.0854708461966964,AU45_r,std
MD,ND,0.4781688731764891,0.27638354096957,0.20178533220691908,0.08411363586680573,2.398961002309387,11.431936979073079,0.08158155421942614,1.053822857364041,AU45_r,std
CD_ED,MD,3.703300475537692,4.826601980088811,-1.1233015045511192,1.4140519742259212,-0.7943848776605511,18.152939223303676,0.7111024128550203,-0.32586380502345086,Speed,std
CD_ED,ND,3.703300475537692,12.361416400747105,-8.658115925209414,1.2093378933026433,-7.159385291040966,23.766371132684625,6.590788603766384e-07,-2.6568030808016116,Speed,std
MD,ND,4.826601980088811,12.361416400747105,-7.534814420658294,1.4492473013831753,-5.199122615903439,20.27904107007056,0.0001189248662331055,-2.032935718492066,Speed,std
CD_ED,MD,28.07640160670111,26.00299911221701,2.0734024944840996,11.846985478974025,0.1750151967489084,19.952767392064985,0.9832696284482639,0.07179280415997186,Brake,std
CD_ED,ND,28.07640160670111,55.39005916060887,-27.31365755390776,10.441945287373725,-2.6157633278288777,20.735111988746144,0.041279723647030475,-1.0174428124710049,Brake,std
MD,ND,26.00299911221701,55.39005916060887,-29.38706004839186,10.763961879390855,-2.730134162278816,20.060375462732008,0.03300644419851273,-1.0701796395766372,Brake,std
CD_ED,MD,0.15637404555287018,0.1864484812864931,-0.030074435733622923,0.034710542104579745,-0.8664352070045852,13.62852628058783,0.6695537990212455,-0.3554194966453554,LaneOffset,std
CD_ED,ND,0.15637404555287018,0.2736862663754336,-0.1173122208225634,0.01792305183339576,-6.545326204099753,21.27614666331435,4.759636373252718e-06,-2.529613052393499,LaneOffset,std
MD,ND,0.1864484812864931,0.2736862663754336,-0.08723778508894048,0.03383827948104538,-2.578079808632321,12.594231530847312,0.0569375073615912,-1.1100114197791662,LaneOffset,std
CD_ED,MD,0.05361596305663956,0.07293550831282863,-0.019319545256189077,0.007951017683892461,-2.4298204361093934,19.998833442796766,0.06116816559395011,-0.9967341462568571,gaze_0_y,std
CD_ED,ND,0.05361596305663956,0.0537094253832497,-9.34623266101442e-05,0.0072760746021298724,-0.01284515782490543,21.038842595380316,0.9999090363565629,-0.004978505004644905,gaze_0_y,std
MD,ND,0.07293550831282863,0.0537094253832497,0.019226082929578933,0.007242819169724285,2.654502684527304,21.14123914184085,0.03773407566189013,1.0275712361359461,gaze_0_y,std
CD_ED,MD,0.0528732841608224,0.07237369254337914,-0.01950040838255674,0.006946211901555248,-2.8073442991554325,19.965954756475462,0.02810949069938129,-1.1515978224910153,gaze_angle_y,std
CD_ED,ND,0.0528732841608224,0.054776689468049436,-0.0019034053072270393,0.007302555421152452,-0.26064921078362097,23.711217794600138,0.9632990696564674,-0.09688926022889925,gaze_angle_y,std
MD,ND,0.07237369254337914,0.054776689468049436,0.0175970030753297,0.007164837979693708,2.456022470459543,23.88719625382229,0.05460392395704494,0.9072605869376914,gaze_angle_y,std
