A,B,mean_A,mean_B,diff,se,T,df,pval,hedges,Feature,Metric
CD_ED,MD,0.12112871403208587,0.0962350663184751,0.024893647713610773,0.03512328245414391,0.7087506057018248,18.82749673647796,0.7613612734346852,0.28033433117481044,AU12_r,var
CD_ED,ND,0.12112871403208587,0.036204744166491526,0.08492396986559435,0.03012629712228018,2.8189315640383845,22.7456780746741,0.02553714485156744,1.0438699918099896,AU12_r,var
MD,ND,0.0962350663184751,0.036204744166491526,0.060030322151983576,0.036568749803794987,1.64157436264758,22.0400764140588,0.24987069724372502,0.6263142661144468,AU12_r,var
CD_ED,MD,0.2832645939843037,0.13843328958376117,0.14483130440054254,0.0916240097491575,1.5807134483314214,10.551403722334278,0.2956165237313544,0.7039636541217091,AU45_r,var
CD_ED,ND,0.2832645939843037,0.08208525706513146,0.20117933691917222,0.08833049769422943,2.2775750411323124,9.168825921646137,0.10983513356313368,1.1065908779882154,AU45_r,var
MD,ND,0.13843328958376117,0.08208525706513146,0.0563480325186297,0.027156014971361293,2.0749742765296855,13.399986608410698,0.13277522545877662,0.8513124234780483,AU45_r,var
CD_ED,MD,42.577082187541485,84.74500013690151,-42.167917949360024,62.931407261645084,-0.670061576313425,11.547283062837472,0.7849572505118767,-0.2518944851555925,Speed,var
CD_ED,ND,42.577082187541485,150.66358904175232,-108.08650685421082,26.131616662079796,-4.13623497741943,18.217915569653954,0.0016722469396615036,-1.3806286233397893,Speed,var
MD,ND,84.74500013690151,150.66358904175232,-65.91858890485081,66.71057750907329,-0.9881279905856795,14.332781213208774,0.595724644395123,-0.40165271130475205,Speed,var
CD_ED,MD,0.042675370739216546,0.040923384398689304,0.0017519863405272423,0.01374978568600316,0.12741917441743897,19.309428825184856,0.991093206935132,0.052471961438582605,LaneOffset,var
CD_ED,ND,0.042675370739216546,0.06756995268907569,-0.02489458194985914,0.01180098680393016,-2.1095339197878213,15.267784909751954,0.12084082211203295,-0.8880622242243966,LaneOffset,var
MD,ND,0.040923384398689304,0.06756995268907569,-0.026646568290386384,0.011072274211121516,-2.4066029961235342,19.51768841241616,0.06459765269998607,-0.9367440830050306,LaneOffset,var
CD_ED,MD,1538.037165980672,1811.825110290604,-273.7879443099321,518.4055372303645,-0.5281346834616633,15.530416489415462,0.858834338940776,-0.2037953923155362,gaze_vel,var
CD_ED,ND,1538.037165980672,878.3972958525853,659.6398701280866,284.8666025744067,2.3156097070234467,19.258510322256566,0.07747655123401231,0.9167402881400243,gaze_vel,var
MD,ND,1811.825110290604,878.3972958525853,933.4278144380187,501.47068194364437,1.8613806311071999,14.197372288564642,0.18597465789797796,0.757600132257604,gaze_vel,var
CD_ED,MD,1510809.3360273268,1670879.6940120154,-160070.3579846886,466688.56766946363,-0.3429918131143505,18.91829707043775,0.9374224152875003,-0.1357897779890593,gaze_acc,var
CD_ED,ND,1510809.3360273268,753974.9823018903,756834.3537254365,297610.7129061394,2.543034645275445,13.141157341534074,0.05923570404078515,1.1128451996893072,gaze_acc,var
MD,ND,1670879.6940120154,753974.9823018903,916904.7117101251,402703.94380869495,2.2768704548513234,13.492349554682374,0.09383053314125878,0.9332548320331333,gaze_acc,var
